accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
CAKAFU010000002.1,256,Alloprevotella,1283313,0,1990788,0,256,Alloprevotella tannerae,76122,0,1990788,0,256
NZ_CP036550.1,90,Bacteroides,816,90,1990891,63,0,Bacteroides fragilis,817,84,1990951,3,6
NZ_CP049272.1,196,Campylobacter,194,31703,1958484,35,822,Campylobacter concisus,199,183,1990838,10,13
NZ_CP012544.1,32329,Campylobacter,194,31703,1958484,35,822,Campylobacter showae,204,30605,1958715,0,1724
NZ_CP022386.1,136,Capnocytophaga,1016,133,1990906,2,3,Capnocytophaga gingivalis,1017,127,1990908,0,9
MN164484.2,16,Guelphvirus,2732062,12,1991028,0,4,Escherichia virus ECH1,2593465,0,1991028,0,16
ACIL03000013.1,126,Catonella,43996,0,1990918,0,126,Catonella morbi,43997,0,1990918,0,126
NZ_CP028101.1,63670,Fusobacterium,848,59136,1926232,262,5414,Fusobacterium nucleatum,851,43899,1927304,70,19771
NZ_CP024703.1,654,Fusobacterium,848,59136,1926232,262,5414,Fusobacterium pseudoperiodonticum,2663009,470,1990173,217,184
NZ_CP083637.1,165461,Gemella,1378,154785,1825541,42,10676,Gemella haemolysans,1379,152895,1825546,37,12566
NZ_CP031243.1,60494,Haemophilus,724,662604,1306859,4,21577,Haemophilus haemolyticus,726,42498,1930479,71,17996
NZ_AP018768.1,2436,Haemophilus,724,662604,1306859,4,21577,Haemophilus influenzae,727,1415,1987875,733,1021
NZ_CP038817.1,620799,Haemophilus,724,662604,1306859,4,21577,Haemophilus parahaemolyticus,735,587852,1370245,0,32947
NZ_CP035368.2,452,Haemophilus,724,662604,1306859,4,21577,Haemophilus parainfluenzae,729,416,1990321,271,36
NZ_CP065999.1,376,Kingella,32257,357,1990668,0,19,Kingella denitrificans,502,357,1990668,0,19
NZ_LR134378.1,8372,Lautropia,47670,8208,1982672,0,164,Lautropia mirabilis,47671,8208,1982672,0,164
NZ_AP019831.1,2803,Leptotrichia,32067,2539,1987777,366,362,Leptotrichia trevisanii,109328,2128,1988220,21,675
NZ_CP101528.1,308,Micrococcus,1269,293,1990711,25,15,Micrococcus luteus,1270,145,1990732,4,163
NZ_AP019829.2,98,Leptotrichia,32067,2539,1987777,366,362,Leptotrichia wadei,157687,71,1990919,27,27
OP288969.1,22,Betacoronavirus,694002,3,1991022,0,19,Pangolin coronavirus,2708335,0,1991022,0,22
NZ_CP092048.1,82,Porphyromonas,836,82,1990773,1,188,Porphyromonas gingivalis,837,82,1990962,0,0
NZ_CP024696.1,366,Prevotella,838,403,1981265,28,9348,Prevotella intermedia,28131,306,1990669,9,60
NZ_CP079822.1,11847,Rothia,32207,11745,1978723,474,102,Rothia mucilaginosa,43675,11699,1978785,412,148
NZ_LOHY01000088.1,70094,Pseudostreptobacillus,2919092,0,1920950,0,70094,Pseudostreptobacillus hongkongensis,1162717,0,1920950,0,70094
NZ_CP012646.1,674253,Streptococcus,1301,666349,1314347,133,10215,Streptococcus mitis,28037,422691,1316762,29,251562
NC_015875.1,1140,Streptococcus,1301,666349,1314347,133,10215,Streptococcus pseudopneumoniae,257758,591,1989483,421,549
NZ_CP079193.1,381,Streptococcus,1301,666349,1314347,133,10215,Streptococcus suis,1307,275,1990542,121,106
NZ_CP009227.1,166,Treponema,157,11841,1976177,1,3025,Treponema sp. OMZ 838,1539298,39,1990878,0,127
NZ_CAKAHJ010000001.1,245523,Actinomyces,1654,1715,1745521,0,243808,uncultured Actinomyces sp.,249061,0,1745521,0,245523
NZ_CAKOJV010000001.1,226,Fusobacterium,848,59136,1926232,262,5414,uncultured Fusobacterium sp.,159267,0,1990818,0,226
NZ_CABPWA010000001.1,112,Peptostreptococcus,1257,0,1990923,9,112,uncultured Peptostreptococcus sp.,169971,0,1990932,0,112
NZ_UQJH01000001.1,188,Porphyromonas,836,82,1990773,1,188,uncultured Porphyromonas sp.,159274,0,1990856,0,188
NZ_CAJTJS010000001.1,9385,Prevotella,838,403,1981265,28,9348,uncultured Prevotella sp.,159272,0,1981659,0,9385
NZ_CAMNMG010000001.1,790,Streptococcus,1301,666349,1314347,133,10215,uncultured Streptococcus sp.,83427,0,1990254,0,790
NZ_CALHUL010000006.1,14700,Treponema,157,11841,1976177,1,3025,uncultured Treponema sp.,162155,0,1976344,0,14700
NZ_CP020566.1,1405,Veillonella,29465,2664,1988346,1,33,Veillonella atypica,39777,1324,1989639,0,81
NZ_AP022321.1,98,Veillonella,29465,2664,1988346,1,33,Veillonella nakazawae,2682456,57,1990946,0,41
NZ_CP019721.1,1194,Veillonella,29465,2664,1988346,1,33,Veillonella parvula,29466,1121,1989848,2,73
