accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,54099,Gemella,1378,0.9941861572213019,0.9193856764442097,0.9999962197900472,132238,1851742,7,11595,Gemella sanguinis,84135,0.9971812734330135,0.8968372798018448,0.9999773369120409,48518,1941439,44,5581
NZ_CP017038.2,43166,Tannerella,195950,0.9997554598107219,0.9887179724783395,0.9999994878140724,42679,1952415,1,487,Tannerella serpentiformis,712710,0.9997529542759956,0.9885789741926516,1.0,42673,1952416,0,493
NZ_AP021887.1,33058,Streptococcus,1301,0.9939927299404384,0.9748607205390778,0.9999061930311262,459330,1524264,143,11845,Streptococcus sp. 116-D4,2598453,0.9952765659341485,0.7176477705850324,0.9999531215923984,23724,1962432,92,9334
NZ_CP046314.1,26701,Gemella,1378,0.9941861572213019,0.9193856764442097,0.9999962197900472,132238,1851742,7,11595,Gemella morbillorum,29391,0.9980005832884843,0.8524774353020486,0.9999740969616752,22762,1968830,51,3939
NZ_CP101412.1,17582,Parvimonas,543311,0.9987296938938114,0.8567284723012172,0.9999919110212335,15063,1977984,16,2519,Parvimonas micra,33033,0.9987296938938114,0.8567284723012172,0.9999919110212335,15063,1977984,16,2519
NZ_CP044230.1,12623,Streptococcus,1301,0.9939927299404384,0.9748607205390778,0.9999061930311262,459330,1524264,143,11845,Streptococcus sp. LPB0220,2610896,0.9977044290838463,0.6394676384377723,0.9999848710941578,8072,1982929,30,4551
NZ_CP125087.1,8591,Haemophilus,724,0.9977299855380536,0.9618056452237688,0.9999505164644493,111732,1879320,93,4437,Haemophilus parainfluenzae,729,0.9992633727904942,0.8504248632289605,0.9999068943945896,7306,1986806,185,1285
NZ_AP018768.1,19382,Haemophilus,724,0.9977299855380536,0.9618056452237688,0.9999505164644493,111732,1879320,93,4437,Haemophilus influenzae,727,0.9955351371178934,0.5692910948302549,0.9997156158283574,11034,1975638,562,8348
NZ_CP032620.1,82654,Streptococcus,1301,0.9939927299404384,0.9748607205390778,0.9999061930311262,459330,1524264,143,11845,Streptococcus koreensis,2382163,0.9739048558265208,0.3700123406005759,0.9999979089646865,30583,1912924,4,52071
NZ_CP027228.1,12586,Mogibacterium,86331,0.9998556811997703,0.9778325123152709,0.9999954614129327,12307,1982987,9,279,Mogibacterium diversum,114527,0.9997755040885316,0.9651199745749245,0.9999954614129327,12147,1982987,9,439
NZ_CP034670.1,25139,Eikenella,538,0.9993330266558829,0.9483273002108278,0.9999837599971174,23840,1970411,32,1299,Eikenella corrodens,539,0.9989386554899774,0.9166633517641911,0.9999883274979281,23044,1970420,23,2095
NZ_CP019668.1,27679,Burkholderia,32008,0.9995615314229133,0.968784999458073,0.9999944102935968,26815,1967892,11,864,Burkholderia cenocepacia,95486,0.991892590732929,0.4155858231872539,0.9999984755346173,11503,1967900,3,16176
NZ_CP031253.1,180280,Neisseria,482,0.9941195099975847,0.9629478013347169,0.9999648905447857,303447,1680400,59,11676,Neisseria lactamica,486,0.9651595374181567,0.6151153760816508,0.9999228778462206,110893,1815162,140,69387
NZ_CP046315.1,3663,Schaalia,2529408,0.9998586878414417,0.984829603944303,0.9999989884301701,18177,1977123,2,280,Schaalia odontolytica,1660,0.9999694324763402,0.9847119847119847,0.9999974898577704,3607,1991914,5,56
NZ_AP014938.1,6878,Rothia,32207,0.9993946628101477,0.9910051686717334,0.9999989256005222,132871,1861503,2,1206,Rothia mucilaginosa,43675,0.9999478848776948,0.9869148008141901,0.9999929602394323,6788,1988690,14,90
