accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP031243.1,18284,Haemophilus,724,0.9990778188305779,0.9864241720679758,0.9999185810825287,61180,933368,76,842,Haemophilus haemolyticus,726,0.9969622267360211,0.8459308685189236,0.9997881663804695,15467,976975,207,2817
NZ_CP032620.1,16925,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus koreensis,2382163,0.991199096704458,0.4825997045790251,0.999995912281652,8168,978537,4,8757
NZ_CP064367.1,3514,Neisseria,482,0.998281206992504,0.9827600269151561,0.9999777128975462,96395,897360,20,1691,Neisseria meningitidis,487,0.9987151746016438,0.7703471826977804,0.9995241705243803,2707,991480,472,807
NZ_CP027228.1,8904,Mogibacterium,86331,0.9999296811744449,0.9924752920035939,0.9999969591368814,8837,986559,3,67,Mogibacterium diversum,114527,0.9998824671058579,0.9871967654986523,0.9999969591368814,8790,986559,3,114
NZ_CP126983.1,19022,Porphyromonas,836,0.9991220192352125,0.9542634843864999,0.9999959035029147,18152,976440,4,870,Porphyromonas gingivalis,837,0.9990366320898956,0.9497424035327515,0.999996927627186,18066,976441,3,956
NZ_AP021887.1,2570,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus sp. 116-D4,2598453,0.9995971735850345,0.854863813229572,0.9999717996648189,2197,992868,28,373
NC_000866.4,12546,Tequatrovirus,10663,0.9988568168074048,0.9092937988203411,1.0,11408,982920,0,1138,Tequatrovirus T4,10665,0.9919193623890721,0.35883947074764866,1.0,4502,982920,0,8044
NZ_AP019829.2,2536,Leptotrichia,32067,0.9977186563880635,0.9582996546403115,0.9999989373346228,52166,941029,1,2270,Leptotrichia wadei,157687,0.9995539777350507,0.8351735015772871,0.9999738148711389,2118,992904,26,418
NZ_CP049272.1,6942,Campylobacter,194,0.9999357085023497,0.9938014320829326,0.9999939154799318,9299,986103,6,58,Campylobacter concisus,199,0.9999156174093339,0.9881878421204264,0.999997976781545,6860,988522,2,82
NZ_CP024700.1,3971,Fusobacterium,848,0.9993701442339568,0.9751227495908347,0.9999804330677037,23832,971007,19,608,Fusobacterium pseudoperiodonticum,2663009,0.9987463157958182,0.7068748426089146,0.999915279451737,2807,991411,84,1164
NZ_CP012067.1,17861,Aggregatibacter,416916,0.9996684969652404,0.9845473377750406,0.9999447629666378,17585,977551,54,276,Aggregatibacter aphrophilus,732,0.9993621077967505,0.9667991713789822,0.9999570378629405,17268,977563,42,593
NZ_CP024696.1,7871,Prevotella,838,0.9992927935258462,0.9768232874545167,0.9998783733361369,24698,970064,118,586,Prevotella intermedia,28131,0.9993158982828143,0.919705247109643,0.9999503845199702,7239,987546,49,632
NZ_CP014264.1,69548,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus sp. oral taxon 431,712633,0.9938481073185824,0.9121038707080003,0.9999881198983064,63435,925907,11,6113
NZ_CP040798.1,1031,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus sanguinis,1305,0.9999507768221114,0.9786614936954413,0.9999728489041516,1009,994408,27,22
NZ_CP072373.1,17413,Prevotella,838,0.9992927935258462,0.9768232874545167,0.9998783733361369,24698,970064,118,586,Prevotella denticola,28129,0.9984871406959153,0.9136851777407684,0.9999969326815622,15910,978050,3,1503
NZ_CP028101.1,15748,Fusobacterium,848,0.9993701442339568,0.9751227495908347,0.9999804330677037,23832,971007,19,608,Fusobacterium nucleatum,851,0.9973620394870342,0.8521082042164084,0.999696851542995,13419,979421,297,2329
NZ_CP050870.1,8654,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus thermophilus,1308,0.9992536158944655,0.9240813496648949,0.9999128506746979,7997,986726,86,657
NZ_CP090007.1,6603,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus salivarius,1304,0.9977076062869048,0.6940784491897622,0.999735049243424,4583,988601,262,2020
NZ_CP019721.1,188833,Veillonella,29465,0.9995971735850345,0.9979791329011345,0.999997493815991,197041,798024,2,399,Veillonella parvula,29466,0.9946005187520217,0.9715727653535134,0.9999913219518666,183465,806626,7,5368
NZ_CP012410.1,51900,Leptotrichia,32067,0.9977186563880635,0.9582996546403115,0.9999989373346228,52166,941029,1,2270,Leptotrichia sp. oral taxon 212,712357,0.9972545521394001,0.9473603082851638,0.9999989401907233,49168,943565,1,2732
NZ_AP014880.1,3083,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus intermedius,1338,0.9994274038490516,0.8193318196561791,0.9999869002189679,2526,992370,13,557
NZ_CP050133.1,6509,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus cristatus,45634,0.9997086791512718,0.9583653402980489,0.9999807878401185,6238,988938,19,271
NC_001422.1,7674,Sinsheimervirus,1910954,0.9922910476098631,0.0,1.0,0,987792,0,7674,Sinsheimervirus phiX174,10847,0.9922910476098631,0.0,1.0,0,987792,0,7674
NZ_CP044230.1,4155,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus sp. LPB0220,2610896,0.9991119736887046,0.7889290012033694,0.9999929386438766,3278,991304,7,877
NZ_CP039462.1,985,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus suis,1307,0.9998593623488898,0.8761421319796955,0.9999819001066889,863,994463,18,122
NZ_CP028415.1,13498,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus mitis,28037,0.997951713067046,0.8569417691509853,0.9998900167826242,11567,981860,108,1931
NZ_CP089305.1,5946,Limosilactobacillus,2742598,0.9997207338070813,0.953414059872183,0.9999989894090063,5669,989519,1,277,Limosilactobacillus fermentum,1613,0.9996855743943037,0.9473595694584594,1.0,5633,989520,0,313
NZ_CP046314.1,5067,Gemella,1378,0.9989411993980708,0.9664410243310556,0.9999968884445126,30267,964145,3,1051,Gemella morbillorum,29391,0.9995117864397177,0.9064535227945529,0.9999878836711265,4593,990387,12,474
NZ_CP054018.1,13394,Rothia,32207,0.9999206401825879,0.9963624643153145,1.0,21639,973748,0,79,Rothia dentocariosa,2047,0.999698633604764,0.9776019113035688,1.0,13094,982072,0,300
NZ_CP046315.1,13671,Schaalia,2529408,0.9999216447372387,0.9963984456449626,0.9999979473790083,21026,974362,2,76,Schaalia odontolytica,1660,0.9999336993930481,0.9953917050691244,0.9999969443722977,13608,981792,3,63
NZ_AP014938.1,8324,Rothia,32207,0.9999206401825879,0.9963624643153145,1.0,21639,973748,0,79,Rothia mucilaginosa,43675,0.9999728770244287,0.996756367131187,1.0,8297,987142,0,27
NZ_CP020431.2,13733,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus sp. FDAARGOS_192,1839799,0.9908103340546036,0.3345226825893832,0.9999908325379712,4594,981724,9,9139
NZ_CP126745.1,1933,Cutibacterium,1912216,0.9999969863360476,0.9984480082772892,1.0,1930,993533,0,3,Cutibacterium acnes,1747,0.9999778997976827,0.9886187273667874,1.0,1911,993533,0,22
NZ_CP012589.1,1391,Capnocytophaga,1016,0.9999126037453816,0.9979270419900397,0.9999947693765829,39475,955904,5,82,Capnocytophaga sp. oral taxon 323,1705617,0.9991702378584502,0.4802300503235083,0.9998963860875688,668,993972,103,723
NZ_CP083898.1,3453,Zymomonas,541,0.9999718724697779,0.9921807124239791,0.9999989919486942,3426,992012,1,27,Zymomonas mobilis,542,0.9999718724697779,0.9921807124239791,0.9999989919486942,3426,992012,1,27
NZ_CP125087.1,1818,Haemophilus,724,0.9990778188305779,0.9864241720679758,0.9999185810825287,61180,933368,76,842,Haemophilus parainfluenzae,729,0.9996865789489545,0.8982398239823982,0.9998721881390593,1633,993521,127,185
NZ_CP027232.1,38166,Capnocytophaga,1016,0.9999126037453816,0.9979270419900397,0.9999947693765829,39475,955904,5,82,Capnocytophaga sp. oral taxon 864,1316593,0.9810962905814965,0.5070743593774564,0.9999947769769142,19353,957295,5,18813
NZ_CP032364.1,6829,Lachnoanaerobaculum,1164882,0.9999598178139686,0.9942890613559818,0.9999989885063982,6790,988636,1,39,Lachnoanaerobaculum umeaense,617123,0.9999598178139686,0.9942890613559818,0.9999989885063982,6790,988636,1,39
NZ_CP050136.1,12521,Kingella,32257,0.9998673987860962,0.9906556984266432,0.999984739736201,12404,982930,15,117,Kingella kingae,504,0.9998784488872549,0.9904161009504033,0.99999898264908,12401,982944,1,120
NZ_CP031253.1,8251,Neisseria,482,0.998281206992504,0.9827600269151561,0.9999777128975462,96395,897360,20,1691,Neisseria lactamica,486,0.9979004807798558,0.7620894437037935,0.9998713552772193,6288,987088,127,1963
NZ_CP013334.1,4721,Fusobacterium,848,0.9993701442339568,0.9751227495908347,0.9999804330677037,23832,971007,19,608,Fusobacterium hwasookii,1583098,0.9985926189342479,0.7246346113111629,0.9998980565130281,3421,990644,101,1300
NZ_CP017295.1,3220,Streptococcus,1301,0.9987744433260403,0.9937390286717379,0.9999467476432736,186813,807433,43,1177,Streptococcus gordonii,1302,0.9998221938268108,0.9518633540372671,0.999977828078924,3065,992224,22,155
NZ_CP050497.1,3440,Treponema,157,0.9999628314779209,0.9983908845785857,1.0,22957,972472,0,37,Treponema vincentii,69710,0.9982510703529804,0.4994186046511628,0.9999808472761803,1718,992007,19,1722
NZ_CP110170.1,5818,Klebsiella,570,0.9994505086060197,0.9301195323788257,0.999984815554541,7081,987838,15,532,Klebsiella pneumoniae,573,0.9952062652064461,0.1875214850464077,0.9999545292871809,1091,989603,45,4727
NZ_CP082857.1,5586,Haemophilus,724,0.9990778188305779,0.9864241720679758,0.9999185810825287,61180,933368,76,842,Haemophilus aegyptius,197575,0.9949732085274635,0.10490511994271393,0.9999959591061542,586,989876,4,5000
NZ_CP019668.1,17424,Burkholderia,32008,0.999863380567493,0.9922520661157025,0.9999989775490215,17289,978041,1,135,Burkholderia cenocepacia,95486,0.9925853821225437,0.5763888888888888,1.0,10043,978042,0,7381
NZ_CP065726.1,8747,Neisseria,482,0.998281206992504,0.9827600269151561,0.9999777128975462,96395,897360,20,1691,Neisseria cinerea,483,0.9988748987911189,0.8790442437407111,0.9999371654949383,7689,986657,62,1058
NZ_CP012544.1,2415,Campylobacter,194,0.9999357085023497,0.9938014320829326,0.9999939154799318,9299,986103,6,58,Campylobacter showae,204,0.9999588132593178,0.9830227743271222,1.0,2374,993051,0,41
NZ_CP039886.1,5659,Neisseria,482,0.998281206992504,0.9827600269151561,0.9999777128975462,96395,897360,20,1691,Neisseria flavescens,484,0.9981958198471872,0.8360134299346175,0.9991230613644883,4731,988939,868,928
NZ_CP014239.1,6289,Selenomonas,970,0.9999979908906984,0.9998409922086182,0.999998989058581,6288,989176,1,1,Selenomonas sp. oral taxon 136,713030,0.9989211083050551,0.8292256320559708,1.0,5215,989177,0,1074
