accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP050497.1,1162,Treponema,157,0.9999979292186217,1.0,0.9999979209222789,3854,961963,2,0,Treponema vincentii,69710,0.9996210470077727,0.6876075731497419,0.9999968900863209,799,964654,3,363
NZ_CP028101.1,1618,Fusobacterium,848,0.9999306288238272,0.998502121993842,0.9999860180173978,35997,929755,13,54,Fusobacterium nucleatum,851,0.9995899852870983,0.9567367119901112,0.999661896222883,1548,963875,326,70
NZ_CP073118.1,4956,Neisseria,482,0.9991168117421587,0.9913244116289801,0.9999919383073209,96669,868297,7,846,Neisseria subflava,28449,0.9959174545126985,0.20883777239709442,0.9999771039159588,1035,960841,22,3921
NZ_CP050136.1,3246,Kingella,32257,0.9999689382793256,0.9941466420209488,0.999988572295296,3227,962562,11,19,Kingella kingae,504,0.9999751506234605,0.9935304990757856,0.9999968833532625,3225,962570,3,21
NZ_CP026548.1,4959,Faecalibacterium,216851,0.999900602493842,0.9808429118773946,0.9999989592656578,4864,960859,1,95,Faecalibacterium prausnitzii,853,0.999729763030133,0.9475700746118169,0.9999989592656578,4699,960859,1,260
NZ_CP019668.1,660,Burkholderia,32008,0.9999989646093108,0.9984848484848485,1.0,659,965159,0,1,Burkholderia cenocepacia,95486,0.9998550453035197,0.7878787878787878,1.0,520,965159,0,140
NZ_CP125806.1,11212,Pasteurella,745,0.9999316642145164,0.9950945415626115,0.9999884769334396,11157,954596,11,55,Pasteurella multocida,747,0.9983858259156219,0.8616660720656439,0.9999916195879561,9661,954599,8,1551
NZ_CP032621.1,1893,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus gwangjuense,1433513,0.9997660017042531,0.8821975699947174,0.9999968877278961,1670,963923,3,223
NZ_CP072251.1,10005,Bacteroides,816,0.9967675102684872,0.9541281660237433,0.999939929049533,63814,898883,54,3068,Bacteroides cellulosilyticus,246787,0.9992659080013957,0.9305347326336831,0.9999853527987663,9310,955800,14,695
NZ_CP015577.1,1373,Campylobacter,194,0.999985504530352,0.999596882558452,0.9999978633642825,29756,936049,2,12,Campylobacter iguaniorum,1244531,0.9999865399210411,0.9919883466860888,0.9999979262706258,1362,964444,2,11
NZ_CP032620.1,8514,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus koreensis,2382163,0.9966266971347634,0.6174536058256989,0.9999989554008388,5257,957304,1,3257
NZ_CP012410.1,4038,Leptotrichia,32067,0.9997566831880508,0.994822665221143,0.9999989137778589,44963,920621,1,234,Leptotrichia sp. oral taxon 212,712357,0.9999534074189884,0.9920752847944527,0.9999864834094248,4006,961768,13,32
NZ_CP022386.1,32749,Capnocytophaga,1016,0.999530968017817,0.9966756901475488,0.9999927828665252,134017,831349,6,447,Capnocytophaga gingivalis,1017,0.9997597893601182,0.9934043787596568,0.9999828523047574,32533,933054,16,216
NZ_CP027234.1,4436,Bacteroides,816,0.9967675102684872,0.9541281660237433,0.999939929049533,63814,898883,54,3068,Bacteroides heparinolyticus,28113,0.9996614272446493,0.9294409377817854,0.9999854376455586,4123,961369,14,313
NZ_CP116438.1,2622,Clostridium,1485,0.9998395144431824,0.9920827274196155,0.9999915545176996,18420,947244,8,147,Clostridium perfringens,1502,0.9991085286166456,0.6758199847444699,0.9999885796986494,1772,963186,11,850
NZ_CP040798.1,31147,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus sanguinis,1305,0.9996945597467021,0.9915882749542492,0.9999646934967561,30885,934639,33,262
NZ_CP085096.1,15939,Aggregatibacter,416916,0.9999119917914226,0.9975924499229584,0.9999629649616794,20718,945016,35,50,Aggregatibacter actinomycetemcomitans,714,0.9998747177266134,0.9927222535918188,0.9999947361772014,15823,949875,5,116
NZ_CP034842.1,26443,Fusobacterium,848,0.9999306288238272,0.998502121993842,0.9999860180173978,35997,929755,13,54,Fusobacterium necrophorum,859,0.9999368411679621,0.99780660288167,0.9999968063906253,26385,939373,3,58
NZ_CP040004.1,5736,Candidatus Nanosynbacter,2093823,0.9999948230465543,0.9994769874476988,0.9999979168467726,5733,960081,2,3,Candidatus Nanosynbacter featherlites,2572088,0.9999689382793256,0.995118549511855,0.9999979168467726,5708,960081,2,28
NZ_CP050134.2,1328,Corynebacterium,1716,1.0,1.0,1.0,1328,964491,0,0,Corynebacterium matruchotii,43768,1.0,1.0,1.0,1328,964491,0,0
NZ_CP027235.1,4970,Haemophilus,724,0.9996593564632711,0.9937056165267915,0.9999392919051175,43099,922391,56,273,Haemophilus sp. oral taxon 036,712310,0.999595162240544,0.9251509054325956,0.9999802258211228,4598,960830,19,372
NZ_CP022384.1,3264,Capnocytophaga,1016,0.999530968017817,0.9966756901475488,0.9999927828665252,134017,831349,6,447,Capnocytophaga leadbetteri,327575,0.9998384790524932,0.9552696078431373,0.9999896109832684,3118,962545,10,146
NZ_CP027232.1,2497,Capnocytophaga,1016,0.999530968017817,0.9966756901475488,0.9999927828665252,134017,831349,6,447,Capnocytophaga sp. oral taxon 864,1316593,0.9992369170620996,0.7128554265118142,0.9999792385100724,1780,963302,20,717
NZ_AP018768.1,12264,Haemophilus,724,0.9996593564632711,0.9937056165267915,0.9999392919051175,43099,922391,56,273,Haemophilus influenzae,727,0.9987730620333624,0.91324200913242,0.9998731064280508,11200,953434,121,1064
NZ_CP007570.1,16272,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus agalactiae,1311,0.9901907086110338,0.41943215339233036,0.9999715653885485,6825,949520,27,9447
NZ_CP127164.1,607,Bacillus,1386,0.9998943901497072,0.9886864356317733,0.999992688699445,8302,957415,7,95,Bacillus velezensis,492670,0.9993911902747823,0.07413509060955518,0.9999730629126037,45,965186,26,562
NZ_CP097843.1,1400,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus oralis,1303,0.9998778238986809,0.9614285714285714,0.9999336388022219,1346,964355,64,54
NZ_CP033459.1,4528,Pseudoprevotella,2884814,0.9999979292186217,0.9995583038869258,1.0,4526,961291,0,2,Pseudoprevotella muciniphila,2133944,0.9999979292186217,0.9995583038869258,1.0,4526,961291,0,2
NZ_CP020566.1,3419,Veillonella,29465,0.9999886107024194,0.9996786632390745,0.9999926576327579,12444,953364,7,4,Veillonella atypica,39777,0.9999720444513931,0.9921029540801404,1.0,3392,962400,0,27
NZ_CP072246.1,4333,Phocaeicola,909656,0.9993031820662049,0.9118374073056853,0.9999676590470686,6640,958506,31,642,Phocaeicola dorei,357276,0.9992151738576276,0.8303715670436187,0.9999760786948536,3598,961463,23,735
NZ_CP006943.1,20393,Mannheimia,75984,0.9998892131962615,0.9963946869070208,0.999967186704476,21004,944708,31,76,Mannheimia varigena,85404,0.9995972330219224,0.9809248271465699,1.0,20004,945426,0,389
NZ_CP075172.1,8828,Streptococcus,1301,0.9993062882382724,0.9967459509275747,0.999875955333794,175209,789940,98,572,Streptococcus equinus,1335,0.9995993038033006,0.958201178069778,0.9999811910456838,8459,956973,18,369
NZ_AP019822.1,2268,Pseudoleptotrichia,2755140,0.999992752265176,0.9973544973544973,0.9999989621722151,2262,963550,1,6,Pseudoleptotrichia goodfellowii,157692,0.999992752265176,0.9973544973544973,0.9999989621722151,2262,963550,1,6
