accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP117966.1,5458,Roseburia,841,0.9990844110682742,0.8338219127885672,0.9999959576768769,4551,989526,4,907,Roseburia hominis,301301,0.9990331541686935,0.8241113961157933,0.9999979788384384,4498,989528,2,960
NZ_CP034169.1,4177,Enterococcus,1350,0.9996291412559749,0.976813559322034,0.9999724556689293,14408,980211,27,342,Enterococcus avium,33945,0.999657282298882,0.9183624610964807,1.0,3836,990811,0,341
NZ_CP016953.1,9104,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus himalayensis,1888195,0.9995879347288611,0.9552943760984183,0.9999969570456565,8697,985881,3,407
NZ_CP084018.1,13174,Megamonas,158846,0.9998110529976241,0.9857294671322302,1.0,12986,981814,0,188,Megamonas funiformis,437897,0.9997366802413697,0.9801123424927888,1.0,12912,981814,0,262
NZ_CP068112.1,1307,Mobiluncus,2050,0.9999879395530399,0.9908186687069626,1.0,1295,993681,0,12,Mobiluncus curtisii,2051,0.9999879395530399,0.9908186687069626,1.0,1295,993681,0,12
NZ_CP014161.1,3017,Aerococcus,1375,0.9994492395888191,0.9252708076237488,0.9999969626251018,6748,987692,3,545,Aerococcus urinae,1376,0.9999949748137666,0.9986741796486576,0.9999989919060134,3013,991970,1,4
NZ_CP127126.1,3920,Pseudomonas,286,0.9995929599150944,0.9960919540229886,0.9996238421231932,8666,985917,371,34,Pseudomonas aeruginosa,287,0.9969075003919645,0.23775510204081632,0.9999101978875314,932,990979,89,2988
NZ_CP072042.1,1867,Akkermansia,239934,0.9999989949627534,0.9994643813604713,1.0,1866,993121,0,1,Akkermansia muciniphila,239935,0.9999959798510133,0.9978575254418853,1.0,1863,993121,0,4
NZ_AP019822.1,4217,Pseudoleptotrichia,2755140,0.9997999975879106,0.9537585961584064,0.9999959627401287,4022,990767,4,195,Pseudoleptotrichia goodfellowii,157692,0.9997999975879106,0.9537585961584064,0.9999959627401287,4022,990767,4,195
NZ_CP017031.1,1176,Campylobacter,194,0.9999095466477987,0.9913503612496184,0.9999949246874369,9742,985156,5,85,Campylobacter jejuni,197,0.9989607914869325,0.12074829931972789,1.0,142,993812,0,1034
NZ_CP025228.1,5424,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces qiguomingii,2057800,0.9999346725789657,0.9909660766961652,0.9999838312630613,5375,989548,16,49
NZ_CP069240.1,4801,Cutibacterium,1912216,0.9999587934728861,0.9947830512787886,1.0,7818,987129,0,41,Cutibacterium avidum,33010,0.9999105516850455,0.9814621953759634,1.0,4712,990187,0,89
NZ_CP098447.1,2040,Proteus,583,0.9998351738915444,0.9196078431372549,1.0,1876,992948,0,164,Proteus mirabilis,584,0.9997929623271838,0.8990196078431373,1.0,1834,992948,0,206
NZ_CP031057.1,2682,Acidipropionibacterium,1912215,0.9999597985101328,0.9854586129753915,0.9999989922463434,2643,992305,1,39,Acidipropionibacterium acidipropionici,1748,0.9998904509401119,0.959358687546607,1.0,2573,992306,0,109
NZ_CP028101.1,1043,Fusobacterium,848,0.9992190860593294,0.9704396852120121,0.9999773066500799,24786,969425,22,755,Fusobacterium nucleatum,851,0.9994713504082461,0.8485139022051774,0.9996297581858151,885,993577,368,158
NZ_CP125087.1,20317,Haemophilus,724,0.9982462100045427,0.9570679080765536,0.999997904418429,38856,954387,2,1743,Haemophilus parainfluenzae,729,0.9979828902459125,0.9021509081065118,0.9999805062426192,18329,974652,19,1988
NZ_CP022680.1,13439,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus respiraculi,2021971,0.99951255693536,0.9640598258799018,0.9999979624043221,12956,981547,2,483
NZ_CP125315.1,2083,Lacticaseibacillus,2759736,0.9999326625044724,0.9683149303888622,0.9999989928543013,2017,992904,1,66,Lacticaseibacillus rhamnosus,47715,0.9998814056048917,0.9433509361497839,1.0,1965,992905,0,118
NZ_CP027569.1,1408,Megasphaera,906,0.9999939697765199,0.9972350230414746,1.0,2164,992818,0,6,Megasphaera elsdenii,907,0.9999889445902865,0.9921875,1.0,1397,993580,0,11
NZ_CP066294.2,2753,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus mutans,1309,0.9998442192267646,0.9462404649473302,0.9999929452196304,2605,992228,7,148
NZ_CP047311.1,428,Pseudomonas,286,0.9995929599150944,0.9960919540229886,0.9996238421231932,8666,985917,371,34,Pseudomonas putida,303,0.9996371815539484,0.16121495327102803,0.9999979890604891,69,994558,2,359
NZ_CP072224.1,1546,Bacteroides,816,0.9982381697065693,0.9631438721136767,0.9999894480930593,45549,947686,10,1743,Bacteroides thetaiotaomicron,818,0.9997226097199162,0.8247089262613195,0.9999949669935436,1275,993437,5,271
NZ_CP124126.1,4971,Capnocytophaga,1016,0.9997447205393432,0.9846004017286506,0.9999989780892108,16176,978558,1,253,Capnocytophaga canimorsus,28188,0.9995839145798743,0.9173204586602294,0.9999969697490043,4560,990014,3,411
NZ_CP025330.1,2792,Brevibacterium,1696,0.9999085416105521,0.9681232091690545,0.9999979842692371,2703,992194,2,89,Brevibacterium aurantiacum,273384,0.9986803860951087,0.5297277936962751,1.0,1479,992196,0,1313
NZ_CP058603.1,14611,Bifidobacterium,1678,0.9999819093295598,0.9990766389658357,0.9999969348439784,16230,978740,3,15,Bifidobacterium bifidum,1681,0.992736595818241,0.5053726644309082,1.0,7384,980377,0,7227
NZ_CP011861.1,10094,Erysipelothrix,1647,0.9999849244412998,0.9985139686942738,1.0,10079,984894,0,15,Erysipelothrix rhusiopathiae,1648,0.9940974162502463,0.41816920943134533,1.0,4221,984894,0,5873
NZ_CP126076.1,1664,Clostridioides,1870884,0.9999085416105521,0.9537259615384616,0.9999859059078408,1587,993310,14,77,Clostridioides difficile,1496,0.9998351738915444,0.9086538461538461,0.9999879193495778,1512,993312,12,152
NZ_CP104580.1,11401,Stutzerimonas,2901164,0.9986944566165622,0.8861503376896763,0.9999989833131182,10103,983586,1,1298,Stutzerimonas stutzeri,316,0.9968471981571637,0.7249364090869223,0.9999989833131182,8265,983586,1,3136
NZ_CP016753.1,12247,Leptotrichia,32067,0.9965296063872127,0.9488795101943768,0.9999859867887756,63852,927683,13,3440,Leptotrichia sp. oral taxon 498,712368,0.9970220746380861,0.7592879888952396,0.9999847365684346,9299,982726,15,2948
NZ_AP017896.1,9662,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces sp. Chiba101,1851395,0.9996040153248079,0.9599461809149245,0.9999928957522688,9275,985319,7,387
NZ_CP021252.1,1111,Corynebacterium,1716,0.9999738690315864,0.998003992015968,0.9999939084315429,10000,984962,6,20,Corynebacterium striatum,43770,0.9999286423554857,0.9360936093609361,1.0,1040,993877,0,71
NZ_CP020566.1,866,Veillonella,29465,0.9999889445902865,0.9975861312266843,1.0,4546,990431,0,11,Veillonella atypica,39777,0.9999859294785465,0.9849884526558892,0.9999989940872448,853,994121,1,13
NZ_CP007626.1,35741,Bacillus,1386,0.9996914535652691,0.993138896093179,0.9999832034223027,42122,952559,16,291,Bacillus pseudomycoides,64104,0.9990321491314468,0.973168070283428,0.9999958300625387,34782,959243,4,959
NZ_CP007570.1,1252,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus agalactiae,1311,0.999094461440741,0.28514376996805113,0.9999939621790899,357,993730,6,895
NZ_CP014835.1,2982,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus halotolerans,1814128,0.9999758791060797,0.9922870556673373,0.999998991941581,2959,992005,1,23
NZ_CP072891.1,4374,Enterococcus,1350,0.9996291412559749,0.976813559322034,0.9999724556689293,14408,980211,27,342,Enterococcus hirae,1354,0.9996140656972747,0.9165523548239598,0.9999808199762975,4009,990595,19,365
NZ_CP040058.1,3089,Anaerostipes,207244,0.9995939649523411,0.964819234508972,0.9999939004244288,10915,983669,6,398,Anaerostipes rhamnosivorans,1229621,0.9999336675417191,0.9786338620912917,1.0,3023,991899,0,66
NZ_CP124202.1,12614,Lysinibacillus,400634,0.9997336651296297,0.9789915966386554,1.0,12349,982374,0,265,Lysinibacillus sphaericus,1421,0.9989698368221527,0.9187410813381957,1.0,11589,982374,0,1025
NZ_AP025697.1,10074,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces naeslundii,1655,0.9996663276341021,0.9680365296803652,0.9999898468292663,9752,984904,10,322
NZ_CP049272.1,7545,Campylobacter,194,0.9999095466477987,0.9913503612496184,0.9999949246874369,9742,985156,5,85,Campylobacter concisus,199,0.9998994962753319,0.9868787276341948,0.9999989872833166,7446,987442,1,99
NZ_CP015348.1,1699,Sporosarcina,1569,0.9999909546647798,0.9964685108887581,0.9999969797309746,1693,993286,3,6,Sporosarcina ureae,1571,0.9999909546647798,0.9958799293702177,0.9999979864873164,1692,993287,2,7
NZ_CP040915.1,1941,Georgenia,154116,0.9999809042923131,0.9927872230808862,0.9999949649915865,1927,993042,5,14,Georgenia yuyongxinii,2589797,0.9999839194040531,0.9922720247295209,0.9999989929983173,1926,993046,1,15
NZ_CP034465.1,1619,Jeotgalibaca,1470540,0.9999758791060797,0.9941613588110403,0.9999979822844576,3746,991218,2,22,Jeotgalibaca ciconiae,2496265,0.9999527632494061,0.9715873996294009,0.9999989933247363,1573,993368,1,46
NZ_CP014233.1,8608,Gemella,1378,0.9994693403337528,0.9459180513984932,0.999995940318624,9165,985295,4,524,Gemella sp. oral taxon 928,1785995,0.9920421150807849,0.08027416356877323,0.9999989861919342,691,986379,1,7917
NZ_CP075566.1,4352,Pseudomonas,286,0.9995929599150944,0.9960919540229886,0.9996238421231932,8666,985917,371,34,Pseudomonas fluorescens,294,0.9996010002130679,0.9090073529411765,0.9999989905474866,3956,990635,1,396
NZ_CP012098.1,8224,Anaerostipes,207244,0.9995939649523411,0.964819234508972,0.9999939004244288,10915,983669,6,398,Anaerostipes hadrus,649756,0.9996442168146752,0.9576848249027238,0.9999939195187502,7876,986758,6,348
NZ_CP039292.1,5974,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces procaprae,2560010,0.9997929623271838,0.9686976899899564,0.9999807889473759,5787,988995,19,187
NZ_CP012069.2,3672,Olsenella,133925,0.9999939697765199,0.9983660130718954,1.0,3666,991316,0,6,Olsenella sp. oral taxon 807,712411,0.9999939697765199,0.9983660130718954,1.0,3666,991316,0,6
NZ_CP048000.1,7046,Anaerocolumna,1843210,0.9999577884356394,0.9941810956571104,0.9999989877948301,7005,987941,1,41,Anaerocolumna sedimenticola,2696063,0.9999577884356394,0.9941810956571104,0.9999989877948301,7005,987941,1,41
NZ_AP019823.1,5084,Leptotrichia,32067,0.9965296063872127,0.9488795101943768,0.9999859867887756,63852,927683,13,3440,Leptotrichia hofstadii,157688,0.9986522450522016,0.8298583792289536,0.9995191452908565,4219,989428,476,865
NZ_CP123403.1,8300,Trueperella,1069494,0.9997628112097834,0.9716867469879518,0.9999989865083998,8065,986687,1,235,Trueperella pyogenes,1661,0.9996371815539484,0.9566265060240964,0.9999989865083998,7940,986687,1,360
NZ_CP030280.1,24836,Blautia,572511,0.9990030030512931,0.9606619423417619,0.9999845385053063,23859,970137,15,977,Blautia argi,1912897,0.9986934515793155,0.9476566274762441,1.0,23536,970152,0,1300
NZ_CP023482.1,889,Dermabacter,36739,0.999971858957093,0.968503937007874,1.0,861,994099,0,28,Dermabacter jinjuensis,1667168,0.9999477380631726,0.9415073115860517,1.0,837,994099,0,52
NZ_AP021887.1,4828,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus sp. 116-D4,2598453,0.9993678315718381,0.871996685998343,0.9999888906843338,4210,990149,11,618
NZ_CP047591.1,9589,Aminipila,2060094,0.9999547733238994,0.9953071227448118,1.0,9544,985399,0,45,Aminipila terrae,2697030,0.9999356776162125,0.99332568568151,1.0,9525,985399,0,64
NZ_CP031243.1,1692,Haemophilus,724,0.9982462100045427,0.9570679080765536,0.999997904418429,38856,954387,2,1743,Haemophilus haemolyticus,726,0.9995718541329142,0.8457446808510638,0.999833886374253,1431,993131,165,261
NZ_CP126745.1,3058,Cutibacterium,1912216,0.9999587934728861,0.9947830512787886,1.0,7818,987129,0,41,Cutibacterium acnes,1747,0.9999266322809923,0.9761281883584042,1.0,2985,991930,0,73
NZ_CP020468.1,1106,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces gaoshouyii,1960083,0.9999005013125787,0.9575045207956601,0.9999476799056628,1059,993830,52,47
NZ_CP040235.1,1634,Bifidobacterium,1678,0.9999819093295598,0.9990766389658357,0.9999969348439784,16230,978740,3,15,Bifidobacterium longum,216816,0.9997025089749826,0.8225214198286414,0.9999939598572111,1344,993348,6,290
NZ_AP019846.1,44430,Leptotrichia,32067,0.9965296063872127,0.9488795101943768,0.9999859867887756,63852,927683,13,3440,Leptotrichia hongkongensis,554406,0.9925597092628253,0.8348638307449922,0.9999305670984832,37093,950492,66,7337
NZ_CP016839.1,10049,Brochothrix,2755,0.9999648236963662,0.9965170663747637,1.0,10014,984939,0,35,Brochothrix thermosphacta,2756,0.9999648236963662,0.9965170663747637,1.0,10014,984939,0,35
NZ_CP070914.1,3965,Escherichia,561,0.9964481983702316,0.110718789407314,0.999991927533468,439,991015,8,3526,Escherichia coli,562,0.9964019666568843,0.09836065573770492,0.9999949547084175,390,991018,5,3575
NZ_CP073277.1,1341,Clostridium,1485,0.9988190812351506,0.9863475882345853,0.9999539473179246,81856,911957,42,1133,Clostridium butyricum,1492,0.9992562724374565,0.44966442953020136,0.9999979872127627,603,993645,2,738
NZ_CP019728.1,2149,Jeotgalibaca,1470540,0.9999758791060797,0.9941613588110403,0.9999979822844576,3746,991218,2,22,Jeotgalibaca dankookensis,708126,0.9999929647392732,0.996742671009772,1.0,2142,992839,0,7
NZ_CP121210.1,2898,Riemerella,34084,0.9999035164243187,0.9672187715665976,0.999998992026933,2803,992089,1,95,Riemerella anatipestifer,34085,0.9999035164243187,0.9672187715665976,0.999998992026933,2803,992089,1,95
NZ_CP017038.2,2646,Tannerella,195950,0.9999929647392732,0.9973544973544973,1.0,2639,992342,0,7,Tannerella serpentiformis,712710,0.9999929647392732,0.9973544973544973,1.0,2639,992342,0,7
NZ_CP109758.1,4100,Enterococcus,1350,0.9996291412559749,0.976813559322034,0.9999724556689293,14408,980211,27,342,Enterococcus faecium,1352,0.9988582776877711,0.7292682926829268,0.9999737609094065,2990,990862,26,1110
NZ_CP035439.1,4448,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus pyogenes,1314,0.99902511387072,0.7886690647482014,0.9999697134896117,3508,990510,30,940
NZ_CP047630.1,5205,Lactococcus,1357,0.9997939673644305,0.9740559979450295,0.9999969611082635,7584,987199,3,202,Lactococcus raffinolactis,1366,0.9996894434907758,0.9406340057636887,1.0,4896,989783,0,309
NZ_CP034157.1,3295,Cloacibacterium,501783,0.9999115567222921,0.9732928679817906,1.0,3207,991693,0,88,Cloacibacterium normanense,237258,0.9995306476058002,0.8582701062215478,1.0,2828,991693,0,467
NZ_CP050497.1,1138,Treponema,157,0.9999839194040531,0.9985200845665962,0.9999909114594379,4723,990249,9,7,Treponema vincentii,69710,0.9994261237321456,0.5008787346221442,0.9999969814358304,570,993847,3,568
NZ_CP016087.1,2979,Clostridium,1485,0.9988190812351506,0.9863475882345853,0.9999539473179246,81856,911957,42,1133,Clostridium saccharoperbutylacetonicum,36745,0.9999356776162125,0.9815374286673381,0.9999909275016658,2924,992000,9,55
NZ_CP009709.1,5077,Weizmannia,2817139,0.9999316574672258,0.9866062635414615,1.0,5009,989911,0,68,Weizmannia coagulans,1398,0.9996371815539484,0.9288950167421706,1.0,4716,989911,0,361
NZ_CP039712.1,7354,Vagococcus,2737,0.9999668337708596,0.9956486265977699,0.9999989874791674,7322,987633,1,32,Vagococcus zengguangii,2571750,0.9999135667967854,0.9883056839815066,1.0,7268,987634,0,86
NZ_CP024696.1,2668,Prevotella,838,0.999902511387072,0.9688905547226386,0.9999858916478556,2585,992306,14,83,Prevotella intermedia,28131,0.9997708515077569,0.9167916041979011,0.9999939535633666,2446,992314,6,222
NZ_CP072244.1,2298,Bacteroides,816,0.9982381697065693,0.9631438721136767,0.9999894480930593,45549,947686,10,1743,Bacteroides ovatus,28116,0.9985738521469606,0.38511749347258484,0.9999939558170224,885,992684,6,1413
NZ_CP035997.1,723,Bacillus,1386,0.9996914535652691,0.993138896093179,0.9999832034223027,42122,952559,16,291,Bacillus mycoides,1405,0.9995216022705802,0.38450899031811897,0.9999688211895219,278,994234,31,445
NZ_CP029462.1,762,Megasphaera,906,0.9999939697765199,0.9972350230414746,1.0,2164,992818,0,6,Megasphaera stantonii,2144175,0.9999879395530399,0.984251968503937,1.0,750,994226,0,12
NZ_CP040798.1,12875,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus sanguinis,1305,0.9996120556227813,0.9716504854368933,0.9999786175317912,12510,982092,21,365
NZ_CP014264.1,4357,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus sp. oral taxon 431,712633,0.9996221059952481,0.9141611200367226,0.9999979810847833,3983,990629,2,374
NZ_CP102567.2,1811,Staphylococcus,1279,0.9998301487053111,0.9714545454545455,0.999987872515887,5343,989476,12,157,Staphylococcus epidermidis,1282,0.999896481163592,0.9442297073440088,0.9999979862602537,1710,993175,2,101
NZ_CP028103.1,1848,Fusobacterium,848,0.9992190860593294,0.9704396852120121,0.9999773066500799,24786,969425,22,755,Fusobacterium varium,856,0.9998381890032845,0.9361471861471862,0.9999567029824596,1730,993097,43,118
NZ_CP054015.1,7090,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus gallolyticus,315405,0.9980582680394136,0.7276445698166432,0.9999989877497475,5159,987897,1,1931
NZ_CP050820.1,1081,Clostridium,1485,0.9988190812351506,0.9863475882345853,0.9999539473179246,81856,911957,42,1133,Clostridium botulinum,1491,0.9989055144383651,0.8714153561517114,0.9990441761653757,942,992957,950,139
NZ_CP028105.1,13844,Fusobacterium,848,0.9992190860593294,0.9704396852120121,0.9999773066500799,24786,969425,22,755,Fusobacterium ulcerans,861,0.9993999927637318,0.957310026004045,0.9999938846897092,13253,981138,6,591
NZ_CP020431.2,2392,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus sp. FDAARGOS_192,1839799,0.9984170663364784,0.3415551839464883,1.0,817,992596,0,1575
NZ_CP065995.1,26225,Leuconostoc,1243,0.9998291436680643,0.9935176358436606,1.0,26055,968763,0,170,Leuconostoc mesenteroides,1245,0.9984683232360592,0.9418875119161105,1.0,24701,968763,0,1524
NZ_CP012410.1,3718,Leptotrichia,32067,0.9965296063872127,0.9488795101943768,0.9999859867887756,63852,927683,13,3440,Leptotrichia sp. oral taxon 212,712357,0.9997628112097834,0.9478214093598709,0.9999576301108679,3524,991228,42,194
NZ_CP023474.1,28099,Brevibacillus,55080,0.9999567833983928,0.9985052848855831,0.9999989657551177,28057,966888,1,42,Brevibacillus brevis,1393,0.9985447060668068,0.9484679170077227,1.0,26651,966889,0,1448
NZ_CP012589.1,2084,Capnocytophaga,1016,0.9997447205393432,0.9846004017286506,0.9999989780892108,16176,978558,1,253,Capnocytophaga sp. oral taxon 323,1705617,0.9989617965241792,0.5043186180422264,1.0,1051,992904,0,1033
NZ_CP027236.1,6630,Actinomyces,1654,0.9979838952831592,0.95762944795653,0.9999978896074776,45293,947689,2,2004,Actinomyces sp. oral taxon 897,2081702,0.9970512207182398,0.5588235294117647,0.999990893987806,3705,988349,9,2925
NZ_CP029033.1,1830,Actinobaculum,76833,0.9999969848882599,0.9983606557377049,1.0,1827,993158,0,3,Actinobaculum sp. 313,2495645,0.9999969848882599,0.9983606557377049,1.0,1827,993158,0,3
NZ_CP019721.1,3691,Veillonella,29465,0.9999889445902865,0.9975861312266843,1.0,4546,990431,0,11,Veillonella parvula,29466,0.999880400567645,0.9680303440801951,0.9999989912205928,3573,991296,1,118
NZ_CP027229.1,1162,Capnocytophaga,1016,0.9997447205393432,0.9846004017286506,0.9999989780892108,16176,978558,1,253,Capnocytophaga sp. oral taxon 878,1316596,0.9999336675417191,0.9500860585197934,0.9999919503011594,1104,993818,8,58
NZ_CP098491.1,871,Bacillus,1386,0.9996914535652691,0.993138896093179,0.9999832034223027,42122,952559,16,291,Bacillus subtilis,1423,0.9991547636755418,0.03788748564867968,0.9999969822465565,33,994114,3,838
NZ_CP029066.1,2099,Enterococcus,1350,0.9996291412559749,0.976813559322034,0.9999724556689293,14408,980211,27,342,Enterococcus mundtii,53346,0.9999547733238994,0.9804668889947594,0.9999959713522861,2058,992885,4,41
NZ_CP022384.1,8212,Capnocytophaga,1016,0.9997447205393432,0.9846004017286506,0.9999989780892108,16176,978558,1,253,Capnocytophaga leadbetteri,327575,0.9989859174180995,0.8773745737944472,0.9999979731975646,7205,986774,2,1007
NZ_CP121769.1,1702,Glaesserella,2094023,0.9998422091522712,0.9095182138660399,0.9999969797218525,1548,993283,3,154,Glaesserella parasuis,738,0.9998361789287911,0.9059929494712103,0.9999969797218525,1542,993283,3,160
NZ_CP009933.1,3155,Clostridium,1485,0.9988190812351506,0.9863475882345853,0.9999539473179246,81856,911957,42,1133,Clostridium scatologenes,1548,0.9994643151475193,0.8310618066561014,1.0,2622,991833,0,533
NZ_CP125992.1,1582,Bacillus,1386,0.9996914535652691,0.993138896093179,0.9999832034223027,42122,952559,16,291,Bacillus cereus,1396,0.9984663131615658,0.0638432364096081,0.9999547013003747,101,993361,45,1481
NZ_CP018335.1,2626,Clostridium,1485,0.9988190812351506,0.9863475882345853,0.9999539473179246,81856,911957,42,1133,Clostridium kluyveri,1534,0.9999678388081062,0.9897182025894897,0.9999949615160597,2599,992357,5,27
NZ_CP050133.1,12047,Streptococcus,1301,0.9992572774747032,0.9933305991719397,0.9999372605256671,101725,892524,56,683,Streptococcus cristatus,45634,0.9995145670098534,0.9609031294098116,0.9999877917392804,11576,982929,12,471
NZ_CP016843.1,2400,Carnobacterium,2747,0.9999829143668064,0.99375,0.999997985065304,2385,992586,2,15,Carnobacterium divergens,2748,0.9999839194040531,0.9933333333333333,1.0,2384,992588,0,16
NZ_CP054018.1,823,Rothia,32207,0.9999899496275332,0.9984356667970278,0.9999979795408305,5106,989872,2,8,Rothia dentocariosa,2047,0.9999798992550664,0.9781287970838396,0.9999979882615059,805,994163,2,18
NZ_AP019827.1,1813,Leptotrichia,32067,0.9965296063872127,0.9488795101943768,0.9999859867887756,63852,927683,13,3440,Leptotrichia shahii,157691,0.9995185871588401,0.8075013789299503,0.9998691066529061,1464,993045,130,349
NZ_CP008852.1,12331,Pelosinus,365348,0.9999809042923131,0.9984591679506933,1.0,12312,982657,0,19,Pelosinus sp. UFO1,484770,0.999955778361146,0.9964317573595004,1.0,12287,982657,0,44
NZ_AP014938.1,4291,Rothia,32207,0.9999899496275332,0.9984356667970278,0.9999979795408305,5106,989872,2,8,Rothia mucilaginosa,43675,0.9999879395530399,0.9972034490794687,1.0,4279,990697,0,12
NZ_CP071986.1,5089,Helicobacter,209,0.9999829143668064,0.9968559638435842,0.9999989897959287,5073,989898,1,16,Helicobacter pylori,210,0.9999638186591195,0.9929259186480645,1.0,5053,989899,0,36
NZ_CP127017.1,3689,Staphylococcus,1279,0.9998301487053111,0.9714545454545455,0.999987872515887,5343,989476,12,157,Staphylococcus aureus,1280,0.996670311601748,0.10436432637571158,0.9999909210036528,385,991290,9,3304
NZ_CP015401.2,3049,Bacteroides,816,0.9982381697065693,0.9631438721136767,0.9999894480930593,45549,947686,10,1743,Bacteroides caecimuris,1796613,0.9994271287693922,0.8137094129222696,0.9999979837469845,2481,991937,2,568
NZ_CP028108.1,2355,Fusobacterium,848,0.9992190860593294,0.9704396852120121,0.9999773066500799,24786,969425,22,755,Fusobacterium periodonticum,860,0.998801995601957,0.4951167728237792,0.9999969777349735,1166,992630,3,1189
NZ_CP027234.1,40399,Bacteroides,816,0.9982381697065693,0.9631438721136767,0.9999894480930593,45549,947686,10,1743,Bacteroides heparinolyticus,28113,0.9956300980514338,0.892373573603307,1.0,36051,954589,0,4348
NZ_CP046314.1,1081,Gemella,1378,0.9994693403337528,0.9459180513984932,0.999995940318624,9165,985295,4,524,Gemella morbillorum,29391,0.9999035164243187,0.9121184088806661,0.9999989938696477,986,993906,1,95
