accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,54967,Gemella,1378,0.9972234081559874,0.963437073906885,0.9999978259073575,72779,919922,2,2762,Gemella sanguinis,84135,0.9975006655181247,0.9548274419196973,0.9999946836675889,52484,940493,5,2483
NZ_CP017038.2,62012,Tannerella,195950,0.999805116201976,0.9968715732438883,1.0,61818,933453,0,194,Tannerella serpentiformis,712710,0.9997990888680165,0.9967748177772044,1.0,61812,933453,0,200
NZ_AP021887.1,2383,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus sp. 116-D4,2598453,0.999657446519968,0.8652958455728074,0.9999798606761576,2062,993062,20,321
NZ_CP046314.1,13586,Gemella,1378,0.9972234081559874,0.963437073906885,0.9999978259073575,72779,919922,2,2762,Gemella morbillorum,29391,0.9988377291014752,0.9177094067422347,0.9999602802381964,12468,981840,39,1118
NZ_CP101412.1,5417,Parvimonas,543311,0.9995690456218953,0.9222817057411852,0.9999919195836969,4996,990040,8,421,Parvimonas micra,33033,0.9995690456218953,0.9222817057411852,0.9999919195836969,4996,990040,8,421
NZ_CP044230.1,12721,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus sp. LPB0220,2610896,0.9973982008408131,0.7967140948038676,0.9999959297640078,10135,982740,4,2586
NZ_CP125087.1,45605,Haemophilus,724,0.995347902738921,0.967520535707801,0.9998146373537209,133215,857619,159,4472,Haemophilus parainfluenzae,729,0.9952655291748077,0.9003179475934656,0.9998241846166803,41059,949693,167,4546
NZ_AP018768.1,9972,Haemophilus,724,0.995347902738921,0.967520535707801,0.9998146373537209,133215,857619,159,4472,Haemophilus influenzae,727,0.9970054195777852,0.7375651825110309,0.9996306417194237,7355,985129,364,2617
NZ_CP032620.1,5422,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus koreensis,2382163,0.9972455083805056,0.4950202877167097,0.9999959597714443,2684,990039,4,2738
NZ_CP027228.1,2786,Mogibacterium,86331,0.9999708678858624,0.990667623833453,0.9999969778750231,2760,992676,3,26,Mogibacterium diversum,114527,0.9999537904396438,0.9845656855707107,0.9999969778750231,2743,992676,3,43
NZ_CP034670.1,15884,Eikenella,538,0.9996353462954498,0.9789725509947117,0.9999703955058337,15550,979552,29,334,Eikenella corrodens,539,0.9995178132832395,0.9714177788970033,0.9999734580397129,15430,979555,26,454
NZ_CP019668.1,4862,Burkholderia,32008,0.9999678542188827,0.9934183463595229,1.0,4830,990603,0,32,Burkholderia cenocepacia,95486,0.9978954558924724,0.5691073632250103,1.0,2767,990603,0,2095
NZ_CP031253.1,28246,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria lactamica,486,0.993114775506924,0.766303193372513,0.999738425320429,21645,966966,253,6601
NZ_CP046315.1,34440,Schaalia,2529408,0.9998463029840325,0.9966517124411861,1.0,45542,949770,0,153,Schaalia odontolytica,1660,0.9998432893170528,0.995499419279907,0.9999989594443432,34285,961024,1,155
NZ_AP014938.1,5465,Rothia,32207,0.9999437448830446,0.9970652549200139,0.9999948879803126,17327,978082,5,51,Rothia mucilaginosa,43675,0.9999809134424615,0.9967063129002744,0.9999989898989899,5447,989999,1,18
NZ_CP012067.1,15226,Aggregatibacter,416916,0.9987794648731999,0.9845001970313937,0.9990012639774586,14990,979260,979,236,Aggregatibacter aphrophilus,732,0.9987573646486818,0.9666360173387626,0.9992563038197827,14718,979510,729,508
NZ_CP032364.1,12032,Lachnoanaerobaculum,1164882,0.9999156173245669,0.9930186170212766,1.0,11948,983433,0,84,Lachnoanaerobaculum umeaense,617123,0.9999156173245669,0.9930186170212766,1.0,11948,983433,0,84
NZ_CP050134.2,60416,Corynebacterium,1716,0.9999115991019273,0.9985930879237288,0.9999967916119904,60331,935046,3,85,Corynebacterium matruchotii,43768,0.9998915079887288,0.9982123940677966,1.0,60308,935049,0,108
NZ_CP031243.1,6259,Haemophilus,724,0.995347902738921,0.967520535707801,0.9998146373537209,133215,857619,159,4472,Haemophilus haemolyticus,726,0.9987493282034025,0.8512541939606966,0.9996825737005235,5328,988892,314,931
NZ_CP028108.1,45745,Fusobacterium,848,0.9975448659671611,0.9749449055671122,0.999987755451885,94673,898348,11,2433,Fusobacterium periodonticum,860,0.9761679215241118,0.4847742922723795,0.9998367940024429,22176,949565,155,23569
NZ_CP066065.1,11255,Schaalia,2529408,0.9998463029840325,0.9966517124411861,1.0,45542,949770,0,153,Schaalia meyeri,52773,0.9999326947707855,0.994491337183474,0.9999949197833795,11193,984205,5,62
NZ_CP039886.1,7516,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria flavescens,484,0.9961163878187581,0.8358169238956892,0.9973358948690672,6282,985317,2632,1234
NZ_CP024696.1,2527,Prevotella,838,0.999805116201976,0.9730876115255229,0.9999898849719004,6653,988618,10,184,Prevotella intermedia,28131,0.9997860296444375,0.9165017807677087,0.9999979857755469,2316,992936,2,211
NZ_CP126745.1,12076,Cutibacterium,1912216,0.9999527858839838,0.9961079827757535,1.0,12029,983389,0,47,Cutibacterium acnes,1747,0.9997478565293606,0.9792149718449817,1.0,11825,983389,0,251
NZ_CP072373.1,4310,Prevotella,838,0.999805116201976,0.9730876115255229,0.9999898849719004,6653,988618,10,184,Prevotella denticola,28129,0.9996353462954498,0.9157772621809744,1.0,3947,991155,0,363
NZ_CP027235.1,14530,Haemophilus,724,0.995347902738921,0.967520535707801,0.9998146373537209,133215,857619,159,4472,Haemophilus sp. oral taxon 036,712310,0.997093820475858,0.8059876118375774,0.9999245617701479,11711,980861,74,2819
NZ_CP019721.1,6682,Veillonella,29465,0.999913608213247,0.9970468233922674,0.9999896878512575,25659,969720,10,76,Veillonella parvula,29466,0.9998141572029152,0.9732116132894343,0.9999939319345094,6503,988777,6,179
NZ_CP083637.1,6988,Gemella,1378,0.9972234081559874,0.963437073906885,0.9999978259073575,72779,919922,2,2762,Gemella haemolysans,1379,0.9997498656406805,0.9726674298797939,0.9999413238750118,6797,988419,58,191
NZ_CP073118.1,20386,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria subflava,28449,0.9831576198058194,0.17933876189541842,0.9999630799145505,3656,975043,36,16730
NZ_CP053939.1,13124,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria mucosa,488,0.9956884471076332,0.8993447119780554,0.9969755919787529,11803,979370,2971,1321
NZ_CP031255.1,15103,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria elongata,495,0.99890001155239,0.9465669072369728,0.9997062309636644,14296,980074,288,807
NZ_CP032621.1,4426,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus gwangjuense,1433513,0.99877846031754,0.727971079981925,0.9999878914956929,3222,991027,12,1204
NZ_CP040798.1,30125,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus sanguinis,1305,0.9991049409070133,0.9708879668049792,0.9999854973377256,29248,965326,14,877
NZ_CP090007.1,9784,Streptococcus,1301,0.9989753532268839,0.9927897563753328,0.9999041028941285,129017,865428,83,937,Streptococcus salivarius,1304,0.9967593034411054,0.687551103843009,0.9998285449349231,6727,985512,169,3057
NZ_CP038817.1,61321,Haemophilus,724,0.995347902738921,0.967520535707801,0.9998146373537209,133215,857619,159,4472,Haemophilus parahaemolyticus,735,0.9985735309629168,0.9771530144648652,0.9999796605234311,59920,934125,19,1401
NZ_AP019829.2,3128,Leptotrichia,32067,0.9988146243212971,0.9437688491098356,0.9999753822672316,19402,974883,24,1156,Leptotrichia wadei,157687,0.9993791846021709,0.8308823529411765,0.9999103127264226,2599,992248,89,529
NZ_CP022527.1,2098,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria sp. KEM232,655307,0.999926667436826,0.9804575786463299,0.999967786326705,2057,993335,32,41
NZ_CP048246.1,13782,Neisseria,482,0.9966498068741744,0.9753552041899207,0.9998762267433521,127753,864377,107,3228,Neisseria gonorrhoeae,485,0.9968426815608786,0.7934262080975185,0.9996984770032689,10935,981387,296,2847
