NZ_LT635457.1	0.000059254096538695
NZ_CP033459.1	0.001018092722823640
CAKAFU010000002.1	0.000032320472069849
NZ_CP036550.1	0.000829557658309813
NZ_CP049272.1	0.011624577843858539
NZ_CP012544.1	0.000148135241346736
NZ_CP022386.1	0.000172376055551253
NZ_CP022384.1	0.000072720908773118
NZ_CP022379.1	0.018320343516841881
ACIL03000013.1	0.000016160236034925
NZ_CP028101.1	0.000169682631750751
NZ_CP024703.1	0.044785379733379115
NZ_CP083637.1	0.000129281581511311
NZ_CP040915.1	0.095533717534429755
NZ_CP031243.1	0.001036946689427154
NZ_AP018768.1	0.000255870659526379
NZ_CP038817.1	0.000570993574982932
NZ_CP035368.2	0.030655948431862593
NC_013203.1	0.000043093860503770
NZ_LR134378.1	0.018209907005659665
NZ_AP019831.1	0.000040400436703268
NZ_AP019829.2	0.000029627048269347
NZ_CP101528.1	0.000094267839025003
NZ_CP126965.1	0.000694889535965586
NZ_CP030820.1	0.000953452085452033
NZ_CP053939.1	0.222127703838883750
NZ_CP073114.1	0.001160841116569374
NZ_CP092048.1	0.000064640790755655
NC_019960.1	0.000043093860503770
NZ_CP024696.1	0.000180456326952759
NZ_CP072363.1	0.000228936421521360
AP018050.1	0.010178243007478551
NZ_CP079201.1	0.000059254096538695
NZ_CP079822.1	0.416454549828054355
NZ_CP102197.1	0.007490249002109802
NZ_CP012071.1	0.000051173978521232
NZ_LS483444.1	0.000064640790755655
NZ_CP079724.1	0.068220314174351815
NZ_CP009227.1	0.000043093860503770
NZ_CAKAHJ010000001.1	0.000837637929711318
NZ_CALGPY010000005.1	0.000053867402321734
NZ_CAKOJV010000001.1	0.000115814769276888
NZ_CABPWA010000001.1	0.000118508193077390
NZ_UQJH01000001.1	0.000183149750753261
NZ_CAJTJS010000001.1	0.006566432247665461
NZ_CAMNMG010000001.1	0.000067334214556157
NZ_CALHUL010000006.1	0.000743369630534186
NZ_CP020566.1	0.000099654533241963
NZ_LR134375.1	0.001236255449142993
NZ_AP022321.1	0.016378348144509711
NZ_CP019721.1	0.021735439241111282
