read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP032364.1,172354,root,172288,Bacteria,172255,Bacillota,172063,Clostridia,171795,Eubacteriales,4,Lachnospiraceae,171740,Lachnoanaerobaculum,171703,Lachnoanaerobaculum umeaense,170338
NZ_CP046313.1,20798,root,20700,Bacteria,20657,Bacillota,20581,Bacilli,20565,Bacillales,20541,unclassified Bacillales family,0,Gemella,20525,Gemella sanguinis,20261
NZ_CP026548.1,7006,root,7006,Bacteria,7006,Bacillota,6978,Clostridia,6910,Eubacteriales,6826,Oscillospiraceae,6823,Faecalibacterium,6807,Faecalibacterium prausnitzii,6410
NZ_CP040004.1,2791,root,2791,Bacteria,2791,Candidatus Saccharibacteria,2788,Candidatus Saccharimonadia,2782,Candidatus Nanosynbacterales,2781,Candidatus Nanosynbacteraceae,2781,Candidatus Nanosynbacter,2781,Candidatus Nanosynbacter featherlites,2769
NZ_CP050134.2,10422,root,10418,Bacteria,10418,Actinomycetota,10418,Actinomycetes,10418,Mycobacteriales,10415,Corynebacteriaceae,10414,Corynebacterium,10414,Corynebacterium matruchotii,10408
NZ_CP097843.1,63475,root,63467,Bacteria,63464,Bacillota,63088,Bacilli,63063,Lactobacillales,63049,Streptococcaceae,62925,Streptococcus,62898,Streptococcus oralis,56720
NZ_CP072373.1,16844,root,16843,Bacteria,16842,Bacteroidota,16842,Bacteroidia,16842,Bacteroidales,16842,Prevotellaceae,16779,Prevotella,16591,Prevotella denticola,15611
NZ_CP127164.1,8997,root,8997,Bacteria,8997,Bacillota,8929,Bacilli,8927,Bacillales,8924,Bacillaceae,8920,Bacillus,8914,Bacillus velezensis,369
NZ_CP008849.1,74900,root,74896,Bacteria,74895,Pseudomonadota,74883,Gammaproteobacteria,74880,Alteromonadales,74801,Alteromonadaceae,74793,Alteromonas,74739,Alteromonas australica,43205
NZ_CP046027.1,3689,root,3688,Bacteria,3687,Pseudomonadota,3667,Betaproteobacteria,3626,Neisseriales,3624,Neisseriaceae,3623,Neisseria,3609,Neisseria brasiliensis,3565
NZ_CP017042.1,6632,root,6632,Bacteria,6632,Bacillota,6631,Negativicutes,6630,Selenomonadales,6630,Selenomonadaceae,6630,Selenomonas,6630,Selenomonas sp. oral taxon 920,6540
NC_001422.1,14479,root,14479,Viruses,28,Phixviricota,28,Malgrandaviricetes,28,Petitvirales,28,Microviridae,28,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP027228.1,21481,root,21480,Bacteria,21480,Bacillota,21460,Clostridia,21343,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,21337,Mogibacterium diversum,21146
NZ_CP041379.1,4687,root,4687,Bacteria,4686,Bacteroidota,4686,Bacteroidia,4685,Bacteroidales,4685,Bacteroidaceae,4655,Bacteroides,4651,Bacteroides intestinalis,4383
NZ_CP068102.1,19199,root,19198,Bacteria,19197,Actinomycetota,19187,Actinomycetes,19187,Micrococcales,19176,Micrococcaceae,19166,Rothia,19165,Rothia aeria,18987
NZ_CP073277.1,16332,root,16285,Bacteria,16258,Bacillota,16253,Clostridia,16247,Eubacteriales,16246,Clostridiaceae,16242,Clostridium,16228,Clostridium butyricum,7809
NZ_CP017038.2,15789,root,15787,Bacteria,15787,Bacteroidota,15787,Bacteroidia,15781,Bacteroidales,15781,Tannerellaceae,15765,Tannerella,15762,Tannerella serpentiformis,15761
NZ_AP019831.1,8052,root,7956,Bacteria,7919,Fusobacteriota,7896,Fusobacteriia,7896,Fusobacteriales,7896,Leptotrichiaceae,7889,Leptotrichia,7888,Leptotrichia trevisanii,7343
NC_000866.4,40675,root,40675,Viruses,40675,Uroviricota,40675,Caudoviricetes,40675,unclassified Caudoviricetes order,0,Straboviridae,38612,Tequatrovirus,38283,Tequatrovirus T4,15502
NZ_CP020566.1,43012,root,42979,Bacteria,42979,Bacillota,42942,Negativicutes,42933,Veillonellales,42927,Veillonellaceae,42927,Veillonella,42926,Veillonella atypica,42235
NZ_CP121210.1,75989,root,75930,Bacteria,75895,Bacteroidota,75604,Flavobacteriia,75470,Flavobacteriales,75470,Weeksellaceae,75410,Riemerella,75230,Riemerella anatipestifer,75189
NZ_CP015402.2,268670,root,268668,Bacteria,268665,Bacteroidota,268665,Bacteroidia,268653,Bacteroidales,268648,Muribaculaceae,266834,Muribaculum,263829,Muribaculum intestinale,261490
NZ_CP024700.1,26663,root,26535,Bacteria,26444,Fusobacteriota,26383,Fusobacteriia,26383,Fusobacteriales,26383,Fusobacteriaceae,26355,Fusobacterium,26352,Fusobacterium pseudoperiodonticum,19786
NZ_CP012196.1,9841,root,9833,Bacteria,9830,Campylobacterota,9829,Epsilonproteobacteria,9829,Campylobacterales,9829,Campylobacteraceae,9829,Campylobacter,9829,Campylobacter gracilis,9805
NZ_AP019735.1,3632,root,3631,Bacteria,3631,Bacteroidota,3630,Bacteroidia,3598,Bacteroidales,3597,Rikenellaceae,3550,Alistipes,3550,Alistipes communis,3534
NZ_AP019822.1,20978,root,20755,Bacteria,20683,Fusobacteriota,20661,Fusobacteriia,20661,Fusobacteriales,20661,Leptotrichiaceae,20656,Pseudoleptotrichia,20626,Pseudoleptotrichia goodfellowii,20626
