read_accession_id,count
NZ_CP032364.1,171745
NZ_CP046313.1,20717
NZ_CP026548.1,6997
NZ_CP040004.1,2780
NZ_CP050134.2,10377
NZ_CP097843.1,63233
NZ_CP072373.1,16789
NZ_CP127164.1,8965
NZ_CP008849.1,74638
NZ_CP046027.1,3680
NZ_CP017042.1,6614
NC_001422.1,14419
NZ_CP027228.1,21404
NZ_CP041379.1,4675
NZ_CP068102.1,19144
NZ_CP073277.1,16279
NZ_CP017038.2,15735
NZ_AP019831.1,8018
NC_000866.4,40519
NZ_CP020566.1,42863
NZ_CP121210.1,75771
NZ_CP015402.2,267750
NZ_CP024700.1,26562
NZ_CP012196.1,9808
NZ_AP019735.1,3616
NZ_AP019822.1,20903
NZ_CP019668.1,9753
NZ_CP022022.1,5980
NZ_CP050497.1,6800
