accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP014264.1,8813,Streptococcus,1301,181470,817714,56,647,Streptococcus sp. oral taxon 431,712633,8439,991068,6,374
NZ_CP072236.1,5180,Bacteroides,816,66105,930652,22,3108,Bacteroides uniformis,820,3735,994702,5,1445
NZ_CP049272.1,6113,Campylobacter,194,30749,969135,0,3,Campylobacter concisus,199,6108,993772,2,5
NZ_CP024700.1,2585,Fusobacterium,848,37170,962698,4,15,Fusobacterium pseudoperiodonticum,2663009,2340,997194,108,245
NZ_CP012589.1,1221,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga sp. oral taxon 323,1705617,965,998651,15,256
NZ_CP015402.2,6513,Muribaculum,1918540,6459,993373,1,54,Muribaculum intestinale,1796646,6420,993373,1,93
NZ_CP046316.1,2873,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga sp. FDAARGOS_737,2545799,2790,996993,21,83
NZ_AP019735.1,5386,Alistipes,239759,5256,994496,5,130,Alistipes communis,2585118,5242,994501,0,144
NZ_CP070914.1,6284,Escherichia,561,1419,993590,13,4865,Escherichia coli,562,1288,993595,8,4996
NZ_CP009227.1,2797,Treponema,157,4001,995885,1,0,Treponema sp. OMZ 838,1539298,1442,997090,0,1355
NZ_CP090007.1,13341,Streptococcus,1301,181470,817714,56,647,Streptococcus salivarius,1304,11113,986479,67,2228
NZ_CP065726.1,603,Neisseria,482,100438,898976,0,473,Neisseria cinerea,483,573,999257,27,30
NZ_AP021887.1,1532,Streptococcus,1301,181470,817714,56,647,Streptococcus sp. 116-D4,2598453,1488,998348,7,44
NZ_CP022022.1,30017,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga endodontalis,2708117,29289,969858,12,728
NZ_CP046314.1,13765,Gemella,1378,24948,974320,5,614,Gemella morbillorum,29391,13066,986118,4,699
NZ_CP027229.1,13278,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga sp. oral taxon 878,1316596,13053,986584,25,225
NZ_CP046313.1,838,Gemella,1378,24948,974320,5,614,Gemella sanguinis,84135,827,999048,1,11
NZ_AP014938.1,15421,Rothia,32207,23372,976512,0,3,Rothia mucilaginosa,43675,15410,984466,0,11
NZ_CP068102.1,7954,Rothia,32207,23372,976512,0,3,Rothia aeria,172042,7943,991933,0,11
NZ_CP015424.1,4009,Haemophilus,724,44691,955019,46,131,[Haemophilus] ducreyi,730,4006,995877,1,3
NZ_CP013334.1,5082,Fusobacterium,848,37170,962698,4,15,Fusobacterium hwasookii,1583098,4160,994798,7,922
NZ_CP017038.2,6447,Tannerella,195950,6445,993440,0,2,Tannerella serpentiformis,712710,6445,993440,0,2
NZ_CP012544.1,8308,Campylobacter,194,30749,969135,0,3,Campylobacter showae,204,8277,991579,0,31
NZ_CP032364.1,5816,Lachnoanaerobaculum,1164882,5814,994071,0,2,Lachnoanaerobaculum umeaense,617123,5804,994071,0,12
NZ_CP121769.1,3351,Glaesserella,2094023,3248,996535,1,103,Glaesserella parasuis,738,3246,996535,1,105
NZ_CP097335.1,717,Mannheimia,75984,21752,978003,19,113,Mannheimia haemolytica,75985,633,999144,26,84
NZ_AP019846.1,9644,Leptotrichia,32067,46707,953087,0,93,Leptotrichia hongkongensis,554406,9239,990178,65,405
NZ_CP124126.1,10216,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga canimorsus,28188,10169,989669,2,47
NZ_CP125087.1,1906,Haemophilus,724,44691,955019,46,131,Haemophilus parainfluenzae,729,1898,997941,40,8
NZ_CP016753.1,3320,Leptotrichia,32067,46707,953087,0,93,Leptotrichia sp. oral taxon 498,712368,3080,996527,40,240
NZ_CP031255.1,3134,Neisseria,482,100438,898976,0,473,Neisseria elongata,495,3096,996706,47,38
NZ_CP041379.1,7025,Bacteroides,816,66105,930652,22,3108,Bacteroides intestinalis,329854,6838,992860,2,187
NZ_CP020431.2,1237,Streptococcus,1301,181470,817714,56,647,Streptococcus sp. FDAARGOS_192,1839799,641,998646,4,596
NZ_CP027228.1,24351,Mogibacterium,86331,24293,975536,0,58,Mogibacterium diversum,114527,24213,975536,0,138
NZ_CP044230.1,6578,Streptococcus,1301,181470,817714,56,647,Streptococcus sp. LPB0220,2610896,5648,993308,1,930
NZ_CP039886.1,17393,Neisseria,482,100438,898976,0,473,Neisseria flavescens,484,16387,982346,148,1006
NZ_CP022379.1,34611,Capnocytophaga,1016,139168,860625,1,93,Capnocytophaga sputigena,1019,34224,965191,85,387
NZ_CP053939.1,7557,Neisseria,482,100438,898976,0,473,Neisseria mucosa,488,6630,992190,140,927
