read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP040121.1,42242,root,42238,Bacteria,42238,Bacteroidota,42238,Bacteroidia,42238,Bacteroidales,42238,Muribaculaceae,41971,Duncaniella,40780,Duncaniella sp. B8,405
NZ_CP039381.1,12381,root,12375,Bacteria,12370,Bacillota,12353,Clostridia,12353,Eubacteriales,12346,Oscillospiraceae,12345,Ruminococcus,12343,Ruminococcus bovis,12341
NZ_AP019846.1,16759,root,16570,Bacteria,16471,Fusobacteriota,16442,Fusobacteriia,16442,Fusobacteriales,16442,Leptotrichiaceae,16418,Leptotrichia,16414,Leptotrichia hongkongensis,14197
NZ_CP028415.1,3550,root,3544,Bacteria,3543,Bacillota,3532,Bacilli,3532,Lactobacillales,3532,Streptococcaceae,3530,Streptococcus,3530,Streptococcus mitis,3072
NZ_CP097775.1,13640,root,13638,Bacteria,13638,Bacillota,13633,Bacilli,13624,Bacillales,13623,Paenibacillaceae,13610,Paenibacillus,13604,Paenibacillus polymyxa,12366
NZ_CP027235.1,6135,root,6134,Bacteria,6134,Pseudomonadota,6134,Gammaproteobacteria,6132,Pasteurellales,6115,Pasteurellaceae,6115,Haemophilus,6064,Haemophilus sp. oral taxon 036,5052
NZ_CP073804.1,21312,root,21304,Bacteria,21298,Bacillota,21268,Bacilli,21265,Bacillales,21254,Staphylococcaceae,21221,Macrococcus,32,Macrococcus canis,20428
NZ_CP050497.1,8002,root,7999,Bacteria,7998,Spirochaetota,7997,Spirochaetia,7997,Spirochaetales,7997,Treponemataceae,7997,Treponema,7997,Treponema vincentii,4359
NZ_CP016839.1,27856,root,27842,Bacteria,27839,Bacillota,27806,Bacilli,27802,Bacillales,27760,Listeriaceae,27721,Brochothrix,27702,Brochothrix thermosphacta,27702
NZ_CP012117.1,33487,root,33478,Bacteria,33478,Actinomycetota,33476,Actinomycetes,33475,Micrococcales,32711,Dermabacteraceae,32673,Dermabacter,32658,Dermabacter vaginalis,31601
NZ_CP068103.1,5143,root,5124,Bacteria,5117,Bacillota,5083,Tissierellia,4903,Tissierellales,4847,Peptoniphilaceae,4847,Peptoniphilus,4724,Peptoniphilus harei,4688
