read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP039712.1,14360,root,14360,Bacteria,14360,Bacillota,14359,Bacilli,14359,Lactobacillales,14359,Enterococcaceae,14359,Vagococcus,14352,Vagococcus zengguangii,14332
NZ_CP017038.2,43152,root,43152,Bacteria,43152,Bacteroidota,43152,Bacteroidia,43152,Bacteroidales,43152,Tannerellaceae,43151,Tannerella,43151,Tannerella serpentiformis,43151
NZ_CP098491.1,33891,root,33891,Bacteria,33888,Bacillota,33867,Bacilli,33864,Bacillales,33845,Bacillaceae,33832,Bacillus,33778,Bacillus subtilis,5923
NZ_CP068103.1,143794,root,143794,Bacteria,143794,Bacillota,143321,Tissierellia,141502,Tissierellales,140288,Peptoniphilaceae,140287,Peptoniphilus,137716,Peptoniphilus harei,137619
NZ_CP036259.1,27393,root,27393,Bacteria,27393,Bacillota,27393,Negativicutes,27393,Selenomonadales,27393,Sporomusaceae,27393,Sporomusa,27393,Sporomusa termitida,27393
NC_012756.1,6377,root,6377,Viruses,6377,Uroviricota,6377,Caudoviricetes,6377,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage PH10,6377
NZ_CP046313.1,26988,root,26988,Bacteria,26988,Bacillota,26961,Bacilli,26953,Bacillales,26932,unclassified Bacillales family,0,Gemella,26928,Gemella sanguinis,26884
NZ_CP066560.1,62249,root,62249,Bacteria,62245,Pseudomonadota,62204,Gammaproteobacteria,62202,Pasteurellales,62029,Pasteurellaceae,62029,Histophilus,60261,Histophilus somni,60261
NZ_CP117966.1,11074,root,11074,Bacteria,11074,Bacillota,11073,Clostridia,11063,Eubacteriales,10,Lachnospiraceae,10975,Roseburia,10710,Roseburia hominis,10681
NZ_CP072246.1,42592,root,42592,Bacteria,42592,Bacteroidota,42541,Bacteroidia,42459,Bacteroidales,42459,Bacteroidaceae,39441,Phocaeicola,38072,Phocaeicola dorei,36614
NZ_CP017761.1,15146,root,15146,Bacteria,15146,Bacillota,15146,Bacilli,15146,Lactobacillales,15125,Carnobacteriaceae,15070,Marinilactibacillus,15019,Marinilactibacillus sp. 15R,15019
NZ_CP008852.1,9306,root,9306,Bacteria,9306,Bacillota,9306,Negativicutes,9306,Selenomonadales,9306,Sporomusaceae,9306,Pelosinus,9306,Pelosinus sp. UFO1,9306
NZ_CP019668.1,10321,root,10321,Bacteria,10321,Pseudomonadota,10321,Betaproteobacteria,10321,Burkholderiales,10321,Burkholderiaceae,10321,Burkholderia,10311,Burkholderia cenocepacia,7683
NZ_CP066811.1,1429,root,1429,Bacteria,1429,Bacillota,1429,Clostridia,1428,Eubacteriales,0,Peptostreptococcaceae,1426,Peptacetobacter,1423,Peptacetobacter hiranonis,1423
NZ_CP033459.1,18277,root,18277,Bacteria,18277,Bacteroidota,18277,Bacteroidia,18270,Bacteroidales,18270,Prevotellaceae,18270,Pseudoprevotella,18266,Pseudoprevotella muciniphila,18266
NZ_CP116810.1,6619,root,6619,Bacteria,6619,Pseudomonadota,6619,Alphaproteobacteria,6619,Hyphomicrobiales,6619,Nitrobacteraceae,6619,Rhodopseudomonas,6619,Rhodopseudomonas palustris,6617
NZ_CP050497.1,85558,root,85558,Bacteria,85558,Spirochaetota,85558,Spirochaetia,85558,Spirochaetales,85558,Treponemataceae,85558,Treponema,85558,Treponema vincentii,71343
NZ_CP027228.1,1854,root,1854,Bacteria,1854,Bacillota,1854,Clostridia,1850,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,1850,Mogibacterium diversum,1849
NZ_AP019735.1,35380,root,35380,Bacteria,35380,Bacteroidota,35379,Bacteroidia,35224,Bacteroidales,35223,Rikenellaceae,34641,Alistipes,34641,Alistipes communis,34608
NZ_CP027286.1,124617,root,124617,Bacteria,124617,Bacillota,124616,Clostridia,124616,Eubacteriales,124616,Clostridiaceae,124616,Clostridium,124616,Clostridium chauvoei,124069
NZ_CP085178.1,24389,root,24389,Bacteria,24389,Bacillota,24389,Bacilli,24389,Lactobacillales,24389,Lactobacillaceae,24389,Pediococcus,24375,Pediococcus pentosaceus,24359
NZ_CP118095.1,224452,root,224452,Bacteria,224451,Bacillota,223302,Bacilli,222590,Lactobacillales,222408,Aerococcaceae,221574,Aerococcus,221570,Aerococcus christensenii,221561
NZ_CP029033.1,10982,root,10982,Bacteria,10982,Actinomycetota,10982,Actinomycetes,10982,Actinomycetales,10982,Actinomycetaceae,10982,Actinobaculum,10982,Actinobaculum sp. 313,10982
NZ_CP012672.1,16280,root,16280,Bacteria,16279,Myxococcota,16277,unclassified Myxococcota class,0,Polyangiales,16277,Polyangiaceae,16277,Sorangium,16277,Sorangium cellulosum,4613
