read_accession_id,taxid,count
NZ_CP013195.1,76123,19639
NZ_CP013195.1,171552,998
NZ_CP013195.1,171549,192
NZ_CP013195.1,28133,4
NZ_CP013195.1,28132,6
NZ_CP013195.1,838,11
NZ_CP013195.1,28128,1
NZ_CP013195.1,1177574,4
NZ_CP013195.1,1236517,1
NZ_CP013195.1,2974257,5
NZ_CP013195.1,28129,4
NZ_CP013195.1,28127,1
NZ_CP013195.1,28131,3
NZ_CP013195.1,702439,1
NZ_CP013195.1,712471,1
NZ_CP013195.1,282402,1
NZ_CP013195.1,28135,1
NZ_CP048246.1,485,8966
NZ_CP048246.1,482,1843
NZ_CP048246.1,1247414,9
NZ_CP048246.1,487,45
NZ_CP048246.1,495,1
NZ_CP048246.1,655307,1
NZ_CP048246.1,483,5
NZ_CP048246.1,486,12
NZ_CP048246.1,28216,1
NZ_CP048246.1,28449,4
NZ_CP048246.1,641149,3
NZ_CP048246.1,2937985,3
NZ_CP048246.1,1224,17
NZ_CP048246.1,194197,5
NZ_CP048246.1,1853278,3
NZ_CP048246.1,489653,3
NZ_CP048246.1,662598,2
NZ_CP048246.1,481,20
NZ_CP048246.1,88719,1
NZ_CP048246.1,935590,1
NZ_CP048246.1,2912188,3
NZ_CP048246.1,942513,1
NZ_CP048246.1,374833,3
NZ_CP048246.1,1853276,1
NZ_CP048246.1,490,5
NZ_CP048246.1,492,2
NZ_CP048246.1,267212,1
NZ_CP048246.1,2709396,2
NZ_CP048246.1,1288,1
NZ_CP048246.1,1815583,1
NZ_CP048246.1,488,2
NZ_CP048246.1,1249667,1
NZ_CP048246.1,935599,1
NZ_CP048246.1,504,1
NZ_CP048246.1,528354,2
NZ_CP048246.1,539,1
NZ_CP048246.1,1470200,1
NZ_CP048246.1,206351,1
NZ_CP048246.1,3077590,1
NZ_CP048246.1,997348,1
NZ_CP048246.1,28091,1
NZ_CP048246.1,493,1
NZ_CP048246.1,935589,1
NZ_CP020566.1,39777,1257
NZ_CP020566.1,29465,22
NZ_CP020566.1,39778,1
NZ_CP020566.1,29466,1
NZ_CP020566.1,2,1
NZ_CP020566.1,31977,1
NZ_CP053939.1,488,5105
NZ_CP053939.1,482,2542
NZ_CP053939.1,1871109,12
NZ_CP053939.1,481,49
NZ_CP053939.1,28449,58
NZ_CP053939.1,2666100,1
NZ_CP053939.1,1853278,1
NZ_CP053939.1,490,3
NZ_CP053939.1,2972775,5
NZ_CP053939.1,485,3
NZ_CP053939.1,487,5
NZ_CP053939.1,206351,3
NZ_CP053939.1,2,1
NZ_CP053939.1,3077590,4
NZ_CP053939.1,495,4
NZ_CP053939.1,607711,2
NZ_CP053939.1,492,2
NZ_CP053939.1,33053,3
NZ_CP053939.1,267212,1
NZ_CP053939.1,88719,1
NZ_CP053939.1,655307,1
NZ_CP053939.1,486,2
NZ_CP053939.1,1224,6
NZ_CP053939.1,2912188,1
NZ_CP053939.1,2623750,3
NZ_CP053939.1,484,5
NZ_CP053939.1,28216,2
NZ_CP053939.1,1853276,1
NZ_CP053939.1,483,1
NZ_CP053939.1,194197,2
NZ_CP053939.1,374833,1
NZ_CP053939.1,153493,1
NZ_CP107038.1,1313,4263
NZ_CP107038.1,1301,719
NZ_CP107038.1,1,193
NZ_CP107038.1,1239,7
NZ_CP107038.1,1902136,1
NZ_CP107038.1,568814,1
NZ_CP107038.1,2,37
NZ_CP107038.1,3752,1
NZ_CP107038.1,2598453,1
NZ_CP107038.1,1354,1
NZ_CP107038.1,1303,9
NZ_CP107038.1,82348,1
NZ_CP107038.1,400065,1
NZ_CP107038.1,512566,4
NZ_CP107038.1,712633,2
NZ_CP107038.1,1352,1
NZ_CP107038.1,862966,2
NZ_CP107038.1,28037,5
NZ_CP107038.1,487214,3
NZ_CP107038.1,2819619,3
NZ_CP107038.1,1825069,1
NZ_CP107038.1,1054460,6
NZ_CP107038.1,186826,9
NZ_CP107038.1,1870984,1
NZ_CP107038.1,1423759,1
NZ_CP107038.1,1328,1
NZ_CP107038.1,1307,1
NZ_CP107038.1,373153,3
NZ_CP107038.1,365659,1
NZ_CP107038.1,3726,1
NZ_CP107038.1,1130804,1
NZ_CP107038.1,2815577,1
NZ_CP107038.1,1433513,2
NZ_CP107038.1,131567,2
NZ_CP107038.1,1334,1
NZ_CP107038.1,91061,1
NZ_CP107038.1,1336,1
NZ_CP107038.1,2759692,1
NZ_CP107038.1,487213,1
NZ_CP107038.1,113107,1
NZ_CP107038.1,1314,1
NZ_CP107038.1,488221,1
NZ_CP107038.1,283734,1
NZ_CP066065.1,52773,4049
NZ_CP066065.1,178339,1
NZ_CP066065.1,2529408,8
NZ_CP066065.1,2049,5
NZ_CP066065.1,1870995,1
NZ_CP126341.1,550,54996
NZ_CP126341.1,543,1196
NZ_CP126341.1,354276,4405
NZ_CP126341.1,91347,233
NZ_CP126341.1,547,1722
NZ_CP126341.1,1236,100
NZ_CP126341.1,570,3
NZ_CP126341.1,1812935,34
NZ_CP126341.1,881260,14
NZ_CP126341.1,2,184
NZ_CP126341.1,336306,45
NZ_CP126341.1,2478464,2
NZ_CP126341.1,1296536,3
NZ_CP126341.1,69218,14
NZ_CP126341.1,546,5
NZ_CP126341.1,158836,52
NZ_CP126341.1,2608935,3
NZ_CP126341.1,61645,37
NZ_CP126341.1,573,14
NZ_CP126341.1,2815358,2
NZ_CP126341.1,2969431,5
NZ_CP126341.1,2831891,2
NZ_CP126341.1,28901,5
NZ_CP126341.1,562,31
NZ_CP126341.1,571,2
NZ_CP126341.1,1329841,8
NZ_CP126341.1,1646340,1
NZ_CP126341.1,1920114,1
NZ_CP126341.1,1454607,1
NZ_CP126341.1,2027919,3
NZ_CP126341.1,2642424,2
NZ_CP126341.1,1848517,1
NZ_CP126341.1,2529381,6
NZ_CP126341.1,208224,13
NZ_CP126341.1,1334193,2
NZ_CP126341.1,716541,10
NZ_CP126341.1,615,1
NZ_CP126341.1,299767,13
NZ_CP126341.1,1134687,2
NZ_CP126341.1,539813,14
NZ_CP126341.1,1224,16
NZ_CP126341.1,2850078,3
NZ_CP126341.1,2494702,2
NZ_CP126341.1,2705472,1
NZ_CP126341.1,2742676,6
NZ_CP126341.1,2583588,2
NZ_CP126341.1,59201,1
NZ_CP126341.1,2715679,1
NZ_CP126341.1,72407,1
NZ_CP126341.1,3029761,2
NZ_CP126341.1,2757714,1
NZ_CP126341.1,1104326,20
NZ_CP126341.1,2497875,15
NZ_CP126341.1,83654,2
NZ_CP126341.1,158877,1
NZ_CP126341.1,3031919,1
NZ_CP126341.1,299766,1
NZ_CP126341.1,55213,1
NZ_CP126341.1,2836161,2
NZ_CP126341.1,580,1
NZ_CP126341.1,67824,1
NZ_CP126341.1,3139408,1
NZ_CP126341.1,657,1
NZ_CP126341.1,1244122,1
NZ_CP126341.1,2494701,4
NZ_CP126341.1,626774,1
NZ_CP126341.1,2071710,7
NZ_CP126341.1,158822,3
NZ_CP126341.1,2870346,4
NZ_CP126341.1,630,1
NZ_CP126341.1,2505979,1
NZ_CP126341.1,579,1
