accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP015905.2,4238,Lactococcus,1357,4123,995654,2,115,Lactococcus lactis,1358,3465,995656,0,773
NZ_CP012069.2,69377,Olsenella,133925,69351,930517,0,26,Olsenella sp. oral taxon 807,712411,69339,930517,0,38
NZ_CP032364.1,5784,Lachnoanaerobaculum,1164882,5763,994110,0,21,Lachnoanaerobaculum umeaense,617123,5725,994110,0,59
NZ_CP031057.1,7156,Acidipropionibacterium,1912215,7068,992738,0,88,Acidipropionibacterium acidipropionici,1748,6913,992738,0,243
NZ_CP008849.1,2013,Alteromonas,226,2012,997881,0,1,Alteromonas australica,589873,1180,997881,0,833
NZ_CP014150.1,10433,Paraclostridium,1849822,10285,989461,0,148,Paraclostridium sordellii,1505,10191,989461,0,242
NZ_CP019668.1,14779,Burkholderia,32008,14690,985115,0,89,Burkholderia cenocepacia,95486,6370,985115,0,8409
NZ_CP029462.1,16707,Megasphaera,906,21496,978263,0,135,Megasphaera stantonii,2144175,16522,983187,0,185
NZ_CP034157.1,7818,Cloacibacterium,501783,7704,992076,0,114,Cloacibacterium normanense,237258,6742,992076,0,1076
NZ_CP125315.1,9646,Lacticaseibacillus,2759736,9592,990247,1,54,Lacticaseibacillus rhamnosus,47715,9480,990248,0,166
NZ_CP026548.1,622,Faecalibacterium,216851,612,999265,7,10,Faecalibacterium prausnitzii,853,569,999272,0,53
NZ_CP017038.2,2946,Tannerella,195950,2945,996948,0,1,Tannerella serpentiformis,712710,2945,996948,0,1
NZ_CP017042.1,9485,Selenomonas,970,13329,986562,0,3,Selenomonas sp. oral taxon 920,1884263,9370,990407,2,115
NZ_AP019822.1,13370,Pseudoleptotrichia,2755140,13165,986524,0,205,Pseudoleptotrichia goodfellowii,157692,13165,986524,0,205
NZ_CP123971.1,13259,Ligilactobacillus,2767887,13049,986629,6,210,Ligilactobacillus salivarius,1624,13008,986633,2,251
NZ_CP013195.1,8876,Hoylesella,2974257,8364,991016,2,512,Hoylesella enoeca,76123,8363,991017,1,513
NZ_CP066811.1,975,Peptacetobacter,2743582,964,998919,0,11,Peptacetobacter hiranonis,89152,964,998919,0,11
NZ_CP027234.1,1775,Bacteroides,816,1716,998059,60,59,Bacteroides heparinolyticus,28113,1622,998119,0,153
NZ_CP028105.1,1028,Fusobacterium,848,1014,998861,5,14,Fusobacterium ulcerans,861,967,998866,0,61
NZ_AP025575.1,7638,Eggerthella,84111,7608,992256,0,30,Eggerthella lenta,84112,7439,992256,0,199
NZ_CP065983.1,11559,Aggregatibacter,416916,11397,988333,2,162,Aggregatibacter segnis,739,9648,988335,0,1911
NZ_CP116810.1,2892,Rhodopseudomonas,1073,2879,997002,0,13,Rhodopseudomonas palustris,1076,2876,997002,0,16
NZ_CP033459.1,2941,Pseudoprevotella,2884814,2935,996953,0,6,Pseudoprevotella muciniphila,2133944,2935,996953,0,6
NZ_CP014162.1,4903,Aerococcus,1375,4865,994984,7,38,Aerococcus urinaeequi,51665,4693,994989,2,210
NZ_CP124126.1,11116,Capnocytophaga,1016,11095,988778,0,21,Capnocytophaga canimorsus,28188,10851,988778,0,265
NZ_CP049226.1,453,Lactobacillus,1578,444,999438,3,9,Lactobacillus iners,147802,444,999441,0,9
NZ_CP072042.1,72377,Akkermansia,239934,72354,927517,0,23,Akkermansia muciniphila,239935,70117,927517,0,2260
NZ_CP016844.1,22702,Carnobacterium,2747,22485,977191,1,217,Carnobacterium maltaromaticum,2751,22473,977191,1,229
NZ_CP096671.1,3539,Mediterraneibacter,2316020,3381,996354,1,158,Mediterraneibacter gnavus,33038,3377,996354,1,162
NZ_CP117966.1,11773,Roseburia,841,11042,988119,2,731,Roseburia hominis,301301,11003,988120,1,770
NZ_CP047311.1,1543,Pseudomonas,286,1535,998351,0,8,Pseudomonas putida,303,245,998351,0,1298
NZ_CP012117.1,9560,Dermabacter,36739,9331,990334,0,229,Dermabacter vaginalis,1630135,9028,990334,0,532
NZ_CP040121.1,1684,Duncaniella,2518495,1633,998209,1,51,Duncaniella sp. B8,2576606,17,998210,0,1667
NZ_CP121210.1,6171,Riemerella,34084,6106,993722,1,65,Riemerella anatipestifer,34085,6103,993722,1,68
NZ_CP123403.1,581,Trueperella,1069494,581,999313,0,0,Trueperella pyogenes,1661,579,999313,0,2
NZ_CP035997.1,14777,Bacillus,1386,14641,985100,17,136,Bacillus mycoides,1405,7282,985117,0,7495
NZ_CP012672.1,5583,Sorangium,39643,5510,994311,0,73,Sorangium cellulosum,56,451,994311,0,5132
NZ_CP068112.1,1980,Mobiluncus,2050,1956,997914,0,24,Mobiluncus curtisii,2051,1951,997914,0,29
NZ_AP019697.1,1472,Dialister,39948,1472,998422,0,0,Dialister hominis,2582419,492,998422,0,980
NZ_CP121769.1,527,Glaesserella,2094023,505,999367,0,22,Glaesserella parasuis,738,504,999367,0,23
NZ_CP126745.1,29682,Cutibacterium,1912216,29571,970212,0,111,Cutibacterium acnes,1747,29195,970212,0,487
NZ_CP027569.1,4924,Megasphaera,906,21496,978263,0,135,Megasphaera elsdenii,907,4887,994970,0,37
NZ_AP019735.1,2804,Alistipes,239759,2737,997086,4,67,Alistipes communis,2585118,2721,997090,0,83
NZ_CP068102.1,3090,Rothia,32207,3084,996804,0,6,Rothia aeria,172042,3050,996804,0,40
NZ_CP017812.1,3859,Boudabousia,2767318,3854,996035,0,5,Boudabousia tangfeifanii,1912795,3854,996035,0,5
NZ_CP126077.1,1193,Virgibacillus,84406,1190,998701,0,3,Virgibacillus halodenitrificans,1482,1165,998701,0,28
NZ_CP016839.1,2796,Brochothrix,2755,2787,997098,0,9,Brochothrix thermosphacta,2756,2787,997098,0,9
NZ_CP050134.2,4432,Corynebacterium,1716,4429,995454,8,3,Corynebacterium matruchotii,43768,4426,995462,0,6
NZ_CP040235.1,6884,Bifidobacterium,1678,6862,993008,2,22,Bifidobacterium longum,216816,5720,993010,0,1164
NZ_CP029066.1,47112,Enterococcus,1350,46869,952766,16,243,Enterococcus mundtii,53346,45832,952782,0,1280
NZ_CP126312.1,4687,Latilactobacillus,2767885,4537,995205,2,150,Latilactobacillus curvatus,28038,4430,995206,1,257
NZ_CP039381.1,11241,Ruminococcus,1263,11204,988651,2,37,Ruminococcus bovis,2564099,11204,988653,0,37
NZ_CP039712.1,8624,Vagococcus,2737,8554,991268,2,70,Vagococcus zengguangii,2571750,8508,991270,0,116
NZ_CP014239.1,3847,Selenomonas,970,13329,986562,0,3,Selenomonas sp. oral taxon 136,713030,3278,996047,0,569
NZ_CP013745.1,10088,Arthrobacter,1663,10064,989803,3,24,Arthrobacter alpinus,656366,10045,989806,0,43
NZ_CP053315.1,4700,Niallia,2837506,4639,995193,1,61,Niallia circulans,1397,4574,995194,0,126
NZ_CP054494.1,2620,Flavobacterium,237,2604,997264,10,16,Flavobacterium columnare,996,2374,997273,1,246
NZ_CP008852.1,3088,Pelosinus,365348,3086,996805,1,2,Pelosinus sp. UFO1,484770,3082,996806,0,6
NZ_CP027235.1,1258,Haemophilus,724,1246,998628,8,12,Haemophilus sp. oral taxon 036,712310,1033,998636,0,225
NZ_CP068103.1,5311,Peptoniphilus,162289,4867,994583,0,444,Peptoniphilus harei,54005,4823,994583,0,488
NZ_CP045696.1,3010,Sodaliphilus,2815786,2982,996884,0,28,Sodaliphilus pleomorphus,2606626,2982,996884,0,28
NZ_CP072373.1,9246,Prevotella,838,9058,990620,28,188,Prevotella denticola,28129,8570,990646,2,676
NZ_AP019846.1,1685,Leptotrichia,32067,1649,998205,4,36,Leptotrichia hongkongensis,554406,1416,998209,0,269
NZ_CP089305.1,3521,Limosilactobacillus,2742598,3375,996372,1,146,Limosilactobacillus fermentum,1613,3362,996372,1,159
NZ_CP016953.1,9857,Streptococcus,1301,9839,990006,31,18,Streptococcus himalayensis,1888195,9509,990037,0,348
NZ_CP017761.1,4025,Marinilactibacillus,191769,3934,995869,0,91,Marinilactibacillus sp. 15R,1911586,3934,995869,0,91
NZ_CP020566.1,21696,Veillonella,29465,21667,978196,2,29,Veillonella atypica,39777,21319,978198,0,377
NC_012753.1,3339,Vansinderenvirus,3044850,3083,996555,0,256,Vansinderenvirus 5093,3060774,1738,996555,0,1601
NZ_CP047591.1,16139,Aminipila,2060094,16113,983755,0,26,Aminipila terrae,2697030,16078,983755,0,61
NZ_CP034465.1,5144,Jeotgalibaca,1470540,5068,994749,1,76,Jeotgalibaca ciconiae,2496265,5025,994749,1,119
NZ_CP027228.1,1967,Mogibacterium,86331,1954,997927,0,13,Mogibacterium diversum,114527,1934,997927,0,33
NZ_CP085178.1,5460,Pediococcus,1253,5425,994431,3,35,Pediococcus pentosaceus,1255,5401,994432,2,59
NZ_CP014228.1,4036,Actinomyces,1654,4006,995857,1,30,Actinomyces radicidentis,111015,3991,995858,0,45
NZ_CP120618.1,10049,Priestia,2800373,9967,989845,0,82,Priestia megaterium,1404,2693,989845,0,7356
NZ_CP033719.1,2236,Propionibacterium,1743,2228,997658,0,8,Propionibacterium acidifaciens,556499,2227,997658,0,9
NZ_CP072246.1,9891,Phocaeicola,909656,34367,962600,4,2923,Phocaeicola dorei,357276,7499,989924,79,2392
NZ_CP015348.1,4614,Sporosarcina,1569,4600,995280,0,14,Sporosarcina ureae,1571,4580,995280,0,34
NZ_CP046313.1,15593,Gemella,1378,15398,984300,1,195,Gemella sanguinis,84135,15212,984301,0,381
NZ_CP050497.1,1713,Treponema,157,1713,998180,1,0,Treponema vincentii,69710,919,998181,0,794
NZ_CP069520.1,1879,Enterocloster,2719313,1851,998014,1,28,Enterocloster bolteae,208479,1832,998015,0,47
NZ_CP015402.2,17159,Muribaculum,1918540,16856,982735,0,303,Muribaculum intestinale,1796646,16700,982735,0,459
NZ_CP077403.1,10526,Jonesia,43673,10486,989368,0,40,Jonesia denitrificans,43674,10486,989368,0,40
NZ_CP084018.1,27433,Megamonas,158846,27290,972461,0,143,Megamonas funiformis,437897,27050,972461,0,383
NZ_CP012196.1,4374,Campylobacter,194,4372,995520,0,2,Campylobacter gracilis,824,4364,995520,0,10
NZ_AP025240.1,27399,Phocaeicola,909656,34367,962600,4,2923,Phocaeicola vulgatus,821,22571,972462,33,4828
NZ_CP013476.1,3226,Turicibacter,191303,3183,996667,1,43,Turicibacter sp. H121,1712675,860,996668,0,2366
NZ_CP017428.1,13881,Staphylococcus,1279,13826,985992,21,55,Staphylococcus simulans,1286,13709,986013,0,172
NZ_CP124202.1,2108,Lysinibacillus,400634,2101,997786,0,7,Lysinibacillus sphaericus,1421,1993,997786,0,115
NC_012756.1,4004,Undefined genus in Caudoviricetes,2731619,7269,992551,0,74,Streptococcus phage PH10,644007,3937,995890,0,67
NZ_CP035298.1,10896,Micrococcus,1269,10784,988997,1,112,Micrococcus luteus,1270,7179,988998,0,3717
NZ_CP048000.1,2328,Anaerocolumna,1843210,2327,997566,0,1,Anaerocolumna sedimenticola,2696063,2320,997566,0,8
NZ_CP040058.1,9715,Anaerostipes,207244,9581,990178,1,134,Anaerostipes rhamnosivorans,1229621,9557,990179,0,158
NZ_CP040915.1,3117,Georgenia,154116,3111,996775,2,6,Georgenia yuyongxinii,2589797,3108,996776,1,9
NZ_CP029197.1,7332,Streptomyces,1883,7274,992553,9,58,Streptomyces venezuelae,54571,6604,992562,0,728
NZ_CP066560.1,5783,Histophilus,214906,5560,994111,0,223,Histophilus somni,731,5560,994111,0,223
NZ_CP046246.1,21367,Tetragenococcus,51668,21203,978527,0,164,Tetragenococcus halophilus,51669,20880,978527,0,487
NZ_CP036259.1,5929,Sporomusa,2375,5926,993965,0,3,Sporomusa termitida,2377,5925,993965,0,4
