read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP039712.1,14416,root,14410,Bacteria,14410,Bacillota,14385,Bacilli,14373,Lactobacillales,14350,Enterococcaceae,14335,Vagococcus,14296,Vagococcus zengguangii,14193
NZ_CP017038.2,43302,root,43297,Bacteria,43293,Bacteroidota,43293,Bacteroidia,43290,Bacteroidales,43290,Tannerellaceae,43231,Tannerella,43228,Tannerella serpentiformis,43221
NZ_CP098491.1,34022,root,34021,Bacteria,33969,Bacillota,33758,Bacilli,33748,Bacillales,33739,Bacillaceae,33724,Bacillus,33636,Bacillus subtilis,1347
NZ_CP068103.1,144313,root,143883,Bacteria,143674,Bacillota,142742,Tissierellia,137295,Tissierellales,135744,Peptoniphilaceae,135742,Peptoniphilus,132200,Peptoniphilus harei,131018
NZ_CP036259.1,27492,root,27488,Bacteria,27488,Bacillota,27486,Negativicutes,27483,Selenomonadales,27481,Sporomusaceae,27479,Sporomusa,27475,Sporomusa termitida,27448
NC_012756.1,6395,root,6395,Viruses,6292,Uroviricota,6292,Caudoviricetes,6292,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage PH10,6277
NZ_CP046313.1,27091,root,26972,Bacteria,26925,Bacillota,26827,Bacilli,26804,Bacillales,26774,unclassified Bacillales family,0,Gemella,26752,Gemella sanguinis,26421
NZ_CP066560.1,62470,root,62444,Bacteria,62378,Pseudomonadota,62220,Gammaproteobacteria,62197,Pasteurellales,61977,Pasteurellaceae,61977,Histophilus,60158,Histophilus somni,60158
NZ_CP117966.1,11114,root,11114,Bacteria,11113,Bacillota,11106,Clostridia,11049,Eubacteriales,4,Lachnospiraceae,10792,Roseburia,10450,Roseburia hominis,10423
NZ_CP072246.1,42736,root,42723,Bacteria,42720,Bacteroidota,42662,Bacteroidia,42468,Bacteroidales,42468,Bacteroidaceae,38712,Phocaeicola,37518,Phocaeicola dorei,32245
NZ_CP017761.1,15212,root,15200,Bacteria,15198,Bacillota,15185,Bacilli,15185,Lactobacillales,15127,Carnobacteriaceae,14997,Marinilactibacillus,14908,Marinilactibacillus sp. 15R,14908
NZ_CP008852.1,9340,root,9337,Bacteria,9337,Bacillota,9333,Negativicutes,9332,Selenomonadales,9331,Sporomusaceae,9328,Pelosinus,9327,Pelosinus sp. UFO1,9304
NZ_CP019668.1,10352,root,10351,Bacteria,10350,Pseudomonadota,10349,Betaproteobacteria,10344,Burkholderiales,10343,Burkholderiaceae,10338,Burkholderia,10295,Burkholderia cenocepacia,4483
NZ_CP066811.1,1435,root,1423,Bacteria,1421,Bacillota,1420,Clostridia,1416,Eubacteriales,3,Peptostreptococcaceae,1412,Peptacetobacter,1407,Peptacetobacter hiranonis,1407
NZ_CP033459.1,18334,root,18328,Bacteria,18327,Bacteroidota,18327,Bacteroidia,18323,Bacteroidales,18323,Prevotellaceae,18320,Pseudoprevotella,18309,Pseudoprevotella muciniphila,18309
NZ_CP116810.1,6638,root,6638,Bacteria,6638,Pseudomonadota,6638,Alphaproteobacteria,6637,Hyphomicrobiales,6633,Nitrobacteraceae,6629,Rhodopseudomonas,6613,Rhodopseudomonas palustris,6607
NZ_CP050497.1,85859,root,85829,Bacteria,85819,Spirochaetota,85810,Spirochaetia,85810,Spirochaetales,85810,Treponemataceae,85810,Treponema,85810,Treponema vincentii,46741
NZ_CP027228.1,1864,root,1864,Bacteria,1864,Bacillota,1862,Clostridia,1852,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,1852,Mogibacterium diversum,1830
NZ_AP019735.1,35489,root,35482,Bacteria,35482,Bacteroidota,35477,Bacteroidia,35196,Bacteroidales,35196,Rikenellaceae,34627,Alistipes,34627,Alistipes communis,34344
NZ_CP027286.1,125097,root,124600,Bacteria,124331,Bacillota,124269,Clostridia,124238,Eubacteriales,124206,Clostridiaceae,124199,Clostridium,124082,Clostridium chauvoei,121897
NZ_CP085178.1,24466,root,24463,Bacteria,24461,Bacillota,24423,Bacilli,24423,Lactobacillales,24412,Lactobacillaceae,24387,Pediococcus,24276,Pediococcus pentosaceus,24181
NZ_CP118095.1,225205,root,225041,Bacteria,224933,Bacillota,222599,Bacilli,221505,Lactobacillales,221359,Aerococcaceae,220539,Aerococcus,220520,Aerococcus christensenii,220325
NZ_CP029033.1,11019,root,11017,Bacteria,11017,Actinomycetota,11017,Actinomycetes,11017,Actinomycetales,11014,Actinomycetaceae,11014,Actinobaculum,11007,Actinobaculum sp. 313,11007
NZ_CP012672.1,16339,root,16204,Bacteria,16198,Myxococcota,16127,unclassified Myxococcota class,0,Polyangiales,16127,Polyangiaceae,16127,Sorangium,16124,Sorangium cellulosum,1240
