read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP126983.1,37686,root,37686,Bacteria,37686,Bacteroidota,37686,Bacteroidia,37684,Bacteroidales,37684,Porphyromonadaceae,37461,Porphyromonas,37461,Porphyromonas gingivalis,37397
NZ_CP027286.1,26067,root,26067,Bacteria,26067,Bacillota,26067,Clostridia,26067,Eubacteriales,26067,Clostridiaceae,26067,Clostridium,26067,Clostridium chauvoei,25962
NZ_CP008852.1,22555,root,22555,Bacteria,22555,Bacillota,22555,Negativicutes,22555,Selenomonadales,22555,Sporomusaceae,22555,Pelosinus,22555,Pelosinus sp. UFO1,22553
NZ_CP045696.1,9132,root,9132,Bacteria,9132,Bacteroidota,9132,Bacteroidia,9107,Bacteroidales,9107,Muribaculaceae,9066,Sodaliphilus,9066,Sodaliphilus pleomorphus,9066
NZ_CP033719.1,40603,root,40603,Bacteria,40603,Actinomycetota,40597,Actinomycetes,40597,Propionibacteriales,40597,Propionibacteriaceae,40597,Propionibacterium,40597,Propionibacterium acidifaciens,40597
NZ_CP017042.1,3905,root,3905,Bacteria,3905,Bacillota,3905,Negativicutes,3905,Selenomonadales,3905,Selenomonadaceae,3905,Selenomonas,3905,Selenomonas sp. oral taxon 920,3898
NZ_CP036259.1,12631,root,12631,Bacteria,12631,Bacillota,12631,Negativicutes,12631,Selenomonadales,12631,Sporomusaceae,12631,Sporomusa,12631,Sporomusa termitida,12631
NZ_CP033459.1,26839,root,26839,Bacteria,26839,Bacteroidota,26839,Bacteroidia,26836,Bacteroidales,26836,Prevotellaceae,26834,Pseudoprevotella,26833,Pseudoprevotella muciniphila,26833
NZ_CP073804.1,37694,root,37694,Bacteria,37694,Bacillota,37694,Bacilli,37694,Bacillales,37694,Staphylococcaceae,37690,Macrococcus,26,Macrococcus canis,37156
NZ_CP118095.1,92668,root,92668,Bacteria,92668,Bacillota,92180,Bacilli,91878,Lactobacillales,91801,Aerococcaceae,91450,Aerococcus,91448,Aerococcus christensenii,91445
NZ_CP071986.1,5097,root,5097,Bacteria,5097,Campylobacterota,5097,Epsilonproteobacteria,5097,Campylobacterales,5097,Helicobacteraceae,5097,Helicobacter,5097,Helicobacter pylori,5097
NZ_CP012196.1,7806,root,7806,Bacteria,7806,Campylobacterota,7806,Epsilonproteobacteria,7806,Campylobacterales,7806,Campylobacteraceae,7806,Campylobacter,7806,Campylobacter gracilis,7806
NZ_CP029033.1,9981,root,9981,Bacteria,9981,Actinomycetota,9981,Actinomycetes,9981,Actinomycetales,9981,Actinomycetaceae,9981,Actinobaculum,9981,Actinobaculum sp. 313,9981
NZ_CP012069.2,39356,root,39356,Bacteria,39356,Actinomycetota,39356,Coriobacteriia,39356,Coriobacteriales,39356,Atopobiaceae,39356,Olsenella,39356,Olsenella sp. oral taxon 807,39355
NZ_CP019962.1,9309,root,9309,Bacteria,9309,Bacillota,9309,Clostridia,9309,Eubacteriales,9309,Eubacteriaceae,9309,Eubacterium,9309,Eubacterium limosum,8770
NZ_CP039712.1,18621,root,18621,Bacteria,18621,Bacillota,18619,Bacilli,18619,Lactobacillales,18619,Enterococcaceae,18619,Vagococcus,18609,Vagococcus zengguangii,18569
NZ_CP020566.1,4518,root,4518,Bacteria,4518,Bacillota,4515,Negativicutes,4515,Veillonellales,4515,Veillonellaceae,4515,Veillonella,4515,Veillonella atypica,4513
NZ_CP017761.1,42958,root,42958,Bacteria,42958,Bacillota,42958,Bacilli,42958,Lactobacillales,42913,Carnobacteriaceae,42769,Marinilactibacillus,42621,Marinilactibacillus sp. 15R,42621
NZ_CP054018.1,10180,root,10180,Bacteria,10180,Actinomycetota,10171,Actinomycetes,10171,Micrococcales,10155,Micrococcaceae,10153,Rothia,10153,Rothia dentocariosa,10126
NZ_CP025330.1,12549,root,12549,Bacteria,12549,Actinomycetota,12549,Actinomycetes,12549,Micrococcales,12230,Brevibacteriaceae,12209,Brevibacterium,12209,Brevibacterium aurantiacum,10273
