read_accession_id,taxid,count
NZ_CP120209.1,253,1930
NZ_CP120209.1,59732,25
NZ_CP120209.1,2762318,3
NZ_CP120209.1,2,1
NZ_CP120209.1,976,4
NZ_CP120209.1,103810,1
NZ_CP120209.1,3003257,1
NZ_CP120209.1,2754694,1
NZ_CP039381.1,2564099,7062
NZ_CP039381.1,2,3
NZ_CP039381.1,186801,3
NZ_CP039381.1,2144175,1
NZ_CP039381.1,1661,1
NZ_CP039381.1,315405,1
NZ_CP039381.1,1783272,1
NZ_CP019668.1,87882,801
NZ_CP019668.1,95486,3312
NZ_CP019668.1,87883,21
NZ_CP019668.1,292,50
NZ_CP019668.1,60550,30
NZ_CP019668.1,32008,34
NZ_CP019668.1,179879,29
NZ_CP019668.1,406425,11
NZ_CP019668.1,488447,26
NZ_CP019668.1,488446,15
NZ_CP019668.1,488730,11
NZ_CP019668.1,216591,1
NZ_CP019668.1,1055524,9
NZ_CP019668.1,1503055,7
NZ_CP019668.1,488729,11
NZ_CP019668.1,152480,17
NZ_CP019668.1,1249664,1
NZ_CP019668.1,395019,4
NZ_CP019668.1,482957,12
NZ_CP019668.1,488731,10
NZ_CP019668.1,1503054,4
NZ_CP019668.1,95485,8
NZ_CP019668.1,1207504,7
NZ_CP019668.1,152500,7
NZ_CP019668.1,1637853,1
NZ_CP019668.1,398577,1
NZ_CP019668.1,101571,10
NZ_CP019668.1,1009846,3
NZ_CP019668.1,265293,3
NZ_CP019668.1,488732,6
NZ_CP019668.1,2613784,1
NZ_CP019668.1,60552,6
NZ_CP019668.1,57975,1
NZ_CP019668.1,2640945,1
NZ_CP019668.1,271848,1
NZ_CP019668.1,28450,1
NZ_CP019668.1,1494466,1
NZ_CP097775.1,1406,9559
NZ_CP097775.1,44249,176
NZ_CP097775.1,172713,4
NZ_CP097775.1,349520,30
NZ_CP097775.1,1413214,24
NZ_CP097775.1,2020716,1
NZ_CP097775.1,2975292,1
NZ_CP097775.1,1052684,6
NZ_CP097775.1,185978,2
