read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP126983.1,37817,root,37816,Bacteria,37816,Bacteroidota,37816,Bacteroidia,37799,Bacteroidales,37799,Porphyromonadaceae,37039,Porphyromonas,37039,Porphyromonas gingivalis,36929
NZ_CP027286.1,26157,root,26022,Bacteria,25962,Bacillota,25952,Clostridia,25942,Eubacteriales,25938,Clostridiaceae,25937,Clostridium,25915,Clostridium chauvoei,25476
NZ_CP008852.1,22621,root,22619,Bacteria,22618,Bacillota,22614,Negativicutes,22607,Selenomonadales,22604,Sporomusaceae,22594,Pelosinus,22588,Pelosinus sp. UFO1,22508
NZ_CP045696.1,9159,root,9159,Bacteria,9159,Bacteroidota,9159,Bacteroidia,9104,Bacteroidales,9104,Muribaculaceae,9055,Sodaliphilus,9052,Sodaliphilus pleomorphus,9052
NZ_CP033719.1,40737,root,40704,Bacteria,40703,Actinomycetota,40682,Actinomycetes,40681,Propionibacteriales,40644,Propionibacteriaceae,40638,Propionibacterium,40630,Propionibacterium acidifaciens,40605
NZ_CP017042.1,3922,root,3922,Bacteria,3922,Bacillota,3922,Negativicutes,3922,Selenomonadales,3922,Selenomonadaceae,3922,Selenomonas,3922,Selenomonas sp. oral taxon 920,3871
NZ_CP036259.1,12698,root,12698,Bacteria,12698,Bacillota,12696,Negativicutes,12693,Selenomonadales,12692,Sporomusaceae,12691,Sporomusa,12690,Sporomusa termitida,12674
NZ_CP033459.1,26944,root,26940,Bacteria,26938,Bacteroidota,26938,Bacteroidia,26921,Bacteroidales,26921,Prevotellaceae,26917,Pseudoprevotella,26903,Pseudoprevotella muciniphila,26903
NZ_CP073804.1,37812,root,37799,Bacteria,37790,Bacillota,37741,Bacilli,37736,Bacillales,37710,Staphylococcaceae,37648,Macrococcus,45,Macrococcus canis,36095
NZ_CP118095.1,92947,root,92900,Bacteria,92856,Bacillota,91950,Bacilli,91486,Lactobacillales,91441,Aerococcaceae,91154,Aerococcus,91150,Aerococcus christensenii,91072
NZ_CP071986.1,5105,root,5102,Bacteria,5100,Campylobacterota,5100,Epsilonproteobacteria,5100,Campylobacterales,5100,Helicobacteraceae,5100,Helicobacter,5100,Helicobacter pylori,5092
NZ_CP012196.1,7830,root,7827,Bacteria,7826,Campylobacterota,7825,Epsilonproteobacteria,7825,Campylobacterales,7825,Campylobacteraceae,7825,Campylobacter,7825,Campylobacter gracilis,7816
NZ_CP029033.1,10019,root,10019,Bacteria,10019,Actinomycetota,10018,Actinomycetes,10018,Actinomycetales,10014,Actinomycetaceae,10014,Actinobaculum,10008,Actinobaculum sp. 313,10008
NZ_CP012069.2,39477,root,39468,Bacteria,39468,Actinomycetota,39468,Coriobacteriia,39468,Coriobacteriales,39467,Atopobiaceae,39465,Olsenella,39460,Olsenella sp. oral taxon 807,39455
NZ_CP019962.1,9337,root,9331,Bacteria,9330,Bacillota,9330,Clostridia,9330,Eubacteriales,9330,Eubacteriaceae,9323,Eubacterium,9320,Eubacterium limosum,8082
NZ_CP039712.1,18673,root,18666,Bacteria,18665,Bacillota,18632,Bacilli,18624,Lactobacillales,18602,Enterococcaceae,18585,Vagococcus,18546,Vagococcus zengguangii,18419
NZ_CP020566.1,4539,root,4539,Bacteria,4539,Bacillota,4535,Negativicutes,4533,Veillonellales,4532,Veillonellaceae,4532,Veillonella,4532,Veillonella atypica,4472
NZ_CP017761.1,43120,root,43099,Bacteria,43090,Bacillota,43037,Bacilli,43035,Lactobacillales,42878,Carnobacteriaceae,42511,Marinilactibacillus,42246,Marinilactibacillus sp. 15R,42246
NZ_CP054018.1,10216,root,10215,Bacteria,10215,Actinomycetota,10204,Actinomycetes,10204,Micrococcales,10174,Micrococcaceae,10173,Rothia,10171,Rothia dentocariosa,10027
NZ_CP025330.1,12588,root,12588,Bacteria,12587,Actinomycetota,12586,Actinomycetes,12586,Micrococcales,12210,Brevibacteriaceae,12172,Brevibacterium,12172,Brevibacterium aurantiacum,7229
