accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP028108.1,13756,Fusobacterium,848,0.9994530395374277,0.9857871720116618,0.9999594835503214,35165,962533,39,507,Fusobacterium periodonticum,860,0.9935176169353385,0.5306775225356208,0.9999847636537977,7300,984473,15,6456
NZ_CP072373.1,2955,Prevotella,838,0.999649384318864,0.9717520215633423,0.9999110184444608,9013,988881,88,262,Prevotella denticola,28129,0.9997645866140944,0.921150592216582,0.9999979905334029,2722,995287,2,233
NZ_CP008849.1,5483,Alteromonas,226,0.9999899824091104,0.9981761809228524,1.0,5473,992761,0,10,Alteromonas australica,589873,0.9977660772316187,0.593288345796097,1.0,3253,992761,0,2230
NZ_AP014880.1,5993,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus intermedius,1338,0.9991164484835371,0.8616719506090439,0.9999465860956552,5164,992198,53,829
NZ_AP019823.1,2500,Leptotrichia,32067,0.9959959689214261,0.9626990583592823,0.999991024376671,102952,891295,8,3989,Leptotrichia hofstadii,157688,0.9993809128830226,0.8696,0.9997067519362406,2174,995452,292,326
NZ_CP126983.1,4555,Porphyromonas,836,0.9997906323504073,0.9554335894621295,0.99999396189351,4352,993683,6,203,Porphyromonas gingivalis,837,0.9997705971686282,0.950384193194292,0.9999969809467549,4329,993686,3,226
NZ_CP072258.1,5873,Bacteroides,816,0.9951524877685215,0.9233357905195346,0.9999412293955604,57618,935787,55,4784,Bacteroides caccae,47678,0.9989952356337729,0.831942789034565,0.9999838769976148,4886,992355,16,987
NZ_CP050820.1,3712,Clostridium,1485,0.9994340061147374,0.9713742473856555,0.9999765140762373,18392,979287,23,542,Clostridium botulinum,1491,0.9996523895961308,0.9094827586206896,0.9999889395213025,3376,994521,11,336
NZ_CP045696.1,11038,Sodaliphilus,2815786,0.9998697713184351,0.9882225040768255,1.0,10908,987206,0,130,Sodaliphilus pleomorphus,2606626,0.9998697713184351,0.9882225040768255,1.0,10908,987206,0,130
NZ_CP083637.1,8353,Gemella,1378,0.9994239885238478,0.9721037407461882,0.9999938640707595,19828,977841,6,569,Gemella haemolysans,1379,0.999822688641254,0.9802466179815635,0.9999878774531742,8188,989879,12,165
NZ_CP050497.1,2282,Treponema,157,0.9999869771318435,0.9991378071562006,0.9999929384586673,6953,991278,7,6,Treponema vincentii,69710,0.9989261142566347,0.5337423312883436,0.9999919675650276,1218,995954,8,1064
NZ_CP028101.1,14592,Fusobacterium,848,0.9994530395374277,0.9857871720116618,0.9999594835503214,35165,962533,39,507,Fusobacterium nucleatum,851,0.9977931247270206,0.8769188596491229,0.9995862357825736,12796,983245,407,1796
NZ_CP073118.1,3902,Neisseria,482,0.9991645329198072,0.9857081682903329,0.9999649755147008,55245,942165,33,801,Neisseria subflava,28449,0.9968384483152416,0.19195284469502819,0.9999969829294146,749,994339,3,3153
NZ_CP050136.1,8672,Kingella,32257,0.9999298768637728,0.9929658671586716,0.999990905158998,8611,989563,9,61,Kingella kingae,504,0.9999358874183065,0.9927352398523985,0.9999989894621109,8609,989571,1,63
NZ_CP026548.1,601,Faecalibacterium,216851,0.9999889806500214,0.9866888519134775,0.9999969929122943,593,997640,3,8,Faecalibacterium prausnitzii,853,0.9999549208409968,0.9284525790349417,0.9999979952748629,558,997641,2,43
NZ_CP019668.1,12759,Burkholderia,32008,0.9999318803819507,0.9946704287169841,1.0,12691,985485,0,68,Burkholderia cenocepacia,95486,0.9951194297185858,0.6181518927815659,1.0,7887,985485,0,4872
NZ_CP125806.1,3098,Pasteurella,745,0.9999398944546624,0.9925758553905746,0.9999628195259791,3075,995109,37,23,Pasteurella multocida,747,0.9990222831291748,0.6923821820529373,0.9999768878134465,2145,995123,23,953
NZ_CP032621.1,4293,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus gwangjuense,1433513,0.9990022479473957,0.7717214069415327,0.9999839026269907,3313,993935,16,980
NZ_CP072251.1,2458,Bacteroides,816,0.9951524877685215,0.9233357905195346,0.9999412293955604,57618,935787,55,4784,Bacteroides cellulosilyticus,246787,0.9997325303232476,0.8930024410089503,0.9999959830726682,2195,995782,4,263
NZ_CP015577.1,962,Campylobacter,194,0.999799648182208,0.996358795661877,0.9999852190016069,50896,947148,14,186,Campylobacter iguaniorum,1244531,0.9999789630591318,0.9864864864864865,0.9999919781967387,949,997274,8,13
NZ_CP032620.1,6109,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus koreensis,2382163,0.9970347930966778,0.5156326731052545,0.9999989920726514,3150,992134,1,2959
NZ_CP012410.1,19464,Leptotrichia,32067,0.9959959689214261,0.9626990583592823,0.999991024376671,102952,891295,8,3989,Leptotrichia sp. oral taxon 212,712357,0.9992777316968597,0.9650637073571722,0.9999581111179223,18784,978739,41,680
NZ_CP022386.1,1988,Capnocytophaga,1016,0.9998517396548339,0.9973772009334079,0.9999873202513548,51717,946379,12,136,Capnocytophaga gingivalis,1017,0.9999779613000429,0.9924547283702213,0.9999929736935085,1973,996249,7,15
NZ_CP027234.1,1523,Bacteroides,816,0.9951524877685215,0.9233357905195346,0.9999412293955604,57618,935787,55,4784,Bacteroides heparinolyticus,28113,0.9998537431730118,0.9080761654629022,0.9999939802612767,1383,996715,6,140
NZ_CP116438.1,8170,Clostridium,1485,0.9994340061147374,0.9713742473856555,0.9999765140762373,18392,979287,23,542,Clostridium perfringens,1502,0.9961141764939233,0.5264381884944921,0.9999898997448675,4301,990064,10,3869
NZ_CP040798.1,2898,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus sanguinis,1305,0.9998928117774812,0.974120082815735,0.9999678503756483,2823,995314,32,75
NZ_CP085096.1,5968,Aggregatibacter,416916,0.9996333561734405,0.992291961617115,0.9997280651020263,12616,985262,268,98,Aggregatibacter actinomycetemcomitans,714,0.9998938135365703,0.9839142091152815,0.9999899221587543,5872,992266,10,96
NZ_CP034842.1,3246,Fusobacterium,848,0.9994530395374277,0.9857871720116618,0.9999594835503214,35165,962533,39,507,Fusobacterium necrophorum,859,0.9999388926955735,0.9873690696241528,0.9999798994570843,3205,994978,20,41
NZ_CP040004.1,1756,Candidatus Nanosynbacter,2093823,0.9999959929636442,0.9977220956719818,1.0,1752,996488,0,4,Candidatus Nanosynbacter featherlites,2572088,0.9999879788909325,0.9931662870159453,1.0,1744,996488,0,12
NZ_CP050134.2,1842,Corynebacterium,1716,0.9999979964818221,0.999457111834962,0.9999989963890077,1841,996401,1,1,Corynebacterium matruchotii,43768,0.9999979964818221,0.998914223669924,1.0,1840,996402,0,2
NZ_CP027235.1,27116,Haemophilus,724,0.9986746727253056,0.9779538408542887,0.9999542642716744,56780,940141,43,1280,Haemophilus sp. oral taxon 036,712310,0.9957365133173853,0.8438929045581944,0.9999763162013658,22883,971105,23,4233
NZ_CP022384.1,2513,Capnocytophaga,1016,0.9998517396548339,0.9973772009334079,0.9999873202513548,51717,946379,12,136,Capnocytophaga leadbetteri,327575,0.9997695954095391,0.9156386788698766,0.9999819228285551,2301,995713,18,212
NZ_CP027232.1,20475,Capnocytophaga,1016,0.9998517396548339,0.9973772009334079,0.9999873202513548,51717,946379,12,136,Capnocytophaga sp. oral taxon 864,1316593,0.991114396880923,0.5678632478632478,0.9999774997980095,11627,977747,22,8848
NZ_AP018768.1,4224,Haemophilus,724,0.9986746727253056,0.9779538408542887,0.9999542642716744,56780,940141,43,1280,Haemophilus influenzae,727,0.9988309471431834,0.7838541666666666,0.9997444719422145,3311,993766,254,913
NZ_CP007570.1,7951,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus agalactiae,1311,0.994233874683945,0.2773236070934474,0.9999899019785053,2205,990283,10,5746
NZ_CP127164.1,10811,Bacillus,1386,0.9999348856592176,0.9952716643741403,0.9999898643032925,11577,986602,10,55,Bacillus velezensis,492670,0.9895406333521664,0.03450189621681621,0.9999969618191816,373,987430,3,10438
NZ_CP097843.1,15477,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus oralis,1303,0.9986015443118116,0.916392065645797,0.9998962114112501,14183,982665,102,1294
NZ_CP033459.1,2836,Pseudoprevotella,2884814,0.9999939894454662,0.9978843441466855,1.0,2830,995408,0,6,Pseudoprevotella muciniphila,2133944,0.9999939894454662,0.9978843441466855,1.0,2830,995408,0,6
NZ_CP020566.1,4445,Veillonella,29465,0.9999859753727546,0.9986577181208054,0.999996969846947,8184,990046,3,11,Veillonella atypica,39777,0.999924868068328,0.983127109111361,1.0,4370,993799,0,75
NZ_CP072246.1,1464,Phocaeicola,909656,0.9981487492036015,0.9346726508513216,0.9999855695393591,26240,970156,14,1834,Phocaeicola dorei,357276,0.9995822664599036,0.7609289617486339,0.9999327835630731,1114,996713,67,350
NZ_CP006943.1,10181,Mannheimia,75984,0.9998707730775241,0.9931479563381403,0.9999563758695659,12465,985650,43,86,Mannheimia varigena,85404,0.9995311767463666,0.9550142422158924,0.9999898791878655,9723,988053,10,458
NZ_CP075172.1,1584,Streptococcus,1301,0.9980285381129262,0.9872849564977031,0.9999574617924183,150014,846262,36,1932,Streptococcus equinus,1335,0.9998567484502787,0.9166666666666666,0.9999889631368771,1452,996649,11,132
NZ_AP019822.1,10749,Pseudoleptotrichia,2755140,0.999746554950493,0.9770211182435575,0.9999939240198684,10502,987489,6,247,Pseudoleptotrichia goodfellowii,157692,0.999746554950493,0.9770211182435575,0.9999939240198684,10502,987489,6,247
NZ_CP034670.1,4918,Eikenella,538,0.9999228645501501,0.9855632370882472,0.9999939596869507,4847,993320,6,71,Eikenella corrodens,539,0.9998958170547482,0.9798698657991053,0.9999949664057922,4819,993321,5,99
