accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,26204,Gemella,1378,0.9991305022901948,0.9879969561659177,0.9999955378358057,68813,896422,4,836,Gemella sanguinis,84135,0.9996832544057138,0.9888566631048695,0.999985104338787,25912,939857,14,292
NZ_CP017038.2,20913,Tannerella,195950,0.999989648836788,0.99952182852771,1.0,20903,945162,0,10,Tannerella serpentiformis,712710,0.9999886137204669,0.9994740113804811,1.0,20902,945162,0,11
NZ_AP021887.1,16023,Streptococcus,1301,0.9978811168905106,0.9914527292093117,0.9998685515738578,226193,737835,97,1950,Streptococcus sp. 116-D4,2598453,0.9991719069430427,0.9531922860887474,0.9999473713017814,15273,950002,50,750
NZ_CP046314.1,12931,Gemella,1378,0.9991305022901948,0.9879969561659177,0.9999955378358057,68813,896422,4,836,Gemella morbillorum,29391,0.9992847346220531,0.9474131931018482,0.9999884592464517,12251,953133,11,680
NZ_CP101412.1,8525,Parvimonas,543311,0.9996625520792899,0.9634017595307918,0.9999853793535586,8213,957536,14,312,Parvimonas micra,33033,0.9996625520792899,0.9634017595307918,0.9999853793535586,8213,957536,14,312
NZ_CP044230.1,6114,Streptococcus,1301,0.9978811168905106,0.9914527292093117,0.9998685515738578,226193,737835,97,1950,Streptococcus sp. LPB0220,2610896,0.999352017182931,0.9023552502453386,0.9999697904394033,5517,959932,29,597
NZ_CP125087.1,4123,Haemophilus,724,0.9994462127681598,0.9914195875006662,0.9999428435760576,55808,909732,52,483,Haemophilus parainfluenzae,729,0.9995745671919882,0.9252971137521222,0.9998929260503643,3815,961849,103,308
NZ_AP018768.1,9444,Haemophilus,724,0.9994462127681598,0.9914195875006662,0.9999428435760576,55808,909732,52,483,Haemophilus influenzae,727,0.9987878787878788,0.910842863193562,0.9996560847390478,8602,956302,329,842
NZ_CP032620.1,39988,Streptococcus,1301,0.9978811168905106,0.9914527292093117,0.9998685515738578,226193,737835,97,1950,Streptococcus koreensis,2382163,0.984504308671687,0.6258127438231469,0.9999924413149088,25025,926080,7,14963
NZ_CP027228.1,6073,Mogibacterium,86331,0.9999865434878245,0.9983533673637411,0.9999968750065104,6063,959999,3,10,Mogibacterium diversum,114527,0.9999803327898973,0.9973653877819858,0.9999968750065104,6057,959999,3,16
