accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,14413,Vagococcus,2737,14296,985494,2,117,Vagococcus zengguangii,2571750,14193,985496,0,220
NZ_CP017038.2,43301,Tannerella,195950,43228,956608,0,73,Tannerella serpentiformis,712710,43221,956608,0,80
NZ_CP098491.1,34022,Bacillus,1386,33636,965862,25,386,Bacillus subtilis,1423,1347,965885,2,32675
NZ_CP068103.1,144313,Peptoniphilus,162289,132200,855592,4,12113,Peptoniphilus harei,54005,131018,855593,3,13295
NZ_CP036259.1,27489,Sporomusa,2375,27475,972420,0,14,Sporomusa termitida,2377,27448,972420,0,41
NC_012756.1,6395,Undefined genus in Caudoviricetes,2731619,6292,993513,1,103,Streptococcus phage PH10,644007,6277,993514,0,118
NZ_CP046313.1,27089,Gemella,1378,26752,972820,0,337,Gemella sanguinis,84135,26421,972820,0,668
NZ_CP066560.1,62470,Histophilus,214906,60158,937439,0,2312,Histophilus somni,731,60158,937439,0,2312
NZ_CP117966.1,11114,Roseburia,841,10450,988795,0,664,Roseburia hominis,301301,10423,988795,0,691
NZ_CP072246.1,42730,Phocaeicola,909656,37518,957177,2,5212,Phocaeicola dorei,357276,32245,957178,1,10485
NZ_CP017761.1,15210,Marinilactibacillus,191769,14908,984699,0,302,Marinilactibacillus sp. 15R,1911586,14908,984699,0,302
NZ_CP008852.1,9340,Pelosinus,365348,9327,990569,0,13,Pelosinus sp. UFO1,484770,9304,990569,0,36
NZ_CP019668.1,10351,Burkholderia,32008,10295,989557,1,56,Burkholderia cenocepacia,95486,4483,989558,0,5868
NZ_CP066811.1,1435,Peptacetobacter,2743582,1407,998473,1,28,Peptacetobacter hiranonis,89152,1407,998473,1,28
NZ_CP033459.1,18334,Pseudoprevotella,2884814,18309,981575,0,25,Pseudoprevotella muciniphila,2133944,18309,981575,0,25
NZ_CP116810.1,6638,Rhodopseudomonas,1073,6613,993271,0,25,Rhodopseudomonas palustris,1076,6607,993271,0,31
NZ_CP050497.1,85854,Treponema,157,85810,914053,2,44,Treponema vincentii,69710,46741,914055,0,39113
NZ_CP027228.1,1864,Mogibacterium,86331,1852,998045,0,12,Mogibacterium diversum,114527,1830,998045,0,34
NZ_AP019735.1,35484,Alistipes,239759,34627,964418,7,857,Alistipes communis,2585118,34344,964424,1,1140
NZ_CP027286.1,125094,Clostridium,1485,124082,874798,17,1012,Clostridium chauvoei,46867,121897,874814,1,3197
NZ_CP085178.1,24466,Pediococcus,1253,24276,975442,1,190,Pediococcus pentosaceus,1255,24181,975443,0,285
NZ_CP118095.1,225146,Aerococcus,1375,220520,774716,47,4626,Aerococcus christensenii,87541,220325,774756,7,4821
NZ_CP029033.1,11019,Actinobaculum,76833,11007,988890,0,12,Actinobaculum sp. 313,2495645,11007,988890,0,12
NZ_CP012672.1,16338,Sorangium,39643,16124,983571,0,214,Sorangium cellulosum,56,1240,983571,0,15098
