read_accession_id,count
NZ_CP127188.1,8737
NZ_CP029197.1,12689
NZ_CP032620.1,2880
NZ_CP034438.1,3803
NZ_CP025746.1,1037
NZ_CP054494.1,2619
NZ_CP065983.1,1131
NZ_CP124208.1,413
NZ_CP101412.1,2383
NZ_CP006683.1,2529
NZ_CP017428.1,2515
NZ_CP015901.2,2744
NZ_CP038865.1,1987
NZ_CP018335.1,1762
NZ_CP011861.1,1939
NZ_CP048000.1,327
NZ_CP068448.1,568
NZ_CP027569.1,391
NZ_CP042818.1,861
NZ_CP028103.1,701
NZ_CP016839.1,3958
NZ_CP020431.2,579
NZ_CP126077.1,1412
NZ_CP124548.1,5888
NZ_CP016953.1,5227
NZ_CP068102.1,1302
NZ_CP007570.1,4497
NZ_CP027400.1,946
NZ_CP098483.1,1845
NZ_CP045696.1,2820
NZ_CP028415.1,1817
NZ_CP029491.1,4412
NZ_CP088203.1,856
NZ_CP115634.1,3927
NZ_CP039712.1,5444
NZ_CP124126.1,13011
NZ_AP019846.1,1894
NZ_CP027782.1,1730
NZ_CP021252.1,1427
NZ_CP009709.1,2115
NZ_CP040348.1,767
NZ_CP044230.1,583
NZ_AP026069.1,895
NZ_CP034169.1,2099
NZ_CP032621.1,388
NZ_CP013476.1,2279
NZ_CP023474.1,545
NZ_CP032848.1,340
NZ_CP041379.1,2350
NZ_CP098491.1,5910
NZ_CP013745.1,1504
NZ_CP039462.1,36497
NZ_AP025590.1,4785
NZ_CP126745.1,3513
NZ_CP007626.1,888
NZ_CP027286.1,3487
NZ_CP027229.1,5110
NZ_CP014835.1,4692
NZ_CP016844.1,1366
NZ_CP109758.1,813
NZ_CP047630.1,1356
NZ_CP040915.1,707
NZ_CP066294.2,1592
NC_012753.1,5136
NZ_CP095735.1,1323
NZ_CP019728.1,911
NZ_CP048626.1,623
NZ_CP019668.1,1423
NZ_CP012672.1,1971
NZ_CP015402.2,1982
NZ_CP019962.1,1193
NZ_CP016753.1,733
NZ_CP012589.1,8128
NZ_CP014264.1,4870
NZ_CP085964.1,13729
NZ_CP098447.1,2842
NZ_CP125992.1,688
NZ_CP009933.1,11300
NZ_CP036259.1,3366
NZ_CP104580.1,6172
NZ_CP025228.1,926
NZ_CP012590.1,2724
NZ_CP024696.1,1372
NZ_CP089305.1,397
NZ_CP017812.1,2932
NZ_CP050497.1,4417
NZ_CP014231.1,1657
NZ_CP068103.1,691
NZ_CP072244.1,5140
NZ_AP017896.1,2135
NZ_CP034593.1,11228
NZ_CP123971.1,1075
NZ_CP066065.1,657
NZ_AP019829.2,2658
NZ_CP072258.1,5782
NZ_AP025569.1,558
NZ_CP053315.1,650
NZ_CP017295.1,2168
NZ_CP012196.1,5137
NZ_CP118095.1,4719
NZ_CP014239.1,2428
NZ_CP017267.1,1805
NZ_CP054000.1,29687
NZ_CP049272.1,2532
NZ_CP012069.2,195
NZ_CP013334.1,3525
NZ_CP034842.1,2062
NZ_CP097775.1,1897
NZ_CP046314.1,321
NZ_CP016843.1,4854
NZ_CP029066.1,1413
NZ_CP124202.1,443
NZ_CP116438.1,1130
NZ_CP028108.1,4623
NZ_CP012098.1,2745
NZ_CP035298.1,7941
NZ_CP016089.1,2729
NZ_AP019831.1,939
NZ_CP027862.1,410
NZ_CP015905.2,8009
NZ_CP014228.1,2956
NZ_CP006905.1,1294
NZ_CP030280.1,3279
NZ_CP083175.1,12094
NZ_CP025249.1,1721
NZ_CP022386.1,5505
NZ_CP040518.1,2580
NZ_CP125315.1,4988
NZ_CP126983.1,2283
NZ_CP026548.1,4794
NZ_CP054015.1,256
NZ_CP038504.1,1998
NZ_CP017761.1,473
NZ_CP070914.1,3666
NZ_CP127126.1,2312
NZ_CP017042.1,6163
NZ_CP050820.1,1062
NZ_CP120618.1,1692
NZ_CP031057.1,862
NZ_CP040004.1,2760
NZ_AP014647.1,1051
NZ_AP014938.1,6806
NZ_CP009268.1,3568
NZ_CP031243.1,4783
NZ_CP126076.1,17240
NZ_CP083637.1,13561
NZ_CP073653.1,801
NZ_CP039381.1,1729
NZ_CP012117.1,1422
NZ_CP014162.1,6258
NZ_CP017038.2,3917
NZ_CP015196.1,1139
NZ_CP027232.1,972
NZ_CP072236.1,1206
NZ_CP046313.1,1684
NZ_CP035439.1,3082
NZ_CP123403.1,7859
NZ_CP046316.1,787
NZ_CP020566.1,5024
NZ_CP072373.1,1864
NZ_CP008849.1,4877
NZ_AP025697.1,6472
NZ_CP072385.1,10882
NZ_CP017031.1,479
NZ_CP075566.1,5855
NZ_CP072224.1,783
NZ_CP047591.1,1100
NZ_CP071986.1,1072
NZ_AP018768.1,7630
NZ_CP049226.1,1436
NZ_CP116810.1,1128
NZ_CP008724.1,2362
NZ_CP047311.1,1656
NZ_CP072891.1,2360
NZ_CP027236.1,348
NZ_CP039292.1,3932
NZ_CP073804.1,2193
NZ_CP121210.1,1056
NZ_CP023074.1,2294
NZ_CP027228.1,1374
NZ_CP125107.1,1660
NZ_CP102567.2,2381
NZ_CP017037.1,17447
NZ_CP022379.1,2444
NZ_CP065995.1,2444
NZ_CP068112.1,3080
NZ_CP072246.1,4359
NZ_CP046315.1,870
NZ_CP016087.1,672
NZ_CP027231.1,10018
NC_012756.1,14697
NZ_CP069240.1,1273
NZ_CP125087.1,1650
NZ_CP127017.1,2844
NZ_AP019827.1,2246
NZ_CP084221.1,4909
NZ_CP066560.1,3432
NZ_CP121769.1,5094
NZ_CP012067.1,1899
NZ_CP107038.1,1208
NZ_CP069520.1,2171
NZ_CP053228.1,744
NZ_CP033719.1,4229
NZ_CP019721.1,20623
NZ_CP007573.1,1663
NZ_CP014160.1,1419
NZ_CP054018.1,17940
NZ_CP084018.1,2502
NZ_CP090007.1,2352
NZ_CP032364.1,3308
NZ_CP072042.1,1851
NZ_CP126312.1,1035
NZ_CP036550.1,2197
NZ_CP020468.1,1101
NZ_AP014880.1,3001
NZ_CP033459.1,5706
NZ_CP034157.1,1681
NZ_CP027234.1,2582
NZ_CP022384.1,5340
NZ_CP040121.1,575
NZ_CP019433.1,197
NZ_CP125806.1,23670
NZ_CP096671.1,1136
NZ_CP025330.1,3275
NZ_CP010997.1,2430
NZ_CP085178.1,11249
NZ_CP022680.1,2531
NZ_CP014150.1,1896
NZ_CP028101.1,1414
NZ_CP012544.1,1113
NZ_CP025420.1,807
NZ_AP019697.1,813
NZ_CP015401.2,450
NZ_CP126474.1,2563
NZ_CP098025.1,7832
NZ_CP035997.1,5695
NZ_CP012410.1,1045
NZ_CP022022.1,3448
NZ_AP019735.1,3216
NZ_CP029033.1,1658
NZ_CP117966.1,606
NZ_CP046246.1,1897
NZ_CP053790.1,1316
NZ_CP022435.1,1032
NZ_AP019822.1,1320
NZ_CP050133.1,417
NZ_CP032819.1,9024
NZ_CP120398.1,1093
NZ_CP050134.2,639
NZ_CP008852.1,11081
NZ_CP024700.1,2659
NZ_CP097843.1,4681
NZ_CP075489.1,4456
NZ_CP029462.1,219
NZ_CP009227.1,1721
NZ_CP014233.1,1469
NZ_CP066194.1,6426
NZ_AP025240.1,1608
NZ_CP077403.1,1703
NZ_CP053940.1,2930
NZ_CP058603.1,1276
NZ_CP040058.1,1420
NZ_CP072251.1,3631
NZ_CP027235.1,120
NZ_CP121201.1,1414
NZ_CP033808.1,1117
NZ_CP021874.1,1807
NZ_CP075172.1,4399
NZ_CP040235.1,14033
NZ_CP120209.1,2367
NZ_CP026734.1,1458
NZ_CP073277.1,1888
NZ_CP125360.1,1800
NZ_AP021887.1,13046
NZ_CP066811.1,706
NZ_AP025575.1,1182
NZ_CP013195.1,12453
NZ_CP050870.1,5753
NZ_AP019823.1,893
NZ_CP040798.1,1697
NZ_CP028105.1,12587
NZ_CP023482.1,963
NZ_CP010796.1,628
NZ_CP015348.1,1002
NZ_CP029458.1,1205
NZ_CP034465.1,1065
NZ_CP014161.1,1010
