read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP046313.1,27065,root,27065,Bacteria,27065,Bacillota,27028,Bacilli,27023,Bacillales,26998,unclassified Bacillales family,0,Gemella,26996,Gemella sanguinis,26950
NZ_CP017038.2,21545,root,21545,Bacteria,21545,Bacteroidota,21545,Bacteroidia,21545,Bacteroidales,21545,Tannerellaceae,21544,Tannerella,21544,Tannerella serpentiformis,21544
NZ_AP021887.1,16524,root,16524,Bacteria,16524,Bacillota,16523,Bacilli,16523,Lactobacillales,16523,Streptococcaceae,16515,Streptococcus,16515,Streptococcus sp. 116-D4,16235
NZ_CP046314.1,13337,root,13337,Bacteria,13337,Bacillota,13241,Bacilli,13100,Bacillales,12803,unclassified Bacillales family,0,Gemella,12796,Gemella morbillorum,12769
NZ_CP101412.1,8768,root,8768,Bacteria,8768,Bacillota,8719,Tissierellia,8585,Tissierellales,8584,Peptoniphilaceae,8584,Parvimonas,8583,Parvimonas micra,8583
NZ_CP044230.1,6304,root,6304,Bacteria,6304,Bacillota,6304,Bacilli,6304,Lactobacillales,6304,Streptococcaceae,6302,Streptococcus,6302,Streptococcus sp. LPB0220,5790
NZ_CP125087.1,4300,root,4300,Bacteria,4300,Pseudomonadota,4300,Gammaproteobacteria,4300,Pasteurellales,4300,Pasteurellaceae,4300,Haemophilus,4297,Haemophilus parainfluenzae,4291
NZ_AP018768.1,9691,root,9691,Bacteria,9691,Pseudomonadota,9691,Gammaproteobacteria,9690,Pasteurellales,9690,Pasteurellaceae,9690,Haemophilus,9683,Haemophilus influenzae,9479
NZ_CP032620.1,41263,root,41263,Bacteria,41263,Bacillota,41201,Bacilli,41197,Lactobacillales,41194,Streptococcaceae,41183,Streptococcus,41183,Streptococcus koreensis,31102
NZ_CP027228.1,6280,root,6280,Bacteria,6280,Bacillota,6280,Clostridia,6274,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,6274,Mogibacterium diversum,6270
NZ_CP034670.1,12544,root,12544,Bacteria,12544,Pseudomonadota,12544,Betaproteobacteria,12543,Neisseriales,12543,Neisseriaceae,12543,Eikenella,12533,Eikenella corrodens,12527
NZ_CP019668.1,13806,root,13806,Bacteria,13806,Pseudomonadota,13806,Betaproteobacteria,13806,Burkholderiales,13806,Burkholderiaceae,13806,Burkholderia,13804,Burkholderia cenocepacia,10343
NZ_CP031253.1,89917,root,89917,Bacteria,89917,Pseudomonadota,89917,Betaproteobacteria,89912,Neisseriales,89912,Neisseriaceae,89912,Neisseria,89912,Neisseria lactamica,87503
NZ_CP046315.1,1828,root,1828,Bacteria,1828,Actinomycetota,1828,Actinomycetes,1828,Actinomycetales,1828,Actinomycetaceae,1828,Schaalia,1828,Schaalia odontolytica,1828
NZ_AP014938.1,3431,root,3431,Bacteria,3431,Actinomycetota,3431,Actinomycetes,3431,Micrococcales,3431,Micrococcaceae,3431,Rothia,3431,Rothia mucilaginosa,3430
NZ_CP012067.1,31289,root,31289,Bacteria,31288,Pseudomonadota,31288,Gammaproteobacteria,31288,Pasteurellales,31288,Pasteurellaceae,31288,Aggregatibacter,31203,Aggregatibacter aphrophilus,31136
NZ_CP032364.1,83163,root,83163,Bacteria,83163,Bacillota,83152,Clostridia,83150,Eubacteriales,1,Lachnospiraceae,83149,Lachnoanaerobaculum,83149,Lachnoanaerobaculum umeaense,83139
NZ_CP050134.2,5302,root,5302,Bacteria,5302,Actinomycetota,5302,Actinomycetes,5302,Mycobacteriales,5302,Corynebacteriaceae,5302,Corynebacterium,5302,Corynebacterium matruchotii,5302
NZ_CP031243.1,11843,root,11843,Bacteria,11843,Pseudomonadota,11843,Gammaproteobacteria,11840,Pasteurellales,11840,Pasteurellaceae,11840,Haemophilus,11830,Haemophilus haemolyticus,11685
NZ_CP028108.1,1714,root,1714,Bacteria,1714,Fusobacteriota,1714,Fusobacteriia,1714,Fusobacteriales,1714,Fusobacteriaceae,1714,Fusobacterium,1714,Fusobacterium periodonticum,1316
NZ_CP066065.1,7379,root,7379,Bacteria,7379,Actinomycetota,7379,Actinomycetes,7379,Actinomycetales,7379,Actinomycetaceae,7379,Schaalia,7379,Schaalia meyeri,7379
NZ_CP039886.1,8326,root,8326,Bacteria,8326,Pseudomonadota,8326,Betaproteobacteria,8326,Neisseriales,8326,Neisseriaceae,8326,Neisseria,8309,Neisseria flavescens,8127
NZ_CP024696.1,2910,root,2910,Bacteria,2910,Bacteroidota,2910,Bacteroidia,2879,Bacteroidales,2879,Prevotellaceae,2845,Prevotella,2844,Prevotella intermedia,2823
NZ_CP126745.1,40714,root,40714,Bacteria,40714,Actinomycetota,40714,Actinomycetes,40714,Propionibacteriales,40698,Propionibacteriaceae,40698,Cutibacterium,40697,Cutibacterium acnes,40562
NZ_CP072373.1,18147,root,18147,Bacteria,18147,Bacteroidota,18147,Bacteroidia,18147,Bacteroidales,18147,Prevotellaceae,18118,Prevotella,17949,Prevotella denticola,17574
NZ_CP027235.1,29117,root,29117,Bacteria,29117,Pseudomonadota,29117,Gammaproteobacteria,29117,Pasteurellales,29115,Pasteurellaceae,29115,Haemophilus,29080,Haemophilus sp. oral taxon 036,28526
NZ_CP019721.1,29670,root,29670,Bacteria,29670,Bacillota,29670,Negativicutes,29670,Veillonellales,29670,Veillonellaceae,29670,Veillonella,29670,Veillonella parvula,29544
NZ_CP083637.1,31517,root,31516,Bacteria,31516,Bacillota,31515,Bacilli,31513,Bacillales,31511,unclassified Bacillales family,0,Gemella,31511,Gemella haemolysans,31472
NZ_CP073118.1,3644,root,3600,Bacteria,3596,Pseudomonadota,3584,Betaproteobacteria,3543,Neisseriales,3543,Neisseriaceae,3543,Neisseria,3524,Neisseria subflava,2671
NZ_CP053939.1,9302,root,9302,Bacteria,9302,Pseudomonadota,9302,Betaproteobacteria,9302,Neisseriales,9302,Neisseriaceae,9302,Neisseria,9274,Neisseria mucosa,8846
NZ_CP031255.1,20017,root,20017,Bacteria,20017,Pseudomonadota,20017,Betaproteobacteria,20017,Neisseriales,20017,Neisseriaceae,20017,Neisseria,19996,Neisseria elongata,19936
NZ_CP032621.1,15367,root,15367,Bacteria,15367,Bacillota,15323,Bacilli,15312,Lactobacillales,15296,Streptococcaceae,15231,Streptococcus,15231,Streptococcus gwangjuense,14571
NZ_CP040798.1,4267,root,4267,Bacteria,4267,Bacillota,4267,Bacilli,4267,Lactobacillales,4267,Streptococcaceae,4267,Streptococcus,4267,Streptococcus sanguinis,4248
NZ_CP090007.1,14598,root,14598,Bacteria,14598,Bacillota,14598,Bacilli,14598,Lactobacillales,14598,Streptococcaceae,14598,Streptococcus,14598,Streptococcus salivarius,13247
