read_accession_id,taxid,count
NZ_CP046313.1,84135,101836
NZ_CP046313.1,1334,3
NZ_CP046313.1,2,91
NZ_CP046313.1,1301,34
NZ_CP046313.1,1378,163
NZ_CP046313.1,1783272,7
NZ_CP046313.1,2507161,3
NZ_CP046313.1,178214,1
NZ_CP046313.1,262,13
NZ_CP046313.1,2696063,3
NZ_CP046313.1,1239,13
NZ_CP046313.1,1761012,2
NZ_CP046313.1,29391,10
NZ_CP046313.1,29394,16
NZ_CP046313.1,3050383,2
NZ_CP046313.1,186826,2
NZ_CP046313.1,91061,15
NZ_CP046313.1,1280,2
NZ_CP046313.1,1639,4
NZ_CP046313.1,1379,2
NZ_CP046313.1,1354,2
NZ_CP046313.1,81947,1
NZ_CP046313.1,82801,1
NZ_CP046313.1,1261635,1
NZ_CP046313.1,1385,1
NZ_CP046313.1,1307,4
NZ_CP046313.1,82348,1
NZ_CP046313.1,1313,4
NZ_CP046313.1,28198,1
NZ_CP046313.1,89014,1
NZ_CP046313.1,1054460,1
NZ_CP046313.1,226,1
NZ_CP046313.1,1304,1
NZ_CP046313.1,47735,1
NZ_CP046313.1,2792978,1
NZ_CP046313.1,3066284,1
NZ_CP046313.1,1311,1
NZ_CP046313.1,2993430,1
NZ_CP046313.1,2930219,1
NZ_CP046313.1,2840371,1
NZ_CP046313.1,3045146,1
NZ_CP046313.1,53442,1
NZ_CP046313.1,137732,1
NZ_CP046313.1,307643,1
NZ_CP024700.1,2663009,12464
NZ_CP024700.1,848,406
NZ_CP024700.1,76859,67
NZ_CP024700.1,851,32
NZ_CP024700.1,76857,43
NZ_CP024700.1,860,27
NZ_CP024700.1,285729,10
NZ_CP024700.1,155615,9
NZ_CP024700.1,859,5
NZ_CP024700.1,1583098,19
NZ_CP024700.1,1307444,1
NZ_CP024700.1,469616,2
NZ_CP024700.1,1307443,2
NZ_CP024700.1,2,7
NZ_CP024700.1,393480,1
NZ_CP024700.1,1307427,1
NZ_CP024700.1,1313,2
NZ_CP024700.1,861,1
NZ_CP024700.1,562,1
NZ_CP024700.1,76856,1
NZ_CP024700.1,131567,1
NZ_CP024700.1,1239,1
NZ_CP024700.1,1276647,1
NZ_CP126745.1,1747,3104
NZ_CP126745.1,1912216,11
NZ_CP126745.1,553199,1
NZ_CP126745.1,1905725,1
NZ_CP126745.1,1234380,4
NZ_CP126745.1,1734925,5
NZ_CP126745.1,1114967,2
NZ_CP126745.1,909952,2
