accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP046313.1,27147,Gemella,1378,70693,927675,8,1446,Gemella sanguinis,84135,26492,972667,8,655
NZ_CP017038.2,21625,Tannerella,195950,21592,978196,1,33,Tannerella serpentiformis,712710,21589,978197,0,36
NZ_AP021887.1,16566,Streptococcus,1301,232126,763491,73,4132,Streptococcus sp. 116-D4,2598453,14603,983192,64,1963
NZ_CP046314.1,13393,Gemella,1378,70693,927675,8,1446,Gemella morbillorum,29391,12338,986416,13,1055
NZ_CP101412.1,8805,Parvimonas,543311,8298,991004,13,507,Parvimonas micra,33033,8298,991004,13,507
NZ_CP044230.1,6324,Streptococcus,1301,232126,763491,73,4132,Streptococcus sp. LPB0220,2610896,4373,993475,23,1951
NZ_CP125087.1,4315,Haemophilus,724,57663,941467,46,646,Haemophilus parainfluenzae,729,4201,995402,105,114
NZ_AP018768.1,9725,Haemophilus,724,57663,941467,46,646,Haemophilus influenzae,727,7515,989796,301,2210
NZ_CP032620.1,41405,Streptococcus,1301,232126,763491,73,4132,Streptococcus koreensis,2382163,21229,958410,7,20176
NZ_CP027228.1,6303,Mogibacterium,86331,6255,993518,1,48,Mogibacterium diversum,114527,6197,993518,1,106
NZ_CP034670.1,12574,Eikenella,538,12343,987245,3,231,Eikenella corrodens,539,12272,987246,2,302
NZ_CP019668.1,13848,Burkholderia,32008,13771,985974,0,77,Burkholderia cenocepacia,95486,5965,985974,0,7883
NZ_CP031253.1,90220,Neisseria,482,156411,842101,16,1294,Neisseria lactamica,486,69980,909547,55,20240
NZ_CP046315.1,1833,Schaalia,2529408,9216,990582,3,21,Schaalia odontolytica,1660,1823,997986,3,10
NZ_AP014938.1,3444,Rothia,32207,66846,932733,0,243,Rothia mucilaginosa,43675,3434,996375,3,10
NZ_CP012067.1,31382,Aggregatibacter,416916,30965,968434,6,417,Aggregatibacter aphrophilus,732,30538,968438,2,844
NZ_CP032364.1,83440,Lachnoanaerobaculum,1164882,83118,916381,1,322,Lachnoanaerobaculum umeaense,617123,82463,916381,1,977
NZ_CP050134.2,5322,Corynebacterium,1716,5316,994500,0,6,Corynebacterium matruchotii,43768,5314,994500,0,8
NZ_CP031243.1,11878,Haemophilus,724,57663,941467,46,646,Haemophilus haemolyticus,726,10289,987674,270,1589
NZ_CP028108.1,1722,Fusobacterium,848,27299,972207,20,296,Fusobacterium periodonticum,860,796,998017,83,926
NZ_CP066065.1,7404,Schaalia,2529408,9216,990582,3,21,Schaalia meyeri,52773,7376,992418,0,28
NZ_CP039886.1,8361,Neisseria,482,156411,842101,16,1294,Neisseria flavescens,484,6500,991303,158,1861
NZ_CP024696.1,2918,Prevotella,838,20700,978688,4,430,Prevotella intermedia,28131,2713,996899,5,205
NZ_CP126745.1,40866,Cutibacterium,1912216,40723,958955,1,143,Cutibacterium acnes,1747,40202,958955,1,664
NZ_CP072373.1,18212,Prevotella,838,20700,978688,4,430,Prevotella denticola,28129,16870,981610,0,1342
NZ_CP027235.1,29220,Haemophilus,724,57663,941467,46,646,Haemophilus sp. oral taxon 036,712310,24145,970584,18,5075
NZ_CP019721.1,29776,Veillonella,29465,40539,959243,3,37,Veillonella parvula,29466,29110,970044,2,666
NZ_CP083637.1,31599,Gemella,1378,70693,927675,8,1446,Gemella haemolysans,1379,31126,968201,22,473
