read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP046313.1,102607,root,102588,Bacteria,102566,Bacillota,102384,Bacilli,102353,Bacillales,102264,unclassified Bacillales family,0,Gemella,102246,Gemella sanguinis,101773
NZ_CP024700.1,13162,root,13161,Bacteria,13157,Fusobacteriota,13143,Fusobacteriia,13143,Fusobacteriales,13143,Fusobacteriaceae,13142,Fusobacterium,13142,Fusobacterium pseudoperiodonticum,11721
NZ_CP126745.1,3146,root,3146,Bacteria,3146,Actinomycetota,3146,Actinomycetes,3146,Propionibacteriales,3141,Propionibacteriaceae,3141,Cutibacterium,3141,Cutibacterium acnes,3117
NZ_CP027235.1,116662,root,116662,Bacteria,116661,Pseudomonadota,116661,Gammaproteobacteria,116660,Pasteurellales,116641,Pasteurellaceae,116641,Haemophilus,116337,Haemophilus sp. oral taxon 036,110934
NZ_CP020566.1,10912,root,10912,Bacteria,10912,Bacillota,10904,Negativicutes,10904,Veillonellales,10904,Veillonellaceae,10904,Veillonella,10904,Veillonella atypica,10857
NZ_CP014239.1,33360,root,33360,Bacteria,33360,Bacillota,33360,Negativicutes,33360,Selenomonadales,33360,Selenomonadaceae,33360,Selenomonas,33360,Selenomonas sp. oral taxon 136,31785
NZ_CP032621.1,17770,root,17770,Bacteria,17768,Bacillota,17664,Bacilli,17662,Lactobacillales,17652,Streptococcaceae,17578,Streptococcus,17576,Streptococcus gwangjuense,16061
NZ_CP012544.1,26995,root,26995,Bacteria,26995,Campylobacterota,26995,Epsilonproteobacteria,26995,Campylobacterales,26995,Campylobacteraceae,26995,Campylobacter,26995,Campylobacter showae,26915
NZ_AP019829.2,72579,root,72568,Bacteria,72503,Fusobacteriota,72501,Fusobacteriia,72501,Fusobacteriales,72501,Leptotrichiaceae,72470,Leptotrichia,72470,Leptotrichia wadei,70312
NZ_CP027228.1,79927,root,79927,Bacteria,79927,Bacillota,79923,Clostridia,79733,Eubacteriales,1,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,79724,Mogibacterium diversum,79491
NZ_CP019668.1,57597,root,57597,Bacteria,57597,Pseudomonadota,57597,Betaproteobacteria,57594,Burkholderiales,57592,Burkholderiaceae,57587,Burkholderia,57530,Burkholderia cenocepacia,36234
NZ_CP083898.1,7994,root,7994,Bacteria,7994,Pseudomonadota,7994,Alphaproteobacteria,7990,Sphingomonadales,7990,Zymomonadaceae,7989,Zymomonas,7989,Zymomonas mobilis,7989
NZ_CP072373.1,23251,root,23251,Bacteria,23251,Bacteroidota,23251,Bacteroidia,23251,Bacteroidales,23251,Prevotellaceae,23206,Prevotella,22921,Prevotella denticola,22275
NZ_CP032364.1,13425,root,13425,Bacteria,13425,Bacillota,13424,Clostridia,13421,Eubacteriales,0,Lachnospiraceae,13420,Lachnoanaerobaculum,13420,Lachnoanaerobaculum umeaense,13402
NZ_CP027232.1,7110,root,7110,Bacteria,7110,Bacteroidota,7110,Flavobacteriia,7110,Flavobacteriales,7110,Flavobacteriaceae,7110,Capnocytophaga,7110,Capnocytophaga sp. oral taxon 864,5583
NZ_CP089305.1,92018,root,92018,Bacteria,92018,Bacillota,92014,Bacilli,92014,Lactobacillales,92005,Lactobacillaceae,91776,Limosilactobacillus,90347,Limosilactobacillus fermentum,90090
NC_001422.1,72672,root,72672,Viruses,138,Phixviricota,138,Malgrandaviricetes,138,Petitvirales,138,Microviridae,138,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP050497.1,37054,root,37054,Bacteria,37054,Spirochaetota,37054,Spirochaetia,37054,Spirochaetales,37054,Treponemataceae,37054,Treponema,37054,Treponema vincentii,26768
NZ_CP008849.1,138281,root,138281,Bacteria,138281,Pseudomonadota,138278,Gammaproteobacteria,138278,Alteromonadales,138239,Alteromonadaceae,138234,Alteromonas,138186,Alteromonas australica,110576
NZ_CP031255.1,10756,root,10756,Bacteria,10756,Pseudomonadota,10756,Betaproteobacteria,10755,Neisseriales,10755,Neisseriaceae,10755,Neisseria,10727,Neisseria elongata,10633
NZ_CP054018.1,13553,root,13553,Bacteria,13553,Actinomycetota,13536,Actinomycetes,13536,Micrococcales,13509,Micrococcaceae,13507,Rothia,13507,Rothia dentocariosa,13446
NC_000866.4,19743,root,19743,Viruses,19743,Uroviricota,19743,Caudoviricetes,19743,unclassified Caudoviricetes order,0,Straboviridae,19581,Tequatrovirus,19550,Tequatrovirus T4,12225
NC_002628.3,29384,root,29384,Archaea,985,Euryarchaeota,985,Methanobacteria,982,Methanobacteriales,982,Methanobacteriaceae,982,Methanothermobacter,982,Methanothermobacter wolfeii,476
