read_accession_id,count
NZ_CP127188.1,8712
NZ_CP029197.1,12653
NZ_CP032620.1,2867
NZ_CP034438.1,3791
NZ_CP025746.1,1037
NZ_CP054494.1,2632
NZ_CP065983.1,1126
NZ_CP124208.1,411
NZ_CP101412.1,2377
NZ_CP006683.1,2525
NZ_CP017428.1,2499
NZ_CP015901.2,2732
NZ_CP038865.1,1978
NZ_CP018335.1,1758
NZ_CP027569.1,389
NZ_CP011861.1,1931
NZ_CP048000.1,327
NZ_CP068448.1,567
NZ_CP042818.1,857
NZ_CP028103.1,699
NZ_CP016839.1,3945
NZ_CP020431.2,577
NZ_CP126077.1,1405
NZ_CP124548.1,5865
NZ_CP016953.1,5210
NZ_CP068102.1,1296
NZ_CP007570.1,4482
NZ_CP027400.1,946
NZ_CP098483.1,1840
NZ_CP045696.1,2808
NZ_CP028415.1,1811
NZ_CP029491.1,4403
NZ_CP088203.1,851
NZ_CP115634.1,3915
NZ_CP039712.1,5429
NZ_CP124126.1,12970
NZ_AP019846.1,1886
NZ_CP027782.1,1724
NZ_CP021252.1,1419
NZ_CP009709.1,2110
NZ_CP040348.1,766
NZ_CP044230.1,582
NZ_AP026069.1,895
NZ_CP034169.1,2094
NZ_CP032621.1,387
NZ_CP013476.1,2274
NZ_CP023474.1,541
NZ_CP032848.1,340
NZ_CP041379.1,2340
NZ_CP098491.1,5888
NZ_CP013745.1,1504
NZ_CP039462.1,36402
NZ_AP025590.1,4772
NZ_CP126745.1,3502
NZ_CP007626.1,885
NZ_CP027286.1,3473
NZ_CP027229.1,5099
NZ_CP014835.1,4694
NZ_CP016844.1,1366
NZ_CP109758.1,811
NZ_CP040915.1,703
NZ_CP047630.1,1350
NZ_CP066294.2,1588
NC_012753.1,5122
NZ_CP095735.1,1317
NZ_CP019728.1,906
NZ_CP048626.1,623
NZ_CP019668.1,1418
NZ_CP012672.1,1963
NZ_CP015402.2,1978
NZ_CP019962.1,1188
NZ_CP012589.1,8099
NZ_CP016753.1,729
NZ_CP014264.1,4871
NZ_CP085964.1,13694
NZ_CP098447.1,2835
NZ_CP125992.1,686
NZ_CP009933.1,11253
NZ_CP036259.1,3354
NZ_CP104580.1,6146
NZ_CP025228.1,925
NZ_CP012590.1,2714
NZ_CP024696.1,1370
NZ_CP089305.1,394
NZ_CP017812.1,2926
NZ_CP050497.1,4394
NZ_CP014231.1,1652
NZ_CP068103.1,688
NZ_CP072244.1,5118
NZ_AP017896.1,2122
NZ_CP034593.1,11185
NZ_CP123971.1,1070
NZ_CP066065.1,656
NZ_AP025569.1,557
NZ_AP019829.2,2646
NZ_CP072258.1,5767
NZ_CP053315.1,647
NZ_CP017295.1,2163
NZ_CP012196.1,5118
NZ_CP118095.1,4708
NZ_CP014239.1,2422
NZ_CP017267.1,1800
NZ_CP054000.1,29588
NZ_CP049272.1,2524
NZ_CP012069.2,195
NZ_CP013334.1,3516
NZ_CP034842.1,2055
NZ_CP097775.1,1887
NZ_CP046314.1,322
NZ_CP016843.1,4833
NZ_CP029066.1,1412
NZ_CP124202.1,442
NZ_CP116438.1,1125
NZ_CP028108.1,4611
NZ_CP012098.1,2734
NZ_CP035298.1,7907
NZ_CP016089.1,2720
NZ_AP019831.1,936
NZ_CP027862.1,410
NZ_CP015905.2,7988
NZ_CP014228.1,2949
NZ_CP006905.1,1291
NZ_CP030280.1,3261
NZ_CP083175.1,12056
NZ_CP025249.1,1710
NZ_CP022386.1,5485
NZ_CP040518.1,2568
NZ_CP125315.1,4977
NZ_CP126983.1,2279
NZ_CP026548.1,4777
NZ_CP038504.1,1990
NZ_CP054015.1,254
NZ_CP017761.1,472
NZ_CP070914.1,3653
NZ_CP127126.1,2306
NZ_CP050820.1,1058
NZ_CP017042.1,6138
NZ_CP120618.1,1689
NZ_CP031057.1,857
NZ_CP040004.1,2750
NZ_AP014647.1,1051
NZ_AP014938.1,6787
NZ_CP009268.1,3557
NZ_CP031243.1,4764
NZ_CP126076.1,17185
NZ_CP083637.1,13514
NZ_CP073653.1,799
NZ_CP039381.1,1724
NZ_CP012117.1,1418
NZ_CP014162.1,6229
NZ_CP017038.2,3901
NZ_CP015196.1,1134
NZ_CP027232.1,969
NZ_CP072236.1,1199
NZ_CP046313.1,1679
NZ_CP035439.1,3063
NZ_CP123403.1,7831
NZ_CP046316.1,787
NZ_CP020566.1,5006
NZ_CP072373.1,1861
NZ_CP008849.1,4861
NZ_AP025697.1,6458
NZ_CP072385.1,10842
NZ_CP017031.1,478
NZ_CP075566.1,5840
NZ_CP072224.1,780
NZ_CP047591.1,1093
NZ_CP071986.1,1069
