accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,42241,Duncaniella,2518495,41397,957697,0,844,Duncaniella sp. B8,2576606,709,957697,0,41532
NZ_CP039381.1,12379,Ruminococcus,1263,12359,987559,0,20,Ruminococcus bovis,2564099,12358,987559,0,21
NZ_AP019846.1,16759,Leptotrichia,32067,16735,983179,0,24,Leptotrichia hongkongensis,554406,15967,983179,0,792
NZ_CP028415.1,3547,Streptococcus,1301,3540,996373,18,7,Streptococcus mitis,28037,3431,996389,2,116
NZ_CP097775.1,13640,Paenibacillus,44249,13634,986298,0,6,Paenibacillus polymyxa,1406,13067,986298,0,573
NZ_CP027235.1,6135,Haemophilus,724,6120,993802,1,15,Haemophilus sp. oral taxon 036,712310,5823,993803,0,312
NZ_CP073804.1,21308,Macrococcoides,3076173,20913,978630,0,395,Macrococcoides canis,1855823,20840,978630,0,468
NZ_CP050497.1,8002,Treponema,157,8002,991935,1,0,Treponema vincentii,69710,5711,991936,0,2291
NZ_CP016839.1,27852,Brochothrix,2755,27833,972086,0,19,Brochothrix thermosphacta,2756,27833,972086,0,19
NZ_CP012117.1,33487,Dermabacter,36739,32906,966451,0,581,Dermabacter vaginalis,1630135,32329,966451,0,1158
NZ_CP068103.1,5142,Peptoniphilus,162289,4834,994796,0,308,Peptoniphilus harei,54005,4829,994796,0,313
NZ_CP085964.1,23530,Campylobacter,194,23530,976408,0,0,Campylobacter curvus,200,23506,976408,0,24
NZ_CP072246.1,14461,Phocaeicola,909656,12935,985473,4,1526,Phocaeicola dorei,357276,12062,985476,1,2399
NZ_CP034465.1,11508,Jeotgalibaca,1470540,11404,988430,0,104,Jeotgalibaca ciconiae,2496265,11346,988430,0,162
NZ_CP029066.1,2811,Enterococcus,1350,2804,997113,14,7,Enterococcus mundtii,53346,2775,997127,0,36
NZ_CP019668.1,14076,Burkholderia,32008,14058,985862,0,18,Burkholderia cenocepacia,95486,8884,985862,0,5192
NZ_CP015348.1,9813,Sporosarcina,1569,9803,990125,0,10,Sporosarcina ureae,1571,9783,990125,0,30
NZ_CP028105.1,6335,Fusobacterium,848,6328,993601,2,7,Fusobacterium ulcerans,861,6219,993602,1,116
