accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP127188.1,8712,Listeria,1637,8698,987817,5,14,Listeria monocytogenes,1639,8588,987818,4,124
NZ_CP029197.1,12653,Streptomyces,1883,12592,983871,10,61,Streptomyces venezuelae,54571,12435,983881,0,218
NZ_CP032620.1,2867,Streptococcus,1301,124780,871094,155,505,Streptococcus koreensis,2382163,2170,993667,0,697
NZ_CP034438.1,3791,Flaviflexus,1522056,14959,981558,0,17,Flaviflexus salsibiostraticola,1282737,3780,992743,0,11
NZ_CP025746.1,1037,Clostridium,1485,33510,962985,4,35,Clostridium manihotivorum,2320868,1036,995494,3,1
NZ_CP054494.1,2632,Flavobacterium,237,2631,993899,3,1,Flavobacterium columnare,996,2583,993902,0,49
NZ_CP065983.1,1126,Aggregatibacter,416916,3006,993515,3,10,Aggregatibacter segnis,739,1084,995408,0,42
NZ_CP124208.1,411,Propionibacterium,1743,4621,991908,0,5,Propionibacterium freudenreichii,1744,406,996123,0,5
NZ_CP101412.1,2377,Parvimonas,543311,2323,994147,10,54,Parvimonas micra,33033,2323,994147,10,54
NZ_CP006683.1,2525,Melissococcus,33969,2525,994009,0,0,Melissococcus plutonius,33970,2525,994009,0,0
NZ_CP017428.1,2499,Staphylococcus,1279,10004,986422,49,59,Staphylococcus simulans,1286,2494,994031,4,5
NZ_CP015901.2,2732,Lactococcus,1357,12829,983555,14,136,Lactococcus cremoris,1359,2661,993770,32,71
NZ_CP038865.1,1978,Vagococcus,2737,9200,987323,4,7,Vagococcus xieshaowenii,2562451,1971,994555,1,7
NZ_CP018335.1,1758,Clostridium,1485,33510,962985,4,35,Clostridium kluyveri,1534,1758,994775,1,0
NZ_CP027569.1,389,Megasphaera,906,607,995924,2,1,Megasphaera elsdenii,907,389,996145,0,0
NZ_CP011861.1,1931,Erysipelothrix,1647,1931,994589,14,0,Erysipelothrix rhusiopathiae,1648,1901,994589,14,30
NZ_CP048000.1,327,Anaerocolumna,1843210,327,996207,0,0,Anaerocolumna sedimenticola,2696063,327,996207,0,0
NZ_CP068448.1,567,Lactiplantibacillus,2767842,564,995958,9,3,Lactiplantibacillus plantarum,1590,541,995958,9,26
NZ_CP042818.1,857,Treponema,157,6964,989570,0,0,Treponema phagedenis,162,856,995677,0,1
NZ_CP028103.1,699,Fusobacterium,848,27488,969038,5,3,Fusobacterium varium,856,695,995826,9,4
NZ_CP016839.1,3945,Brochothrix,2755,3945,992589,0,0,Brochothrix thermosphacta,2756,3945,992589,0,0
NZ_CP020431.2,577,Streptococcus,1301,124780,871094,155,505,Streptococcus sp. FDAARGOS_192,1839799,374,995953,4,203
NZ_CP126077.1,1405,Virgibacillus,84406,1404,995129,0,1,Virgibacillus halodenitrificans,1482,1394,995129,0,11
NZ_CP124548.1,5865,Actinomyces,1654,33114,963244,0,176,Actinomyces israelii,1659,5865,990669,0,0
NZ_CP016953.1,5210,Streptococcus,1301,124780,871094,155,505,Streptococcus himalayensis,1888195,5197,991314,10,13
NZ_CP068102.1,1296,Rothia,32207,25903,970580,1,50,Rothia aeria,172042,1296,995236,2,0
NZ_CP007570.1,4482,Streptococcus,1301,124780,871094,155,505,Streptococcus agalactiae,1311,2594,991837,215,1888
NZ_CP027400.1,946,Streptobacillus,34104,946,995588,0,0,Streptobacillus moniliformis,34105,946,995588,0,0
NZ_CP098483.1,1840,Stenotrophomonas,40323,1824,994693,1,16,Stenotrophomonas maltophilia,40324,1416,994694,0,424
NZ_CP045696.1,2808,Sodaliphilus,2815786,2791,993725,1,17,Sodaliphilus pleomorphus,2606626,2791,993725,1,17
NZ_CP028415.1,1811,Streptococcus,1301,124780,871094,155,505,Streptococcus mitis,28037,1771,994704,19,40
NZ_CP029491.1,4403,Streptococcus,1301,124780,871094,155,505,Streptococcus sobrinus,1310,4398,992124,7,5
NZ_CP088203.1,851,Enterococcus,1350,19303,977031,105,95,Enterococcus durans,53345,819,995679,4,32
NZ_CP115634.1,3915,Elizabethkingia,308865,3847,992618,1,68,Elizabethkingia anophelis,1117645,3501,992618,1,414
NZ_CP039712.1,5429,Vagococcus,2737,9200,987323,4,7,Vagococcus zengguangii,2571750,5414,991105,0,15
NZ_CP124126.1,12970,Capnocytophaga,1016,44611,951909,0,14,Capnocytophaga canimorsus,28188,12956,983562,2,14
NZ_AP019846.1,1886,Leptotrichia,32067,12010,984518,0,6,Leptotrichia hongkongensis,554406,1857,994645,3,29
NZ_CP027782.1,1724,Clostridium,1485,33510,962985,4,35,Clostridium tetani,1513,1721,994809,1,3
NZ_CP021252.1,1419,Corynebacterium,1716,4036,992475,14,9,Corynebacterium striatum,43770,1396,995115,0,23
NZ_CP009709.1,2110,Heyndrickxia,2837504,2104,994422,2,6,Heyndrickxia coagulans,1398,1881,994422,2,229
NZ_CP040348.1,766,Collinsella,102106,763,995767,1,3,Collinsella aerofaciens,74426,763,995767,1,3
NZ_CP044230.1,582,Streptococcus,1301,124780,871094,155,505,Streptococcus sp. LPB0220,2610896,549,995947,5,33
NZ_AP026069.1,895,Lactococcus,1357,12829,983555,14,136,Lactococcus garvieae,1363,861,995637,2,34
NZ_CP034169.1,2094,Enterococcus,1350,19303,977031,105,95,Enterococcus avium,33945,1998,994436,4,96
NZ_CP032621.1,387,Streptococcus,1301,124780,871094,155,505,Streptococcus gwangjuense,1433513,367,996147,0,20
NZ_CP013476.1,2274,Turicibacter,191303,2263,994259,1,11,Turicibacter sp. H121,1712675,1201,994260,0,1073
NZ_CP023474.1,541,Brevibacillus,55080,846,995652,1,35,Brevibacillus brevis,1393,464,995993,0,77
NZ_CP032848.1,340,Brevibacillus,55080,846,995652,1,35,Brevibacillus laterosporus,1465,321,996193,1,19
NZ_CP041379.1,2340,Bacteroides,816,32836,962400,100,1198,Bacteroides intestinalis,329854,2307,994193,1,33
NZ_CP098491.1,5888,Bacillus,1386,24458,972002,12,62,Bacillus subtilis,1423,1011,990642,4,4877
NZ_CP013745.1,1504,Arthrobacter,1663,1504,995029,1,0,Arthrobacter alpinus,656366,1503,995030,0,1
NZ_CP039462.1,36402,Streptococcus,1301,124780,871094,155,505,Streptococcus suis,1307,35444,960093,39,958
NZ_AP025590.1,4772,Actinomyces,1654,33114,963244,0,176,Actinomyces oris,544580,4728,991675,87,44
NZ_CP126745.1,3502,Cutibacterium,1912216,4765,991766,0,3,Cutibacterium acnes,1747,3486,993032,0,16
NZ_CP007626.1,885,Bacillus,1386,24458,972002,12,62,Bacillus pseudomycoides,64104,880,995606,43,5
NZ_CP027286.1,3473,Clostridium,1485,33510,962985,4,35,Clostridium chauvoei,46867,3465,993060,1,8
NZ_CP027229.1,5099,Capnocytophaga,1016,44611,951909,0,14,Capnocytophaga sp. oral taxon 878,1316596,5046,991426,9,53
NZ_CP014835.1,4694,Streptococcus,1301,124780,871094,155,505,Streptococcus halotolerans,1814128,4690,991835,5,4
NZ_CP016844.1,1366,Carnobacterium,2747,6818,989711,1,4,Carnobacterium maltaromaticum,2751,1364,995168,0,2
NZ_CP109758.1,811,Enterococcus,1350,19303,977031,105,95,Enterococcus faecium,1352,741,995632,91,70
NZ_CP040915.1,703,Georgenia,154116,703,995829,2,0,Georgenia yuyongxinii,2589797,703,995831,0,0
NZ_CP047630.1,1350,Lactococcus,1357,12829,983555,14,136,Lactococcus raffinolactis,1366,1337,995179,5,13
NZ_CP066294.2,1588,Streptococcus,1301,124780,871094,155,505,Streptococcus mutans,1309,1587,994939,7,1
NC_012753.1,5122,Vansinderenvirus,3044850,5084,991412,0,38,Vansinderenvirus 5093,3060774,4103,991412,0,1019
NZ_CP095735.1,1317,Limosilactobacillus,2742598,1706,994818,5,5,Limosilactobacillus reuteri,1598,1312,995217,0,5
NZ_CP019728.1,906,Jeotgalibaca,1470540,2160,994369,1,4,Jeotgalibaca dankookensis,708126,906,995628,0,0
NZ_CP048626.1,623,Blautia,572511,6994,989327,13,200,Blautia producta,33035,592,995911,0,31
NZ_CP019668.1,1418,Burkholderia,32008,1418,995114,2,0,Burkholderia cenocepacia,95486,1056,995116,0,362
NZ_CP012672.1,1963,Sorangium,39643,1963,994571,0,0,Sorangium cellulosum,56,516,994571,0,1447
NZ_CP015402.2,1978,Muribaculum,1918540,1960,994555,1,18,Muribaculum intestinale,1796646,1947,994555,1,31
NZ_CP019962.1,1188,Eubacterium,1730,1188,995346,0,0,Eubacterium limosum,1736,1104,995346,0,84
NZ_CP016753.1,729,Leptotrichia,32067,12010,984518,0,6,Leptotrichia sp. oral taxon 498,712368,704,995800,5,25
NZ_CP012589.1,8099,Capnocytophaga,1016,44611,951909,0,14,Capnocytophaga sp. oral taxon 323,1705617,7257,988431,4,842
NZ_CP014264.1,4871,Streptococcus,1301,124780,871094,155,505,Streptococcus sp. oral taxon 431,712633,4758,991660,3,113
NZ_CP085964.1,13694,Campylobacter,194,22924,973605,5,0,Campylobacter curvus,200,13694,982840,0,0
NZ_CP098447.1,2835,Proteus,583,2681,993698,1,154,Proteus mirabilis,584,2657,993698,1,178
NZ_CP125992.1,686,Bacillus,1386,24458,972002,12,62,Bacillus cereus,1396,203,995569,279,483
NZ_CP009933.1,11253,Clostridium,1485,33510,962985,4,35,Clostridium scatologenes,1548,10929,985281,0,324
NZ_CP036259.1,3354,Sporomusa,2375,3354,993180,0,0,Sporomusa termitida,2377,3354,993180,0,0
NZ_CP104580.1,6146,Stutzerimonas,2901164,5728,990388,0,418,Stutzerimonas stutzeri,316,5560,990388,0,586
NZ_CP025228.1,925,Actinomyces,1654,33114,963244,0,176,Actinomyces qiguomingii,2057800,925,995607,2,0
NZ_CP012590.1,2714,Actinomyces,1654,33114,963244,0,176,Actinomyces sp. oral taxon 414,712122,2706,993818,2,8
NZ_CP024696.1,1370,Prevotella,838,3183,993208,95,48,Prevotella intermedia,28131,1333,995141,23,37
NZ_CP089305.1,394,Limosilactobacillus,2742598,1706,994818,5,5,Limosilactobacillus fermentum,1613,392,996137,3,2
NZ_CP017812.1,2926,Boudabousia,2767318,2926,993608,0,0,Boudabousia tangfeifanii,1912795,2926,993608,0,0
NZ_CP050497.1,4394,Treponema,157,6964,989570,0,0,Treponema vincentii,69710,3662,992140,0,732
NZ_CP014231.1,1652,Leptotrichia,32067,12010,984518,0,6,Leptotrichia sp. oral taxon 847,1785996,1637,994876,6,15
NZ_CP068103.1,688,Peptoniphilus,162289,661,995806,40,27,Peptoniphilus harei,54005,661,995816,30,27
NZ_CP072244.1,5118,Bacteroides,816,32836,962400,100,1198,Bacteroides ovatus,28116,3500,991393,23,1618
NZ_AP017896.1,2122,Actinomyces,1654,33114,963244,0,176,Actinomyces sp. Chiba101,1851395,2122,994411,1,0
NZ_CP034593.1,11185,Flaviflexus,1522056,14959,981558,0,17,Flaviflexus ciconiae,2496867,11172,985349,0,13
NZ_CP123971.1,1070,Ligilactobacillus,2767887,1064,995461,3,6,Ligilactobacillus salivarius,1624,1062,995463,1,8
