accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP014264.1,8803,Streptococcus,1301,180534,817605,62,1556,Streptococcus sp. oral taxon 431,712633,7917,990947,7,886
NZ_CP072236.1,5180,Bacteroides,816,65534,930532,15,3676,Bacteroides uniformis,820,3229,994573,4,1951
NZ_CP049272.1,6113,Campylobacter,194,30699,969002,3,53,Campylobacter concisus,199,6085,993641,3,28
NZ_CP024700.1,2585,Fusobacterium,848,36931,962543,23,260,Fusobacterium pseudoperiodonticum,2663009,1904,997099,73,681
NZ_CP012589.1,1221,Capnocytophaga,1016,138814,860592,1,350,Capnocytophaga sp. oral taxon 323,1705617,671,998517,19,550
NZ_CP015402.2,6513,Muribaculum,1918540,6394,993244,0,119,Muribaculum intestinale,1796646,6330,993244,0,183
NZ_CP046316.1,2870,Capnocytophaga,1016,138814,860592,1,350,Capnocytophaga sp. FDAARGOS_737,2545799,2611,996857,30,259
NZ_AP019735.1,5385,Alistipes,239759,5246,994372,0,139,Alistipes communis,2585118,5194,994372,0,191
NZ_CP070914.1,6284,Escherichia,561,1018,993460,13,5266,Escherichia coli,562,871,993465,8,5413
NZ_CP009227.1,2797,Treponema,157,3994,995756,0,7,Treponema sp. OMZ 838,1539298,1046,996960,0,1751
NZ_CP090007.1,13339,Streptococcus,1301,180534,817605,62,1556,Streptococcus salivarius,1304,8843,986352,66,4496
NZ_CP065726.1,603,Neisseria,482,99733,898838,8,1178,Neisseria cinerea,483,515,999110,44,88
NZ_AP021887.1,1533,Streptococcus,1301,180534,817605,62,1556,Streptococcus sp. 116-D4,2598453,1333,998213,11,200
NZ_CP022022.1,29988,Capnocytophaga,1016,138814,860592,1,350,Capnocytophaga endodontalis,2708117,27168,969718,51,2820
NZ_CP046314.1,13760,Gemella,1378,24593,974195,0,969,Gemella morbillorum,29391,12700,985995,2,1060
NZ_CP027229.1,13271,Capnocytophaga,1016,138814,860592,1,350,Capnocytophaga sp. oral taxon 878,1316596,12726,986457,29,545
NZ_CP046313.1,838,Gemella,1378,24593,974195,0,969,Gemella sanguinis,84135,816,998911,8,22
NZ_AP014938.1,15421,Rothia,32207,23344,976382,0,31,Rothia mucilaginosa,43675,15375,984336,0,46
NZ_CP068102.1,7954,Rothia,32207,23344,976382,0,31,Rothia aeria,172042,7884,991803,0,70
NZ_CP015424.1,4010,Haemophilus,724,44361,954877,61,458,[Haemophilus] ducreyi,730,3976,995745,2,34
NZ_CP013334.1,5083,Fusobacterium,848,36931,962543,23,260,Fusobacterium hwasookii,1583098,3393,994660,14,1690
