accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP071986.1,4448,Helicobacter,209,4448,991981,0,0,Helicobacter pylori,210,4448,991981,0,0
NZ_CP068103.1,3794,Peptoniphilus,162289,3625,992635,0,169,Peptoniphilus harei,54005,3621,992635,0,173
NZ_CP054018.1,147520,Rothia,32207,147072,848905,4,448,Rothia dentocariosa,2047,146678,848909,0,842
NZ_CP040348.1,55940,Collinsella,102106,55539,940489,0,401,Collinsella aerofaciens,74426,55539,940489,0,401
NZ_CP066811.1,5518,Peptacetobacter,2743582,5494,990911,0,24,Peptacetobacter hiranonis,89152,5494,990911,0,24
NZ_CP033459.1,13780,Pseudoprevotella,2884814,13774,982649,0,6,Pseudoprevotella muciniphila,2133944,13774,982649,0,6
NZ_CP027228.1,4962,Mogibacterium,86331,4956,991467,0,6,Mogibacterium diversum,114527,4950,991467,0,12
NZ_AP025575.1,8584,Eggerthella,84111,8564,987842,3,20,Eggerthella lenta,84112,8550,987842,3,34
NZ_CP073804.1,5808,Macrococcoides,3076173,5729,990621,0,79,Macrococcoides canis,1855823,5713,990621,0,95
NZ_CP050134.2,43431,Corynebacterium,1716,43431,952973,25,0,Corynebacterium matruchotii,43768,43431,952998,0,0
NZ_CP017428.1,5928,Staphylococcus,1279,5928,990455,46,0,Staphylococcus simulans,1286,5906,990501,0,22
NZ_CP077403.1,20901,Jonesia,43673,20899,975528,0,2,Jonesia denitrificans,43674,20899,975528,0,2
NZ_CP117966.1,6379,Roseburia,841,6149,990045,5,230,Roseburia hominis,301301,6136,990046,4,243
NZ_CP040915.1,3709,Georgenia,154116,3709,992720,0,0,Georgenia yuyongxinii,2589797,3709,992720,0,0
NZ_CP023482.1,24144,Dermabacter,36739,23524,972285,0,620,Dermabacter jinjuensis,1667168,21668,972285,0,2476
NZ_CP017038.2,9354,Tannerella,195950,9354,987075,0,0,Tannerella serpentiformis,712710,9354,987075,0,0
NZ_CP029197.1,5441,Streptomyces,1883,5422,990955,33,19,Streptomyces venezuelae,54571,5360,990988,0,81
NZ_CP012069.2,14646,Olsenella,133925,14646,981783,0,0,Olsenella sp. oral taxon 807,712411,14646,981783,0,0
NZ_CP118095.1,9844,Aerococcus,1375,9730,986575,10,114,Aerococcus christensenii,87541,9730,986585,0,114
NZ_CP017042.1,2502,Selenomonas,970,2502,993927,0,0,Selenomonas sp. oral taxon 920,1884263,2497,993927,0,5
NZ_CP097775.1,130876,Paenibacillus,44249,130875,865549,4,1,Paenibacillus polymyxa,1406,128030,865552,1,2846
NZ_CP120209.1,1499,Chryseobacterium,59732,1484,994930,0,15,Chryseobacterium indologenes,253,1469,994930,0,30
NZ_CP020566.1,4319,Veillonella,29465,4318,992110,0,1,Veillonella atypica,39777,4312,992110,0,7
NZ_CP015348.1,40964,Sporosarcina,1569,40957,955463,2,7,Sporosarcina ureae,1571,40883,955465,0,81
NZ_CP027286.1,19594,Clostridium,1485,19594,976823,12,0,Clostridium chauvoei,46867,19498,976835,0,96
NZ_CP054494.1,30920,Flavobacterium,237,30917,965509,0,3,Flavobacterium columnare,996,30386,965509,0,534
NZ_CP013476.1,7725,Turicibacter,191303,7682,988703,1,43,Turicibacter sp. H121,1712675,4055,988704,0,3670
NZ_CP085178.1,7919,Pediococcus,1253,7912,988510,0,7,Pediococcus pentosaceus,1255,7908,988510,0,11
NZ_CP017761.1,41924,Marinilactibacillus,191769,41529,954504,1,395,Marinilactibacillus sp. 15R,1911586,41529,954504,1,395
