read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP013195.1,20872,root,20872,Bacteria,20872,Bacteroidota,20872,Bacteroidia,20872,Bacteroidales,20872,Prevotellaceae,20735,Hoylesella,20022,Hoylesella enoeca,20018
NZ_CP048246.1,10980,root,10980,Bacteria,10980,Pseudomonadota,10980,Betaproteobacteria,10976,Neisseriales,10975,Neisseriaceae,10975,Neisseria,10971,Neisseria gonorrhoeae,10429
NZ_CP020566.1,1283,root,1283,Bacteria,1283,Bacillota,1280,Negativicutes,1280,Veillonellales,1280,Veillonellaceae,1280,Veillonella,1280,Veillonella atypica,1273
NZ_CP053939.1,7832,root,7832,Bacteria,7832,Pseudomonadota,7831,Betaproteobacteria,7831,Neisseriales,7831,Neisseriaceae,7831,Neisseria,7801,Neisseria mucosa,6867
NZ_CP107038.1,5295,root,5295,Bacteria,5146,Bacillota,5119,Bacilli,5118,Lactobacillales,5117,Streptococcaceae,5104,Streptococcus,5104,Streptococcus pneumoniae,4882
NZ_CP066065.1,4069,root,4069,Bacteria,4069,Actinomycetota,4069,Actinomycetes,4069,Actinomycetales,4069,Actinomycetaceae,4069,Schaalia,4068,Schaalia meyeri,4067
NZ_CP126341.1,63394,root,63394,Bacteria,63394,Pseudomonadota,63369,Gammaproteobacteria,63349,Enterobacterales,63262,Enterobacteriaceae,63129,Enterobacter,62588,Enterobacter cloacae,60793
NZ_CP097843.1,1923,root,1923,Bacteria,1923,Bacillota,1918,Bacilli,1918,Lactobacillales,1918,Streptococcaceae,1918,Streptococcus,1918,Streptococcus oralis,1857
NC_002628.3,7184,root,7184,Archaea,247,Euryarchaeota,247,Methanobacteria,247,Methanobacteriales,247,Methanobacteriaceae,247,Methanothermobacter,246,Methanothermobacter wolfeii,130
NZ_CP027235.1,7854,root,7854,Bacteria,7854,Pseudomonadota,7854,Gammaproteobacteria,7854,Pasteurellales,7853,Pasteurellaceae,7853,Haemophilus,7836,Haemophilus sp. oral taxon 036,7473
NZ_CP046313.1,4344,root,4344,Bacteria,4344,Bacillota,4326,Bacilli,4323,Bacillales,4318,unclassified Bacillales family,0,Gemella,4318,Gemella sanguinis,4299
NZ_CP038817.1,2263,root,2263,Bacteria,2263,Pseudomonadota,2263,Gammaproteobacteria,2263,Pasteurellales,2263,Pasteurellaceae,2263,Haemophilus,2259,Haemophilus parahaemolyticus,2253
NZ_CP070914.1,3569,root,3569,Bacteria,3546,Pseudomonadota,3542,Gammaproteobacteria,3541,Enterobacterales,3537,Enterobacteriaceae,3523,Escherichia,848,Escherichia coli,775
NZ_CP101412.1,17340,root,17340,Bacteria,17333,Bacillota,17167,Tissierellia,16855,Tissierellales,16855,Peptoniphilaceae,16855,Parvimonas,16855,Parvimonas micra,16855
NZ_CP034670.1,4512,root,4512,Bacteria,4512,Pseudomonadota,4512,Betaproteobacteria,4512,Neisseriales,4512,Neisseriaceae,4512,Eikenella,4495,Eikenella corrodens,4492
NZ_CP083637.1,11371,root,11369,Bacteria,11368,Bacillota,11365,Bacilli,11363,Bacillales,11359,unclassified Bacillales family,0,Gemella,11355,Gemella haemolysans,11334
NZ_CP031255.1,94077,root,94077,Bacteria,94076,Pseudomonadota,94073,Betaproteobacteria,94072,Neisseriales,94071,Neisseriaceae,94069,Neisseria,93799,Neisseria elongata,92860
NZ_CP075172.1,7696,root,7696,Bacteria,7696,Bacillota,7696,Bacilli,7696,Lactobacillales,7696,Streptococcaceae,7696,Streptococcus,7695,Streptococcus equinus,7408
NZ_CP032621.1,4140,root,4140,Bacteria,4140,Bacillota,4108,Bacilli,4104,Lactobacillales,4103,Streptococcaceae,4092,Streptococcus,4091,Streptococcus gwangjuense,3750
NZ_CP009227.1,4792,root,4792,Bacteria,4792,Spirochaetota,4790,Spirochaetia,4790,Spirochaetales,4790,Treponemataceae,4790,Treponema,4790,Treponema sp. OMZ 838,2512
NZ_AP018768.1,11687,root,11687,Bacteria,11687,Pseudomonadota,11687,Gammaproteobacteria,11686,Pasteurellales,11686,Pasteurellaceae,11686,Haemophilus,11662,Haemophilus influenzae,10903
NZ_CP007573.1,1548,root,1548,Bacteria,1548,Bacillota,1548,Bacilli,1539,Lactobacillales,1539,Streptococcaceae,1538,Streptococcus,1538,Streptococcus anginosus,1143
NZ_CP008849.1,5063,root,5063,Bacteria,5063,Pseudomonadota,5062,Gammaproteobacteria,5062,Alteromonadales,5061,Alteromonadaceae,5061,Alteromonas,5059,Alteromonas australica,4141
NZ_CP124804.1,1881,root,1881,Bacteria,1881,Pseudomonadota,1881,Gammaproteobacteria,1880,Enterobacterales,1873,Enterobacteriaceae,1867,Klebsiella,1824,Klebsiella variicola,638
NZ_CP073118.1,7807,root,7699,Bacteria,7695,Pseudomonadota,7662,Betaproteobacteria,7605,Neisseriales,7605,Neisseriaceae,7605,Neisseria,7567,Neisseria subflava,5048
NZ_CP031243.1,11625,root,11625,Bacteria,11625,Pseudomonadota,11625,Gammaproteobacteria,11617,Pasteurellales,11615,Pasteurellaceae,11615,Haemophilus,11581,Haemophilus haemolyticus,11187
NZ_CP032620.1,4225,root,4225,Bacteria,4225,Bacillota,4220,Bacilli,4220,Lactobacillales,4219,Streptococcaceae,4216,Streptococcus,4216,Streptococcus koreensis,2817
NZ_CP064367.1,74932,root,74932,Bacteria,74932,Pseudomonadota,74931,Betaproteobacteria,74796,Neisseriales,74794,Neisseriaceae,74792,Neisseria,74671,Neisseria meningitidis,70713
NZ_CP027228.1,3252,root,3252,Bacteria,3252,Bacillota,3252,Clostridia,3238,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,3237,Mogibacterium diversum,3222
NZ_CP126983.1,7236,root,7236,Bacteria,7236,Bacteroidota,7236,Bacteroidia,7235,Bacteroidales,7235,Porphyromonadaceae,7154,Porphyromonas,7154,Porphyromonas gingivalis,7141
NZ_AP021887.1,6590,root,6590,Bacteria,6590,Bacillota,6588,Bacilli,6588,Lactobacillales,6584,Streptococcaceae,6580,Streptococcus,6580,Streptococcus sp. 116-D4,6360
NC_000866.4,1260,root,1260,Viruses,1260,Uroviricota,1260,Caudoviricetes,1260,unclassified Caudoviricetes order,0,Straboviridae,1253,Tequatrovirus,1252,Tequatrovirus T4,799
NZ_AP019829.2,10473,root,10472,Bacteria,10460,Fusobacteriota,10460,Fusobacteriia,10460,Fusobacteriales,10460,Leptotrichiaceae,10455,Leptotrichia,10455,Leptotrichia wadei,10153
NZ_CP049272.1,2741,root,2741,Bacteria,2741,Campylobacterota,2741,Epsilonproteobacteria,2741,Campylobacterales,2741,Campylobacteraceae,2741,Campylobacter,2741,Campylobacter concisus,2735
