accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP120209.1,1967,Chryseobacterium,59732,1946,997986,0,21,Chryseobacterium indologenes,253,1922,997986,0,45
NZ_CP039381.1,7095,Ruminococcus,1263,7086,992858,0,9,Ruminococcus bovis,2564099,7086,992858,0,9
NZ_CP019668.1,4490,Burkholderia,32008,4483,995463,0,7,Burkholderia cenocepacia,95486,2828,995463,0,1662
NZ_CP097775.1,9861,Paenibacillus,44249,9858,990091,1,3,Paenibacillus polymyxa,1406,9478,990092,0,383
NZ_CP017042.1,43089,Selenomonas,970,43088,956864,0,1,Selenomonas sp. oral taxon 920,1884263,42905,956864,0,184
NZ_CP084018.1,1339,Megamonas,158846,1339,998614,0,0,Megamonas funiformis,437897,1337,998614,0,2
NZ_CP068112.1,33104,Mobiluncus,2050,32816,966849,0,288,Mobiluncus curtisii,2051,32775,966849,0,329
NZ_CP040004.1,11902,Candidatus Nanosynbacter,2093823,11878,988051,0,24,Candidatus Nanosynbacter featherlites,2572088,11839,988051,0,63
NC_012753.1,6705,Vansinderenvirus,3044850,6563,993248,0,142,Vansinderenvirus 5093,3060774,4556,993248,0,2149
NZ_CP012117.1,2542,Dermabacter,36739,2513,997411,0,29,Dermabacter vaginalis,1630135,2478,997411,0,64
NZ_CP027228.1,36532,Mogibacterium,86331,36435,963421,0,97,Mogibacterium diversum,114527,36328,963421,0,204
NZ_CP029197.1,7915,Streptomyces,1883,7884,992036,2,31,Streptomyces venezuelae,54571,7687,992038,0,228
NZ_CP077403.1,22255,Jonesia,43673,22242,977698,0,13,Jonesia denitrificans,43674,22242,977698,0,13
NC_001422.1,9414,Sinsheimervirus,1910954,0,990539,0,9414,Sinsheimervirus phiX174,10847,0,990539,0,9414
NZ_CP040121.1,4622,Duncaniella,2518495,4508,995329,2,114,Duncaniella sp. B8,2576606,67,995331,0,4555
NC_000866.4,14307,Tequatrovirus,10663,14146,985646,0,161,Tequatrovirus T4,10665,8794,985646,0,5513
NZ_CP072246.1,10340,Phocaeicola,909656,9178,989610,3,1162,Phocaeicola dorei,357276,8566,989612,1,1774
NZ_CP015348.1,6617,Sporosarcina,1569,6615,993336,0,2,Sporosarcina ureae,1571,6601,993336,0,16
NZ_CP071986.1,14513,Helicobacter,209,14512,985439,1,1,Helicobacter pylori,210,14500,985439,1,13
NZ_CP050134.2,2544,Corynebacterium,1716,2544,997407,2,0,Corynebacterium matruchotii,43768,2544,997409,0,0
NZ_CP012069.2,18435,Olsenella,133925,18435,981518,0,0,Olsenella sp. oral taxon 807,712411,18435,981518,0,0
NC_012756.1,4014,Undefined genus in Caudoviricetes,2731619,25016,974927,0,10,Streptococcus phage PH10,644007,4004,995939,0,10
NZ_CP014150.1,25375,Paraclostridium,1849822,25313,974578,0,62,Paraclostridium sordellii,1505,25181,974578,0,194
NZ_CP026734.1,28022,Brevibacterium,1696,27924,971931,0,98,Brevibacterium linens,1703,26857,971931,0,1165
NZ_CP020566.1,1912,Veillonella,29465,1912,998041,0,0,Veillonella atypica,39777,1906,998041,0,6
NZ_CP016839.1,3074,Brochothrix,2755,3071,996879,0,3,Brochothrix thermosphacta,2756,3071,996879,0,3
NZ_CP047311.1,10587,Pseudomonas,286,10565,989363,3,22,Pseudomonas putida,303,2753,989366,0,7834
NZ_CP065995.1,9690,Leuconostoc,1243,9670,990263,0,20,Leuconostoc mesenteroides,1245,9492,990263,0,198
NZ_CP116810.1,24755,Rhodopseudomonas,1073,24736,975198,0,19,Rhodopseudomonas palustris,1076,24731,975198,0,24
NZ_CP033719.1,10742,Propionibacterium,1743,10736,989211,0,6,Propionibacterium acidifaciens,556499,10736,989211,0,6
NZ_CP028105.1,3809,Fusobacterium,848,3803,996143,1,6,Fusobacterium ulcerans,861,3750,996144,0,59
NZ_CP008849.1,17352,Alteromonas,226,17338,982601,0,14,Alteromonas australica,589873,14004,982601,0,3348
NZ_CP068102.1,4451,Rothia,32207,4447,995502,0,4,Rothia aeria,172042,4442,995502,0,9
NZ_CP034465.1,9605,Jeotgalibaca,1470540,9507,990348,0,98,Jeotgalibaca ciconiae,2496265,9461,990348,0,144
NZ_CP036259.1,2012,Sporomusa,2375,2012,997941,0,0,Sporomusa termitida,2377,2012,997941,0,0
NZ_CP040915.1,10168,Georgenia,154116,10164,989785,0,4,Georgenia yuyongxinii,2589797,10161,989785,0,7
NZ_CP050497.1,44599,Treponema,157,44599,955353,1,0,Treponema vincentii,69710,32141,955354,0,12458
NZ_CP040235.1,110626,Bifidobacterium,1678,110445,889327,0,181,Bifidobacterium longum,216816,101275,889327,0,9351
NZ_AP025575.1,11767,Eggerthella,84111,11738,988186,0,29,Eggerthella lenta,84112,11658,988186,0,109
NZ_CP040348.1,17279,Collinsella,102106,17105,982674,0,174,Collinsella aerofaciens,74426,17105,982674,0,174
NZ_CP068103.1,4711,Peptoniphilus,162289,4455,995242,0,256,Peptoniphilus harei,54005,4445,995242,0,266
NZ_CP073804.1,2358,Macrococcoides,3076173,2304,997595,0,54,Macrococcoides canis,1855823,2301,997595,0,57
NZ_CP027235.1,23795,Haemophilus,724,23705,976157,1,90,Haemophilus sp. oral taxon 036,712310,22579,976158,0,1216
NZ_CP017038.2,7624,Tannerella,195950,7622,992329,0,2,Tannerella serpentiformis,712710,7621,992329,0,3
NZ_CP046246.1,28272,Tetragenococcus,51668,28211,971681,0,61,Tetragenococcus halophilus,51669,27952,971681,0,320
NZ_CP046313.1,10870,Gemella,1378,10839,989083,0,31,Gemella sanguinis,84135,10780,989083,0,90
NZ_CP072373.1,98288,Prevotella,838,96957,901664,1,1331,Prevotella denticola,28129,94254,901665,0,4034
NZ_CP029066.1,115836,Enterococcus,1350,115672,884105,12,164,Enterococcus mundtii,53346,114422,884117,0,1414
NZ_CP072042.1,6230,Akkermansia,239934,6230,993723,0,0,Akkermansia muciniphila,239935,6089,993723,0,141
NZ_CP012672.1,1599,Sorangium,39643,1598,998354,0,1,Sorangium cellulosum,56,239,998354,0,1360
NZ_AP019846.1,15383,Leptotrichia,32067,15352,984570,0,31,Leptotrichia hongkongensis,554406,14670,984570,0,713
NZ_CP126077.1,26063,Virgibacillus,84406,26024,973890,0,39,Virgibacillus halodenitrificans,1482,25679,973890,0,384
NZ_AP019735.1,36474,Alistipes,239759,35648,963477,2,826,Alistipes communis,2585118,35547,963479,0,927
NZ_CP032819.1,3023,Butyricimonas,574697,2675,996930,0,348,Butyricimonas faecalis,2093856,2672,996930,0,351
