accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,28634,Vagococcus,2737,0.9995828509629775,0.9716071802751973,0.9999903350040211,27821,1965838,19,813,Vagococcus zengguangii,2571750,0.9994108772614165,0.9589648669413984,1.0,27459,1965857,0,1175
NZ_CP017038.2,86446,Tannerella,195950,0.999523186617538,0.9890220484464289,0.9999989518066922,85497,1908043,2,949,Tannerella serpentiformis,712710,0.9995181728069968,0.9888948013788955,0.9999994759033461,85486,1908044,1,960
NZ_CP098491.1,67708,Bacillus,1386,0.9993451963433277,0.9814645241330419,0.9999735310099788,66453,1926732,51,1255,Bacillus subtilis,1423,0.9668732523736633,0.024236427010102205,0.9999979240007827,1641,1926779,4,66067
NZ_CP068103.1,288270,Peptoniphilus,162289,0.9797707786096803,0.8601207201581851,0.9999859338268606,247947,1706197,24,40323,Peptoniphilus harei,54005,0.976170862641145,0.8351892323169251,0.999990036460693,240760,1706204,17,47510
NZ_CP036259.1,54840,Sporomusa,2375,0.9996725981716639,0.988092633114515,1.0,54187,1939651,0,653,Sporomusa termitida,2377,0.9996725981716639,0.988092633114515,1.0,54187,1939651,0,653
NC_012756.1,12790,unclassified Caudoviricetes genus,,0.9935873363178876,0.0,1.0,0,1981701,0,12790,Streptococcus phage PH10,644007,0.9994705416068561,0.9174354964816263,1.0,11734,1981701,0,1056
NZ_CP046313.1,53997,Gemella,1378,0.9978435600862576,0.9207918958460655,0.9999876320153528,49720,1940470,24,4277,Gemella sanguinis,84135,0.9972474180129166,0.8983276848713817,1.0,48507,1940494,0,5490
NZ_CP066560.1,124555,Histophilus,214906,0.9958966974531347,0.9342940869495404,1.0,116371,1869936,0,8184,Histophilus somni,731,0.9958966974531347,0.9342940869495404,1.0,116371,1869936,0,8184
NZ_CP117966.1,21949,Roseburia,841,0.997266971874027,0.7516971160417331,0.9999994930399454,16499,1972541,1,5450,Roseburia hominis,301301,0.9971601777095008,0.7419472413321792,1.0,16285,1972542,0,5664
NZ_CP072246.1,85053,Phocaeicola,909656,0.9942461510229929,0.8651193961412296,0.9999979051427698,73581,1909434,4,11472,Phocaeicola dorei,357276,0.9845489400553825,0.6377200098761948,0.9999979051427698,54240,1909434,4,30813
NZ_CP017761.1,30354,Marinilactibacillus,191769,0.999364248823384,0.9582262634249192,1.0,29086,1964137,0,1268,Marinilactibacillus sp. 15R,1911586,0.999364248823384,0.9582262634249192,1.0,29086,1964137,0,1268
NZ_CP008852.1,18574,Pelosinus,365348,0.9998485829216577,0.9837407128243781,1.0,18272,1975917,0,302,Pelosinus sp. UFO1,484770,0.999792929624651,0.9777646172068483,1.0,18161,1975917,0,413
NZ_CP019668.1,20688,Burkholderia,32008,0.9996550498347698,0.9672757153905646,0.9999944270020868,20011,1973792,11,677,Burkholderia cenocepacia,95486,0.9938801428534899,0.40999613302397525,1.0,8482,1973803,0,12206
NZ_CP066811.1,2858,Peptacetobacter,2743582,0.9998741533554175,0.9142757172848146,0.9999969873967745,2613,1991627,6,245,Peptacetobacter hiranonis,89152,0.9998741533554175,0.9142757172848146,0.9999969873967745,2613,1991627,6,245
NZ_CP033459.1,36616,Pseudoprevotella,2884814,0.9997046865591271,0.9839141358968757,1.0,36027,1957875,0,589,Pseudoprevotella muciniphila,2133944,0.9997046865591271,0.9839141358968757,1.0,36027,1957875,0,589
NZ_CP116810.1,13267,Rhodopseudomonas,1073,0.9998455746353331,0.9768598778925153,0.9999994952615151,12960,1981223,1,307,Rhodopseudomonas palustris,1076,0.9998420649679542,0.9763322529584684,0.9999994952615151,12953,1981223,1,314
NZ_CP050497.1,171623,Treponema,157,0.9986868830192766,0.9847572877761139,0.9999983542417773,169007,1822865,3,2616,Treponema vincentii,69710,0.9468556137881795,0.3823904721395151,1.0,65627,1822868,0,105996
NZ_CP027228.1,3719,Mogibacterium,86331,0.9999628978019955,0.9806399569776821,0.9999989953646123,3647,1990770,2,72,Mogibacterium diversum,114527,0.999938330130344,0.9674643721430493,0.9999989953646123,3598,1990770,2,121
NZ_AP019735.1,70851,Alistipes,239759,0.9988548456724047,0.9678621332091291,0.9999963610654801,68574,1923633,7,2277,Alistipes communis,2585118,0.9982035516831111,0.949429083569745,1.0,67268,1923640,0,3583
NZ_CP027286.1,249370,Clostridium,1485,0.9905269063635784,0.9244857039740145,0.9999638993513916,230539,1745058,63,18831,Clostridium chauvoei,46867,0.9873301007625505,0.8986646348798973,1.0,224100,1745121,0,25270
NZ_CP085178.1,48728,Pediococcus,1253,0.9994284255983106,0.9768921359382696,0.9999928048791142,47602,1945749,14,1126,Pediococcus pentosaceus,1255,0.9992634712315072,0.9698530618945986,1.0,47259,1945763,0,1469
NZ_CP118095.1,448904,Aerococcus,1375,0.9625729070725313,0.8337929713257177,0.9999760608752533,374293,1545550,37,74611,Aerococcus christensenii,87541,0.9623141944486087,0.8325833585800082,0.9999935299662847,373750,1545577,10,75154
NZ_CP029033.1,22025,Actinobaculum,76833,0.9999232886987206,0.9930533484676504,1.0,21872,1972466,0,153,Actinobaculum sp. 313,2495645,0.9999232886987206,0.9930533484676504,1.0,21872,1972466,0,153
NZ_CP012672.1,32672,Sorangium,39643,0.9985444907999084,0.9111471596474046,1.0,29769,1961819,0,2903,Sorangium cellulosum,56,0.9842009816038277,0.03553501469147894,1.0,1161,1961819,0,31511
