accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP083898.1,26103,Zymomonas,541,26026,973843,0,77,Zymomonas mobilis,542,26026,973843,0,77
NZ_CP024700.1,31541,Fusobacterium,848,31189,968385,20,352,Fusobacterium pseudoperiodonticum,2663009,23462,968404,1,8079
NZ_CP031255.1,22732,Neisseria,482,22401,977211,3,331,Neisseria elongata,495,21584,977214,0,1148
NZ_CP014239.1,36045,Selenomonas,970,36033,963901,0,12,Selenomonas sp. oral taxon 136,713030,30900,963901,0,5145
NZ_CP019668.1,4621,Burkholderia,32008,4594,995323,2,27,Burkholderia cenocepacia,95486,1998,995325,0,2623
NZ_CP126745.1,56594,Cutibacterium,1912216,56425,943352,0,169,Cutibacterium acnes,1747,55655,943352,0,939
NZ_CP046313.1,4069,Gemella,1378,4018,995870,7,51,Gemella sanguinis,84135,3974,995877,0,95
NC_001422.1,21021,Sinsheimervirus,1910954,0,978925,0,21021,Sinsheimervirus phiX174,10847,0,978925,0,21021
NZ_CP027228.1,136259,Mogibacterium,86331,135234,863687,0,1025,Mogibacterium diversum,114527,133994,863687,0,2265
NZ_CP072373.1,13253,Prevotella,838,13038,986693,0,215,Prevotella denticola,28129,12260,986693,0,993
NZ_CP027232.1,57300,Capnocytophaga,1016,57256,942646,0,44,Capnocytophaga sp. oral taxon 864,1316593,30959,942646,0,26341
NZ_CP027235.1,10920,Haemophilus,724,10812,989022,4,108,Haemophilus sp. oral taxon 036,712310,9040,989026,0,1880
NZ_CP012544.1,18585,Campylobacter,194,18570,981357,4,15,Campylobacter showae,204,18385,981361,0,200
NC_000866.4,119152,Tequatrovirus,10663,111997,880794,0,7155,Tequatrovirus T4,10665,45472,880794,0,73680
NZ_AP019829.2,66591,Leptotrichia,32067,65254,933353,2,1337,Leptotrichia wadei,157687,58735,933355,0,7856
NC_002628.3,198230,Psimunavirus,186914,1635,801716,0,196595,Methanothermobacter phage psiM100,173824,1503,801716,0,196727
NZ_CP008849.1,20396,Alteromonas,226,20339,979548,2,57,Alteromonas australica,589873,12026,979550,0,8370
NZ_CP020566.1,29545,Veillonella,29465,29514,970396,5,31,Veillonella atypica,39777,28988,970401,0,557
NZ_CP032364.1,70639,Lachnoanaerobaculum,1164882,70360,929306,1,279,Lachnoanaerobaculum umeaense,617123,69783,929307,0,856
NZ_CP050497.1,10204,Treponema,157,10202,989735,7,2,Treponema vincentii,69710,5543,989741,1,4661
NZ_CP089305.1,15081,Limosilactobacillus,2742598,14417,984864,1,664,Limosilactobacillus fermentum,1613,14344,984865,0,737
NZ_CP032621.1,16468,Streptococcus,1301,16259,983410,68,209,Streptococcus gwangjuense,1433513,12397,983478,0,4071
NZ_CP054018.1,14597,Rothia,32207,14513,985349,0,84,Rothia dentocariosa,2047,14288,985349,0,309
