accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP058277.1,4225,Mycobacterium,1763,4225,992292,4,0,Mycobacterium marinum,1781,3030,992296,0,1195
NC_002628.3,3675,Psimunavirus,186914,110,992846,0,3565,Methanothermobacter phage psiM100,173824,92,992846,0,3583
NC_000866.4,55597,Tequatrovirus,10663,55535,940924,0,62,Tequatrovirus T4,10665,43599,940924,0,11998
NZ_CP032621.1,33695,Streptococcus,1301,33398,962817,9,297,Streptococcus gwangjuense,1433513,31993,962826,0,1702
NZ_CP027228.1,4602,Mogibacterium,86331,4599,991919,0,3,Mogibacterium diversum,114527,4598,991919,0,4
NZ_CP126745.1,25748,Cutibacterium,1912216,25737,970773,0,11,Cutibacterium acnes,1747,25654,970773,0,94
NZ_CP027232.1,12419,Capnocytophaga,1016,12419,984102,0,0,Capnocytophaga sp. oral taxon 864,1316593,11317,984102,0,1102
NZ_CP054018.1,30120,Rothia,32207,30018,966396,5,102,Rothia dentocariosa,2047,29933,966399,2,187
NC_001422.1,15600,Sinsheimervirus,1910954,0,980921,0,15600,Sinsheimervirus phiX174,10847,0,980921,0,15600
NZ_CP027235.1,21261,Haemophilus,724,21228,975258,2,33,Haemophilus sp. oral taxon 036,712310,20826,975260,0,435
NZ_AP026979.1,83081,Nocardia,1817,82692,913439,1,389,Nocardia cyriacigeorgica,135487,82399,913440,0,682
NZ_CP050497.1,21729,Treponema,157,21729,974792,0,0,Treponema vincentii,69710,18090,974792,0,3639
NC_038308.1,52647,Enterovirus,12059,52647,943874,0,0,Enterovirus D,138951,52647,943874,0,0
NZ_CP072373.1,26510,Prevotella,838,26242,970010,1,268,Prevotella denticola,28129,25725,970011,0,785
NZ_CP008849.1,19497,Alteromonas,226,19488,977024,0,9,Alteromonas australica,589873,18080,977024,0,1417
NZ_AP025697.1,39015,Actinomyces,1654,38005,957505,1,1010,Actinomyces naeslundii,1655,36173,957506,0,2842
NZ_AP019829.2,23364,Leptotrichia,32067,23362,973157,0,2,Leptotrichia wadei,157687,23122,973157,0,242
NC_005082.1,154684,Mammarenavirus,1653394,154684,841837,0,0,Mammarenavirus guanaritoense,3052307,154684,841837,0,0
NZ_CP046313.1,1197,Gemella,1378,1196,995324,0,1,Gemella sanguinis,84135,1194,995324,0,3
NZ_CP014239.1,25044,Selenomonas,970,25044,971477,0,0,Selenomonas sp. oral taxon 136,713030,24685,971477,0,359
NZ_CP089305.1,15495,Limosilactobacillus,2742598,15396,981025,1,99,Limosilactobacillus fermentum,1613,15382,981026,0,113
NZ_CP031255.1,13544,Neisseria,482,13530,982977,0,14,Neisseria elongata,495,13464,982977,0,80
NZ_CP032364.1,21495,Lachnoanaerobaculum,1164882,21490,975026,0,5,Lachnoanaerobaculum umeaense,617123,21487,975026,0,8
NZ_CP020566.1,8475,Veillonella,29465,8471,988046,0,4,Veillonella atypica,39777,8459,988046,0,16
NZ_CP019668.1,96188,Burkholderia,32008,96134,900331,2,54,Burkholderia cenocepacia,95486,71910,900333,0,24278
NC_003461.1,752,Respirovirus,186938,752,995769,0,0,Respirovirus laryngotracheitidis,3049952,752,995769,0,0
NZ_CP024700.1,14793,Fusobacterium,848,14782,981728,0,11,Fusobacterium pseudoperiodonticum,2663009,14093,981728,0,700
NZ_CP012544.1,96236,Campylobacter,194,96236,900284,1,0,Campylobacter showae,204,96032,900285,0,204
NZ_CP083898.1,8052,Zymomonas,541,8052,988469,0,0,Zymomonas mobilis,542,8052,988469,0,0
NZ_CP121767.1,67781,Rickettsia,780,67781,928740,0,0,Rickettsia rickettsii,783,47727,928740,0,20054
