read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP071986.1,4461,root,4458,Bacteria,4457,Campylobacterota,4457,Epsilonproteobacteria,4457,Campylobacterales,4457,Helicobacteraceae,4456,Helicobacter,4456,Helicobacter pylori,4440
NZ_CP068103.1,3808,root,3804,Bacteria,3799,Bacillota,3774,Tissierellia,3640,Tissierellales,3601,Peptoniphilaceae,3601,Peptoniphilus,3517,Peptoniphilus harei,3492
NZ_CP054018.1,148070,root,148064,Bacteria,148062,Actinomycetota,147862,Actinomycetes,147858,Micrococcales,147301,Micrococcaceae,147252,Rothia,147221,Rothia dentocariosa,145123
NZ_CP040348.1,56150,root,56149,Bacteria,56149,Actinomycetota,55852,Coriobacteriia,55802,Coriobacteriales,55555,Coriobacteriaceae,55443,Collinsella,55437,Collinsella aerofaciens,55391
NZ_CP066811.1,5535,root,5501,Bacteria,5488,Bacillota,5484,Clostridia,5468,Eubacteriales,2,Peptostreptococcaceae,5455,Peptacetobacter,5440,Peptacetobacter hiranonis,5440
NZ_CP033459.1,13813,root,13811,Bacteria,13811,Bacteroidota,13811,Bacteroidia,13804,Bacteroidales,13804,Prevotellaceae,13803,Pseudoprevotella,13783,Pseudoprevotella muciniphila,13783
NZ_CP027228.1,4981,root,4981,Bacteria,4981,Bacillota,4977,Clostridia,4946,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,4944,Mogibacterium diversum,4886
NZ_AP025575.1,8613,root,8611,Bacteria,8611,Actinomycetota,8594,Coriobacteriia,8594,Eggerthellales,8594,Eggerthellaceae,8594,Eggerthella,8575,Eggerthella lenta,8401
NZ_CP073804.1,5827,root,5826,Bacteria,5821,Bacillota,5812,Bacilli,5812,Bacillales,5808,Staphylococcaceae,5804,Macrococcus,3,Macrococcus canis,5570
NZ_CP050134.2,43579,root,43565,Bacteria,43564,Actinomycetota,43558,Actinomycetes,43558,Mycobacteriales,43539,Corynebacteriaceae,43535,Corynebacterium,43535,Corynebacterium matruchotii,43516
NZ_CP017428.1,5944,root,5943,Bacteria,5942,Bacillota,5931,Bacilli,5930,Bacillales,5926,Staphylococcaceae,5922,Staphylococcus,5922,Staphylococcus simulans,5879
NZ_CP077403.1,20971,root,20963,Bacteria,20963,Actinomycetota,20961,Actinomycetes,20960,Micrococcales,20928,Jonesiaceae,20896,Jonesia,20896,Jonesia denitrificans,20896
NZ_CP117966.1,6404,root,6402,Bacteria,6402,Bacillota,6395,Clostridia,6366,Eubacteriales,3,Lachnospiraceae,6227,Roseburia,6016,Roseburia hominis,5994
NZ_CP040915.1,3723,root,3720,Bacteria,3720,Actinomycetota,3720,Actinomycetes,3720,Micrococcales,3717,Bogoriellaceae,3712,Georgenia,3712,Georgenia yuyongxinii,3710
NZ_CP023482.1,24231,root,24229,Bacteria,24229,Actinomycetota,24186,Actinomycetes,24184,Micrococcales,23359,Dermabacteraceae,23274,Dermabacter,23244,Dermabacter jinjuensis,18221
NZ_CP017038.2,9385,root,9385,Bacteria,9385,Bacteroidota,9385,Bacteroidia,9383,Bacteroidales,9383,Tannerellaceae,9372,Tannerella,9372,Tannerella serpentiformis,9369
NZ_CP029197.1,5459,root,5453,Bacteria,5435,Actinomycetota,5431,Actinomycetes,5430,Kitasatosporales,5419,Streptomycetaceae,5419,Streptomyces,5412,Streptomyces venezuelae,4937
NZ_CP012069.2,14703,root,14698,Bacteria,14698,Actinomycetota,14698,Coriobacteriia,14698,Coriobacteriales,14698,Atopobiaceae,14697,Olsenella,14696,Olsenella sp. oral taxon 807,14694
NZ_CP118095.1,9872,root,9861,Bacteria,9857,Bacillota,9765,Bacilli,9721,Lactobacillales,9718,Aerococcaceae,9689,Aerococcus,9687,Aerococcus christensenii,9683
NZ_CP017042.1,2512,root,2512,Bacteria,2512,Bacillota,2512,Negativicutes,2512,Selenomonadales,2512,Selenomonadaceae,2512,Selenomonas,2512,Selenomonas sp. oral taxon 920,2480
NZ_CP097775.1,131316,root,131312,Bacteria,131308,Bacillota,131272,Bacilli,131210,Bacillales,131193,Paenibacillaceae,131063,Paenibacillus,130989,Paenibacillus polymyxa,118822
NZ_CP120209.1,1505,root,1502,Bacteria,1501,Bacteroidota,1500,Flavobacteriia,1495,Flavobacteriales,1495,Weeksellaceae,1491,Chryseobacterium,1473,Chryseobacterium indologenes,1432
NZ_CP020566.1,4334,root,4333,Bacteria,4333,Bacillota,4331,Negativicutes,4331,Veillonellales,4329,Veillonellaceae,4329,Veillonella,4329,Veillonella atypica,4261
NZ_CP015348.1,41116,root,41116,Bacteria,41113,Bacillota,41094,Bacilli,41082,Bacillales,41058,Planococcaceae,40952,Sporosarcina,40936,Sporosarcina ureae,40784
NZ_CP027286.1,19661,root,19586,Bacteria,19542,Bacillota,19528,Clostridia,19525,Eubacteriales,19519,Clostridiaceae,19519,Clostridium,19502,Clostridium chauvoei,19149
NZ_CP054494.1,30932,root,30871,Bacteria,30844,Bacteroidota,30833,Flavobacteriia,30821,Flavobacteriales,30821,Flavobacteriaceae,30816,Flavobacterium,30758,Flavobacterium columnare,28258
NZ_CP013476.1,7750,root,7748,Bacteria,7747,Bacillota,7714,Erysipelotrichia,7673,Erysipelotrichales,7673,Turicibacteraceae,7673,Turicibacter,7673,Turicibacter sp. H121,2046
NZ_CP085178.1,7951,root,7950,Bacteria,7950,Bacillota,7940,Bacilli,7940,Lactobacillales,7937,Lactobacillaceae,7930,Pediococcus,7907,Pediococcus pentosaceus,7876
NZ_CP017761.1,42090,root,42069,Bacteria,42062,Bacillota,42014,Bacilli,42013,Lactobacillales,41850,Carnobacteriaceae,41437,Marinilactibacillus,41196,Marinilactibacillus sp. 15R,41196
NZ_CP040004.1,2194,root,2194,Bacteria,2194,Candidatus Saccharibacteria,2191,Candidatus Saccharimonadia,2184,Candidatus Nanosynbacterales,2184,Candidatus Nanosynbacteraceae,2184,Candidatus Nanosynbacter,2184,Candidatus Nanosynbacter featherlites,2176
NZ_CP047630.1,44807,root,44802,Bacteria,44800,Bacillota,44770,Bacilli,44770,Lactobacillales,44733,Streptococcaceae,44458,Lactococcus,43890,Lactococcus raffinolactis,42616
NZ_CP008852.1,5387,root,5386,Bacteria,5386,Bacillota,5386,Negativicutes,5384,Selenomonadales,5384,Sporomusaceae,5383,Pelosinus,5382,Pelosinus sp. UFO1,5371
NZ_CP032819.1,2486,root,2486,Bacteria,2486,Bacteroidota,2484,Bacteroidia,2471,Bacteroidales,2471,Odoribacteraceae,2166,Butyricimonas,2165,Butyricimonas faecalis,2155
NZ_CP029033.1,9571,root,9571,Bacteria,9571,Actinomycetota,9570,Actinomycetes,9570,Actinomycetales,9567,Actinomycetaceae,9567,Actinobaculum,9554,Actinobaculum sp. 313,9554
NZ_CP045696.1,4343,root,4343,Bacteria,4343,Bacteroidota,4343,Bacteroidia,4321,Bacteroidales,4321,Muribaculaceae,4300,Sodaliphilus,4300,Sodaliphilus pleomorphus,4300
NZ_CP025330.1,19695,root,19695,Bacteria,19694,Actinomycetota,19694,Actinomycetes,19694,Micrococcales,19105,Brevibacteriaceae,19053,Brevibacterium,19053,Brevibacterium aurantiacum,11222
NZ_CP046313.1,12001,root,11937,Bacteria,11910,Bacillota,11866,Bacilli,11857,Bacillales,11848,unclassified Bacillales family,0,Gemella,11843,Gemella sanguinis,11690
NZ_CP039712.1,37687,root,37672,Bacteria,37669,Bacillota,37573,Bacilli,37562,Lactobacillales,37524,Enterococcaceae,37474,Vagococcus,37380,Vagococcus zengguangii,37150
NZ_CP098491.1,31381,root,31381,Bacteria,31329,Bacillota,31109,Bacilli,31097,Bacillales,31088,Bacillaceae,31078,Bacillus,31003,Bacillus subtilis,1222
NZ_CP012196.1,9210,root,9201,Bacteria,9201,Campylobacterota,9201,Epsilonproteobacteria,9201,Campylobacterales,9201,Campylobacteraceae,9201,Campylobacter,9201,Campylobacter gracilis,9180
NZ_CP026548.1,5820,root,5820,Bacteria,5818,Bacillota,5800,Clostridia,5750,Eubacteriales,5689,Oscillospiraceae,5687,Faecalibacterium,5675,Faecalibacterium prausnitzii,5346
NZ_AP019735.1,8133,root,8133,Bacteria,8133,Bacteroidota,8133,Bacteroidia,8056,Bacteroidales,8055,Rikenellaceae,7919,Alistipes,7919,Alistipes communis,7843
