accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP013195.1,41691,Hoylesella,2974257,0.9982398176986256,0.9161449713367393,0.9999913004541675,38195,1954108,17,3496,Hoylesella enoeca,76123,0.9982378135058543,0.9157851814540309,0.9999969295720591,38180,1954119,6,3511
NZ_CP048246.1,21941,Neisseria,482,0.989250512071253,0.9518850398618034,0.9999774288638399,423744,1550618,35,21419,Neisseria gonorrhoeae,485,0.9955091050477599,0.6209379700104827,0.9996727249699195,13624,1973229,646,8317
NZ_CP020566.1,2563,Veillonella,29465,0.9998572012650465,0.9874983375448863,0.9999984796724606,22275,1973256,3,282,Veillonella atypica,39777,0.9999258448674627,0.9422551697229808,1.0,2415,1993253,0,148
NZ_CP053939.1,15649,Neisseria,482,0.989250512071253,0.9518850398618034,0.9999774288638399,423744,1550618,35,21419,Neisseria mucosa,488,0.997292335566004,0.7651607131446099,0.9991268413219693,11974,1978438,1729,3675
NZ_CP107038.1,10569,Streptococcus,1301,0.9963223062647057,0.9819376842649538,0.9999535625669107,395008,1593468,74,7266,Streptococcus pneumoniae,1313,0.9979807757829379,0.6418771880026493,0.9998765896636539,6784,1985002,245,3785
NZ_CP066065.1,8129,Schaalia,2529408,0.9997589958192539,0.9857079053148727,0.9999994903760057,33105,1962230,1,480,Schaalia meyeri,52773,0.9998987882650505,0.9752737114036166,0.9999994969026813,7928,1987686,1,201
NZ_CP126341.1,126215,Enterobacter,547,0.992562941673982,0.8827397694410332,0.9999770004402009,111415,1869558,43,14800,Enterobacter cloacae,550,0.9783001038171856,0.656902903775304,0.9999973256325815,82911,1869596,5,43304
NZ_CP097843.1,3838,Streptococcus,1301,0.9963223062647057,0.9819376842649538,0.9999535625669107,395008,1593468,74,7266,Streptococcus oralis,1303,0.999453356421634,0.7670661803022407,0.9999011033254384,2944,1991781,197,894
NC_002628.3,14368,Methanothermobacter,145260,0.9928435286619608,0.005915924276169265,1.0,85,1981448,0,14283,Methanothermobacter wolfeii,145261,0.9928249898788265,0.0033407572383073497,1.0,48,1981448,0,14320
NZ_CP027235.1,15651,Haemophilus,724,0.9981516332166893,0.9625014458920891,0.9999352876464117,91531,1900596,123,3566,Haemophilus sp. oral taxon 036,712310,0.9972226898672022,0.649670947543288,0.9999696994947391,10168,1980105,60,5483
NZ_CP046313.1,8657,Gemella,1378,0.998873643662542,0.9312749615975422,0.9999943970913773,30313,1963255,11,2237,Gemella sanguinis,84135,0.9995640880722472,0.9007739401640291,0.9999944644590594,7798,1987148,11,859
NZ_CP038817.1,4501,Haemophilus,724,0.9981516332166893,0.9625014458920891,0.9999352876464117,91531,1900596,123,3566,Haemophilus parahaemolyticus,735,0.9998842578674587,0.9502332814930016,0.9999964847349616,4277,1991308,7,224
NZ_CP070914.1,7107,Escherichia,561,0.9966665263731727,0.09075559307724779,0.9999039577937244,645,1988518,191,6462,Escherichia coli,562,0.9966324550960609,0.07626283945405937,0.9999215571508954,542,1988553,156,6565
NZ_CP101412.1,34645,Parvimonas,543311,0.9975127967708446,0.8567758695338432,0.9999989802011146,29683,1961169,2,4962,Parvimonas micra,33033,0.9975127967708446,0.8567758695338432,0.9999989802011146,29683,1961169,2,4962
NZ_CP034670.1,9017,Eikenella,538,0.9997334423614201,0.9479871354108905,0.9999682907027837,8548,1986736,63,469,Eikenella corrodens,539,0.9995986603975516,0.9162692691582566,0.9999768471798104,8262,1986753,46,755
NZ_CP083637.1,22679,Gemella,1378,0.998873643662542,0.9312749615975422,0.9999943970913773,30313,1963255,11,2237,Gemella haemolysans,1379,0.9991497212167855,0.9255258168349575,0.9999959455425548,20990,1973129,8,1689
NZ_CP031255.1,187998,Neisseria,482,0.989250512071253,0.9518850398618034,0.9999774288638399,423744,1550618,35,21419,Neisseria elongata,495,0.9891748537941374,0.886232832264173,0.9998799657930167,166610,1807601,217,21388
NZ_CP075172.1,15335,Streptococcus,1301,0.9963223062647057,0.9819376842649538,0.9999535625669107,395008,1593468,74,7266,Streptococcus equinus,1335,0.9986356457709529,0.8234104988588197,0.9999924260823507,12627,1980466,15,2708
NZ_CP032621.1,8255,Streptococcus,1301,0.9963223062647057,0.9819376842649538,0.9999535625669107,395008,1593468,74,7266,Streptococcus gwangjuense,1433513,0.9981506311203037,0.555542095699576,0.999988931157333,4586,1987539,22,3669
