accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP126983.1,37819,Porphyromonas,836,37422,962100,3,397,Porphyromonas gingivalis,837,37362,962100,3,457
NZ_CP027286.1,26158,Clostridium,1485,26147,973749,15,11,Clostridium chauvoei,46867,25973,973764,0,185
NZ_CP008852.1,22619,Pelosinus,365348,22618,977303,0,1,Pelosinus sp. UFO1,484770,22605,977303,0,14
NZ_CP045696.1,9159,Sodaliphilus,2815786,9091,990762,1,68,Sodaliphilus pleomorphus,2606626,9091,990762,1,68
NZ_CP033719.1,40728,Propionibacterium,1743,40720,959194,0,8,Propionibacterium acidifaciens,556499,40720,959194,0,8
NZ_CP017042.1,3922,Selenomonas,970,3921,996000,0,1,Selenomonas sp. oral taxon 920,1884263,3900,996000,0,22
NZ_CP036259.1,12698,Sporomusa,2375,12697,987224,0,1,Sporomusa termitida,2377,12697,987224,0,1
NZ_CP033459.1,26943,Pseudoprevotella,2884814,26923,972979,0,20,Pseudoprevotella muciniphila,2133944,26923,972979,0,20
NZ_CP073804.1,37816,Macrococcoides,3076173,37136,962106,0,680,Macrococcoides canis,1855823,37019,962106,0,797
NZ_CP118095.1,92958,Aerococcus,1375,91611,906959,5,1347,Aerococcus christensenii,87541,91589,906963,1,1369
NZ_CP071986.1,5105,Helicobacter,209,5105,994817,0,0,Helicobacter pylori,210,5102,994817,0,3
NZ_CP012196.1,7830,Campylobacter,194,7830,992092,0,0,Campylobacter gracilis,824,7826,992092,0,4
NZ_CP029033.1,10018,Actinobaculum,76833,10016,989904,0,2,Actinobaculum sp. 313,2495645,10016,989904,0,2
NZ_CP012069.2,39490,Olsenella,133925,39488,960432,0,2,Olsenella sp. oral taxon 807,712411,39484,960432,0,6
NZ_CP019962.1,9339,Eubacterium,1730,9337,990583,0,2,Eubacterium limosum,1736,8606,990583,0,733
NZ_CP039712.1,18677,Vagococcus,2737,18641,981241,4,36,Vagococcus zengguangii,2571750,18571,981245,0,106
NZ_CP020566.1,4540,Veillonella,29465,4540,995382,0,0,Veillonella atypica,39777,4524,995382,0,16
NZ_CP017761.1,43121,Marinilactibacillus,191769,42569,956801,0,552,Marinilactibacillus sp. 15R,1911586,42569,956801,0,552
NZ_CP054018.1,10216,Rothia,32207,10175,989706,0,41,Rothia dentocariosa,2047,10135,989706,0,81
NZ_CP025330.1,12588,Brevibacterium,1696,12265,987334,0,323,Brevibacterium aurantiacum,273384,9017,987334,0,3571
NZ_CP085178.1,4723,Pediococcus,1253,4713,995199,0,10,Pediococcus pentosaceus,1255,4705,995199,0,18
NZ_CP040235.1,14944,Bifidobacterium,1678,14906,984978,0,38,Bifidobacterium longum,216816,13747,984978,0,1197
NZ_CP054494.1,30156,Flavobacterium,237,30148,969762,4,8,Flavobacterium columnare,996,29194,969766,0,962
NZ_CP120209.1,36611,Chryseobacterium,59732,36217,963311,0,394,Chryseobacterium indologenes,253,35714,963311,0,897
NZ_AP025575.1,8924,Eggerthella,84111,8906,990998,0,18,Eggerthella lenta,84112,8852,990998,0,72
NZ_CP013476.1,1603,Turicibacter,191303,1593,998311,8,10,Turicibacter sp. H121,1712675,624,998319,0,979
NZ_CP032819.1,5125,Butyricimonas,574697,4547,994796,1,578,Butyricimonas faecalis,2093856,4543,994796,1,582
