read_accession_id,count
NZ_CP126983.1,37686
NZ_CP027286.1,26067
NZ_CP008852.1,22555
NZ_CP045696.1,9132
NZ_CP033719.1,40603
NZ_CP017042.1,3905
NZ_CP036259.1,12631
NZ_CP033459.1,26839
NZ_CP073804.1,37694
NZ_CP118095.1,92668
NZ_CP071986.1,5097
NZ_CP012196.1,7806
NZ_CP029033.1,9981
NZ_CP012069.2,39356
NZ_CP019962.1,9309
NZ_CP039712.1,18621
NZ_CP020566.1,4518
NZ_CP017761.1,42958
NZ_CP054018.1,10180
NZ_CP025330.1,12549
NZ_CP085178.1,4707
NZ_CP040235.1,14892
NZ_CP054494.1,30075
NZ_CP120209.1,36487
NZ_AP025575.1,8895
NZ_CP013476.1,1601
NZ_CP032819.1,5112
NZ_CP016839.1,16860
NZ_CP040004.1,35544
NZ_AP019735.1,15177
NZ_CP098491.1,5227
NZ_CP015348.1,3392
NZ_CP072246.1,43172
NZ_CP040915.1,17525
NZ_CP097775.1,30939
NZ_CP047630.1,6203
NZ_CP026548.1,23740
NZ_CP117966.1,5552
NZ_CP066811.1,35929
NZ_CP050134.2,9852
NZ_CP046313.1,8004
NZ_CP011861.1,51969
NZ_CP040348.1,44836
NZ_CP017428.1,15429
NZ_CP068103.1,8224
NZ_CP029197.1,4832
NZ_CP077403.1,24354
NZ_CP017038.2,1481
NZ_CP027228.1,11351
NZ_CP023482.1,5020
