read_accession_id,taxid,count
NZ_CP071986.1,210,4354
NZ_CP071986.1,1163742,6
NZ_CP071986.1,102611,1
NZ_CP071986.1,1382920,1
NZ_CP071986.1,866346,1
NZ_CP071986.1,985080,3
NZ_CP071986.1,209,16
NZ_CP071986.1,1382923,1
NZ_CP071986.1,1248726,1
NZ_CP071986.1,907239,9
NZ_CP071986.1,869727,6
NZ_CP071986.1,1055532,8
NZ_CP071986.1,592205,5
NZ_CP071986.1,794851,1
NZ_CP071986.1,1321939,3
NZ_CP071986.1,907238,2
NZ_CP071986.1,1426844,3
NZ_CP071986.1,907240,6
NZ_CP071986.1,1055528,4
NZ_CP071986.1,85963,2
NZ_CP071986.1,866345,1
NZ_CP071986.1,1055529,4
NZ_CP071986.1,765962,2
NZ_CP071986.1,1055530,1
NZ_CP071986.1,131567,1
NZ_CP071986.1,563041,2
NZ_CP071986.1,866344,1
NZ_CP071986.1,985081,1
NZ_CP071986.1,102608,2
NZ_CP071986.1,585538,1
NZ_CP071986.1,637913,1
NZ_CP071986.1,1163741,1
NZ_CP071986.1,1055527,2
NZ_CP071986.1,1382925,1
NZ_CP071986.1,907237,1
NZ_CP071986.1,213849,1
NZ_CP071986.1,1163739,1
NZ_CP071986.1,290847,1
NZ_CP068103.1,54005,3492
NZ_CP068103.1,1239,109
NZ_CP068103.1,1570339,68
NZ_CP068103.1,99822,1
NZ_CP068103.1,1737404,39
NZ_CP068103.1,1287640,10
NZ_CP068103.1,162289,24
NZ_CP068103.1,525919,1
NZ_CP068103.1,1,2
NZ_CP068103.1,2,22
NZ_CP068103.1,1314,6
NZ_CP068103.1,1496,3
NZ_CP068103.1,1311,1
NZ_CP068103.1,119602,2
NZ_CP068103.1,2976812,3
NZ_CP068103.1,178214,1
NZ_CP068103.1,3036303,1
NZ_CP068103.1,165779,1
NZ_CP068103.1,91061,1
NZ_CP068103.1,1260,2
NZ_CP068103.1,1351,2
NZ_CP068103.1,33037,1
NZ_CP068103.1,137732,2
NZ_CP068103.1,1236,1
NZ_CP068103.1,181762,1
NZ_CP068103.1,2759,2
NZ_CP068103.1,1195166,1
NZ_CP068103.1,40477,1
NZ_CP068103.1,1870984,1
NZ_CP068103.1,1352,1
NZ_CP068103.1,1301,1
