accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,11042,Eubacterium,1730,11026,988911,1,16,Eubacterium limosum,1736,9541,988912,0,1501
NC_001722.1,47780,Lentivirus,11646,47777,952174,0,3,Human immunodeficiency virus 2,11709,47777,952174,0,3
NZ_CP019668.1,51781,Burkholderia,32008,51444,948168,5,337,Burkholderia cenocepacia,95486,22562,948173,0,29219
NZ_CP120398.1,62682,Salmonella,590,59865,937270,2,2817,Salmonella enterica,28901,26074,937270,2,36608
NZ_CP050497.1,48312,Treponema,157,48298,951642,0,14,Treponema vincentii,69710,26184,951642,0,22128
NZ_CP008852.1,18342,Pelosinus,365348,18323,981612,0,19,Pelosinus sp. UFO1,484770,18265,981612,0,77
NZ_CP027286.1,44203,Clostridium,1485,43827,955726,25,376,Clostridium chauvoei,46867,43049,955751,0,1154
NC_076948.1,14718,Rubivirus,11040,14716,985236,0,2,Rubivirus rubellae,2846071,14716,985236,0,2
NZ_CP036259.1,10788,Sporomusa,2375,10775,989166,0,13,Sporomusa termitida,2377,10764,989166,0,24
NZ_AP019735.1,6183,Alistipes,239759,6042,993770,1,141,Alistipes communis,2585118,5991,993771,0,192
NZ_CP039712.1,38437,Vagococcus,2737,38148,961516,1,289,Vagococcus zengguangii,2571750,37868,961517,0,569
NZ_CP012672.1,12609,Sorangium,39643,12443,987345,0,166,Sorangium cellulosum,56,955,987345,0,11654
NZ_CP098483.1,19440,Stenotrophomonas,40323,19121,980514,0,319,Stenotrophomonas maltophilia,40324,8663,980514,0,10777
NZ_CP017761.1,20780,Marinilactibacillus,191769,20345,979174,0,435,Marinilactibacillus sp. 15R,1911586,20345,979174,0,435
NC_012756.1,118473,Undefined genus in Caudoviricetes,2731619,116533,881481,0,1940,Streptococcus phage PH10,644007,116344,881481,0,2129
NZ_CP116810.1,23418,Rhodopseudomonas,1073,23329,976536,0,89,Rhodopseudomonas palustris,1076,23300,976536,0,118
NZ_CP027228.1,51878,Mogibacterium,86331,51475,948076,0,403,Mogibacterium diversum,114527,50974,948076,0,904
NZ_CP033459.1,25191,Pseudoprevotella,2884814,25140,974762,1,51,Pseudoprevotella muciniphila,2133944,25140,974762,1,51
NZ_CP066811.1,46033,Peptacetobacter,2743582,45278,953920,1,755,Peptacetobacter hiranonis,89152,45278,953920,1,755
NZ_CP098491.1,8456,Bacillus,1386,8367,991484,14,89,Bacillus subtilis,1423,317,991498,0,8139
NZ_CP017038.2,11715,Tannerella,195950,11701,988239,0,14,Tannerella serpentiformis,712710,11700,988239,0,15
NZ_CP068103.1,42806,Peptoniphilus,162289,39183,957145,3,3623,Peptoniphilus harei,54005,38802,957145,3,4004
NZ_CP117966.1,27617,Roseburia,841,25918,972337,0,1699,Roseburia hominis,301301,25846,972337,0,1771
NC_076103.1,23752,Deltavirus,39759,23750,976202,0,2,Hepatitis delta virus,12475,23750,976202,0,2
NZ_CP029033.1,40790,Actinobaculum,76833,40733,959164,0,57,Actinobaculum sp. 313,2495645,40733,959164,0,57
NZ_CP072246.1,17331,Phocaeicola,909656,15228,982622,1,2103,Phocaeicola dorei,357276,13100,982623,0,4231
NZ_CP046313.1,66009,Gemella,1378,65213,933945,0,796,Gemella sanguinis,84135,64353,933945,0,1656
NZ_CP118095.1,45806,Aerococcus,1375,44872,954126,22,934,Aerococcus christensenii,87541,44843,954144,4,963
NZ_CP085178.1,8070,Pediococcus,1253,8004,991883,1,66,Pediococcus pentosaceus,1255,7960,991883,1,110
NZ_CP066560.1,35512,Histophilus,214906,34213,964442,0,1299,Histophilus somni,731,34213,964442,0,1299
