accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP090007.1,833,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus salivarius,1304,0.9995589637355671,0.6818727490996399,0.9998250465034437,568,994376,174,265
NZ_CP065726.1,913,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria cinerea,483,0.9997870166559003,0.8707557502738226,0.9999054772894105,795,994376,94,118
NZ_AP021887.1,4517,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus sp. 116-D4,2598453,0.9993690870750254,0.8625193712641134,0.9999929354726068,3896,990859,7,621
NZ_CP022022.1,4251,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga endodontalis,2708117,0.9994293653799593,0.8821453775582216,0.9999324005278812,3750,991065,67,501
NZ_CP046314.1,14800,Gemella,1378,0.9988145266696337,0.9384856396866841,0.9999979513087552,17972,976231,2,1178,Gemella morbillorum,29391,0.9987160721049083,0.913918918918919,0.9999959207940582,13526,980579,4,1274
NZ_CP027229.1,3317,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga sp. oral taxon 878,1316596,0.9997840027406536,0.9472414832680133,0.9999596801019287,3142,992026,40,175
NZ_CP046313.1,2413,Gemella,1378,0.9988145266696337,0.9384856396866841,0.9999979513087552,17972,976231,2,1178,Gemella sanguinis,84135,0.9998914990511191,0.9573145462080398,0.999994964601146,2310,992965,5,103
NZ_AP014938.1,11904,Rothia,32207,0.9998945129663657,0.9980162478745513,1.0,52825,942453,0,105,Rothia mucilaginosa,43675,0.9999638330170397,0.9971438172043011,0.999997966402943,11870,983477,2,34
NZ_CP068102.1,41026,Rothia,32207,0.9998945129663657,0.9980162478745513,1.0,52825,942453,0,105,Rothia aeria,172042,0.9994002308659079,0.9854482523277921,1.0,40429,954357,0,597
NZ_CP015424.1,8078,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,[Haemophilus] ducreyi,730,0.9999427356103128,0.9931913840059421,0.9999979742835294,8023,987303,2,55
NZ_CP013334.1,36396,Fusobacterium,848,0.9985452835742624,0.9740240707834912,0.9999681120415309,53171,940764,30,1418,Fusobacterium hwasookii,1583098,0.9897868458673696,0.7221123200351687,0.9999457761158389,26282,958935,52,10114
NZ_CP017038.2,1637,Tannerella,195950,0.999976893316442,0.9951130116065975,0.99998490559962,1629,993731,15,8,Tannerella serpentiformis,712710,0.9999919628926754,0.9951130116065975,1.0,1629,993746,0,8
NZ_CP012544.1,6824,Campylobacter,194,0.9997789795485758,0.992586054721977,0.9999896593585907,28115,967048,10,210,Campylobacter showae,204,0.9999035547121058,0.9859320046893317,1.0,6728,988559,0,96
NZ_CP032364.1,4270,Lachnoanaerobaculum,1164882,0.9999658422938708,0.9929742388758782,0.9999959641332522,4240,991109,4,30,Lachnoanaerobaculum umeaense,617123,0.9999658422938708,0.9929742388758782,0.9999959641332522,4240,991109,4,30
NZ_CP121769.1,4867,Glaesserella,2094023,0.9996644507692014,0.9317854941442367,0.999997980850385,4535,990514,2,332,Glaesserella parasuis,738,0.9996503858313835,0.9287035134579823,0.9999989904251926,4520,990515,1,347
NZ_CP097335.1,8437,Mannheimia,75984,0.9998734155596388,0.9887799454159507,0.9999847791453997,9782,985475,15,111,Mannheimia haemolytica,75985,0.999822179000445,0.9792580301054877,0.9999979735466783,8262,986944,2,175
NZ_AP019846.1,8046,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia hongkongensis,554406,0.9984719449699262,0.8308476261496396,0.999837947934697,6685,987177,160,1361
NZ_CP124126.1,2023,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga canimorsus,28188,0.9998020862321337,0.9060800790904597,0.9999929532093098,1833,993353,7,190
NZ_CP125087.1,2634,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,Haemophilus parainfluenzae,729,0.9996403394472279,0.9024297646165528,0.9998982622999368,2377,992648,101,257
NZ_CP016753.1,23513,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia sp. oral taxon 498,712368,0.9941781203818028,0.7598775145664101,0.9998466873141469,17867,971721,149,5646
NZ_CP031255.1,3590,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria elongata,495,0.9995810657807095,0.9420612813370474,0.9997892705433493,3382,991584,209,208
NZ_CP041379.1,4964,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides intestinalis,329854,0.9996513904697991,0.9302981466559227,0.9999989903263165,4618,990418,1,346
NZ_CP020431.2,8130,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus sp. FDAARGOS_192,1839799,0.994616142730989,0.3412054120541205,0.9999969612652481,2774,987250,3,5356
NZ_CP027228.1,10085,Mogibacterium,86331,0.9999035547121058,0.9911750123946456,0.9999928955503817,9996,985291,7,89,Mogibacterium diversum,114527,0.9998563367065743,0.9865146256817054,0.9999928955503817,9949,985291,7,136
NZ_CP044230.1,1053,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus sp. LPB0220,2610896,0.9997850073790692,0.798670465337132,0.9999979885953355,841,994328,2,212
NZ_CP039886.1,11412,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria flavescens,484,0.9961120493317648,0.840080616894497,0.9979216867163768,9587,981926,2045,1825
NZ_CP022379.1,12909,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga sputigena,1019,0.9991591176461724,0.9434503059880703,0.9998910912655194,12179,982367,107,730
NZ_CP053939.1,9644,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria mucosa,488,0.9968012312848421,0.8959975114060555,0.9977874467785083,8641,983558,2181,1003
NZ_CP126076.1,6672,Clostridioides,1870884,0.9996272791478256,0.9463429256594724,0.9999868515673438,6314,988698,13,358,Clostridioides difficile,1496,0.9993289015384028,0.9015287769784173,0.999988874403137,6015,988700,11,657
NZ_CP024696.1,11709,Prevotella,838,0.9992917299170269,0.9761151828565051,0.999934951223743,26237,968441,63,642,Prevotella intermedia,28131,0.9990003847765132,0.9163036980100777,0.9999847510455699,10729,983659,15,980
NZ_CP046315.1,12987,Schaalia,2529408,0.9999286706724949,0.9967927000045174,1.0,22066,973246,0,71,Schaalia odontolytica,1660,0.9999447448871439,0.9957649957649958,1.0,12932,982396,0,55
NZ_CP019721.1,5775,Veillonella,29465,0.999976893316442,0.9976280173015208,0.9999939284528888,7150,988210,6,17,Veillonella parvula,29466,0.999843276407172,0.972987012987013,1.0,5619,989608,0,156
NZ_CP027231.1,16876,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides zoogleoformans,28119,0.998064061773207,0.8859919412182982,0.9999969341047126,14952,978504,3,1924
NZ_CP114055.1,14662,Bergeyella,59735,0.9998513135144964,0.9899740826626654,0.9999989803420137,14515,980720,1,147,Bergeyella cardium,1585976,0.9998513135144964,0.9899740826626654,0.9999989803420137,14515,980720,1,147
NZ_CP017042.1,11679,Selenomonas,970,0.9999899536158443,0.9994290282060067,1.0,17504,977869,0,10,Selenomonas sp. oral taxon 920,1884263,0.9998342346614318,0.9858720780888774,1.0,11514,983704,0,165
NZ_CP028415.1,2823,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus mitis,28037,0.9995358570520091,0.8575982996811902,0.9999395502538889,2421,992500,60,402
NZ_CP066560.1,3388,Histophilus,214906,0.9998844665822101,0.9660566706021252,1.0,3273,991995,0,115,Histophilus somni,731,0.9998844665822101,0.9660566706021252,1.0,3273,991995,0,115
NZ_CP050870.1,10296,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus thermophilus,1308,0.9991219460247965,0.9189005439005439,0.9999604095881887,9461,985048,39,835
NZ_CP012067.1,9840,Aggregatibacter,416916,0.9997297522662131,0.9872417140479822,0.9999133502759029,14238,980876,85,184,Aggregatibacter aphrophilus,732,0.9996222559557477,0.9683943089430894,0.9999340465104009,9529,985478,65,311
NZ_CP072224.1,30565,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides thetaiotaomicron,818,0.9948080286683618,0.831343039424178,0.9999865259561908,25410,964805,13,5155
NZ_CP014239.1,5835,Selenomonas,970,0.9999899536158443,0.9994290282060067,1.0,17504,977869,0,10,Selenomonas sp. oral taxon 136,713030,0.9989230276185147,0.8164524421593831,0.9999989894376018,4764,989547,1,1071
NZ_CP039462.1,2634,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus suis,1307,0.9996674646844481,0.8804100227790432,0.9999838831366237,2319,992733,16,315
NZ_CP072244.1,2099,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides ovatus,28116,0.9986979886134282,0.384945212005717,0.9999949661929519,808,993279,5,1291
NZ_CP017295.1,5308,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus gordonii,1302,0.9997508496729399,0.9585531273549359,0.9999717193141934,5088,990047,28,220
NZ_CP107038.1,732,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus pneumoniae,1313,0.9997709424412513,0.7827868852459017,0.9999306289341688,573,994582,69,159
NZ_CP126474.1,6779,Bacillus,1386,0.9997418079271999,0.9807631160572337,0.9999847375313262,12338,982788,15,242,Bacillus thuringiensis,1428,0.994336853251462,0.16875645375424103,0.9999979769452683,1144,988602,2,5635
NZ_CP065983.1,4380,Aggregatibacter,416916,0.9997297522662131,0.9872417140479822,0.9999133502759029,14238,980876,85,184,Aggregatibacter segnis,739,0.9991480666236011,0.8070776255707762,0.9999969727639573,3535,991000,3,845
NZ_CP029206.1,2683,Actinobacillus,713,0.9998302161077696,0.9660824038242659,0.9999798181616364,4244,990970,20,149,Actinobacillus porcitonsillarum,189834,0.9998814526669634,0.9575102497204622,0.9999959705852725,2569,992696,4,114
NZ_CP038817.1,10131,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,Haemophilus parahaemolyticus,735,0.9997588867802645,0.9767051623729148,0.999995940124963,9895,985248,4,236
NZ_CP073277.1,11002,Clostridium,1485,0.9988948977428789,0.9714628617148953,0.9999686810984165,36425,957858,30,1070,Clostridium butyricum,1492,0.9939872390828455,0.45618978367569535,0.9999979682663521,5019,984379,2,5983
NZ_CP043435.1,1550,Campylobacter,194,0.9997789795485758,0.992586054721977,0.9999896593585907,28115,967048,10,210,Campylobacter fetus,196,0.9999326892261572,0.9580645161290322,0.9999979875894642,1485,993831,2,65
NZ_CP066065.1,9150,Schaalia,2529408,0.9999286706724949,0.9967927000045174,1.0,22066,973246,0,71,Schaalia meyeri,52773,0.9999588098249619,0.9956284153005465,0.999998986040824,9110,986232,1,40
NZ_AP025240.1,1526,Phocaeicola,909656,0.9996483765545524,0.9014458542342874,0.9999838708701867,3055,991978,16,334,Phocaeicola vulgatus,821,0.9996855481759283,0.809305373525557,0.9999778640186666,1235,993835,22,291
NZ_CP014227.1,11180,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga haemolytica,45243,0.9997568775034333,0.9804114490161002,0.9999766308373375,10961,984180,23,219
NZ_CP064367.1,1363,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria meningitidis,487,0.9991430434315234,0.7835656639765224,0.9994386430856522,1068,993462,558,295
NZ_CP063424.1,1710,Actinobacillus,713,0.9998302161077696,0.9660824038242659,0.9999798181616364,4244,990970,20,149,Actinobacillus pleuropneumoniae,715,0.9995227967526068,0.724561403508772,0.9999959745308568,1239,993669,4,471
NZ_CP031253.1,6781,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria lactamica,486,0.9982328410270218,0.7599174163102788,0.9998674896469965,5153,988471,131,1628
NZ_CP012196.1,9379,Campylobacter,194,0.9997789795485758,0.992586054721977,0.9999896593585907,28115,967048,10,210,Campylobacter gracilis,824,0.999937712418235,0.9933894871521484,1.0,9317,986004,0,62
NZ_CP050133.1,2220,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus cristatus,45634,0.9998965222431968,0.9603603603603603,0.9999848967390046,2132,993148,15,88
NZ_CP127017.1,794,Staphylococcus,1279,0.999946754163975,0.9508816120906801,0.9999859238338651,755,994575,14,39,Staphylococcus aureus,1280,0.999293739193858,0.12090680100755667,0.9999949727978089,96,994584,5,698
NZ_CP013195.1,4678,Hoylesella,2974257,0.9997247290741352,0.9416417272338606,0.9999989906177924,4405,990704,1,273,Hoylesella enoeca,76123,0.9997247290741352,0.9416417272338606,0.9999989906177924,4405,990704,1,273
NZ_CP014231.1,15544,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia sp. oral taxon 847,1785996,0.9973266571761824,0.846950591868245,0.9997121976161389,13165,979557,282,2379
NZ_CP036550.1,15324,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides fragilis,817,0.9990033986917598,0.9356564865570347,0.9999938779195946,14338,980053,6,986
NZ_CP031243.1,3347,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,Haemophilus haemolyticus,726,0.9994303700183749,0.8440394383029579,0.9999546387429489,2825,991991,45,522
NZ_CP046027.1,2706,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria brasiliensis,2666100,0.999852318152912,0.9556541019955654,0.9999728008204078,2586,992650,27,120
NZ_CP040121.1,7979,Duncaniella,2518495,0.9998764294748855,0.9849605213685926,0.9999969617299505,7859,987401,3,120,Duncaniella sp. B8,2576606,0.9920633565170391,0.009900990099009901,1.0,79,987404,0,7900
NZ_CP007573.1,10940,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus anginosus,1328,0.9944111964942138,0.49250457038391227,0.9999888261687065,5388,984432,11,5552
NZ_AP019829.2,1694,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia wadei,157687,0.9991360109626144,0.832939787485242,0.9994193354258727,1411,993112,577,283
NZ_CP028108.1,3498,Fusobacterium,848,0.9985452835742624,0.9740240707834912,0.9999681120415309,53171,940764,30,1418,Fusobacterium periodonticum,860,0.9980761174341937,0.4748427672955975,0.9999213618514243,1661,991807,78,1837
NZ_CP072373.1,15170,Prevotella,838,0.9992917299170269,0.9761151828565051,0.999934951223743,26237,968441,63,642,Prevotella denticola,28129,0.9987381741500508,0.9174027686222808,0.9999969394407134,13917,980210,3,1253
NZ_CP008849.1,1922,Alteromonas,226,0.999992967531091,0.9973985431841832,0.9999979868359201,1917,993459,2,5,Alteromonas australica,589873,0.9991470619851855,0.5582726326742976,1.0,1073,993461,0,849
NZ_AP014880.1,1731,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus intermedius,1338,0.999658422938708,0.8232235701906413,0.9999657827891455,1425,993618,34,306
NZ_AP019823.1,10807,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia hofstadii,157688,0.9980670756884535,0.8354770056444897,0.9998517128185127,9029,984430,146,1778
NZ_CP126983.1,4808,Porphyromonas,836,0.9997850073790692,0.9561148086522463,0.9999969714559725,4597,990572,3,211,Porphyromonas gingivalis,837,0.9997699378028357,0.9527870216306157,0.9999979809706484,4581,990573,2,227
NZ_CP072258.1,1383,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides caccae,47678,0.9997367847351221,0.8177874186550976,0.999989939637827,1131,993990,10,252
NZ_CP050820.1,24281,Clostridium,1485,0.9988948977428789,0.9714628617148953,0.9999686810984165,36425,957858,30,1070,Clostridium botulinum,1491,0.996953936324008,0.8757464684321075,0.9999845536308235,21264,971087,15,3017
NZ_CP045696.1,3992,Sodaliphilus,2815786,0.9999588098249619,0.9897294589178357,1.0,3951,991391,0,41,Sodaliphilus pleomorphus,2606626,0.9999588098249619,0.9897294589178357,1.0,3951,991391,0,41
NZ_CP083637.1,1937,Gemella,1378,0.9988145266696337,0.9384856396866841,0.9999979513087552,17972,976231,2,1178,Gemella haemolysans,1379,0.9999346985029883,0.9752194114610222,0.9999828878469489,1889,993429,17,48
NZ_CP050497.1,4236,Treponema,157,0.9999417309718972,0.9979928315412187,0.9999979327802142,27844,967481,2,56,Treponema vincentii,69710,0.9978952825193921,0.5127478753541076,0.9999687231056543,2172,991116,31,2064
NZ_CP028101.1,3759,Fusobacterium,848,0.9985452835742624,0.9740240707834912,0.9999681120415309,53171,940764,30,1418,Fusobacterium nucleatum,851,0.9973487592213248,0.8430433625964352,0.9979336926092954,3169,989575,2049,590
NZ_CP073118.1,15652,Neisseria,482,0.9978500737906916,0.9592904470031124,0.9999915165448584,50239,943004,8,2132,Neisseria subflava,28449,0.9870441829928781,0.1776769741886021,0.9999744827917051,2781,979706,25,12871
NZ_CP050136.1,8184,Kingella,32257,0.9999045593505214,0.990713587487781,0.9999807536271815,8108,987180,19,76,Kingella kingae,504,0.9999206335651704,0.9904692082111437,0.9999989870330096,8106,987198,1,78
NZ_CP026548.1,13704,Faecalibacterium,216851,0.999596135356943,0.9707384705195563,0.9999989813370765,13303,981678,1,401,Faecalibacterium prausnitzii,853,0.9986949746981815,0.9052831290134268,0.9999989813370765,12406,981678,1,1298
NZ_CP019668.1,558,Burkholderia,32008,0.9999899536158443,0.9838709677419355,0.9999989947980801,549,994824,1,9,Burkholderia cenocepacia,95486,0.9997548682266022,0.5627240143369175,1.0,314,994825,0,244
NZ_CP125806.1,2462,Pasteurella,745,0.999960819101793,0.9870024370430545,0.9999929500937134,2430,992914,7,32,Pasteurella multocida,747,0.999097834702823,0.6364744110479286,0.9999969786115914,1567,992918,3,895
NZ_CP032621.1,3296,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus gwangjuense,1433513,0.9990847744034206,0.7242111650485437,0.99999798404777,2387,992085,2,909
NZ_CP072251.1,3791,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides cellulosilyticus,246787,0.9995298292215158,0.8783962015299394,0.9999929406449427,3330,991585,7,461
NZ_CP015577.1,9240,Campylobacter,194,0.9997789795485758,0.992586054721977,0.9999896593585907,28115,967048,10,210,Campylobacter iguaniorum,1244531,0.9998342346614318,0.9821428571428571,1.0,9075,986143,0,165
NZ_CP032620.1,3247,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus koreensis,2382163,0.9983001518008646,0.47890360332614723,1.0,1555,992136,0,1692
NZ_CP012410.1,4968,Leptotrichia,32067,0.9957292820954347,0.9420109439124487,0.9999869888092917,68861,922271,12,4239,Leptotrichia sp. oral taxon 212,712357,0.9997006177521617,0.9472624798711755,0.9999636516005916,4706,990379,36,262
NZ_CP022386.1,3873,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga gingivalis,1017,0.9998995361584435,0.9770203976245805,0.9999889058103297,3784,991499,11,89
NZ_CP027234.1,1143,Bacteroides,816,0.9944483681155897,0.9372573575453976,0.9999834719485912,82324,907533,15,5511,Bacteroides heparinolyticus,28113,0.9998583459834054,0.8967629046369204,0.9999768667524944,1025,994217,23,118
NZ_CP116438.1,2212,Clostridium,1485,0.9988948977428789,0.9714628617148953,0.9999686810984165,36425,957858,30,1070,Clostridium perfringens,1502,0.9988486843757629,0.48553345388788427,0.9999919449923528,1074,993163,8,1138
NZ_CP040798.1,17193,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus sanguinis,1305,0.9994163050805569,0.9671377886349095,0.9999836432594895,16628,978174,16,565
NZ_CP085096.1,202,Aggregatibacter,416916,0.9997297522662131,0.9872417140479822,0.9999133502759029,14238,980876,85,184,Aggregatibacter actinomycetemcomitans,714,0.9999879443390133,0.9900990099009901,0.9999899515766478,200,995171,10,2
NZ_CP034842.1,4751,Fusobacterium,848,0.9985452835742624,0.9740240707834912,0.9999681120415309,53171,940764,30,1418,Fusobacterium necrophorum,859,0.9999015454352747,0.9804251736476531,0.9999949527170534,4658,990627,5,93
NZ_CP040004.1,8483,Candidatus Nanosynbacter,2093823,0.9999678515707019,0.9963456324413533,0.9999989867261121,8452,986899,1,31,Candidatus Nanosynbacter featherlites,2572088,0.9998914990511191,0.9873865377814453,0.9999989867261121,8376,986899,1,107
NZ_CP050134.2,388,Corynebacterium,1716,0.9999979907231689,0.9974226804123711,0.9999989949698239,387,994994,1,1,Corynebacterium matruchotii,43768,0.9999989953615844,0.9974226804123711,1.0,387,994995,0,1
NZ_CP027235.1,2491,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,Haemophilus sp. oral taxon 036,712310,0.9994976807922177,0.8057005218787635,0.9999838854578342,2007,992876,16,484
NZ_CP022384.1,6211,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga leadbetteri,327575,0.9991912660754705,0.8819835775237482,0.9999272118499108,5478,989100,72,733
NZ_CP027232.1,27204,Capnocytophaga,1016,0.9994866297696464,0.9949025026869338,0.9999855183538156,97197,897675,13,498,Capnocytophaga sp. oral taxon 864,1316593,0.98651373390946,0.5078297309219233,0.9999638496600318,13815,968144,35,13389
NZ_AP018768.1,8240,Haemophilus,724,0.9993499989451297,0.9847083416855188,0.9998823482865538,34387,960349,113,534,Haemophilus influenzae,727,0.9977445867570574,0.7347087378640776,0.99994023155713,6054,987084,59,2186
NZ_CP007570.1,33921,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus agalactiae,1311,0.9744560636458529,0.25067067598242976,0.999991679338341,8503,961454,8,25418
NZ_CP127164.1,5801,Bacillus,1386,0.9997418079271999,0.9807631160572337,0.9999847375313262,12338,982788,15,242,Bacillus velezensis,492670,0.9943097280142418,0.027236683330460264,0.9999787789187758,158,989561,21,5643
NZ_CP097843.1,4421,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus oralis,1303,0.9994896436848931,0.9004750056548292,0.9999313798107293,3981,990894,68,440
NZ_CP033459.1,814,Pseudoprevotella,2884814,0.9999949768079222,0.9938574938574939,1.0,809,994569,0,5,Pseudoprevotella muciniphila,2133944,0.9999949768079222,0.9938574938574939,1.0,809,994569,0,5
NZ_CP020566.1,1392,Veillonella,29465,0.999976893316442,0.9976280173015208,0.9999939284528888,7150,988210,6,17,Veillonella atypica,39777,0.9999648376554552,0.9762931034482759,0.9999979879093472,1359,993989,2,33
NZ_CP072246.1,1863,Phocaeicola,909656,0.9996483765545524,0.9014458542342874,0.9999838708701867,3055,991978,16,334,Phocaeicola dorei,357276,0.9995157642836978,0.7434245840042941,0.9999959739109429,1385,993516,4,478
NZ_CP006943.1,1456,Mannheimia,75984,0.9998734155596388,0.9887799454159507,0.9999847791453997,9782,985475,15,111,Mannheimia varigena,85404,0.9999326892261572,0.9581043956043956,0.99999396333936,1395,993921,6,61
NZ_CP075172.1,5687,Streptococcus,1301,0.9985864737493005,0.9900425801042808,0.9999383293538313,134625,859351,53,1354,Streptococcus equinus,1335,0.9993540174987919,0.8879901529804818,0.9999939375323331,5050,989690,6,637
NZ_AP019822.1,3712,Pseudoleptotrichia,2755140,0.9998231836388606,0.9533943965517241,0.9999969748031353,3539,991668,3,173,Pseudoleptotrichia goodfellowii,157692,0.9998231836388606,0.9533943965517241,0.9999969748031353,3539,991668,3,173
NZ_CP034670.1,6373,Eikenella,538,0.9998412671303408,0.9794445316177625,0.9999726999727,6242,988983,27,131,Eikenella corrodens,539,0.9997960584016403,0.9712851090538208,0.9999797777575555,6190,988990,20,183
