read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP073277.1,6611,root,6593,Bacteria,6584,Bacillota,6581,Clostridia,6578,Eubacteriales,6576,Clostridiaceae,6576,Clostridium,6573,Clostridium butyricum,3268
NZ_CP068103.1,7013,root,7001,Bacteria,6991,Bacillota,6946,Tissierellia,6659,Tissierellales,6585,Peptoniphilaceae,6585,Peptoniphilus,6405,Peptoniphilus harei,6343
NZ_CP047311.1,9123,root,9121,Bacteria,9121,Pseudomonadota,9120,Gammaproteobacteria,9119,Pseudomonadales,9093,Pseudomonadaceae,9093,Pseudomonas,9081,Pseudomonas putida,1462
NZ_CP029197.1,14797,root,14778,Bacteria,14716,Actinomycetota,14713,Actinomycetes,14713,Kitasatosporales,14686,Streptomycetaceae,14686,Streptomyces,14663,Streptomyces venezuelae,13293
NZ_CP026734.1,16616,root,16616,Bacteria,16616,Actinomycetota,16616,Actinomycetes,16616,Micrococcales,16509,Brevibacteriaceae,16498,Brevibacterium,16498,Brevibacterium linens,14577
NZ_CP072042.1,24830,root,24829,Bacteria,24829,Verrucomicrobiota,24825,Verrucomicrobiae,24825,Verrucomicrobiales,24825,Akkermansiaceae,24825,Akkermansia,24825,Akkermansia muciniphila,24013
NZ_CP014162.1,5362,root,5362,Bacteria,5362,Bacillota,5350,Bacilli,5349,Lactobacillales,5341,Aerococcaceae,5320,Aerococcus,5314,Aerococcus urinaeequi,5092
NZ_CP040348.1,11873,root,11873,Bacteria,11873,Actinomycetota,11798,Coriobacteriia,11786,Coriobacteriales,11739,Coriobacteriaceae,11721,Collinsella,11718,Collinsella aerofaciens,11710
NZ_CP015348.1,21984,root,21979,Bacteria,21978,Bacillota,21964,Bacilli,21960,Bacillales,21953,Planococcaceae,21908,Sporosarcina,21895,Sporosarcina ureae,21801
NZ_AP019846.1,80566,root,79675,Bacteria,79215,Fusobacteriota,79056,Fusobacteriia,79056,Fusobacteriales,79056,Leptotrichiaceae,78951,Leptotrichia,78942,Leptotrichia hongkongensis,68670
NZ_CP033719.1,27047,root,27034,Bacteria,27030,Actinomycetota,27016,Actinomycetes,27016,Propionibacteriales,27000,Propionibacteriaceae,26994,Propionibacterium,26992,Propionibacterium acidifaciens,26981
NC_012753.1,15498,root,15491,Viruses,15415,Uroviricota,15415,Caudoviricetes,15415,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage 5093,7997
NZ_CP008849.1,1086,root,1086,Bacteria,1086,Pseudomonadota,1086,Gammaproteobacteria,1086,Alteromonadales,1085,Alteromonadaceae,1084,Alteromonas,1083,Alteromonas australica,617
NZ_CP040004.1,10273,root,10273,Bacteria,10273,Candidatus Saccharibacteria,10266,Candidatus Saccharimonadia,10231,Candidatus Nanosynbacterales,10231,Candidatus Nanosynbacteraceae,10231,Candidatus Nanosynbacter,10231,Candidatus Nanosynbacter featherlites,10194
NZ_CP012672.1,3551,root,3524,Bacteria,3523,Myxococcota,3497,unclassified Myxococcota class,0,Polyangiales,3496,Polyangiaceae,3496,Sorangium,3496,Sorangium cellulosum,263
NZ_CP027228.1,27320,root,27317,Bacteria,27314,Bacillota,27296,Clostridia,27124,Eubacteriales,1,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,27105,Mogibacterium diversum,26852
NZ_CP050497.1,5270,root,5266,Bacteria,5266,Spirochaetota,5265,Spirochaetia,5265,Spirochaetales,5265,Treponemataceae,5265,Treponema,5265,Treponema vincentii,2913
NZ_CP072373.1,52453,root,52430,Bacteria,52428,Bacteroidota,52428,Bacteroidia,52428,Bacteroidales,52428,Prevotellaceae,52178,Prevotella,51517,Prevotella denticola,48561
NZ_CP020566.1,19900,root,19887,Bacteria,19887,Bacillota,19874,Negativicutes,19872,Veillonellales,19869,Veillonellaceae,19869,Veillonella,19869,Veillonella atypica,19549
NZ_CP126077.1,3388,root,3388,Bacteria,3388,Bacillota,3387,Bacilli,3387,Bacillales,3386,Bacillaceae,3382,Virgibacillus,3374,Virgibacillus halodenitrificans,3291
NZ_CP040121.1,10696,root,10695,Bacteria,10695,Bacteroidota,10695,Bacteroidia,10695,Bacteroidales,10695,Muribaculaceae,10634,Duncaniella,10360,Duncaniella sp. B8,107
NZ_CP036259.1,18466,root,18462,Bacteria,18461,Bacillota,18461,Negativicutes,18455,Selenomonadales,18452,Sporomusaceae,18452,Sporomusa,18450,Sporomusa termitida,18442
NZ_CP012069.2,32394,root,32380,Bacteria,32379,Actinomycetota,32379,Coriobacteriia,32378,Coriobacteriales,32378,Atopobiaceae,32376,Olsenella,32367,Olsenella sp. oral taxon 807,32360
NZ_CP012196.1,4451,root,4449,Bacteria,4449,Campylobacterota,4449,Epsilonproteobacteria,4449,Campylobacterales,4449,Campylobacteraceae,4449,Campylobacter,4449,Campylobacter gracilis,4435
NZ_CP039381.1,14477,root,14465,Bacteria,14464,Bacillota,14447,Clostridia,14446,Eubacteriales,14432,Oscillospiraceae,14427,Ruminococcus,14424,Ruminococcus bovis,14420
NZ_CP017042.1,17601,root,17601,Bacteria,17601,Bacillota,17598,Negativicutes,17593,Selenomonadales,17592,Selenomonadaceae,17592,Selenomonas,17591,Selenomonas sp. oral taxon 920,17356
NZ_CP012117.1,10423,root,10422,Bacteria,10422,Actinomycetota,10422,Actinomycetes,10422,Micrococcales,10191,Dermabacteraceae,10180,Dermabacter,10171,Dermabacter vaginalis,9806
NC_001422.1,9834,root,9834,Viruses,12,Phixviricota,12,Malgrandaviricetes,12,Petitvirales,12,Microviridae,12,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP046313.1,4486,root,4466,Bacteria,4456,Bacillota,4439,Bacilli,4434,Bacillales,4427,unclassified Bacillales family,0,Gemella,4426,Gemella sanguinis,4359
NZ_CP027235.1,3803,root,3802,Bacteria,3802,Pseudomonadota,3802,Gammaproteobacteria,3799,Pasteurellales,3793,Pasteurellaceae,3793,Haemophilus,3766,Haemophilus sp. oral taxon 036,3189
NZ_CP034465.1,7157,root,7152,Bacteria,7152,Bacillota,7143,Bacilli,7108,Lactobacillales,7080,Carnobacteriaceae,7031,Jeotgalibaca,7024,Jeotgalibaca ciconiae,6941
NZ_CP124126.1,70140,root,70010,Bacteria,69976,Bacteroidota,69971,Flavobacteriia,69971,Flavobacteriales,69971,Flavobacteriaceae,69969,Capnocytophaga,69954,Capnocytophaga canimorsus,68302
NZ_CP046246.1,17862,root,17850,Bacteria,17824,Bacillota,17813,Bacilli,17812,Lactobacillales,17800,Enterococcaceae,17755,Tetragenococcus,17744,Tetragenococcus halophilus,17465
NZ_CP072246.1,23641,root,23636,Bacteria,23634,Bacteroidota,23605,Bacteroidia,23507,Bacteroidales,23507,Bacteroidaceae,21410,Phocaeicola,20782,Phocaeicola dorei,17914
NZ_CP029066.1,16899,root,16885,Bacteria,16883,Bacillota,16852,Bacilli,16851,Lactobacillales,16833,Enterococcaceae,16819,Enterococcus,16811,Enterococcus mundtii,16445
NZ_CP073804.1,9338,root,9336,Bacteria,9334,Bacillota,9316,Bacilli,9315,Bacillales,9309,Staphylococcaceae,9290,Macrococcus,9,Macrococcus canis,8927
NZ_CP016953.1,13988,root,13974,Bacteria,13974,Bacillota,13966,Bacilli,13965,Lactobacillales,13964,Streptococcaceae,13956,Streptococcus,13954,Streptococcus himalayensis,13452
NZ_AP019735.1,18085,root,18082,Bacteria,18081,Bacteroidota,18077,Bacteroidia,17918,Bacteroidales,17918,Rikenellaceae,17621,Alistipes,17621,Alistipes communis,17477
NZ_CP071986.1,12250,root,12239,Bacteria,12236,Campylobacterota,12235,Epsilonproteobacteria,12235,Campylobacterales,12235,Helicobacteraceae,12235,Helicobacter,12235,Helicobacter pylori,12213
NZ_CP077403.1,1484,root,1483,Bacteria,1483,Actinomycetota,1483,Actinomycetes,1483,Micrococcales,1477,Jonesiaceae,1476,Jonesia,1476,Jonesia denitrificans,1476
NZ_CP016839.1,14266,root,14260,Bacteria,14259,Bacillota,14242,Bacilli,14240,Bacillales,14210,Listeriaceae,14188,Brochothrix,14176,Brochothrix thermosphacta,14176
NZ_CP050134.2,14941,root,14937,Bacteria,14937,Actinomycetota,14934,Actinomycetes,14933,Mycobacteriales,14930,Corynebacteriaceae,14930,Corynebacterium,14930,Corynebacterium matruchotii,14926
NZ_CP017038.2,25890,root,25887,Bacteria,25886,Bacteroidota,25886,Bacteroidia,25881,Bacteroidales,25880,Tannerellaceae,25859,Tannerella,25854,Tannerella serpentiformis,25852
NZ_AP025575.1,10447,root,10446,Bacteria,10442,Actinomycetota,10427,Coriobacteriia,10426,Eggerthellales,10426,Eggerthellaceae,10426,Eggerthella,10400,Eggerthella lenta,10181
NZ_CP068102.1,3492,root,3492,Bacteria,3492,Actinomycetota,3491,Actinomycetes,3491,Micrococcales,3490,Micrococcaceae,3489,Rothia,3489,Rothia aeria,3458
