read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP083898.1,26039,root,26039,Bacteria,26039,Pseudomonadota,26039,Alphaproteobacteria,26039,Sphingomonadales,26039,Zymomonadaceae,26039,Zymomonas,26039,Zymomonas mobilis,26039
NZ_CP024700.1,31427,root,31427,Bacteria,31426,Fusobacteriota,31388,Fusobacteriia,31388,Fusobacteriales,31388,Fusobacteriaceae,31387,Fusobacterium,31387,Fusobacterium pseudoperiodonticum,29890
NZ_CP031255.1,22660,root,22660,Bacteria,22660,Pseudomonadota,22660,Betaproteobacteria,22660,Neisseriales,22660,Neisseriaceae,22660,Neisseria,22640,Neisseria elongata,22563
NZ_CP014239.1,35942,root,35942,Bacteria,35942,Bacillota,35942,Negativicutes,35942,Selenomonadales,35942,Selenomonadaceae,35942,Selenomonas,35942,Selenomonas sp. oral taxon 136,35417
NZ_CP019668.1,4608,root,4608,Bacteria,4608,Pseudomonadota,4608,Betaproteobacteria,4608,Burkholderiales,4608,Burkholderiaceae,4608,Burkholderia,4607,Burkholderia cenocepacia,3426
NZ_CP126745.1,56405,root,56405,Bacteria,56405,Actinomycetota,56405,Actinomycetes,56405,Propionibacteriales,56375,Propionibacteriaceae,56375,Cutibacterium,56375,Cutibacterium acnes,56157
NZ_CP046313.1,4053,root,4053,Bacteria,4053,Bacillota,4047,Bacilli,4047,Bacillales,4044,unclassified Bacillales family,0,Gemella,4043,Gemella sanguinis,4038
NC_001422.1,20946,root,20946,Viruses,288,Phixviricota,288,Malgrandaviricetes,288,Petitvirales,288,Microviridae,288,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP027228.1,135770,root,135770,Bacteria,135770,Bacillota,135766,Clostridia,135612,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,135609,Mogibacterium diversum,135486
NZ_CP072373.1,13204,root,13204,Bacteria,13204,Bacteroidota,13204,Bacteroidia,13204,Bacteroidales,13204,Prevotellaceae,13190,Prevotella,13055,Prevotella denticola,12783
NZ_CP027232.1,57101,root,57101,Bacteria,57101,Bacteroidota,57101,Flavobacteriia,57101,Flavobacteriales,57101,Flavobacteriaceae,57101,Capnocytophaga,57101,Capnocytophaga sp. oral taxon 864,52027
NZ_CP027235.1,10882,root,10882,Bacteria,10882,Pseudomonadota,10882,Gammaproteobacteria,10882,Pasteurellales,10882,Pasteurellaceae,10882,Haemophilus,10873,Haemophilus sp. oral taxon 036,10664
NZ_CP012544.1,18500,root,18500,Bacteria,18500,Campylobacterota,18500,Epsilonproteobacteria,18500,Campylobacterales,18500,Campylobacteraceae,18500,Campylobacter,18500,Campylobacter showae,18469
NC_000866.4,118749,root,118749,Viruses,118749,Uroviricota,118749,Caudoviricetes,118749,unclassified Caudoviricetes order,0,Straboviridae,118648,Tequatrovirus,118626,Tequatrovirus T4,93045
NZ_AP019829.2,66370,root,66370,Bacteria,66370,Fusobacteriota,66370,Fusobacteriia,66370,Fusobacteriales,66370,Leptotrichiaceae,66360,Leptotrichia,66360,Leptotrichia wadei,65668
NC_002628.3,197522,root,197522,Archaea,13802,Euryarchaeota,13778,Methanobacteria,13734,Methanobacteriales,13734,Methanobacteriaceae,13734,Methanothermobacter,13711,Methanothermobacter wolfeii,5964
NZ_CP008849.1,20334,root,20334,Bacteria,20334,Pseudomonadota,20334,Gammaproteobacteria,20334,Alteromonadales,20333,Alteromonadaceae,20331,Alteromonas,20327,Alteromonas australica,18867
NZ_CP020566.1,29460,root,29460,Bacteria,29460,Bacillota,29450,Negativicutes,29449,Veillonellales,29449,Veillonellaceae,29449,Veillonella,29449,Veillonella atypica,29421
NZ_CP032364.1,70379,root,70379,Bacteria,70379,Bacillota,70368,Clostridia,70366,Eubacteriales,0,Lachnospiraceae,70366,Lachnoanaerobaculum,70366,Lachnoanaerobaculum umeaense,70355
NZ_CP050497.1,10167,root,10167,Bacteria,10167,Spirochaetota,10167,Spirochaetia,10167,Spirochaetales,10167,Treponemataceae,10167,Treponema,10167,Treponema vincentii,8489
NZ_CP089305.1,15032,root,15032,Bacteria,15032,Bacillota,15032,Bacilli,15032,Lactobacillales,15032,Lactobacillaceae,15027,Limosilactobacillus,14921,Limosilactobacillus fermentum,14902
NZ_CP032621.1,16415,root,16415,Bacteria,16415,Bacillota,16349,Bacilli,16344,Lactobacillales,16327,Streptococcaceae,16241,Streptococcus,16240,Streptococcus gwangjuense,15516
NZ_CP054018.1,14539,root,14539,Bacteria,14539,Actinomycetota,14527,Actinomycetes,14527,Micrococcales,14492,Micrococcaceae,14486,Rothia,14485,Rothia dentocariosa,14455
