accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,11007,Eubacterium,1730,11007,985439,0,0,Eubacterium limosum,1736,10315,985439,0,692
NC_001722.1,47617,Lentivirus,11646,47617,948829,0,0,Human immunodeficiency virus 2,11709,47617,948829,0,0
NZ_CP019668.1,51609,Burkholderia,32008,51577,944837,0,32,Burkholderia cenocepacia,95486,38645,944837,0,12964
NZ_CP120398.1,62484,Salmonella,590,61445,933958,4,1039,Salmonella enterica,28901,53615,933958,4,8869
NZ_CP050497.1,48148,Treponema,157,48148,948298,0,0,Treponema vincentii,69710,40075,948298,0,8073
NZ_CP008852.1,18276,Pelosinus,365348,18276,978170,0,0,Pelosinus sp. UFO1,484770,18274,978170,0,2
NZ_CP027286.1,44069,Clostridium,1485,44069,952347,30,0,Clostridium chauvoei,46867,43858,952377,0,211
NC_076948.1,14671,Rubivirus,11040,14671,981775,0,0,Rubivirus rubellae,2846071,14671,981775,0,0
NZ_CP036259.1,10747,Sporomusa,2375,10747,985699,0,0,Sporomusa termitida,2377,10747,985699,0,0
NZ_AP019735.1,6152,Alistipes,239759,6019,990288,6,133,Alistipes communis,2585118,6012,990294,0,140
NZ_CP039712.1,38300,Vagococcus,2737,38281,958141,5,19,Vagococcus zengguangii,2571750,38213,958146,0,87
NZ_CP012672.1,12564,Sorangium,39643,12562,983882,0,2,Sorangium cellulosum,56,3581,983882,0,8983
NZ_CP098483.1,19363,Stenotrophomonas,40323,19184,977083,0,179,Stenotrophomonas maltophilia,40324,14776,977083,0,4587
NZ_CP017761.1,20708,Marinilactibacillus,191769,20538,975738,0,170,Marinilactibacillus sp. 15R,1911586,20538,975738,0,170
NC_012756.1,118046,Undefined genus in Caudoviricetes,2731619,118039,878400,0,7,Streptococcus phage PH10,644007,118039,878400,0,7
NZ_CP116810.1,23335,Rhodopseudomonas,1073,23331,973111,0,4,Rhodopseudomonas palustris,1076,23328,973111,0,7
NZ_CP027228.1,51695,Mogibacterium,86331,51644,944751,0,51,Mogibacterium diversum,114527,51595,944751,0,100
NZ_CP033459.1,25101,Pseudoprevotella,2884814,25085,971345,0,16,Pseudoprevotella muciniphila,2133944,25085,971345,0,16
NZ_CP066811.1,45864,Peptacetobacter,2743582,45731,950582,0,133,Peptacetobacter hiranonis,89152,45731,950582,0,133
NZ_CP098491.1,8427,Bacillus,1386,8389,988017,2,38,Bacillus subtilis,1423,1496,988019,0,6931
NZ_CP017038.2,11671,Tannerella,195950,11670,984775,0,1,Tannerella serpentiformis,712710,11670,984775,0,1
NZ_CP068103.1,42657,Peptoniphilus,162289,40874,953789,0,1783,Peptoniphilus harei,54005,40850,953789,0,1807
NZ_CP117966.1,27548,Roseburia,841,26474,968897,1,1074,Roseburia hominis,301301,26415,968897,1,1133
NC_076103.1,23659,Deltavirus,39759,23659,972787,0,0,Hepatitis delta virus,12475,23659,972787,0,0
NZ_CP029033.1,40644,Actinobaculum,76833,40643,955802,0,1,Actinobaculum sp. 313,2495645,40643,955802,0,1
NZ_CP072246.1,17261,Phocaeicola,909656,15424,979184,1,1837,Phocaeicola dorei,357276,14810,979185,0,2451
NZ_CP046313.1,65757,Gemella,1378,65618,930689,0,139,Gemella sanguinis,84135,65475,930689,0,282
NZ_CP118095.1,45653,Aerococcus,1375,45116,950787,6,537,Aerococcus christensenii,87541,45116,950791,2,537
NZ_CP085178.1,8040,Pediococcus,1253,8033,988406,0,7,Pediococcus pentosaceus,1255,8030,988406,0,10
NZ_CP066560.1,35373,Histophilus,214906,34311,961073,0,1062,Histophilus somni,731,34311,961073,0,1062
