accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP071986.1,4460,Helicobacter,209,4459,995480,0,1,Helicobacter pylori,210,4454,995480,0,6
NZ_CP068103.1,3808,Peptoniphilus,162289,3590,996132,0,218,Peptoniphilus harei,54005,3577,996132,0,231
NZ_CP054018.1,148069,Rothia,32207,147540,851871,0,529,Rothia dentocariosa,2047,146877,851871,0,1192
NZ_CP040348.1,56148,Collinsella,102106,55621,943792,0,527,Collinsella aerofaciens,74426,55615,943792,0,533
NZ_CP066811.1,5535,Peptacetobacter,2743582,5512,994405,0,23,Peptacetobacter hiranonis,89152,5512,994405,0,23
NZ_CP033459.1,13811,Pseudoprevotella,2884814,13801,986129,0,10,Pseudoprevotella muciniphila,2133944,13801,986129,0,10
NZ_CP027228.1,4981,Mogibacterium,86331,4967,994959,0,14,Mogibacterium diversum,114527,4954,994959,0,27
NZ_AP025575.1,8613,Eggerthella,84111,8597,991325,2,16,Eggerthella lenta,84112,8545,991325,2,68
NZ_CP073804.1,5824,Macrococcoides,3076173,5709,994116,0,115,Macrococcoides canis,1855823,5696,994116,0,128
NZ_CP050134.2,43575,Corynebacterium,1716,43575,956361,4,0,Corynebacterium matruchotii,43768,43572,956365,0,3
NZ_CP017428.1,5944,Staphylococcus,1279,5936,993988,8,8,Staphylococcus simulans,1286,5906,993996,0,38
NZ_CP077403.1,20971,Jonesia,43673,20964,978969,0,7,Jonesia denitrificans,43674,20964,978969,0,7
NZ_CP117966.1,6404,Roseburia,841,6129,993534,2,275,Roseburia hominis,301301,6108,993536,0,296
NZ_CP040915.1,3724,Georgenia,154116,3721,996216,0,3,Georgenia yuyongxinii,2589797,3720,996216,0,4
NZ_CP023482.1,24233,Dermabacter,36739,23483,975706,1,750,Dermabacter jinjuensis,1667168,20711,975707,0,3522
NZ_CP017038.2,9385,Tannerella,195950,9384,990555,0,1,Tannerella serpentiformis,712710,9384,990555,0,1
NZ_CP029197.1,5459,Streptomyces,1883,5441,994475,6,18,Streptomyces venezuelae,54571,5329,994481,0,130
NZ_CP012069.2,14706,Olsenella,133925,14706,985234,0,0,Olsenella sp. oral taxon 807,712411,14706,985234,0,0
NZ_CP118095.1,9874,Aerococcus,1375,9736,990060,6,138,Aerococcus christensenii,87541,9732,990065,1,142
NZ_CP017042.1,2512,Selenomonas,970,2512,997428,0,0,Selenomonas sp. oral taxon 920,1884263,2502,997428,0,10
NZ_CP097775.1,131315,Paenibacillus,44249,131262,868623,2,53,Paenibacillus polymyxa,1406,126021,868625,0,5294
NZ_CP120209.1,1505,Chryseobacterium,59732,1488,998435,0,17,Chryseobacterium indologenes,253,1468,998435,0,37
NZ_CP020566.1,4337,Veillonella,29465,4336,995603,0,1,Veillonella atypica,39777,4316,995603,0,21
NZ_CP015348.1,41119,Sporosarcina,1569,41076,958820,1,43,Sporosarcina ureae,1571,40944,958821,0,175
NZ_CP027286.1,19661,Clostridium,1485,19654,980277,2,7,Clostridium chauvoei,46867,19490,980279,0,171
NZ_CP054494.1,31019,Flavobacterium,237,31000,968921,0,19,Flavobacterium columnare,996,29901,968921,0,1118
NZ_CP013476.1,7750,Turicibacter,191303,7693,992188,2,57,Turicibacter sp. H121,1712675,3149,992190,0,4601
NZ_CP085178.1,7951,Pediococcus,1253,7938,991988,1,13,Pediococcus pentosaceus,1255,7922,991989,0,29
NZ_CP017761.1,42093,Marinilactibacillus,191769,41560,957847,0,533,Marinilactibacillus sp. 15R,1911586,41560,957847,0,533
