accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP127188.1,8738,Listeria,1637,8712,991163,0,26,Listeria monocytogenes,1639,8491,991163,0,247
NZ_CP029197.1,12689,Streptomyces,1883,12636,987204,8,53,Streptomyces venezuelae,54571,12308,987212,0,381
NZ_CP032620.1,2881,Streptococcus,1301,124966,874112,124,699,Streptococcus koreensis,2382163,1884,997020,0,997
NZ_CP034438.1,3804,Flaviflexus,1522056,15007,984869,0,25,Flaviflexus salsibiostraticola,1282737,3774,996097,0,30
NZ_CP025746.1,1037,Clostridium,1485,33628,966229,3,41,Clostridium manihotivorum,2320868,1037,998864,0,0
NZ_CP054494.1,2636,Flavobacterium,237,2636,997257,8,0,Flavobacterium columnare,996,2551,997265,0,85
NZ_CP065983.1,1131,Aggregatibacter,416916,3018,996869,2,12,Aggregatibacter segnis,739,1088,998770,0,43
NZ_CP124208.1,413,Propionibacterium,1743,4635,995259,0,7,Propionibacterium freudenreichii,1744,408,999488,0,5
NZ_CP101412.1,2384,Parvimonas,543311,2292,997509,8,92,Parvimonas micra,33033,2292,997509,8,92
NZ_CP006683.1,2529,Melissococcus,33969,2527,997372,0,2,Melissococcus plutonius,33970,2527,997372,0,2
NZ_CP017428.1,2515,Staphylococcus,1279,9979,989768,31,123,Staphylococcus simulans,1286,2496,997383,3,19
NZ_CP015901.2,2744,Lactococcus,1357,12792,986887,8,214,Lactococcus cremoris,1359,2635,997131,26,109
NZ_CP038865.1,1987,Vagococcus,2737,9218,990662,2,19,Vagococcus xieshaowenii,2562451,1981,997914,0,6
NZ_CP018335.1,1762,Clostridium,1485,33628,966229,3,41,Clostridium kluyveri,1534,1762,998138,1,0
NZ_CP027569.1,391,Megasphaera,906,610,999291,0,0,Megasphaera elsdenii,907,390,999510,0,1
NZ_CP011861.1,1939,Erysipelothrix,1647,1939,997944,18,0,Erysipelothrix rhusiopathiae,1648,1876,997944,18,63
NZ_CP048000.1,327,Anaerocolumna,1843210,327,999574,0,0,Anaerocolumna sedimenticola,2696063,327,999574,0,0
NZ_CP068448.1,568,Lactiplantibacillus,2767842,559,999332,1,9,Lactiplantibacillus plantarum,1590,495,999332,1,73
NZ_CP042818.1,861,Treponema,157,6996,992901,1,3,Treponema phagedenis,162,859,999040,0,2
NZ_CP028103.1,701,Fusobacterium,848,27557,972327,2,15,Fusobacterium varium,856,697,999189,11,4
NZ_CP016839.1,3959,Brochothrix,2755,3955,995942,0,4,Brochothrix thermosphacta,2756,3955,995942,0,4
NZ_CP020431.2,579,Streptococcus,1301,124966,874112,124,699,Streptococcus sp. FDAARGOS_192,1839799,313,999322,0,266
NZ_CP126077.1,1412,Virgibacillus,84406,1411,998489,0,1,Virgibacillus halodenitrificans,1482,1393,998489,0,19
NZ_CP124548.1,5888,Actinomyces,1654,33165,966501,0,235,Actinomyces israelii,1659,5882,994012,1,6
NZ_CP016953.1,5227,Streptococcus,1301,124966,874112,124,699,Streptococcus himalayensis,1888195,5189,994669,5,38
NZ_CP068102.1,1302,Rothia,32207,25996,973853,1,51,Rothia aeria,172042,1301,998596,3,1
NZ_CP007570.1,4497,Streptococcus,1301,124966,874112,124,699,Streptococcus agalactiae,1311,1966,995321,83,2531
NZ_CP027400.1,946,Streptobacillus,34104,942,998955,0,4,Streptobacillus moniliformis,34105,942,998955,0,4
