read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP073277.1,6590,root,6590,Bacteria,6590,Bacillota,6590,Clostridia,6590,Eubacteriales,6590,Clostridiaceae,6590,Clostridium,6590,Clostridium butyricum,5256
NZ_CP068103.1,6985,root,6985,Bacteria,6985,Bacillota,6973,Tissierellia,6890,Tissierellales,6834,Peptoniphilaceae,6834,Peptoniphilus,6719,Peptoniphilus harei,6715
NZ_CP047311.1,9086,root,9086,Bacteria,9086,Pseudomonadota,9086,Gammaproteobacteria,9086,Pseudomonadales,9082,Pseudomonadaceae,9082,Pseudomonas,9081,Pseudomonas putida,3683
NZ_CP029197.1,14749,root,14749,Bacteria,14715,Actinomycetota,14707,Actinomycetes,14707,Kitasatosporales,14704,Streptomycetaceae,14704,Streptomyces,14702,Streptomyces venezuelae,14547
NZ_CP026734.1,16558,root,16558,Bacteria,16558,Actinomycetota,16558,Actinomycetes,16558,Micrococcales,16523,Brevibacteriaceae,16521,Brevibacterium,16521,Brevibacterium linens,16172
NZ_CP072042.1,24739,root,24739,Bacteria,24739,Verrucomicrobiota,24739,Verrucomicrobiae,24739,Verrucomicrobiales,24739,Akkermansiaceae,24739,Akkermansia,24739,Akkermansia muciniphila,24237
NZ_CP014162.1,5337,root,5337,Bacteria,5337,Bacillota,5337,Bacilli,5337,Lactobacillales,5336,Aerococcaceae,5334,Aerococcus,5333,Aerococcus urinaeequi,5281
NZ_CP040348.1,11842,root,11842,Bacteria,11842,Actinomycetota,11777,Coriobacteriia,11777,Coriobacteriales,11762,Coriobacteriaceae,11743,Collinsella,11743,Collinsella aerofaciens,11743
NZ_CP015348.1,21912,root,21912,Bacteria,21912,Bacillota,21912,Bacilli,21912,Bacillales,21912,Planococcaceae,21911,Sporosarcina,21910,Sporosarcina ureae,21879
NZ_AP019846.1,80312,root,80312,Bacteria,80312,Fusobacteriota,80309,Fusobacteriia,80309,Fusobacteriales,80309,Leptotrichiaceae,80296,Leptotrichia,80296,Leptotrichia hongkongensis,78896
NZ_CP033719.1,26960,root,26960,Bacteria,26960,Actinomycetota,26955,Actinomycetes,26955,Propionibacteriales,26954,Propionibacteriaceae,26954,Propionibacterium,26954,Propionibacterium acidifaciens,26954
NC_012753.1,15438,root,15438,Viruses,15438,Uroviricota,15438,Caudoviricetes,15438,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage 5093,12407
