accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP019962.1,11046,Eubacterium,1730,11046,988904,0,0,Eubacterium limosum,1736,10130,988904,0,916
NC_001722.1,47780,Lentivirus,11646,47780,952170,0,0,Human immunodeficiency virus 2,11709,47780,952170,0,0
NZ_CP019668.1,51780,Burkholderia,32008,51716,948169,1,64,Burkholderia cenocepacia,95486,32707,948170,0,19073
NZ_CP120398.1,62684,Salmonella,590,61197,937266,0,1487,Salmonella enterica,28901,40282,937266,0,22402
NZ_CP050497.1,48315,Treponema,157,48315,951635,0,0,Treponema vincentii,69710,34815,951635,0,13500
NZ_CP008852.1,18341,Pelosinus,365348,18339,981609,0,2,Pelosinus sp. UFO1,484770,18324,981609,0,17
NZ_CP027286.1,44202,Clostridium,1485,44185,955736,12,17,Clostridium chauvoei,46867,43813,955748,0,389
NC_076948.1,14718,Rubivirus,11040,14717,985232,0,1,Rubivirus rubellae,2846071,14717,985232,0,1
NZ_CP036259.1,10786,Sporomusa,2375,10786,989164,0,0,Sporomusa termitida,2377,10784,989164,0,2
NZ_AP019735.1,6182,Alistipes,239759,6034,993766,2,148,Alistipes communis,2585118,6016,993768,0,166
NZ_CP039712.1,38438,Vagococcus,2737,38377,961508,4,61,Vagococcus zengguangii,2571750,38265,961512,0,173
NZ_CP012672.1,12610,Sorangium,39643,12583,987340,0,27,Sorangium cellulosum,56,2038,987340,0,10572
NZ_CP098483.1,19440,Stenotrophomonas,40323,19227,980510,0,213,Stenotrophomonas maltophilia,40324,12059,980510,0,7381
NZ_CP017761.1,20781,Marinilactibacillus,191769,20538,979169,0,243,Marinilactibacillus sp. 15R,1911586,20538,979169,0,243
NC_012756.1,118473,Undefined genus in Caudoviricetes,2731619,118231,881477,0,242,Streptococcus phage PH10,644007,118231,881477,0,242
NZ_CP116810.1,23418,Rhodopseudomonas,1073,23408,976532,0,10,Rhodopseudomonas palustris,1076,23398,976532,0,20
NZ_CP027228.1,51877,Mogibacterium,86331,51763,948073,0,114,Mogibacterium diversum,114527,51618,948073,0,259
NZ_CP033459.1,25191,Pseudoprevotella,2884814,25174,974759,0,17,Pseudoprevotella muciniphila,2133944,25174,974759,0,17
NZ_CP066811.1,46030,Peptacetobacter,2743582,45809,953920,0,221,Peptacetobacter hiranonis,89152,45809,953920,0,221
NZ_CP098491.1,8456,Bacillus,1386,8387,991491,3,69,Bacillus subtilis,1423,558,991493,1,7898
NZ_CP017038.2,11712,Tannerella,195950,11710,988238,0,2,Tannerella serpentiformis,712710,11710,988238,0,2
NZ_CP068103.1,42798,Peptoniphilus,162289,40350,957151,1,2448,Peptoniphilus harei,54005,40256,957152,0,2542
NZ_CP117966.1,27617,Roseburia,841,26407,972333,0,1210,Roseburia hominis,301301,26344,972333,0,1273
NC_076103.1,23752,Deltavirus,39759,23752,976198,0,0,Hepatitis delta virus,12475,23752,976198,0,0
NZ_CP029033.1,40786,Actinobaculum,76833,40766,959164,0,20,Actinobaculum sp. 313,2495645,40766,959164,0,20
NZ_CP072246.1,17331,Phocaeicola,909656,15410,982619,0,1921,Phocaeicola dorei,357276,14345,982619,0,2986
NZ_CP046313.1,66014,Gemella,1378,65770,933935,1,244,Gemella sanguinis,84135,65460,933936,0,554
NZ_CP118095.1,45810,Aerococcus,1375,45156,954131,9,654,Aerococcus christensenii,87541,45145,954135,5,665
NZ_CP085178.1,8070,Pediococcus,1253,8049,991880,0,21,Pediococcus pentosaceus,1255,8035,991880,0,35
NZ_CP066560.1,35512,Histophilus,214906,34358,964438,0,1154,Histophilus somni,731,34358,964438,0,1154
