read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP046313.1,27148,root,27145,Bacteria,27139,Bacillota,27079,Bacilli,27070,Bacillales,27051,unclassified Bacillales family,0,Gemella,27045,Gemella sanguinis,26923
NZ_CP017038.2,21619,root,21619,Bacteria,21619,Bacteroidota,21619,Bacteroidia,21619,Bacteroidales,21619,Tannerellaceae,21616,Tannerella,21616,Tannerella serpentiformis,21615
NZ_AP021887.1,16583,root,16583,Bacteria,16583,Bacillota,16579,Bacilli,16579,Lactobacillales,16571,Streptococcaceae,16565,Streptococcus,16564,Streptococcus sp. 116-D4,16020
NZ_CP046314.1,13396,root,13396,Bacteria,13395,Bacillota,13266,Bacilli,13033,Bacillales,12823,unclassified Bacillales family,0,Gemella,12818,Gemella morbillorum,12737
NZ_CP101412.1,8803,root,8802,Bacteria,8801,Bacillota,8713,Tissierellia,8555,Tissierellales,8555,Peptoniphilaceae,8555,Parvimonas,8554,Parvimonas micra,8554
NZ_CP044230.1,6326,root,6326,Bacteria,6326,Bacillota,6326,Bacilli,6326,Lactobacillales,6326,Streptococcaceae,6324,Streptococcus,6323,Streptococcus sp. LPB0220,5469
NZ_CP125087.1,4315,root,4315,Bacteria,4314,Pseudomonadota,4314,Gammaproteobacteria,4313,Pasteurellales,4313,Pasteurellaceae,4313,Haemophilus,4305,Haemophilus parainfluenzae,4288
NZ_AP018768.1,9726,root,9726,Bacteria,9726,Pseudomonadota,9725,Gammaproteobacteria,9724,Pasteurellales,9724,Pasteurellaceae,9724,Haemophilus,9702,Haemophilus influenzae,9074
NZ_CP032620.1,41428,root,41428,Bacteria,41428,Bacillota,41354,Bacilli,41353,Lactobacillales,41351,Streptococcaceae,41323,Streptococcus,41323,Streptococcus koreensis,27967
NZ_CP027228.1,6303,root,6303,Bacteria,6303,Bacillota,6303,Clostridia,6284,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,6284,Mogibacterium diversum,6265
NZ_CP034670.1,12576,root,12576,Bacteria,12576,Pseudomonadota,12576,Betaproteobacteria,12575,Neisseriales,12573,Neisseriaceae,12573,Eikenella,12528,Eikenella corrodens,12515
NZ_CP019668.1,13848,root,13848,Bacteria,13848,Pseudomonadota,13848,Betaproteobacteria,13848,Burkholderiales,13846,Burkholderiaceae,13845,Burkholderia,13832,Burkholderia cenocepacia,8691
NZ_CP031253.1,90224,root,90224,Bacteria,90224,Pseudomonadota,90223,Betaproteobacteria,90203,Neisseriales,90201,Neisseriaceae,90198,Neisseria,90157,Neisseria lactamica,83447
NZ_CP046315.1,1834,root,1834,Bacteria,1834,Actinomycetota,1834,Actinomycetes,1834,Actinomycetales,1834,Actinomycetaceae,1834,Schaalia,1832,Schaalia odontolytica,1831
NZ_AP014938.1,3444,root,3444,Bacteria,3444,Actinomycetota,3444,Actinomycetes,3444,Micrococcales,3444,Micrococcaceae,3444,Rothia,3443,Rothia mucilaginosa,3442
NZ_CP012067.1,31386,root,31386,Bacteria,31386,Pseudomonadota,31386,Gammaproteobacteria,31386,Pasteurellales,31380,Pasteurellaceae,31380,Aggregatibacter,31239,Aggregatibacter aphrophilus,31141
NZ_CP032364.1,83437,root,83437,Bacteria,83436,Bacillota,83401,Clostridia,83381,Eubacteriales,0,Lachnospiraceae,83378,Lachnoanaerobaculum,83375,Lachnoanaerobaculum umeaense,83247
NZ_CP050134.2,5323,root,5323,Bacteria,5323,Actinomycetota,5323,Actinomycetes,5323,Mycobacteriales,5323,Corynebacteriaceae,5323,Corynebacterium,5323,Corynebacterium matruchotii,5323
NZ_CP031243.1,11882,root,11882,Bacteria,11882,Pseudomonadota,11881,Gammaproteobacteria,11874,Pasteurellales,11873,Pasteurellaceae,11873,Haemophilus,11833,Haemophilus haemolyticus,11490
NZ_CP028108.1,1722,root,1722,Bacteria,1722,Fusobacteriota,1721,Fusobacteriia,1721,Fusobacteriales,1721,Fusobacteriaceae,1718,Fusobacterium,1718,Fusobacterium periodonticum,1143
NZ_CP066065.1,7404,root,7404,Bacteria,7404,Actinomycetota,7404,Actinomycetes,7404,Actinomycetales,7404,Actinomycetaceae,7404,Schaalia,7403,Schaalia meyeri,7398
NZ_CP039886.1,8361,root,8361,Bacteria,8361,Pseudomonadota,8361,Betaproteobacteria,8357,Neisseriales,8357,Neisseriaceae,8357,Neisseria,8338,Neisseria flavescens,7882
NZ_CP024696.1,2918,root,2918,Bacteria,2918,Bacteroidota,2918,Bacteroidia,2878,Bacteroidales,2878,Prevotellaceae,2846,Prevotella,2845,Prevotella intermedia,2803
NZ_CP126745.1,40865,root,40865,Bacteria,40865,Actinomycetota,40864,Actinomycetes,40864,Propionibacteriales,40809,Propionibacteriaceae,40809,Cutibacterium,40808,Cutibacterium acnes,40516
NZ_CP072373.1,18216,root,18216,Bacteria,18216,Bacteroidota,18216,Bacteroidia,18216,Bacteroidales,18216,Prevotellaceae,18182,Prevotella,17969,Prevotella denticola,17468
NZ_CP027235.1,29217,root,29217,Bacteria,29217,Pseudomonadota,29217,Gammaproteobacteria,29217,Pasteurellales,29212,Pasteurellaceae,29212,Haemophilus,29122,Haemophilus sp. oral taxon 036,27734
NZ_CP019721.1,29779,root,29779,Bacteria,29779,Bacillota,29779,Negativicutes,29779,Veillonellales,29779,Veillonellaceae,29779,Veillonella,29779,Veillonella parvula,29538
NZ_CP083637.1,31607,root,31606,Bacteria,31600,Bacillota,31594,Bacilli,31589,Bacillales,31577,unclassified Bacillales family,0,Gemella,31574,Gemella haemolysans,31505
NZ_CP073118.1,3652,root,3604,Bacteria,3602,Pseudomonadota,3582,Betaproteobacteria,3556,Neisseriales,3555,Neisseriaceae,3555,Neisseria,3540,Neisseria subflava,2383
NZ_CP053939.1,9331,root,9330,Bacteria,9330,Pseudomonadota,9330,Betaproteobacteria,9330,Neisseriales,9330,Neisseriaceae,9330,Neisseria,9296,Neisseria mucosa,8133
NZ_CP031255.1,20078,root,20078,Bacteria,20078,Pseudomonadota,20075,Betaproteobacteria,20075,Neisseriales,20075,Neisseriaceae,20075,Neisseria,20010,Neisseria elongata,19812
NZ_CP032621.1,15421,root,15421,Bacteria,15420,Bacillota,15328,Bacilli,15318,Lactobacillales,15311,Streptococcaceae,15243,Streptococcus,15242,Streptococcus gwangjuense,13991
NZ_CP040798.1,4280,root,4280,Bacteria,4280,Bacillota,4280,Bacilli,4280,Lactobacillales,4280,Streptococcaceae,4279,Streptococcus,4279,Streptococcus sanguinis,4226
NZ_CP090007.1,14646,root,14646,Bacteria,14646,Bacillota,14645,Bacilli,14645,Lactobacillales,14644,Streptococcaceae,14640,Streptococcus,14639,Streptococcus salivarius,12127
NZ_CP038817.1,3170,root,3170,Bacteria,3170,Pseudomonadota,3170,Gammaproteobacteria,3170,Pasteurellales,3169,Pasteurellaceae,3169,Haemophilus,3163,Haemophilus parahaemolyticus,3156
NZ_AP019829.2,21582,root,21582,Bacteria,21558,Fusobacteriota,21557,Fusobacteriia,21557,Fusobacteriales,21557,Leptotrichiaceae,21546,Leptotrichia,21546,Leptotrichia wadei,20903
NZ_CP022527.1,5838,root,5838,Bacteria,5838,Pseudomonadota,5838,Betaproteobacteria,5838,Neisseriales,5838,Neisseriaceae,5838,Neisseria,5838,Neisseria sp. KEM232,5816
NZ_CP048246.1,14130,root,14130,Bacteria,14130,Pseudomonadota,14130,Betaproteobacteria,14129,Neisseriales,14129,Neisseriaceae,14129,Neisseria,14126,Neisseria gonorrhoeae,13447
NZ_CP016753.1,1098,root,1098,Bacteria,1091,Fusobacteriota,1091,Fusobacteriia,1091,Fusobacteriales,1091,Leptotrichiaceae,1090,Leptotrichia,1090,Leptotrichia sp. oral taxon 498,1019
NZ_CP020566.1,10802,root,10802,Bacteria,10802,Bacillota,10800,Negativicutes,10800,Veillonellales,10800,Veillonellaceae,10800,Veillonella,10800,Veillonella atypica,10754
NZ_CP065726.1,2177,root,2177,Bacteria,2177,Pseudomonadota,2177,Betaproteobacteria,2176,Neisseriales,2176,Neisseriaceae,2176,Neisseria,2171,Neisseria cinerea,2111
