accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP039712.1,48406,Vagococcus,2737,48384,948098,5,22,Vagococcus zengguangii,2571750,48300,948103,0,106
NZ_CP033459.1,113168,Pseudoprevotella,2884814,113096,883341,0,72,Pseudoprevotella muciniphila,2133944,113096,883341,0,72
NZ_AP019735.1,3714,Alistipes,239759,3637,992793,2,77,Alistipes communis,2585118,3636,992795,0,78
NZ_CP050497.1,20961,Treponema,157,20961,975548,0,0,Treponema vincentii,69710,17408,975548,0,3553
NZ_CP027228.1,54245,Mogibacterium,86331,54188,942264,0,57,Mogibacterium diversum,114527,54120,942264,0,125
NC_001422.1,21547,Sinsheimervirus,1910954,0,974962,0,21547,Sinsheimervirus phiX174,10847,0,974962,0,21547
NZ_CP036259.1,105521,Sporomusa,2375,105521,890985,3,0,Sporomusa termitida,2377,105520,890988,0,1
NZ_CP085178.1,20134,Pediococcus,1253,20124,976373,2,10,Pediococcus pentosaceus,1255,20114,976374,1,20
NZ_CP019668.1,34843,Burkholderia,32008,34824,961665,1,19,Burkholderia cenocepacia,95486,26188,961666,0,8655
NZ_CP017038.2,24273,Tannerella,195950,24273,972236,0,0,Tannerella serpentiformis,712710,24273,972236,0,0
NC_012756.1,101274,Undefined genus in Caudoviricetes,2731619,104551,891950,1,7,Streptococcus phage PH10,644007,101267,895235,0,7
NZ_CP027286.1,10361,Clostridium,1485,10361,986145,3,0,Clostridium chauvoei,46867,10313,986148,0,48
NZ_CP066560.1,8699,Histophilus,214906,8411,987810,0,288,Histophilus somni,731,8411,987810,0,288
NZ_CP072246.1,6691,Phocaeicola,909656,6007,989817,1,684,Phocaeicola dorei,357276,5762,989818,0,929
NZ_CP047311.1,59506,Pseudomonas,286,59455,936963,40,51,Pseudomonas putida,303,24033,937003,0,35473
NZ_CP012672.1,9451,Sorangium,39643,9450,987058,0,1,Sorangium cellulosum,56,2707,987058,0,6744
NZ_CP117966.1,28126,Roseburia,841,27133,968383,0,993,Roseburia hominis,301301,27069,968383,0,1057
NZ_CP068103.1,7805,Peptoniphilus,162289,7459,988704,0,346,Peptoniphilus harei,54005,7455,988704,0,350
NZ_CP046313.1,71047,Gemella,1378,70896,925462,0,151,Gemella sanguinis,84135,70748,925462,0,299
NC_000866.4,3284,Tequatrovirus,10663,3281,993225,0,3,Tequatrovirus T4,10665,2538,993225,0,746
NZ_CP017042.1,39561,Selenomonas,970,39561,956948,0,0,Selenomonas sp. oral taxon 920,1884263,39479,956948,0,82
NZ_CP017761.1,165371,Marinilactibacillus,191769,163922,831138,0,1449,Marinilactibacillus sp. 15R,1911586,163922,831138,0,1449
NZ_CP008852.1,10037,Pelosinus,365348,10037,986472,0,0,Pelosinus sp. UFO1,484770,10037,986472,0,0
NZ_CP098491.1,4904,Bacillus,1386,4886,991598,7,18,Bacillus subtilis,1423,842,991605,0,4062
NZ_CP118095.1,23580,Aerococcus,1375,23244,972917,12,336,Aerococcus christensenii,87541,23244,972929,0,336
