read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP083898.1,26117,root,26117,Bacteria,26116,Pseudomonadota,26116,Alphaproteobacteria,26109,Sphingomonadales,26109,Zymomonadaceae,26105,Zymomonas,26105,Zymomonas mobilis,26105
NZ_CP024700.1,31534,root,31530,Bacteria,31524,Fusobacteriota,31488,Fusobacteriia,31488,Fusobacteriales,31488,Fusobacteriaceae,31488,Fusobacterium,31488,Fusobacterium pseudoperiodonticum,28346
NZ_CP031255.1,22731,root,22731,Bacteria,22730,Pseudomonadota,22730,Betaproteobacteria,22730,Neisseriales,22729,Neisseriaceae,22729,Neisseria,22672,Neisseria elongata,22428
NZ_CP014239.1,36044,root,36044,Bacteria,36044,Bacillota,36044,Negativicutes,36044,Selenomonadales,36044,Selenomonadaceae,36044,Selenomonas,36044,Selenomonas sp. oral taxon 136,34282
NZ_CP019668.1,4622,root,4622,Bacteria,4622,Pseudomonadota,4622,Betaproteobacteria,4622,Burkholderiales,4622,Burkholderiaceae,4619,Burkholderia,4613,Burkholderia cenocepacia,2850
NZ_CP126745.1,56593,root,56593,Bacteria,56593,Actinomycetota,56593,Actinomycetes,56593,Propionibacteriales,56522,Propionibacteriaceae,56522,Cutibacterium,56522,Cutibacterium acnes,56150
NZ_CP046313.1,4069,root,4069,Bacteria,4069,Bacillota,4062,Bacilli,4061,Bacillales,4059,unclassified Bacillales family,0,Gemella,4059,Gemella sanguinis,4045
NC_001422.1,21021,root,21021,Viruses,38,Phixviricota,38,Malgrandaviricetes,38,Petitvirales,38,Microviridae,38,Sinsheimervirus,0,Sinsheimervirus phiX174,0
NZ_CP027228.1,136252,root,136252,Bacteria,136252,Bacillota,136243,Clostridia,135947,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,135935,Mogibacterium diversum,135549
NZ_CP072373.1,13256,root,13256,Bacteria,13256,Bacteroidota,13256,Bacteroidia,13256,Bacteroidales,13256,Prevotellaceae,13223,Prevotella,13086,Prevotella denticola,12749
NZ_CP027232.1,57301,root,57301,Bacteria,57299,Bacteroidota,57299,Flavobacteriia,57299,Flavobacteriales,57299,Flavobacteriaceae,57298,Capnocytophaga,57297,Capnocytophaga sp. oral taxon 864,44872
NZ_CP027235.1,10920,root,10920,Bacteria,10920,Pseudomonadota,10920,Gammaproteobacteria,10920,Pasteurellales,10920,Pasteurellaceae,10920,Haemophilus,10886,Haemophilus sp. oral taxon 036,10379
NZ_CP012544.1,18585,root,18585,Bacteria,18585,Campylobacterota,18584,Epsilonproteobacteria,18584,Campylobacterales,18584,Campylobacteraceae,18583,Campylobacter,18583,Campylobacter showae,18536
NC_000866.4,119151,root,119151,Viruses,119151,Uroviricota,119151,Caudoviricetes,119151,unclassified Caudoviricetes order,0,Straboviridae,118214,Tequatrovirus,117991,Tequatrovirus T4,73369
NZ_AP019829.2,66592,root,66585,Bacteria,66522,Fusobacteriota,66515,Fusobacteriia,66515,Fusobacteriales,66515,Leptotrichiaceae,66473,Leptotrichia,66473,Leptotrichia wadei,64454
NC_002628.3,198230,root,198230,Archaea,6598,Euryarchaeota,6593,Methanobacteria,6588,Methanobacteriales,6588,Methanobacteriaceae,6588,Methanothermobacter,6587,Methanothermobacter wolfeii,3457
NZ_CP008849.1,20396,root,20396,Bacteria,20396,Pseudomonadota,20396,Gammaproteobacteria,20396,Alteromonadales,20390,Alteromonadaceae,20390,Alteromonas,20381,Alteromonas australica,16288
NZ_CP020566.1,29556,root,29556,Bacteria,29556,Bacillota,29545,Negativicutes,29545,Veillonellales,29545,Veillonellaceae,29545,Veillonella,29545,Veillonella atypica,29447
NZ_CP032364.1,70637,root,70637,Bacteria,70637,Bacillota,70611,Clostridia,70596,Eubacteriales,3,Lachnospiraceae,70591,Lachnoanaerobaculum,70588,Lachnoanaerobaculum umeaense,70483
NZ_CP050497.1,10203,root,10203,Bacteria,10203,Spirochaetota,10203,Spirochaetia,10203,Spirochaetales,10203,Treponemataceae,10203,Treponema,10203,Treponema vincentii,7392
NZ_CP089305.1,15081,root,15081,Bacteria,15081,Bacillota,15077,Bacilli,15077,Lactobacillales,15076,Lactobacillaceae,15041,Limosilactobacillus,14801,Limosilactobacillus fermentum,14763
NZ_CP032621.1,16472,root,16472,Bacteria,16471,Bacillota,16389,Bacilli,16382,Lactobacillales,16378,Streptococcaceae,16310,Streptococcus,16309,Streptococcus gwangjuense,14952
NZ_CP054018.1,14597,root,14597,Bacteria,14597,Actinomycetota,14582,Actinomycetes,14582,Micrococcales,14547,Micrococcaceae,14546,Rothia,14545,Rothia dentocariosa,14475
