read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_CP054494.1,7489,root,7448,Bacteria,7442,Bacteroidota,7437,Flavobacteriia,7435,Flavobacteriales,7435,Flavobacteriaceae,7433,Flavobacterium,7416,Flavobacterium columnare,6863
NZ_CP012672.1,14244,root,14123,Bacteria,14114,Myxococcota,14027,unclassified Myxococcota class,0,Polyangiales,14024,Polyangiaceae,14024,Sorangium,14024,Sorangium cellulosum,1107
NZ_CP029033.1,6133,root,6133,Bacteria,6133,Actinomycetota,6133,Actinomycetes,6133,Actinomycetales,6130,Actinomycetaceae,6130,Actinobaculum,6122,Actinobaculum sp. 313,6122
NZ_CP032819.1,4012,root,4011,Bacteria,4010,Bacteroidota,4003,Bacteroidia,3975,Bacteroidales,3975,Odoribacteraceae,3498,Butyricimonas,3498,Butyricimonas faecalis,3481
NZ_CP027228.1,15998,root,15995,Bacteria,15995,Bacillota,15986,Clostridia,15905,Eubacteriales,0,Eubacteriales Family XIII. Incertae Sedis,0,Mogibacterium,15898,Mogibacterium diversum,15748
NZ_CP040915.1,51572,root,51545,Bacteria,51545,Actinomycetota,51532,Actinomycetes,51531,Micrococcales,51452,Bogoriellaceae,51395,Georgenia,51395,Georgenia yuyongxinii,51368
NZ_CP066811.1,4209,root,4188,Bacteria,4182,Bacillota,4180,Clostridia,4173,Eubacteriales,2,Peptostreptococcaceae,4164,Peptacetobacter,4141,Peptacetobacter hiranonis,4141
NZ_CP116810.1,50157,root,50149,Bacteria,50149,Pseudomonadota,50144,Alphaproteobacteria,50143,Hyphomicrobiales,50105,Nitrobacteraceae,50070,Rhodopseudomonas,49959,Rhodopseudomonas palustris,49890
NZ_CP017761.1,31880,root,31867,Bacteria,31862,Bacillota,31816,Bacilli,31814,Lactobacillales,31674,Carnobacteriaceae,31359,Marinilactibacillus,31176,Marinilactibacillus sp. 15R,31176
NZ_CP050497.1,37406,root,37400,Bacteria,37398,Spirochaetota,37392,Spirochaetia,37392,Spirochaetales,37392,Treponemataceae,37392,Treponema,37392,Treponema vincentii,20217
NZ_CP015348.1,28389,root,28388,Bacteria,28385,Bacillota,28374,Bacilli,28367,Bacillales,28360,Planococcaceae,28289,Sporosarcina,28273,Sporosarcina ureae,28172
NZ_CP027286.1,17614,root,17554,Bacteria,17519,Bacillota,17516,Clostridia,17510,Eubacteriales,17507,Clostridiaceae,17507,Clostridium,17492,Clostridium chauvoei,17201
NZ_CP045696.1,5941,root,5940,Bacteria,5940,Bacteroidota,5939,Bacteroidia,5891,Bacteroidales,5891,Muribaculaceae,5865,Sodaliphilus,5865,Sodaliphilus pleomorphus,5865
NZ_CP046313.1,7769,root,7732,Bacteria,7721,Bacillota,7702,Bacilli,7694,Bacillales,7684,unclassified Bacillales family,0,Gemella,7683,Gemella sanguinis,7579
NZ_CP033459.1,11121,root,11118,Bacteria,11117,Bacteroidota,11117,Bacteroidia,11107,Bacteroidales,11107,Prevotellaceae,11103,Pseudoprevotella,11097,Pseudoprevotella muciniphila,11097
NZ_CP050134.2,10272,root,10270,Bacteria,10270,Actinomycetota,10268,Actinomycetes,10268,Mycobacteriales,10266,Corynebacteriaceae,10265,Corynebacterium,10265,Corynebacterium matruchotii,10259
NZ_CP117966.1,15246,root,15244,Bacteria,15244,Bacillota,15229,Clostridia,15168,Eubacteriales,8,Lachnospiraceae,14804,Roseburia,14311,Roseburia hominis,14264
NZ_CP017042.1,10499,root,10499,Bacteria,10499,Bacillota,10499,Negativicutes,10499,Selenomonadales,10499,Selenomonadaceae,10499,Selenomonas,10499,Selenomonas sp. oral taxon 920,10384
NZ_AP025575.1,9591,root,9590,Bacteria,9587,Actinomycetota,9574,Coriobacteriia,9574,Eggerthellales,9574,Eggerthellaceae,9574,Eggerthella,9553,Eggerthella lenta,9324
NZ_CP039712.1,4249,root,4247,Bacteria,4247,Bacillota,4238,Bacilli,4238,Lactobacillales,4233,Enterococcaceae,4231,Vagococcus,4216,Vagococcus zengguangii,4182
NZ_CP013334.1,6553,root,6515,Bacteria,6495,Fusobacteriota,6491,Fusobacteriia,6491,Fusobacteriales,6491,Fusobacteriaceae,6488,Fusobacterium,6488,Fusobacterium hwasookii,4284
NZ_CP040235.1,26015,root,26014,Bacteria,26014,Actinomycetota,26007,Actinomycetes,26007,Bifidobacteriales,25964,Bifidobacteriaceae,25964,Bifidobacterium,25959,Bifidobacterium longum,21582
NZ_CP012196.1,5995,root,5989,Bacteria,5989,Campylobacterota,5989,Epsilonproteobacteria,5989,Campylobacterales,5989,Campylobacteraceae,5989,Campylobacter,5989,Campylobacter gracilis,5982
NZ_CP017038.2,13681,root,13678,Bacteria,13677,Bacteroidota,13677,Bacteroidia,13674,Bacteroidales,13674,Tannerellaceae,13662,Tannerella,13661,Tannerella serpentiformis,13658
NZ_CP071986.1,3897,root,3893,Bacteria,3891,Campylobacterota,3891,Epsilonproteobacteria,3891,Campylobacterales,3891,Helicobacteraceae,3891,Helicobacter,3891,Helicobacter pylori,3879
NZ_CP026548.1,23206,root,23206,Bacteria,23206,Bacillota,23150,Clostridia,22977,Eubacteriales,22736,Oscillospiraceae,22725,Faecalibacterium,22667,Faecalibacterium prausnitzii,21345
NZ_CP066560.1,17031,root,17026,Bacteria,17012,Pseudomonadota,16976,Gammaproteobacteria,16971,Pasteurellales,16907,Pasteurellaceae,16907,Histophilus,16376,Histophilus somni,16376
NZ_CP118095.1,2207,root,2205,Bacteria,2203,Bacillota,2188,Bacilli,2177,Lactobacillales,2176,Aerococcaceae,2172,Aerococcus,2172,Aerococcus christensenii,2172
NC_012756.1,7700,root,7698,Viruses,7571,Uroviricota,7571,Caudoviricetes,7571,unclassified Caudoviricetes order,0,unclassified Caudoviricetes family,0,unclassified Caudoviricetes genus,0,Streptococcus phage PH10,7564
NZ_CP040004.1,12911,root,12909,Bacteria,12909,Candidatus Saccharibacteria,12891,Candidatus Saccharimonadia,12852,Candidatus Nanosynbacterales,12852,Candidatus Nanosynbacteraceae,12852,Candidatus Nanosynbacter,12852,Candidatus Nanosynbacter featherlites,12817
NZ_CP013476.1,25159,root,25154,Bacteria,25152,Bacillota,25027,Erysipelotrichia,24848,Erysipelotrichales,24848,Turicibacteraceae,24847,Turicibacter,24847,Turicibacter sp. H121,6771
