accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP009709.1,8867,Weizmannia,2817139,0.9998526507823542,0.9670689071839405,0.9999989931498953,8575,1986391,2,292,Weizmannia coagulans,1398,0.9993249000130309,0.8483139731589038,0.9999989931498953,7522,1986391,2,1345
NZ_CP039712.1,12301,Vagococcus,2737,0.9998260878281527,0.9728477359564263,0.9999934441408017,11967,1982946,13,334,Vagococcus zengguangii,2571750,0.9997549191584054,0.960328428583042,0.9999994957031386,11813,1982958,1,488
NZ_CP024696.1,3099,Prevotella,838,0.9999127933201688,0.952242658922233,0.9999869488460019,2951,1992135,26,148,Prevotella intermedia,28131,0.9997955153714303,0.8689899967731526,0.999998996065077,2693,1992159,2,406
NZ_CP072244.1,10353,Bacteroides,816,0.9978574220903541,0.9171486239956527,0.9999969131578703,47257,1943728,6,4269,Bacteroides ovatus,28116,0.9963623788378457,0.29943011687433596,0.9999974809902933,3100,1984902,5,7253
NZ_CP035997.1,1180,Bacillus,1386,0.9993389332718543,0.9804491740394728,0.9999715115652685,63388,1930553,55,1264,Bacillus mycoides,1405,0.9995649689764743,0.2805084745762712,0.9999904717965177,331,1994061,19,849
NZ_CP029462.1,7372,Megasphaera,906,0.9998716959193288,0.9829412940627708,1.0,14751,1980253,0,256,Megasphaera stantonii,2144175,0.9998972564979001,0.972327726532827,0.9999994969535507,7168,1987887,1,204
NZ_CP040798.1,19783,Streptococcus,1301,0.9972018684281748,0.9759799847941015,0.9999157731459917,220794,1768883,149,5434,Streptococcus sanguinis,1305,0.999111394003789,0.9129555679118435,0.9999741834503768,18061,1975426,51,1722
NZ_CP014264.1,17048,Streptococcus,1301,0.9972018684281748,0.9759799847941015,0.9999157731459917,220794,1768883,149,5434,Streptococcus sp. oral taxon 431,712633,0.9986232370718603,0.8392186766776162,0.9999969669580409,14307,1978206,6,2741
NZ_CP102567.2,499,Staphylococcus,1279,0.9998927458075639,0.954367666232073,0.9999804160337447,3660,1991386,39,175,Staphylococcus epidermidis,1282,0.9999734370457986,0.9038076152304609,0.9999974934340505,451,1994756,5,48
NZ_CP028103.1,12431,Fusobacterium,848,0.9954041077353327,0.9123024094536526,0.9999857218704984,95113,1890977,27,9143,Fusobacterium varium,856,0.9991244248869822,0.8635668892285415,0.9999742791738471,10735,1982778,51,1696
NZ_CP054015.1,7181,Streptococcus,1301,0.9972018684281748,0.9759799847941015,0.9999157731459917,220794,1768883,149,5434,Streptococcus gallolyticus,315405,0.9984393011437106,0.5678874808522489,0.9999944670206767,4078,1988068,11,3103
NZ_CP050820.1,8875,Clostridium,1485,0.9982137666269058,0.9419254038960175,0.9999638260840806,56670,1935026,70,3494,Clostridium botulinum,1491,0.9988046670609344,0.7452394366197184,0.9999375750420991,6614,1986261,124,2261
NZ_CP028105.1,14911,Fusobacterium,848,0.9954041077353327,0.9123024094536526,0.9999857218704984,95113,1890977,27,9143,Fusobacterium ulcerans,861,0.9991379569579905,0.8922942793910535,0.99994243438909,13305,1980235,114,1606
NZ_CP020431.2,1453,Streptococcus,1301,0.9972018684281748,0.9759799847941015,0.9999157731459917,220794,1768883,149,5434,Streptococcus sp. FDAARGOS_192,1839799,0.999448693403366,0.24501032346868548,0.9999984953408229,356,1993804,3,1097
NZ_CP065995.1,2880,Leuconostoc,1243,0.9999654180407566,0.9767361111111111,0.9999989961754284,2813,1992378,2,67,Leuconostoc mesenteroides,1245,0.9997884987420186,0.8534722222222222,1.0,2458,1992380,0,422
NZ_CP012410.1,16727,Leptotrichia,32067,0.9954442027605425,0.8725748940112867,0.9999932433345495,62157,1924013,13,9077,Leptotrichia sp. oral taxon 212,712357,0.9989239497609335,0.8727805344652358,0.9999903969253988,14599,1978514,19,2128
NZ_CP023474.1,21957,Brevibacillus,55080,0.9999002636247908,0.9909368310789269,1.0,21758,1973303,0,199,Brevibacillus brevis,1393,0.9984282750117779,0.8571753882588696,1.0,18821,1973303,0,3136
NZ_CP012589.1,58664,Capnocytophaga,1016,0.9992016078105109,0.9775870559268378,1.0,69482,1924185,0,1593,Capnocytophaga sp. oral taxon 323,1705617,0.980925292944278,0.3512375562525569,1.0,20605,1936596,0,38059
NZ_CP027236.1,21693,Actinomyces,1654,0.9964480819542315,0.9463219620248363,0.999994096929491,124747,1863426,11,7076,Actinomyces sp. oral taxon 897,2081702,0.9937702354580356,0.4276494721799659,0.9999929062453923,9277,1973553,14,12416
NZ_CP029033.1,9363,Actinobaculum,76833,0.999970931106723,0.9939122076257609,0.9999994964492116,9306,1985896,1,57,Actinobaculum sp. 313,2495645,0.999970931106723,0.9939122076257609,0.9999994964492116,9306,1985896,1,57
NZ_CP019721.1,19931,Veillonella,29465,0.9997809809247917,0.9888982038970607,1.0,38926,1955897,0,437,Veillonella parvula,29466,0.9994000781852992,0.9401434950579499,0.99999797502087,18738,1975325,4,1193
NZ_CP027229.1,2496,Capnocytophaga,1016,0.9992016078105109,0.9775870559268378,1.0,69482,1924185,0,1593,Capnocytophaga sp. oral taxon 878,1316596,0.9998666840411776,0.9014423076923077,0.9999899636886255,2250,1992744,20,246
NZ_CP098491.1,23323,Bacillus,1386,0.9993389332718543,0.9804491740394728,0.9999715115652685,63388,1930553,55,1264,Bacillus subtilis,1423,0.9885934665156421,0.02431076619645843,0.9999984786532227,567,1971934,3,22756
NZ_CP029066.1,10081,Enterococcus,1350,0.9990707977907641,0.9626694915254237,0.9999527735285361,45438,1947968,92,1762,Enterococcus mundtii,53346,0.9997458977777333,0.9506001388751116,0.9999954664037852,9583,1985170,9,498
NZ_CP022384.1,6139,Capnocytophaga,1016,0.9992016078105109,0.9775870559268378,1.0,69482,1924185,0,1593,Capnocytophaga leadbetteri,327575,0.99923869570883,0.7537058152793614,0.999996480857625,4627,1989114,7,1512
NZ_CP121769.1,2584,Glaesserella,2094023,0.9998305985184888,0.8699690402476781,0.9999989963245405,2248,1992674,2,336,Glaesserella parasuis,738,0.9998260878281527,0.8657120743034056,1.0,2237,1992676,0,347
NZ_CP009933.1,7708,Clostridium,1485,0.9982137666269058,0.9419254038960175,0.9999638260840806,56670,1935026,70,3494,Clostridium scatologenes,1548,0.9987715886651364,0.6821484172288531,0.9999994968685096,5258,1987551,1,2450
NZ_CP125992.1,3501,Bacillus,1386,0.9993389332718543,0.9804491740394728,0.9999715115652685,63388,1930553,55,1264,Bacillus cereus,1396,0.9983054839970731,0.04055984004570123,0.9999889544869636,142,1991737,22,3359
NZ_CP018335.1,23343,Clostridium,1485,0.9982137666269058,0.9419254038960175,0.9999638260840806,56670,1935026,70,3494,Clostridium kluyveri,1534,0.9994246363882401,0.951034571391852,0.999997464396321,22200,1971912,5,1143
NZ_CP050133.1,7610,Streptococcus,1301,0.9972018684281748,0.9759799847941015,0.9999157731459917,220794,1768883,149,5434,Streptococcus cristatus,45634,0.99960957469202,0.9011826544021025,0.9999864161195382,6858,1987623,27,752
NZ_CP016843.1,50345,Carnobacterium,2747,0.9989424937100929,0.9582083623001291,0.9999969150322765,48241,1944909,6,2104,Carnobacterium divergens,2748,0.9988823511722783,0.9557056311450988,1.0,48115,1944915,0,2230
NZ_CP054018.1,19817,Rothia,32207,0.9998496436554635,0.9890237072988614,0.9999969519551938,26491,1968469,6,294,Rothia dentocariosa,2047,0.9994682397281557,0.9466114951809053,0.9999984813532965,18759,1975440,3,1058
NZ_AP019827.1,17985,Leptotrichia,32067,0.9954442027605425,0.8725748940112867,0.9999932433345495,62157,1924013,13,9077,Leptotrichia shahii,157691,0.9969297234445637,0.6634973589102029,0.9999625747556612,11933,1977201,74,6052
