accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP020468.1,3230,Actinomyces,1654,3229,996712,5,1,Actinomyces gaoshouyii,1960083,3220,996717,0,10
NZ_CP069240.1,3858,Cutibacterium,1912216,3851,996089,0,7,Cutibacterium avidum,33010,3831,996089,0,27
NZ_CP017761.1,8240,Marinilactibacillus,191769,8133,991707,0,107,Marinilactibacillus sp. 15R,1911586,8133,991707,0,107
NZ_CP098447.1,12137,Proteus,583,11410,987810,0,727,Proteus mirabilis,584,11313,987810,0,824
NZ_CP048000.1,5593,Anaerocolumna,1843210,5593,994354,0,0,Anaerocolumna sedimenticola,2696063,5581,994354,0,12
NZ_CP066560.1,3050,Histophilus,214906,2953,996895,2,97,Histophilus somni,731,2953,996895,2,97
NZ_CP096671.1,4133,Mediterraneibacter,2316020,4001,995812,2,132,Mediterraneibacter gnavus,33038,3998,995814,0,135
NZ_CP120618.1,1838,Priestia,2800373,1831,998109,0,7,Priestia megaterium,1404,830,998109,0,1008
NC_074775.1,2323,Kobuvirus,194960,2323,997624,0,0,Aichivirus A,72149,2323,997624,0,0
NZ_CP012196.1,4403,Campylobacter,194,4403,995544,0,0,Campylobacter gracilis,824,4401,995544,0,2
NZ_CP012069.2,508,Olsenella,133925,508,999439,0,0,Olsenella sp. oral taxon 807,712411,508,999439,0,0
NZ_CP126312.1,5081,Latilactobacillus,2767885,4990,994864,2,91,Latilactobacillus curvatus,28038,4922,994865,1,159
NZ_CP077403.1,1390,Jonesia,43673,1389,998557,0,1,Jonesia denitrificans,43674,1389,998557,0,1
NZ_CP029197.1,5645,Streptomyces,1883,5628,994285,17,17,Streptomyces venezuelae,54571,5500,994301,1,145
NC_000883.2,452,Erythroparvovirus,40121,452,999495,0,0,Erythroparvovirus primate1,3052189,452,999495,0,0
NZ_CP006683.1,14920,Melissococcus,33969,14901,985026,1,19,Melissococcus plutonius,33970,14901,985026,1,19
NZ_CP015402.2,6613,Muribaculum,1918540,6537,993334,0,76,Muribaculum intestinale,1796646,6485,993334,0,128
NZ_CP101412.1,1404,Parvimonas,543311,1365,998542,1,39,Parvimonas micra,33033,1365,998542,1,39
NZ_CP046313.1,3399,Gemella,1378,3391,996539,9,8,Gemella sanguinis,84135,3373,996548,0,26
NZ_CP040121.1,19836,Duncaniella,2518495,19421,980111,0,415,Duncaniella sp. B8,2576606,325,980111,0,19511
NZ_CP072042.1,4132,Akkermansia,239934,4132,995815,0,0,Akkermansia muciniphila,239935,4023,995815,0,109
NZ_CP127188.1,6498,Listeria,1637,6481,993449,0,17,Listeria monocytogenes,1639,6335,993449,0,163
