accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP012067.1,6697,Aggregatibacter,416916,0.9998540407423012,0.9931312527997611,0.9999009721408573,6651,959231,95,46,Aggregatibacter aphrophilus,732,0.9998530055702608,0.9893982380170225,0.9999259897052722,6626,959255,71,71
NZ_CP024696.1,12149,Prevotella,838,0.9980435248436114,0.9857827632308345,0.9998268819180535,120924,843209,146,1744,Prevotella intermedia,28131,0.9993043643888396,0.9554695859741542,0.9998626652996098,11608,953743,131,541
NZ_CP014264.1,8634,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus sp. oral taxon 431,712633,0.9995869663558735,0.9571461663192031,0.9999697092822248,8264,957360,29,370
NZ_CP040798.1,8509,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus sanguinis,1305,0.9998830255594329,0.9922435068750735,0.9999509145558185,8443,957467,47,66
NZ_CP072373.1,110519,Prevotella,838,0.9980435248436114,0.9857827632308345,0.9998268819180535,120924,843209,146,1744,Prevotella denticola,28129,0.9949110942493088,0.9556546838100236,0.9999824664759019,105618,855489,15,4901
NZ_CP028101.1,7344,Fusobacterium,848,0.999824020753129,0.9973826613356456,0.9999922544608773,62114,903739,7,163,Fusobacterium nucleatum,851,0.997997977273833,0.9552015250544662,0.9983258212602967,7015,957074,1605,329
NZ_CP050870.1,15928,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus thermophilus,1308,0.9989441245187743,0.969299347061778,0.9994411085207269,15439,949564,531,489
NZ_CP090007.1,46362,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus salivarius,1304,0.9915064134083764,0.8481946421638411,0.9987310541601743,39324,918494,1167,7038
NZ_CP019721.1,9675,Veillonella,29465,0.9999958593118383,0.9998165474224913,0.9999979060244722,10900,955119,2,2,Veillonella parvula,29466,0.9998623221186245,0.9862532299741602,1.0,9542,956348,0,133
NZ_CP012410.1,5414,Leptotrichia,32067,0.9999120103765645,0.9946077802028501,0.999998947861265,15494,950444,1,84,Leptotrichia sp. oral taxon 212,712357,0.9999389248496153,0.9892870336165497,0.9999989589937217,5356,960608,1,58
NZ_AP014880.1,4834,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus intermedius,1338,0.999568333259146,0.9197352089366984,0.9999698290346644,4446,961160,29,388
NZ_CP050133.1,11898,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus cristatus,45634,0.999749488366219,0.9841990250462263,0.9999434036420805,11710,954071,54,188
NC_001422.1,2044,Sinsheimervirus,1910954,0.9978841083493871,0.0,1.0,0,963979,0,2044,Sinsheimervirus phiX174,10847,0.9978841083493871,0.0,1.0,0,963979,0,2044
NZ_CP044230.1,29907,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus sp. LPB0220,2610896,0.997077709329902,0.9059083157789146,0.9999903858068871,27093,936107,9,2814
NZ_CP039462.1,911,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus suis,1307,0.9998933772798371,0.9527991218441273,0.9999378310496606,868,965052,60,43
NZ_CP028415.1,9210,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus mitis,28037,0.9993654395392242,0.9451682953311618,0.9998871252794433,8705,956705,108,505
NZ_CP089305.1,3795,Limosilactobacillus,2742598,0.9999316786453325,0.9828722002635046,0.9999989607452704,3730,962227,1,65,Limosilactobacillus fermentum,1613,0.9999213269249283,0.9799736495388669,1.0,3719,962228,0,76
NZ_CP046314.1,581,Gemella,1378,0.9999068345163624,0.9945990596009658,0.9999947384205791,15653,950280,5,85,Gemella morbillorum,29391,0.999955487602262,0.9345955249569707,0.9999948210249813,543,965437,5,38
NZ_CP054018.1,13524,Rothia,32207,0.9999347841614538,0.9960543621218764,1.0,15904,950056,0,63,Rothia dentocariosa,2047,0.9998478297100587,0.9891304347826086,1.0,13377,952499,0,147
NZ_CP046315.1,12296,Schaalia,2529408,0.9999855075914341,0.9991361224237937,1.0,16192,949817,0,14,Schaalia odontolytica,1660,0.9999865427634745,0.998942745608328,1.0,12283,953727,0,13
NZ_AP014938.1,2443,Rothia,32207,0.9999347841614538,0.9960543621218764,1.0,15904,950056,0,63,Rothia mucilaginosa,43675,0.9999979296559192,0.9991813344248874,1.0,2441,963580,0,2
NZ_CP020431.2,21941,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus sp. FDAARGOS_192,1839799,0.9884888869105601,0.49469030582015405,0.9999650454091912,10854,944049,33,11087
NZ_CP126745.1,6924,Cutibacterium,1912216,0.9999937889677575,0.9991334488734835,1.0,6918,959099,0,6,Cutibacterium acnes,1747,0.9999327138173729,0.9906123627960717,1.0,6859,959099,0,65
NZ_CP012589.1,7061,Capnocytophaga,1016,0.9999948241397979,0.9996348699224099,0.9999989529541352,10951,955067,1,4,Capnocytophaga sp. oral taxon 323,1705617,0.9980445600156518,0.7344568757966293,0.9999854008813697,5186,958948,14,1875
NZ_CP083898.1,16212,Zymomonas,541,0.9999834372473533,0.999013076733284,1.0,16196,949811,0,16,Zymomonas mobilis,542,0.9999834372473533,0.999013076733284,1.0,16196,949811,0,16
NZ_CP125087.1,3244,Haemophilus,724,0.9995352077538526,0.9921885171201666,0.9999032542445841,45726,919848,89,360,Haemophilus parainfluenzae,729,0.9995610870548631,0.9247842170160296,0.9998130412067567,3000,962599,180,244
NZ_CP027232.1,3894,Capnocytophaga,1016,0.9999948241397979,0.9996348699224099,0.9999989529541352,10951,955067,1,4,Capnocytophaga sp. oral taxon 864,1316593,0.9989016824651172,0.7372881355932204,0.9999605042567057,2871,962091,38,1023
NZ_CP032364.1,1558,Lachnoanaerobaculum,1164882,0.9999979296559192,0.9987163029525032,1.0,1556,964465,0,2,Lachnoanaerobaculum umeaense,617123,0.9999979296559192,0.9987163029525032,1.0,1556,964465,0,2
NZ_CP050136.1,3376,Kingella,32257,0.999955487602262,0.995260663507109,0.9999719523355913,3360,962620,27,16,Kingella kingae,504,0.9999720503549088,0.9940758293838863,0.9999927283833014,3356,962640,7,20
NZ_CP031253.1,8154,Neisseria,482,0.9985103874338396,0.9933646168541514,0.9999893384650854,214231,750353,8,1431,Neisseria lactamica,486,0.9988913307447131,0.9069168506254599,0.9996742769627162,7395,957557,312,759
NZ_CP013334.1,15701,Fusobacterium,848,0.999824020753129,0.9973826613356456,0.9999922544608773,62114,903739,7,163,Fusobacterium hwasookii,1583098,0.9976077174145958,0.8618559327431374,0.9998505769623349,13532,950180,142,2169
NZ_CP017295.1,6300,Streptococcus,1301,0.9993064347329205,0.9968683902499127,0.9999222027008628,194178,771175,60,610,Streptococcus gordonii,1302,0.9998426538498566,0.9841269841269841,0.999945817699482,6200,959671,52,100
NZ_CP050497.1,5078,Treponema,157,0.9999968944838787,0.9997939843428101,0.999998954319445,9706,956314,1,2,Treponema vincentii,69710,0.9983406192192111,0.6858999606144152,0.9999916748617247,3483,960937,8,1595
NZ_CP110170.1,15309,Klebsiella,570,0.9989503355510169,0.9587129175426302,0.9996764671477154,16417,948592,307,707,Klebsiella pneumoniae,573,0.9903615131316749,0.40649291266575216,0.9997633357665923,6223,950489,225,9086
NZ_CP082857.1,10535,Haemophilus,724,0.9995352077538526,0.9921885171201666,0.9999032542445841,45726,919848,89,360,Haemophilus aegyptius,197575,0.990954666710834,0.170859041290935,0.9999968602431427,1800,955485,3,8735
NZ_CP019668.1,10282,Burkholderia,32008,0.9999792965591916,0.9980548531414122,1.0,10262,955741,0,20,Burkholderia cenocepacia,95486,0.9975880491458278,0.7733903909745186,1.0,7952,955741,0,2330
NZ_CP065726.1,6487,Neisseria,482,0.9985103874338396,0.9933646168541514,0.9999893384650854,214231,750353,8,1431,Neisseria cinerea,483,0.9996521821944198,0.9680900262062587,0.9998655600206766,6280,959407,129,207
NZ_CP012544.1,16914,Campylobacter,194,0.9999937889677575,0.999897656329956,0.9999957738190202,19540,946477,4,2,Campylobacter showae,204,0.9999389248496153,0.9965117654014426,1.0,16855,949109,0,59
NZ_CP039886.1,11595,Neisseria,482,0.9985103874338396,0.9933646168541514,0.9999893384650854,214231,750353,8,1431,Neisseria flavescens,484,0.998186378585189,0.9434238896075895,0.9988516682243187,10939,953332,1096,656
NZ_CP014239.1,12864,Selenomonas,970,0.9999989648279596,1.0,0.9999989508570973,12864,953158,1,0,Selenomonas sp. oral taxon 136,713030,0.9991232092817666,0.9341573383084577,1.0,12017,953159,0,847
