accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP127188.1,8737,Listeria,1637,8675,991029,6,62,Listeria monocytogenes,1639,8014,991030,5,723
NZ_CP029197.1,12689,Streptomyces,1883,12578,987069,14,111,Streptomyces venezuelae,54571,11429,987083,0,1260
NZ_CP032620.1,2880,Streptococcus,1301,124440,873981,167,1184,Streptococcus koreensis,2382163,1498,996891,1,1382
NZ_CP034438.1,3803,Flaviflexus,1522056,14991,984741,0,40,Flaviflexus salsibiostraticola,1282737,3768,995969,0,35
NZ_CP025746.1,1037,Clostridium,1485,33447,966090,17,218,Clostridium manihotivorum,2320868,1034,998734,1,3
NZ_CP054494.1,2619,Flavobacterium,237,2600,997134,19,19,Flavobacterium columnare,996,2376,997152,1,243
NZ_CP065983.1,1131,Aggregatibacter,416916,2983,996740,2,47,Aggregatibacter segnis,739,951,998641,0,180
NZ_CP124208.1,413,Propionibacterium,1743,4619,995129,1,23,Propionibacterium freudenreichii,1744,400,999358,1,13
NZ_CP101412.1,2383,Parvimonas,543311,2232,997383,6,151,Parvimonas micra,33033,2232,997383,6,151
NZ_CP006683.1,2529,Melissococcus,33969,2501,997243,0,28,Melissococcus plutonius,33970,2501,997243,0,28
NZ_CP017428.1,2515,Staphylococcus,1279,9962,989646,24,140,Staphylococcus simulans,1286,2483,997255,2,32
NZ_CP015901.2,2744,Lactococcus,1357,12620,986762,6,384,Lactococcus cremoris,1359,2509,996980,48,235
NZ_CP038865.1,1987,Vagococcus,2737,9168,990536,0,68,Vagococcus xieshaowenii,2562451,1955,997785,0,32
NZ_CP018335.1,1762,Clostridium,1485,33447,966090,17,218,Clostridium kluyveri,1534,1759,998006,4,3
NZ_CP027569.1,391,Megasphaera,906,608,999162,0,2,Megasphaera elsdenii,907,386,999381,0,5
NZ_CP011861.1,1939,Erysipelothrix,1647,1938,997827,6,1,Erysipelothrix rhusiopathiae,1648,1724,997827,6,215
NZ_CP048000.1,327,Anaerocolumna,1843210,327,999444,1,0,Anaerocolumna sedimenticola,2696063,325,999445,0,2
NZ_CP068448.1,568,Lactiplantibacillus,2767842,552,999198,6,16,Lactiplantibacillus plantarum,1590,410,999199,5,158
NZ_CP042818.1,861,Treponema,157,6992,992771,2,7,Treponema phagedenis,162,852,998911,0,9
NZ_CP028103.1,701,Fusobacterium,848,27246,972194,7,325,Fusobacterium varium,856,681,999035,36,20
NZ_CP016839.1,3958,Brochothrix,2755,3944,995814,0,14,Brochothrix thermosphacta,2756,3944,995814,0,14
NZ_CP020431.2,579,Streptococcus,1301,124440,873981,167,1184,Streptococcus sp. FDAARGOS_192,1839799,204,999190,3,375
NZ_CP126077.1,1412,Virgibacillus,84406,1403,998359,1,9,Virgibacillus halodenitrificans,1482,1357,998360,0,55
NZ_CP124548.1,5888,Actinomyces,1654,33000,966371,3,398,Actinomyces israelii,1659,5839,993878,6,49
NZ_CP016953.1,5227,Streptococcus,1301,124440,873981,167,1184,Streptococcus himalayensis,1888195,5004,994540,5,223
NZ_CP068102.1,1302,Rothia,32207,25943,973722,2,105,Rothia aeria,172042,1287,998461,9,15
NZ_CP007570.1,4497,Streptococcus,1301,124440,873981,167,1184,Streptococcus agalactiae,1311,1221,995231,44,3276
NZ_CP027400.1,946,Streptobacillus,34104,918,998826,0,28,Streptobacillus moniliformis,34105,918,998826,0,28
NZ_CP098483.1,1845,Stenotrophomonas,40323,1818,997926,1,27,Stenotrophomonas maltophilia,40324,793,997927,0,1052
NZ_CP045696.1,2820,Sodaliphilus,2815786,2787,996952,0,33,Sodaliphilus pleomorphus,2606626,2787,996952,0,33
NZ_CP028415.1,1817,Streptococcus,1301,124440,873981,167,1184,Streptococcus mitis,28037,1565,997880,75,252
NZ_CP029491.1,4412,Streptococcus,1301,124440,873981,167,1184,Streptococcus sobrinus,1310,4385,995357,3,27
NZ_CP088203.1,856,Enterococcus,1350,19246,980248,50,228,Enterococcus durans,53345,814,998913,3,42
