read_accession_id,taxid,count
NZ_CP054494.1,996,7251
NZ_CP054494.1,237,88
NZ_CP054494.1,1041826,91
NZ_CP054494.1,2906076,29
NZ_CP054494.1,2906077,3
NZ_CP054494.1,2906078,3
NZ_CP054494.1,1437201,1
NZ_CP054494.1,2986831,1
NZ_CP012672.1,39643,10061
NZ_CP012672.1,448385,1091
NZ_CP012672.1,1254432,2086
NZ_CP012672.1,56,945
NZ_CP012672.1,2969250,11
NZ_CP012672.1,58343,1
NZ_CP029033.1,2495645,6116
NZ_CP029033.1,2049,2
NZ_CP032819.1,2093856,3575
NZ_CP032819.1,171549,353
NZ_CP032819.1,375288,2
NZ_CP032819.1,976,12
NZ_CP032819.1,817,11
NZ_CP032819.1,820,1
NZ_CP032819.1,574697,4
NZ_CP032819.1,2585119,3
NZ_CP032819.1,816,2
NZ_CP032819.1,815,1
NZ_CP032819.1,2,7
NZ_CP032819.1,328813,1
NZ_CP032819.1,28119,1
NZ_CP032819.1,387661,3
NZ_CP032819.1,1217282,1
NZ_CP032819.1,818,5
NZ_CP032819.1,538949,1
NZ_CP032819.1,246787,1
NZ_CP032819.1,674529,1
NZ_CP032819.1,239759,3
NZ_CP032819.1,823,4
NZ_CP032819.1,1661,1
NZ_CP032819.1,28116,4
NZ_CP032819.1,469,1
NZ_CP032819.1,2530390,1
NZ_CP032819.1,997877,2
NZ_CP032819.1,2685834,1
NZ_CP027228.1,114527,15904
NZ_CP027228.1,1311,6
NZ_CP027228.1,86331,11
NZ_CP027228.1,1239,6
NZ_CP027228.1,186826,1
NZ_CP027228.1,147802,1
NZ_CP027228.1,1334,1
NZ_CP027228.1,1151742,1
NZ_CP027228.1,186801,2
NZ_CP027228.1,1301,1
NZ_CP027228.1,114528,1
NZ_CP027228.1,2583584,1
NZ_CP040915.1,2589797,51393
NZ_CP040915.1,154116,3
NZ_CP066811.1,89152,4179
NZ_CP066811.1,1239,7
NZ_CP066811.1,191303,1
NZ_CP066811.1,36835,1
NZ_CP066811.1,186801,2
NZ_CP066811.1,1490,5
NZ_CP066811.1,186804,1
NZ_CP116810.1,1076,48890
NZ_CP116810.1,395960,823
NZ_CP116810.1,316058,256
NZ_CP116810.1,258594,13
NZ_CP116810.1,131567,1
NZ_CP116810.1,1073,6
NZ_CP116810.1,41294,3
NZ_CP116810.1,1333996,1
NZ_CP116810.1,58340,1
NZ_CP017761.1,1911586,31523
NZ_CP017761.1,148814,2
NZ_CP017761.1,91061,34
NZ_CP017761.1,186826,65
NZ_CP017761.1,186828,115
NZ_CP017761.1,1282,1
NZ_CP017761.1,1266845,1
NZ_CP017761.1,1352,13
NZ_CP017761.1,2060307,2
NZ_CP017761.1,90964,1
NZ_CP017761.1,51664,2
NZ_CP017761.1,1350,2
NZ_CP017761.1,1377,1
NZ_CP017761.1,526944,1
NZ_CP017761.1,1351,2
NZ_CP017761.1,1357,1
NZ_CP017761.1,1328,1
NZ_CP017761.1,1892404,1
NZ_CP017761.1,218284,2
NZ_CP017761.1,1308,1
NZ_CP017761.1,1366,1
NZ_CP017761.1,1151742,1
NZ_CP017761.1,1245,1
NZ_CP017761.1,1232430,1
NZ_CP017761.1,357441,1
NZ_CP017761.1,1763538,1
NZ_CP017761.1,82803,1
NZ_CP050497.1,69710,30990
NZ_CP050497.1,157,5172
NZ_CP050497.1,2638727,212
NZ_CP050497.1,1659192,270
NZ_CP050497.1,120682,25
NZ_CP050497.1,1643513,55
NZ_CP050497.1,58231,385
NZ_CP050497.1,2563662,38
NZ_CP050497.1,1643512,31
NZ_CP050497.1,409322,10
NZ_CP050497.1,158,40
NZ_CP050497.1,1539298,27
NZ_CP050497.1,999426,2
NZ_CP050497.1,162,4
NZ_CP050497.1,2787628,2
NZ_CP050497.1,744515,1
NZ_CP050497.1,221027,7
NZ_CP050497.1,906968,1
NZ_CP050497.1,138851,5
NZ_CP050497.1,999434,2
NZ_CP050497.1,1291379,2
NZ_CP050497.1,2766701,5
NZ_CP050497.1,2749432,1
NZ_CP050497.1,165,2
NZ_CP050497.1,2563669,1
NZ_CP050497.1,2563664,1
NZ_CP050497.1,160,1
NZ_CP015348.1,1571,28242
NZ_CP015348.1,1569,41
NZ_CP015348.1,1386,1
NZ_CP015348.1,72361,1
NZ_CP015348.1,44249,1
NZ_CP015348.1,2921556,1
NZ_CP027286.1,46867,17467
NZ_CP027286.1,1485,30
NZ_CP027286.1,36839,1
NZ_CP027286.1,1351755,21
NZ_CP027286.1,1504,12
NZ_CP027286.1,1415775,1
NZ_CP027286.1,169679,7
NZ_CP027286.1,1491,3
NZ_CP027286.1,1502,5
NZ_CP027286.1,94869,1
NZ_CP027286.1,1519,1
NZ_CP027286.1,36845,1
NZ_CP027286.1,451751,1
NZ_CP045696.1,2606626,5876
NZ_CP045696.1,823,1
NZ_CP045696.1,171549,27
NZ_CP045696.1,28251,1
NZ_CP045696.1,2685834,1
NZ_CP045696.1,818,2
NZ_CP045696.1,976,13
NZ_CP045696.1,717959,1
NZ_CP045696.1,626932,1
NZ_CP046313.1,84135,7716
NZ_CP046313.1,1378,11
NZ_CP046313.1,759913,1
NZ_CP046313.1,2,5
NZ_CP046313.1,1534,1
NZ_CP046313.1,1385,1
NZ_CP046313.1,262,1
NZ_CP046313.1,91061,3
NZ_CP046313.1,2954703,1
NZ_CP046313.1,29391,1
NZ_CP046313.1,29394,1
NZ_CP033459.1,2133944,11086
NZ_CP033459.1,976,2
NZ_CP033459.1,171549,1
NZ_CP050134.2,43768,10227
NZ_CP117966.1,301301,14683
NZ_CP117966.1,186803,320
NZ_CP117966.1,186801,116
NZ_CP117966.1,657315,5
NZ_CP117966.1,2929494,2
NZ_CP117966.1,853,3
NZ_CP117966.1,476272,1
NZ_CP117966.1,169435,2
NZ_CP117966.1,657317,1
NZ_CP117966.1,116085,2
NZ_CP117966.1,841,20
NZ_CP117966.1,1239,11
NZ_CP117966.1,89014,3
NZ_CP117966.1,216572,3
NZ_CP117966.1,1532,1
NZ_CP117966.1,39491,2
NZ_CP117966.1,88431,5
NZ_CP117966.1,2479767,1
NZ_CP117966.1,2929492,2
NZ_CP117966.1,29347,1
NZ_CP117966.1,751585,1
NZ_CP117966.1,657323,2
NZ_CP117966.1,572511,1
NZ_CP117966.1,471875,1
NZ_CP117966.1,411486,1
NZ_CP117966.1,1502,1
NZ_CP117966.1,649757,1
NZ_CP117966.1,718255,1
NZ_CP117966.1,649756,1
NZ_CP117966.1,2929493,1
NZ_CP017042.1,1884263,10435
NZ_CP017042.1,135079,2
NZ_CP017042.1,970,15
NZ_CP017042.1,2637378,4
NZ_CP017042.1,712538,1
NZ_AP025575.1,84112,9499
NZ_AP025575.1,479437,15
NZ_AP025575.1,84111,16
NZ_AP025575.1,2690837,5
NZ_AP025575.1,1,1
NZ_AP025575.1,1783272,8
NZ_AP025575.1,1307,1
NZ_AP025575.1,1643826,3
NZ_CP039712.1,2571750,4228
NZ_CP039712.1,2737,6
NZ_CP039712.1,1398,1
NZ_CP039712.1,81852,2
NZ_CP013334.1,1583098,4310
NZ_CP013334.1,848,258
NZ_CP013334.1,1307444,1283
NZ_CP013334.1,76857,244
NZ_CP013334.1,851,76
NZ_CP013334.1,1307442,152
NZ_CP013334.1,76859,62
NZ_CP013334.1,860,4
NZ_CP013334.1,2663009,42
NZ_CP013334.1,1307443,60
NZ_CP013334.1,457405,6
NZ_CP013334.1,76856,1
NZ_CP013334.1,285729,24
NZ_CP013334.1,155615,7
NZ_CP013334.1,1307427,1
NZ_CP013334.1,469615,1
NZ_CP040235.1,216816,23477
NZ_CP040235.1,1678,1158
NZ_CP040235.1,1682,456
NZ_CP040235.1,1322347,26
NZ_CP040235.1,1679,491
NZ_CP040235.1,1685,61
NZ_CP040235.1,1300227,23
NZ_CP040235.1,759350,2
NZ_CP040235.1,1684,2
NZ_CP040235.1,1931217,26
NZ_CP040235.1,518635,1
NZ_CP040235.1,565040,24
NZ_CP040235.1,762210,4
NZ_CP040235.1,722911,32
NZ_CP040235.1,2,1
NZ_CP040235.1,1683,2
NZ_CP040235.1,1760,18
NZ_CP040235.1,206672,4
NZ_CP040235.1,1689,6
NZ_CP040235.1,1035817,17
NZ_CP040235.1,890402,13
NZ_CP040235.1,565042,3
