read_accession_id,read_accession_total_count,root,kraken_classified_root,superkingdom,kraken_classified_superkingdom,phylum,kraken_classified_phylum,class,kraken_classified_class,order,kraken_classified_order,family,kraken_classified_family,genus,kraken_classified_genus,species,kraken_classified_species
NZ_LT635457.1,12476,root,12476,Bacteria,12476,Actinomycetota,12476,Actinomycetes,12476,Actinomycetales,12475,Actinomycetaceae,12475,Actinomyces,12465,Actinomyces pacaensis,12464
NZ_CAKAHJ010000001.1,9630,root,5724,Bacteria,5714,Actinomycetota,5502,Actinomycetes,5494,Actinomycetales,4872,Actinomycetaceae,4872,Actinomyces,95,uncultured Actinomyces sp.,0
NZ_CP124548.1,142,root,92,Bacteria,92,Actinomycetota,85,Actinomycetes,84,Actinomycetales,60,Actinomycetaceae,60,Actinomyces,60,Actinomyces israelii,0
NZ_CP012072.1,6365,root,6365,Bacteria,6365,Actinomycetota,6365,Actinomycetes,6365,Actinomycetales,6365,Actinomycetaceae,6365,Schaalia,6364,Schaalia meyeri,6359
NZ_CP033459.1,13082,root,13082,Bacteria,13082,Bacteroidota,13082,Bacteroidia,13076,Bacteroidales,13076,Prevotellaceae,13076,Pseudoprevotella,13067,Pseudoprevotella muciniphila,13067
CAKAFU010000002.1,3050,root,550,Bacteria,547,Bacteroidota,457,Bacteroidia,417,Bacteroidales,417,Prevotellaceae,352,Alloprevotella,0,Alloprevotella tannerae,0
NZ_CP032823.1,19566,root,19554,Bacteria,19551,Campylobacterota,19547,Epsilonproteobacteria,0,Campylobacterales,19547,Arcobacteraceae,19547,Aliarcobacter,19525,Aliarcobacter cryaerophilus,19399
NZ_CP036550.1,1356,root,1356,Bacteria,1356,Bacteroidota,1356,Bacteroidia,1351,Bacteroidales,1351,Bacteroidaceae,1334,Bacteroides,1323,Bacteroides fragilis,1306
NZ_CP040630.1,10283,root,10283,Bacteria,10283,Bacteroidota,10283,Bacteroidia,10203,Bacteroidales,10203,Bacteroidaceae,9595,Bacteroides,9540,Bacteroides sp. PHL 2737,109
NZ_CP102541.1,7178,root,7178,Bacteria,7178,Actinomycetota,7178,Actinomycetes,7178,Bifidobacteriales,7178,Bifidobacteriaceae,7178,Bifidobacterium,7178,Bifidobacterium longum,5375
NZ_CP049272.1,62,root,62,Bacteria,62,Campylobacterota,62,Epsilonproteobacteria,0,Campylobacterales,62,Campylobacteraceae,62,Campylobacter,62,Campylobacter concisus,62
NZ_CP082871.1,8832,root,8770,Bacteria,8755,Campylobacterota,8742,Epsilonproteobacteria,0,Campylobacterales,8742,Campylobacteraceae,8742,Campylobacter,8742,Campylobacter hominis,8707
NZ_CP012544.1,13604,root,13604,Bacteria,13604,Campylobacterota,13604,Epsilonproteobacteria,0,Campylobacterales,13604,Campylobacteraceae,13604,Campylobacter,13604,Campylobacter showae,13544
NZ_CALGPY010000005.1,20410,root,18361,Bacteria,18354,Campylobacterota,18296,Epsilonproteobacteria,0,Campylobacterales,18296,Campylobacteraceae,18288,Campylobacter,18288,uncultured Campylobacter sp.,0
NZ_CP022386.1,9426,root,9426,Bacteria,9425,Bacteroidota,9425,Flavobacteriia,9425,Flavobacteriales,9425,Flavobacteriaceae,9425,Capnocytophaga,9424,Capnocytophaga gingivalis,9371
NZ_CP022384.1,14773,root,14769,Bacteria,14768,Bacteroidota,14768,Flavobacteriia,14765,Flavobacteriales,14765,Flavobacteriaceae,14756,Capnocytophaga,14756,Capnocytophaga leadbetteri,14114
NZ_CP022379.1,1568,root,1568,Bacteria,1568,Bacteroidota,1568,Flavobacteriia,1567,Flavobacteriales,1567,Flavobacteriaceae,1563,Capnocytophaga,1563,Capnocytophaga sputigena,1535
ACIL03000013.1,8614,root,913,Bacteria,881,Bacillota,659,Clostridia,503,Eubacteriales,495,Lachnospiraceae,319,Catonella,0,Catonella morbi,0
NC_001464.1,4686,root,4686,Viruses,4686,unclassified Viruses phylum,0,unclassified Viruses class,0,unclassified Viruses order,0,Pospiviroidae,4686,Pospiviroid,4686,Citrus exocortis viroid,4686
NZ_CP073092.1,10697,root,10377,Bacteria,10377,Actinomycetota,10369,Actinomycetes,10369,Mycobacteriales,10267,Corynebacteriaceae,10266,Corynebacterium,10266,Corynebacterium tuberculostearicum,9417
NZ_CP101133.1,5261,root,5261,Bacteria,5261,Actinomycetota,5261,Actinomycetes,5261,Mycobacteriales,5260,Corynebacteriaceae,5260,Corynebacterium,5260,Corynebacterium pseudotuberculosis,5246
NZ_CP100372.1,6947,root,6730,Bacteria,6729,Actinomycetota,6728,Actinomycetes,6728,Mycobacteriales,6708,Corynebacteriaceae,6707,Corynebacterium,6707,Corynebacterium pseudodiphtheriticum,5893
NZ_CP063195.1,9235,root,9235,Bacteria,9235,Actinomycetota,9219,Actinomycetes,9219,Mycobacteriales,9115,Corynebacteriaceae,9111,Corynebacterium,9111,Corynebacterium jeikeium,8772
NZ_CP100361.1,4907,root,4832,Bacteria,4832,Actinomycetota,4818,Actinomycetes,4818,Mycobacteriales,4809,Corynebacteriaceae,4809,Corynebacterium,4809,Corynebacterium propinquum,4475
NZ_CP024931.1,6166,root,6166,Bacteria,6166,Actinomycetota,6143,Actinomycetes,6143,Mycobacteriales,6095,Corynebacteriaceae,6095,Corynebacterium,6095,Corynebacterium striatum,5913
NZ_AP027140.1,16614,root,16593,Bacteria,16593,Actinomycetota,16593,Actinomycetes,16593,Mycobacteriales,16592,Corynebacteriaceae,16592,Corynebacterium,16592,Corynebacterium ulcerans,16163
NC_001472.1,2088,root,2088,Viruses,2088,Pisuviricota,2088,Pisoniviricetes,2088,Picornavirales,2088,Picornaviridae,2088,Enterovirus,2088,Enterovirus B,2088
MT157224.1,2844,root,90,Viruses,87,Pisuviricota,87,Pisoniviricetes,87,Picornavirales,87,Picornaviridae,87,Enterovirus,87,Human rhinovirus sp.,0
NC_038311.1,18122,root,18122,Viruses,18122,Pisuviricota,18122,Pisoniviricetes,18122,Picornavirales,18122,Picornaviridae,18122,Enterovirus,18122,Rhinovirus A,18122
NC_009996.1,11338,root,11338,Viruses,11338,Pisuviricota,11338,Pisoniviricetes,11338,Picornavirales,11338,Picornaviridae,11338,Enterovirus,11338,Rhinovirus C,11338
