read_accession_id,taxid,count
NZ_CP033459.1,2133944,513
NZ_CP033459.1,171552,1
NZ_CP036550.1,817,3965
NZ_CP036550.1,816,65
NZ_CP036550.1,815,29
NZ_CP036550.1,171549,75
NZ_CP036550.1,976,12
NZ_CP036550.1,46503,2
NZ_CP036550.1,823,1
NZ_CP036550.1,76832,1
NZ_CP036550.1,862962,17
NZ_CP036550.1,295405,6
NZ_CP036550.1,28132,1
NZ_CP036550.1,371601,1
NZ_CP036550.1,821,1
NZ_CP036550.1,997879,6
NZ_CP036550.1,537011,1
NZ_CP036550.1,272559,3
NZ_CP036550.1,357276,1
NZ_CP036550.1,818,1
NZ_CP049272.1,199,829
NZ_CP049272.1,360104,1
NZ_CP012544.1,204,5440
NZ_CP012544.1,194,22
NZ_CP012544.1,75658,1
NZ_CP012544.1,2840180,1
NZ_CP012544.1,199,1
NZ_CP012544.1,827,1
NZ_CP022386.1,1017,22849
NZ_CP022386.1,1016,114
NZ_CP022386.1,9606,3
NZ_CP022386.1,1316596,4
NZ_CP022386.1,976,4
NZ_CP022386.1,2545799,3
NZ_CP022386.1,1019,6
NZ_CP022386.1,1018,1
NZ_CP022386.1,327575,2
NZ_CP022386.1,2708117,1
NZ_CP022386.1,28132,1
NZ_CP022386.1,49546,1
NZ_CP022384.1,327575,9558
NZ_CP022384.1,1016,378
NZ_CP022384.1,2545799,34
NZ_CP022384.1,200644,9
NZ_CP022384.1,1316596,8
NZ_CP022384.1,1848904,2
NZ_CP022384.1,1335,1
NZ_CP022384.1,2708117,4
NZ_CP022384.1,45243,3
NZ_CP022384.1,1624,1
NZ_CP022384.1,976,4
NZ_CP022384.1,28189,3
NZ_CP022384.1,49546,1
NZ_CP022384.1,1019,6
NZ_CP022384.1,2640652,1
NZ_CP022384.1,1017,3
NZ_CP022384.1,1018,2
NZ_CP022384.1,28188,1
NZ_CP022379.1,1019,163
NZ_CP022379.1,1016,3
NZ_CP028101.1,76856,594
NZ_CP028101.1,76859,11
NZ_CP028101.1,851,39
NZ_CP028101.1,848,25
NZ_CP028101.1,525283,14
NZ_CP028101.1,457405,1
NZ_CP028101.1,285729,2
NZ_CP028101.1,1307427,1
NZ_CP028101.1,1307428,1
NZ_CP028101.1,155615,4
NZ_CP028101.1,2663009,4
NZ_CP028101.1,1583098,2
NZ_CP028101.1,469607,1
NZ_CP028101.1,76857,11
NZ_CP028101.1,469602,1
NZ_CP028101.1,860,1
NZ_CP028101.1,671211,1
NZ_CP024703.1,2663009,183950
NZ_CP024703.1,848,4515
NZ_CP024703.1,76857,423
NZ_CP024703.1,76859,263
NZ_CP024703.1,860,289
NZ_CP024703.1,1785996,1
NZ_CP024703.1,525283,15
NZ_CP024703.1,851,738
NZ_CP024703.1,859,20
NZ_CP024703.1,1307442,28
NZ_CP024703.1,469615,6
NZ_CP024703.1,3003258,13
NZ_CP024703.1,469616,48
NZ_CP024703.1,285729,100
NZ_CP024703.1,203491,89
NZ_CP024703.1,1583098,200
NZ_CP024703.1,2745197,1
NZ_CP024703.1,457405,45
NZ_CP024703.1,2,12
NZ_CP024703.1,1307427,16
NZ_CP024703.1,131567,28
NZ_CP024703.1,469602,7
NZ_CP024703.1,9606,47
NZ_CP024703.1,469607,26
NZ_CP024703.1,1755100,23
NZ_CP024703.1,671211,15
NZ_CP024703.1,856,11
NZ_CP024703.1,1307443,8
NZ_CP024703.1,1307444,10
NZ_CP024703.1,76856,48
NZ_CP024703.1,2764326,5
NZ_CP024703.1,1,6
NZ_CP024703.1,155615,37
NZ_CP024703.1,469617,7
NZ_CP024703.1,1054034,1
NZ_CP024703.1,69221,4
NZ_CP024703.1,469601,7
NZ_CP024703.1,32067,7
NZ_CP024703.1,157687,12
NZ_CP024703.1,143387,2
NZ_CP024703.1,712361,7
NZ_CP024703.1,1569,1
NZ_CP024703.1,157691,1
NZ_CP024703.1,29382,2
NZ_CP024703.1,1032238,1
NZ_CP024703.1,157688,1
NZ_CP024703.1,2989854,2
NZ_CP024703.1,2593672,1
NZ_CP024703.1,180434,1
NZ_CP024703.1,2015076,1
NZ_CP024703.1,2683645,1
NZ_CP024703.1,1494,1
NZ_CP024703.1,985762,1
NZ_CP024703.1,469,1
NZ_CP024703.1,861,1
NZ_CP024703.1,1783272,1
NZ_CP024703.1,1570014,1
NZ_CP024703.1,2633022,1
NZ_CP024703.1,554406,1
NZ_CP024703.1,712368,1
NZ_CP083637.1,1379,141
NZ_CP083637.1,1378,1
NZ_CP083637.1,84135,1
NZ_CP031243.1,726,91
NZ_CP031243.1,724,2
NZ_CP031243.1,727,1
NZ_AP018768.1,727,240
NZ_AP018768.1,724,23
NZ_AP018768.1,1232659,1
NZ_AP018768.1,726,1
NZ_AP018768.1,729,1
NZ_AP018768.1,730,1
NZ_CP035368.2,729,201528
NZ_CP035368.2,712,760
NZ_CP035368.2,862965,1413
NZ_CP035368.2,724,1295
NZ_CP035368.2,727,124
NZ_CP035368.2,562,12
NZ_CP035368.2,2,5
NZ_CP035368.2,738,5
NZ_CP035368.2,726,60
NZ_CP035368.2,2778911,2
NZ_CP035368.2,731,4
NZ_CP035368.2,1224,26
NZ_CP035368.2,735,2
NZ_CP035368.2,725,1
NZ_CP035368.2,249188,15
NZ_CP035368.2,745,2
NZ_CP035368.2,632,1
NZ_CP035368.2,1288,22
NZ_CP035368.2,354276,1
NZ_CP035368.2,416269,1
NZ_CP035368.2,712310,5
NZ_CP035368.2,713,1
NZ_CP035368.2,2579247,2
NZ_CP035368.2,732,3
NZ_CP035368.2,1236,34
NZ_CP035368.2,186490,3
NZ_CP035368.2,634176,18
NZ_CP035368.2,1074311,1
NZ_CP035368.2,543,7
NZ_CP035368.2,1182172,1
NZ_CP035368.2,666,1
NZ_CP035368.2,2685287,1
NZ_CP035368.2,2820817,2
NZ_CP035368.2,2883106,6
NZ_CP035368.2,2937790,9
NZ_CP035368.2,582,2
NZ_CP035368.2,204039,1
NZ_CP035368.2,697331,1
NZ_CP035368.2,1407647,2
NZ_CP035368.2,85402,1
NZ_CP035368.2,91347,5
NZ_CP035368.2,75985,5
NZ_CP035368.2,615,3
NZ_CP035368.2,1296,5
NZ_CP035368.2,650377,1
NZ_CP035368.2,321314,1
NZ_CP035368.2,714,5
NZ_CP035368.2,537457,2
NZ_CP035368.2,416916,11
NZ_CP035368.2,750,5
NZ_CP035368.2,728,1
NZ_CP035368.2,91891,1
NZ_CP035368.2,712150,3
NZ_CP035368.2,2866570,1
NZ_CP035368.2,1241884,1
NZ_CP035368.2,292486,3
NZ_CP035368.2,730,6
NZ_CP035368.2,272843,1
NZ_CP035368.2,716,6
NZ_CP035368.2,588,1
NZ_CP035368.2,2583588,1
NZ_CP035368.2,75984,5
NZ_CP035368.2,38294,1
NZ_CP035368.2,1266052,1
NZ_CP035368.2,272556,1
NZ_CP035368.2,557723,1
NZ_CP035368.2,739,2
NZ_CP035368.2,1778262,1
NZ_CP035368.2,747,7
NZ_CP035368.2,1906744,1
NZ_CP035368.2,2005262,1
NZ_CP035368.2,1279,1
NZ_CP035368.2,2774188,3
NZ_CP035368.2,573,3
NZ_CP035368.2,72407,1
NZ_CP035368.2,470,3
NZ_CP035368.2,221402,7
NZ_CP035368.2,59201,1
NZ_CP035368.2,1785145,1
NZ_CP035368.2,584,1
NZ_CP035368.2,9,1
NZ_CP035368.2,192955,1
NZ_CP035368.2,123824,1
NZ_CP035368.2,2699430,1
NZ_CP035368.2,1903414,1
NZ_CP035368.2,1455592,1
NZ_CP035368.2,1433287,1
NZ_CP035368.2,485,1
NZ_CP035368.2,2027919,1
NZ_CP035368.2,495,1
NZ_CP035368.2,641,1
NZ_CP035368.2,298386,1
NZ_CP035368.2,600,1
NZ_CP035368.2,197575,1
NZ_CP035368.2,1434215,1
NZ_CP035368.2,235559,1
NZ_CP035368.2,720,1
NZ_CP035368.2,135621,1
NZ_CP035368.2,1141660,1
NZ_CP035368.2,109472,1
NZ_CP035368.2,2609666,1
NZ_CP035368.2,2639383,1
NZ_CP035368.2,114186,1
NZ_CP035368.2,663,2
NZ_CP035368.2,1463165,1
NZ_CP035368.2,670,1
NZ_CP035368.2,221988,1
NZ_CP035368.2,672,1
NZ_CP035368.2,28144,1
NZ_CP035368.2,62322,1
NZ_CP035368.2,482,1
NZ_CP035368.2,511,1
NZ_CP035368.2,28901,1
NC_013203.1,521095,68
NZ_CP101528.1,1270,650
NZ_CP101528.1,1760,3
NZ_CP101528.1,1269,128
