accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_LT635457.1,52,Actinomyces,1654,73,1993223,7,2716,Actinomyces pacaensis,1852377,51,1995962,5,1
NZ_CP033459.1,6005,Pseudoprevotella,2884814,5889,1990011,3,116,Pseudoprevotella muciniphila,2133944,5889,1990011,3,116
CAKAFU010000002.1,9339,Alloprevotella,1283313,0,1986680,0,9339,Alloprevotella tannerae,76122,0,1986680,0,9339
NZ_CP036550.1,6030,Bacteroides,816,5770,1989948,41,260,Bacteroides fragilis,817,5466,1989986,3,564
NZ_CP049272.1,1576,Campylobacter,194,141728,1849025,9,5257,Campylobacter concisus,199,1517,1994344,99,59
NZ_CP012544.1,142175,Campylobacter,194,141728,1849025,9,5257,Campylobacter showae,204,134128,1853735,109,8047
NZ_CP022386.1,3971,Capnocytophaga,1016,75394,1918839,0,1786,Capnocytophaga gingivalis,1017,3744,1992043,5,227
NZ_CP022384.1,72967,Capnocytophaga,1016,75394,1918839,0,1786,Capnocytophaga leadbetteri,327575,55548,1923051,1,17419
NZ_CP022379.1,242,Capnocytophaga,1016,75394,1918839,0,1786,Capnocytophaga sputigena,1019,215,1995726,51,27
NZ_CP073092.1,4971,Corynebacterium,1716,4192,1991022,26,779,Corynebacterium tuberculostearicum,38304,3617,1991047,1,1354
NZ_CP018196.1,151,Fusobacterium,848,169696,1811390,4,14929,Fusobacterium necrophorum,859,141,1995851,17,10
NZ_CP028101.1,492,Fusobacterium,848,169696,1811390,4,14929,Fusobacterium nucleatum,851,342,1993723,1804,150
NZ_CP024703.1,183666,Fusobacterium,848,169696,1811390,4,14929,Fusobacterium pseudoperiodonticum,2663009,132477,1812351,2,51189
NZ_CP083637.1,1575,Gemella,1378,1462,1994432,12,113,Gemella haemolysans,1379,1445,1994433,11,130
NZ_CP031243.1,1897,Haemophilus,724,525548,1450775,1351,18345,Haemophilus haemolyticus,726,1333,1993153,969,564
NZ_AP018768.1,1346,Haemophilus,724,525548,1450775,1351,18345,Haemophilus influenzae,727,782,1994261,412,564
NZ_CP038817.1,181758,Haemophilus,724,525548,1450775,1351,18345,Haemophilus parahaemolyticus,735,172100,1814231,30,9658
NZ_CP035368.2,358892,Haemophilus,724,525548,1450775,1351,18345,Haemophilus parainfluenzae,729,330384,1636590,537,28508
NC_001781.1,6,Orthopneumovirus,1868215,6,1996013,0,0,Orthopneumovirus hominis,3049954,0,1996013,0,6
NC_013203.1,78,Lancefieldella,2767353,78,1995941,0,0,Lancefieldella parvula,1382,78,1995941,0,0
NZ_LR134378.1,124,Lautropia,47670,122,1995895,0,2,Lautropia mirabilis,47671,122,1995895,0,2
NZ_CP101528.1,72,Micrococcus,1269,68,1995943,4,4,Micrococcus luteus,1270,34,1995944,3,38
NZ_CP078113.1,1440,Neisseria,482,353835,1575855,12,66317,Neisseria gonorrhoeae,485,879,1992874,1705,561
NZ_CP030820.1,4352,Neisseria,482,353835,1575855,12,66317,Neisseria meningitidis,487,2537,1984522,7145,1815
NZ_CP053939.1,25038,Neisseria,482,353835,1575855,12,66317,Neisseria mucosa,488,19197,1842630,128351,5841
NZ_CP073114.1,389322,Neisseria,482,353835,1575855,12,66317,Neisseria subflava,28449,23413,1606647,50,365909
NZ_CP092048.1,894,Porphyromonas,836,871,1994991,10,147,Porphyromonas gingivalis,837,869,1995116,9,25
NC_019960.1,124,Prevotella,838,31678,1962174,607,1560,Prevotella dentalis,52227,122,1995876,19,2
NZ_CP024696.1,520,Prevotella,838,31678,1962174,607,1560,Prevotella intermedia,28131,437,1995411,88,83
NZ_CP072363.1,2130,Prevotella,838,31678,1962174,607,1560,Prevotella jejuni,1177574,1849,1993862,27,281
AP018050.1,29964,Prevotella,838,31678,1962174,607,1560,Prevotella melaninogenica,28132,27618,1966007,48,2346
NZ_CP072390.1,46,Prevotella,838,31678,1962174,607,1560,Prevotella scopos,589437,41,1995958,15,5
NZ_CP079201.1,86,Rothia,32207,219729,1774367,133,1790,Rothia dentocariosa,2047,81,1995925,8,5
NZ_CP079822.1,220959,Rothia,32207,219729,1774367,133,1790,Rothia mucilaginosa,43675,218518,1774653,407,2441
NZ_CP102197.1,84856,Schaalia,2529408,83175,1910668,495,1681,Schaalia odontolytica,1660,82790,1910747,416,2066
NZ_CP012646.1,197916,Streptococcus,1301,240560,1750666,147,4646,Streptococcus mitis,28037,124052,1797924,179,73864
NZ_CP102583.1,28236,Streptococcus,1301,240560,1750666,147,4646,Streptococcus pneumoniae,1313,18991,1966647,1136,9245
NC_015875.1,17752,Streptococcus,1301,240560,1750666,147,4646,Streptococcus pseudopneumoniae,257758,9771,1978118,149,7981
