accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,542,Pseudoprevotella,2884814,540,1997009,0,2,Pseudoprevotella muciniphila,2133944,540,1997009,0,2
NZ_CP036550.1,4332,Bacteroides,816,4168,1993208,11,164,Bacteroides fragilis,817,4031,1993217,2,301
NZ_CP049272.1,856,Campylobacter,194,6511,1991012,0,28,Campylobacter concisus,199,853,1996693,2,3
NZ_CP012544.1,5615,Campylobacter,194,6511,1991012,0,28,Campylobacter showae,204,5551,1991929,7,64
NZ_CP022386.1,23767,Capnocytophaga,1016,34110,1963336,0,105,Capnocytophaga gingivalis,1017,23412,1973781,3,355
NZ_CP022384.1,10274,Capnocytophaga,1016,34110,1963336,0,105,Capnocytophaga leadbetteri,327575,9290,1987276,1,984
NZ_CP022379.1,174,Capnocytophaga,1016,34110,1963336,0,105,Capnocytophaga sputigena,1019,164,1997359,18,10
NZ_CP028101.1,751,Fusobacterium,848,196258,1798199,4,3090,Fusobacterium nucleatum,851,663,1994778,2022,88
NZ_CP024703.1,197643,Fusobacterium,848,196258,1798199,4,3090,Fusobacterium pseudoperiodonticum,2663009,177612,1799905,3,20031
NZ_CP083637.1,151,Gemella,1378,151,1997400,0,0,Gemella haemolysans,1379,149,1997400,0,2
NZ_CP031243.1,94,Haemophilus,724,210310,1783844,1208,2189,Haemophilus haemolyticus,726,76,1996721,736,18
NZ_AP018768.1,278,Haemophilus,724,210310,1783844,1208,2189,Haemophilus influenzae,727,216,1997087,186,62
NZ_CP035368.2,212127,Haemophilus,724,210310,1783844,1208,2189,Haemophilus parainfluenzae,729,206226,1784943,481,5901
NZ_CP101528.1,812,Micrococcus,1269,801,1996737,2,11,Micrococcus luteus,1270,554,1996737,2,258
NC_013203.1,68,Lancefieldella,2767353,68,1997483,0,0,Lancefieldella parvula,1382,68,1997483,0,0
NZ_CP078113.1,7584,Neisseria,482,459641,1516484,1,21425,Neisseria gonorrhoeae,485,6342,1988063,1904,1242
NZ_CP030820.1,27221,Neisseria,482,459641,1516484,1,21425,Neisseria meningitidis,487,22155,1962695,7635,5066
NZ_CP053939.1,169968,Neisseria,482,459641,1516484,1,21425,Neisseria mucosa,488,157208,1696783,130800,12760
NZ_CP073114.1,276293,Neisseria,482,459641,1516484,1,21425,Neisseria subflava,28449,22677,1721072,186,253616
NZ_CP092048.1,3576,Porphyromonas,836,3515,1992505,0,1531,Porphyromonas gingivalis,837,3506,1993975,0,70
NC_019960.1,75,Prevotella,838,2351,1994994,14,192,Prevotella dentalis,52227,75,1997476,0,0
NZ_CP024696.1,2280,Prevotella,838,2351,1994994,14,192,Prevotella intermedia,28131,2112,1995269,2,168
NZ_CP072363.1,62,Prevotella,838,2351,1994994,14,192,Prevotella jejuni,1177574,61,1997488,1,1
NZ_CP079201.1,32008,Rothia,32207,919373,1076980,122,1076,Rothia dentocariosa,2047,31550,1965527,16,458
NZ_CP079822.1,886691,Rothia,32207,919373,1076980,122,1076,Rothia mucilaginosa,43675,884674,1109185,1675,2017
NZ_CP102197.1,8296,Schaalia,2529408,8243,1989031,224,53,Schaalia odontolytica,1660,8231,1989058,197,65
NZ_LS483444.1,139,Streptococcus,1301,60674,1931805,126,4946,Streptococcus australis,113107,99,1997410,2,40
NZ_CP079193.1,49905,Streptococcus,1301,60674,1931805,126,4946,Streptococcus suis,1307,44645,1947604,42,5260
NZ_CAKAHJ010000001.1,631,Actinomyces,1654,2,1996919,1,629,uncultured Actinomyces sp.,249061,0,1996920,0,631
NZ_CALGPY010000005.1,68,Campylobacter,194,6511,1991012,0,28,uncultured Campylobacter sp.,218934,0,1997483,0,68
NZ_CAKOJV010000001.1,954,Fusobacterium,848,196258,1798199,4,3090,uncultured Fusobacterium sp.,159267,0,1996597,0,954
NZ_CABPWA010000001.1,188,Peptostreptococcus,1257,1,1997363,0,187,uncultured Peptostreptococcus sp.,169971,0,1997363,0,188
NZ_UQJH01000001.1,1470,Porphyromonas,836,3515,1992505,0,1531,uncultured Porphyromonas sp.,159274,0,1996081,0,1470
NZ_CAKAIK010000001.1,1750,Rothia,32207,919373,1076980,122,1076,uncultured Rothia sp.,316088,0,1995801,0,1750
NZ_CAJTJS010000001.1,126,Prevotella,838,2351,1994994,14,192,uncultured Prevotella sp.,159272,0,1997425,0,126
NZ_CAMNMG010000001.1,15576,Streptococcus,1301,60674,1931805,126,4946,uncultured Streptococcus sp.,83427,0,1981975,0,15576
NZ_CALHUL010000006.1,470,Treponema,157,406,1997079,2,64,uncultured Treponema sp.,162155,0,1997081,0,470
NZ_CP020566.1,1658,Veillonella,29465,54213,1942299,516,523,Veillonella atypica,39777,1630,1995850,43,28
NZ_LR134375.1,6157,Veillonella,29465,54213,1942299,516,523,Veillonella dispar,39778,5296,1991294,100,861
NZ_AP022321.1,42004,Veillonella,29465,54213,1942299,516,523,Veillonella nakazawae,2682456,32155,1955362,185,9849
NZ_CP019721.1,4917,Veillonella,29465,54213,1942299,516,523,Veillonella parvula,29466,4804,1992275,359,113
