accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP033459.1,206,Pseudoprevotella,2884814,205,1933197,0,1,Pseudoprevotella muciniphila,2133944,205,1933197,0,1
NZ_CP049272.1,84,Campylobacter,194,84,1933318,1,0,Campylobacter concisus,199,84,1933319,0,0
ACIL03000013.1,168,Catonella,43996,0,1933235,0,168,Catonella morbi,43997,0,1933235,0,168
NC_001464.1,44,Pospiviroid,185753,44,1933359,0,0,Citrus exocortis viroid,12890,44,1933359,0,0
NZ_CP028101.1,35170,Fusobacterium,848,35399,1897896,7,101,Fusobacterium nucleatum,851,33625,1898226,7,1545
NZ_AP018768.1,168,Haemophilus,724,21666,1911566,94,77,Haemophilus influenzae,727,155,1933214,21,13
NZ_CP083637.1,84,Gemella,1378,84,1933319,0,0,Gemella haemolysans,1379,84,1933319,0,0
NZ_CP038817.1,21575,Haemophilus,724,21666,1911566,94,77,Haemophilus parahaemolyticus,735,21385,1911828,0,190
NZ_CP036164.1,92220,Janibacter,53457,92168,1841158,25,52,Janibacter limosus,53458,91955,1841166,17,265
NZ_LR134378.1,10564,Lautropia,47670,10558,1922838,1,6,Lautropia mirabilis,47671,10558,1922838,1,6
NZ_CP101528.1,13556,Micrococcus,1269,15793,1910854,28,6728,Micrococcus luteus,1270,11164,1919052,795,2392
NZ_CP126965.1,8839,Micrococcus,1269,15793,1910854,28,6728,Micrococcus lylae,1273,0,1924564,0,8839
NZ_CP073114.1,16862,Neisseria,482,15925,1916516,25,937,Neisseria subflava,28449,1281,1916541,0,15581
NZ_CP092048.1,254,Porphyromonas,836,253,1933144,5,1,Porphyromonas gingivalis,837,253,1933147,2,1
NC_019960.1,37026,Prevotella,838,37420,1895527,1,455,Prevotella dentalis,52227,36707,1896377,0,319
NZ_CP024696.1,635,Prevotella,838,37420,1895527,1,455,Prevotella intermedia,28131,602,1932762,6,33
NZ_CP079201.1,294,Rothia,32207,1070551,861888,518,446,Rothia dentocariosa,2047,291,1933031,78,3
NZ_CP079822.1,1070703,Rothia,32207,1070551,861888,518,446,Rothia mucilaginosa,43675,1069812,862374,326,891
NZ_CP102197.1,347208,Schaalia,2529408,346317,1537572,48623,891,Schaalia odontolytica,1660,346238,1542195,44000,970
NC_015875.1,128,Streptococcus,1301,354,1932983,42,24,Streptococcus pseudopneumoniae,257758,112,1933275,0,16
NZ_CP079193.1,84,Streptococcus,1301,354,1932983,42,24,Streptococcus suis,1307,78,1933317,2,6
NZ_CAKAHJ010000001.1,100519,Actinomyces,1654,1089,1832664,220,99430,uncultured Actinomyces sp.,249061,0,1832884,0,100519
NZ_CAKOJV010000001.1,330,Fusobacterium,848,35399,1897896,7,101,uncultured Fusobacterium sp.,159267,0,1933073,0,330
NZ_CANLQP010000001.1,126,Micrococcus,1269,15793,1910854,28,6728,uncultured Micrococcus sp.,114051,0,1933277,0,126
NZ_CAMUES010000001.1,82194,Mobiluncus,2050,35292,1851208,1,46902,uncultured Mobiluncus sp.,293425,0,1851209,0,82194
NZ_CAJTJS010000001.1,214,Prevotella,838,37420,1895527,1,455,uncultured Prevotella sp.,159272,0,1933189,0,214
NZ_CAMNMG010000001.1,166,Streptococcus,1301,354,1932983,42,24,uncultured Streptococcus sp.,83427,0,1933237,0,166
NZ_CALHUL010000006.1,6532,Treponema,157,5627,1926870,1,905,uncultured Treponema sp.,162155,0,1926871,0,6532
NZ_LR134375.1,254,Veillonella,29465,86527,1845915,38,923,Veillonella dispar,39778,230,1932924,225,24
NZ_AP022321.1,86177,Veillonella,29465,86527,1845915,38,923,Veillonella nakazawae,2682456,74433,1847210,16,11744
NZ_CP019721.1,1019,Veillonella,29465,86527,1845915,38,923,Veillonella parvula,29466,1005,1931919,465,14
